"FAFZone","AcadiaParish","AllenParish","AscensionParish","AssumptionParish","AvoyellesParish","BeauregardParish","BienvilleParish","BossierParish","CaddoParish","CalcasieuParish","CaldwellParish","CameronParish","CatahoulaParish","ClaiborneParish","ConcordiaParish","DeSotoParish","EastBatonRougeParish","EastCarrollParish","EastFelicianaParish","EvangelineParish","FranklinParish","GrantParish","IberiaParish","IbervilleParish","JacksonParish","JeffersonParish","JeffersonDavisParish","LafayetteParish","LafourcheParish","LaSalleParish","LincolnParish","LivingstonParish","MadisonParish","MorehouseParish","NatchitochesParish","OrleansParish","OuachitaParish","PlaqueminesParish","PointeCoupeeParish","RapidesParish","RedRiverParish","RichlandParish","SabineParish","StBernardParish","StCharlesParish","StHelenaParish","StJamesParish","StJohntheBaptistParish","StLandryParish","StMartinParish","StMaryParish","StTammanyParish","TangipahoaParish","TensasParish","TerrebonneParish","UnionParish","VermilionParish","VernonParish","WashingtonParish","WebsterParish","WestBatonRougeParish","WestCarrollParish","WestFelicianaParish","WinnParish"
"459",846.09696969697,895.175757575758,764.251515151515,784.475757575758,823.339393939394,898.775757575758,820.930303030303,851.20303030303,859.330303030303,896.875757575758,779.021212121212,928.284848484849,774.130303030303,827.763636363636,749.887878787879,891.657575757576,764.854545454545,729.230303030303,763.209090909091,850.957575757576,749.545454545455,825.421212121212,836.715151515151,782.984848484848,795.315151515152,719.927272727273,863.957575757576,823.79696969697,759.572727272727,798.648484848485,790.051515151515,743.266666666667,700.087878787879,764.463636363636,852.324242424242,708.554545454545,755.948484848485,750.369696969697,798.112121212121,820.745454545455,864.218181818182,734.612121212121,884.927272727273,711.915151515152,732.130303030303,745.684848484848,754.533333333333,739.881818181818,826.054545454545,817.309090909091,807.293939393939,693.584848484848,736.566666666667,738.324242424242,771.751515151515,790.357575757576,849.472727272727,866.606060606061,699.357575757576,840.457575757576,771.554545454545,747.163636363636,775.463636363636,816.069696969697
"460",1284.64696969697,1255.53636363636,1302.06818181818,1329.10606060606,1244.12575757576,1215.85151515151,1119.75227272727,1091.24772727273,1083.14393939393,1239.37727272727,1142.63636363636,1294.52045454545,1182.30909090909,1079.84924242424,1184.51666666667,1114.08484848485,1279.65075757576,1098.425,1266.1553030303,1255.81439393939,1137.50606060607,1175.21666666666,1319.74696969697,1296.91590909091,1130.81515151515,1383.92954545454,1278.15681818182,1295.52878787878,1405.52121212121,1170.02727272727,1096.12954545455,1347.43560606061,1125.16439393939,1080.8053030303,1156.07954545455,1387.85075757575,1110.04393939394,1436.96363636364,1296.43636363637,1208.10681818182,1124.7196969697,1115.47651515151,1157.49242424242,1398.52348484848,1381.33333333333,1321.41515151516,1377.97424242424,1366.83257575757,1273.48636363637,1314.53712121212,1351.30681818182,1369.07651515152,1326.38712121212,1161.68712121212,1415.0946969697,1092.93560606061,1321.20833333333,1203.775,1337.85075757575,1087.89924242425,1291.16439393939,1094.17727272728,1243.85681818182,1143.94924242424
"471",487.433333333333,433.066666666667,418.566666666667,435.1,386.1,455.666666666667,352.9,364.5,363.733333333333,538.166666666667,315.466666666667,569.633333333333,329.466666666667,311.866666666667,349.366666666667,402.133333333333,406.166666666667,234.233333333333,372.566666666667,425.316666666667,285.966666666667,361.866666666667,481.266666666667,424.333333333333,325.616666666667,417.866666666667,505.266666666667,465.116666666667,442.666666666667,342.666666666667,320.833333333333,384.566666666667,296.266666666667,259.683333333333,382.616666666667,421.766666666667,287.266666666667,470.766666666667,439.466666666667,378.966666666667,375.033333333333,272.116666666667,450.533333333333,432.366666666667,415.266666666667,355.466666666667,416.766666666667,402.1,467.366666666667,458.666666666667,490.433333333333,402.366666666667,360.466666666667,334.466666666667,454.866666666667,297.966666666666,490.766666666667,423.933333333333,371.933333333333,351.933333333333,412.866666666667,229.966666666667,384.566666666667,346.4
"472",664.558823529412,630.985294117647,585.752941176471,605.864705882353,581.873529411764,651.841176470588,549.379411764706,564.60294117647,564.385294117647,715.341176470588,517.814705882352,746.747058823529,525.167647058823,510.273529411764,529.697058823529,602.379411764706,583.288235294118,430.108823529412,549.144117647058,636.397058823529,488.332352941177,564.220588235294,655.911764705882,601.447058823529,523.764705882353,546.670588235294,682.394117647059,642.229411764706,586.029411764706,542.40294117647,522.026470588235,561.7,477.573529411765,456.155882352941,580.770588235294,535.282352941176,485.191176470588,577.094117647059,616.570588235294,574.761764705882,576.802941176471,474.094117647059,642.632352941177,538.670588235294,558.6,532.079411764706,577.947058823529,563.311764705882,644.488235294118,635.770588235294,633.788235294118,520.347058823529,537.038235294117,515.779411764706,598.211764705882,494.858823529412,667.917647058824,620.076470588235,496.758823529412,552.826470588235,589.988235294118,423.40294117647,561.179411764706,544.547058823529
"473",752,749.423076923077,670.138461538461,690.384615384615,697.276923076923,770.719230769231,693.253846153846,722.738461538462,730.184615384615,802.776923076923,651.330769230769,834.192307692308,646.446153846154,697.076923076923,622.2,762.992307692308,670.738461538462,599.830769230769,637.423076923077,756.853846153846,621.853846153846,697.715384615385,742.607692307692,688.892307692308,667.615384615385,625.807692307692,769.853846153846,729.673076923077,665.461538461538,670.969230769231,662.376923076923,649.153846153846,572.4,634.326923076923,724.630769230769,614.446153846154,628.261538461538,656.253846153846,704.007692307692,693.065384615385,736.523076923077,606.915384615385,757.238461538462,617.807692307692,638.007692307692,620.369230769231,660.415384615385,645.776923076923,731.946153846154,723.2,713.2,599.492307692308,625.330769230769,610.630769230769,677.638461538461,662.684615384615,755.369230769231,738.930769230769,575.9,712.776923076923,677.446153846154,614.284615384615,649.461538461538,688.4
"479",656.262903225807,636.566935483871,579.664516129032,598.393548387097,586.237096774193,658.251612903226,568.053225806452,587.358064516129,590.206451612903,707.041935483871,528.479032258065,738.456451612903,533.288709677419,546.522580645161,523.017741935484,626.120967741935,575.01935483871,456.463709677419,541.604838709677,639.364516129032,499.006451612903,574.877419354839,648.161290322581,593.153225806452,542.087903225806,548.514516129032,674.13064516129,633.951612903226,585.838709677419,551.916129032258,538.717741935484,553.429032258064,472.103225806452,485.706451612903,599.1,537.8,503.190322580645,580.125806451613,608.277419354839,580.935483870968,600.75,484.525,648.770967741936,541.674193548387,558.383870967742,524.540322580645,573.117741935484,558.474193548387,636.217741935484,627.470967741935,633.56935483871,522.335483870968,529.498387096774,510.327419354839,598.020967741936,521.406451612904,659.633870967742,626.46370967742,498.117741935484,575.527419354839,581.716129032258,456.608870967742,553.637096774194,562.865322580646
"481",359.96,354.12,453.32,476.02,422.4,321.22,391.66,343.14,330.2,301.72,447.79,352.44,444.02,386.44,459.81,308.72,440.12,503.48,465.2,381.32,473.7,397,407.28,443.84,411.24,508.18,333.32,378.4,497.02,420.2,401.92,453.98,485.68,461.73,338.6,512.12,431.02,562.64,448.28,390.28,353.24,454.58,308.52,524.2,505.6,486.42,472.66,482.02,389.82,402.04,438.59,509.3,484.82,492.68,488.4,425.04,382.72,333.84,531.23,369.54,425.62,494.46,467.92,374.5
"482",120.875,102.075,214.175,236.925,168.75,72.975,202.1,195.525,182.575,62.625,204.35,113.375,194.65,232.975,210.45,156.625,201,295.55,226.075,132.875,230.6,161.175,168.175,204.775,208.8,269.075,94.175,139.275,257.875,180.0625,226.025,214.875,268.125,263.475,141.325,272.975,235.3625,323.725,199.225,137.85,170.6,256.35,118.8,285.325,266.475,247.3,233.575,242.925,142.125,162.975,199.675,270.175,245.675,238.45,249.275,249.3,143.575,94.775,292.375,218.75,186.475,286.125,228.85,177.225
"483",424.15,418.316666666667,517.5,540.233333333333,486.566666666667,385.433333333333,511.75,477.233333333333,464.266666666667,365.916666666667,531.266666666667,416.65,522.216666666667,520.55,538.016666666667,445.35,504.3,637.55,529.366666666667,445.516666666667,558.166666666667,490.766666666667,471.45,508.05,522.266666666667,572.366666666667,397.466666666667,442.566666666667,561.183333333333,506.991666666667,536.016666666667,518.15,619.75,595.8,454.766666666667,576.266666666667,565.116666666667,627.033333333333,512.45,461.766666666667,471.366666666667,588.65,424.666666666667,588.6,569.766666666667,550.616666666667,536.85,546.233333333333,453.966666666667,466.25,503,573.466666666667,548.983333333333,566.016666666667,552.566666666667,559.133333333333,446.866666666667,416.966666666667,595.65,503.616666666667,489.766666666667,628.55,532.116666666667,490.666666666667
"484",401.857894736842,343.321052631579,472.452631578947,495.157894736842,365.657894736842,305.88947368421,277.442105263158,221.157894736842,208.236842105263,344.621052631579,329.407894736842,395.331578947368,379.286842105263,261.847368421053,395.073684210526,234.657894736842,452.452631578947,381.489473684211,477.526315789474,377.357894736842,354.642105263158,327.368421052632,441.268421052632,462.968421052632,299.415789473684,527.31052631579,376.2,416.197368421052,531.052631578947,346.268421052632,279.957894736842,473.094736842105,363.694736842105,339.75,277.626315789474,531.242105263158,309.052631578947,581.992105263158,417.968421052632,329.652631578947,253.942105263158,332.61052631579,267.884210526316,543.547368421053,524.715789473684,498.752631578947,491.768421052632,501.163157894737,395.036842105263,436.068421052632,472.847368421053,528.421052631579,503.942105263158,381.057894736842,522.436842105263,302.215789473684,438.752631578947,318.747368421053,543.768421052632,245.926315789474,447.142105263158,372.468421052632,427.368421052632,313.526315789474
"485",909.3,903.45,1002.65,1025.4,947.6,870.6,859.35,803.1,790.15,851.1,911.325,901.8,961.2,846.4,977,816.6,989.45,963.4,1014.55,930.7,936.55,909.3,956.6,993.2,881.35,1057.55,882.65,927.75,1046.35,928.2,861.9,1003.35,945.6,921.675,859.55,1061.45,890.95,1112.2,997.6,911.55,835.85,914.55,852.85,1073.8,1054.95,1035.75,1022,1031.4,939.15,951.4,988.15,1058.65,1034.15,962.95,1037.75,885,932.05,907.25,1080.8,829.5,974.95,954.4,1017.3,895.45
"486",226.907142857143,214.764285714286,320.278571428571,342.992857142857,280.028571428571,182.607142857143,298.735714285714,265.578571428572,252.664285714286,168.685714285714,316.814285714286,219.407142857143,308.375,308.671428571428,324.164285714286,233.407142857143,307.078571428571,416.575,332.164285714286,243.428571428571,343.710714285715,275.317857142857,274.214285714286,310.807142857143,308.107142857143,375.157142857143,200.278571428571,245.357142857143,363.978571428571,293.264285714286,322.864285714286,320.928571428571,395.539285714286,378.792857142857,240.621428571429,379.071428571429,348.442857142857,429.828571428571,312.557142857143,252.735714285714,259.207142857143,371.657142857143,212.728571428572,391.378571428571,372.557142857143,353.378571428571,339.614285714286,348.992857142857,254.464285714286,269,305.778571428571,376.257142857143,351.778571428571,352.164285714286,355.364285714286,345.989285714286,249.671428571429,204.871428571429,398.407142857143,291.753571428571,292.571428571429,410.064285714286,334.892857142857,276.521428571428
"487",505,499.2,598.4,621.1,567.5,466.3,628.6,572.3,559.4,446.8,612.2,497.5,603.15,615.6,618.95,568.9,585.2,732.7,610.3,526.4,639.05,571.7,552.3,588.9,645.9,653.3,478.4,523.5,642.1,587.9,631.1,599.1,714.8,690.9,578.4,657.2,660.2,707.95,593.4,542.7,595,683.8,548.3,669.55,650.7,631.5,617.8,627.1,534.9,547.1,583.9,654.4,629.9,646.95,633.5,654.2,527.8,497.9,676.5,598.7,570.7,723.6,613,614.3
"488",409.625,403.8125,503.0125,525.7125,472.0875,370.9125,486.625,430.3375,417.425,351.4125,516.75,402.125,507.7375,473.65,523.5,419.8625,489.8125,590.6625,514.8625,431.0125,543.6625,476.25,456.925,493.5125,504.05,557.85,383,428.05,546.7,492.50625,489.1375,503.625,572.8625,548.90625,435.45,561.7875,518.225,612.55,497.925,447.2375,445.8875,541.775,405.375,574.08125,555.2375,536.1125,522.325,531.7125,439.4625,451.725,488.5,558.95,534.5,551.5,538.1,512.2375,432.375,402.45,581.125,456.7375,475.3,581.6375,517.6125,471.3625
"489",527.378717948718,489.088717948718,607.804871794872,630.524871794872,525.447692307692,454.105384615385,464.864102564102,412.884102564102,400.078717948718,473.859743589744,510.692564102564,524.76641025641,543.11717948718,454.88717948718,558.747692307692,413.034871794871,590.833333333333,571.927179487179,615.903076923077,519.95,537.354615384615,495.786923076923,569.865384615385,598.335641025641,484.46,662.665897435897,506.229487179487,543.572051282051,659.624871794872,514.352307692308,471.506153846154,608.456153846154,554.52358974359,530.024615384616,447.624871794872,666.586666666666,500.108461538461,717.344102564103,572.232564102564,491.426153846154,436.215384615385,523.643589743589,428.550512820513,678.905384615384,660.062307692308,637.132564102564,627.146923076923,636.524871794872,535.819487179488,564.654102564103,601.421538461538,663.777948717948,639.294102564103,559.571538461538,651.004615384615,493.768205128205,556.923076923077,465.695128205128,682.121794871795,438.273846153846,581.452564102564,562.616410256411,588.046923076923,483.265897435898
"491",1691.95,1651.145,1758.19,1780.94,1651.44,1603.53,1563.18,1506.94,1493.96,1641.98,1615.165,1692.7,1665.01,1536.55,1680.81,1520.44,1738.19,1659.13,1763.26,1663.12,1640.37,1613.14,1727.04,1748.74,1585.15,1813.06,1673.52,1702.81,1816.8,1632.04,1565.71,1758.85,1636.45,1623.37,1563.36,1816.96,1594.8,1867.725,1703.74,1615.395,1539.68,1618.36,1556.66,1829.3,1810.46,1784.5,1777.54,1786.94,1680.76,1721.84,1758.6,1814.16,1789.68,1666.82,1808.16,1573.23,1728.5,1611.06,1816.54,1521.84,1732.86,1654.87,1713.13,1599.26
"499",1567.95789473684,1527.15526315789,1634.20526315789,1656.93684210526,1527.43684210526,1479.53157894737,1439.2,1382.93684210526,1369.99473684211,1521.87368421053,1491.17105263158,1572.60526315789,1541.03947368421,1425.65789473684,1556.83421052632,1396.43684210526,1614.20526315789,1559.96842105263,1639.28421052632,1539.12105263158,1516.4,1489.14736842105,1603.05263157895,1624.74210526316,1461.17368421053,1689.07368421053,1553.45263157895,1578.83421052632,1692.8,1508.05263157895,1441.72105263158,1634.86315789474,1523.87368421053,1497.20263157894,1439.38421052632,1692.99473684211,1470.8,1743.75,1579.74210526316,1491.41052631578,1415.7,1494.37894736842,1432.68947368421,1705.31578947369,1686.48421052632,1660.51578947368,1653.55263157895,1662.93684210526,1556.78947368421,1597.84210526316,1634.61578947368,1690.18421052632,1665.7,1542.81578947368,1684.18947368421,1461.86842105263,1604.51578947368,1487.08421052632,1703.96842105263,1408.53157894737,1608.88947368421,1548.16315789474,1589.13157894737,1475.28421052632
"500",1708.40714285714,1705.82857142857,1626.55714285714,1646.78571428571,1653.68571428571,1727.125,1649.66428571429,1674.38571428571,1675.82142857143,1759.17857142857,1607.75,1790.59285714286,1602.85,1609.42142857143,1578.63571428571,1708.99285714286,1627.15714285714,1552.26071428571,1593.85,1713.26428571429,1578.26428571429,1654.15,1699.02142857143,1645.29285714286,1624.03571428571,1582.24285714286,1726.26428571429,1686.09642857143,1621.87142857143,1627.37857142857,1618.77857142857,1605.56428571429,1528.82142857143,1580.52142857143,1681.04285714286,1570.85,1584.67857142857,1612.66428571429,1660.40714285714,1649.475,1692.94285714286,1563.34285714286,1713.65714285714,1574.23571428571,1594.44285714286,1576.77857142857,1616.84285714286,1602.18571428571,1688.35,1679.63571428571,1669.6,1555.9,1581.75,1567.04285714286,1634.05714285714,1619.08571428571,1711.77857142857,1695.33214285714,1532.30714285714,1669.18571428571,1633.85,1531.63571428571,1605.87142857143,1644.80714285714
"511",1128.14411764706,1175.65,1046.27647058824,1066.51764705882,1089.47647058823,1162.91176470588,1085.45294117647,1115.71764705882,1123.82941176471,1178.91764705882,1043.5294117647,1210.32941176471,1038.64117647059,1092.28235294118,1014.41470588235,1156.17647058824,1046.87647058823,993.75294117647,1029.6294117647,1132.99411764706,1014.05294117647,1089.92941176471,1118.75294117647,1065.0294117647,1059.82352941176,1001.9705882353,1145.99411764706,1105.82058823529,1041.6,1063.17058823529,1054.57058823529,1025.28823529412,964.614705882353,1028.98823529412,1116.82941176471,990.582352941177,1020.46470588235,1032.39411764706,1080.15882352941,1085.26470588235,1128.7294117647,999.123529411765,1149.44117647059,993.947058823529,1014.16470588235,1012.56470588235,1036.56470588235,1021.91764705882,1108.08235294118,1099.35,1089.34117647059,975.623529411765,1019.04705882353,1002.82941176471,1053.77647058824,1054.87647058823,1131.5,1131.12647058823,968.10294117647,1104.97647058823,1053.58235294118,1011.68235294118,1041.65882352941,1080.6
"512",1181.05357142857,1230.13214285714,1099.21071428572,1119.44285714286,1141.84285714286,1215.26428571429,1137.81428571429,1168.09642857143,1176.21071428572,1231.83214285714,1095.9,1263.24285714286,1091.01071428572,1144.64285714286,1066.77142857143,1208.54285714286,1099.81071428571,1046.11428571429,1082,1185.91428571429,1066.41428571429,1142.30714285714,1171.66785714286,1117.94285714286,1112.18928571429,1054.88214285714,1198.91428571429,1158.75714285714,1094.51428571429,1115.53571428571,1106.93214285714,1078.21428571429,1016.96785714286,1081.34285714286,1169.20714285714,1043.51071428572,1072.81428571429,1085.31428571429,1133.06428571429,1137.61428571429,1181.10714285714,1051.49285714286,1201.81071428571,1046.86428571429,1067.09642857143,1064.91428571429,1089.49285714286,1074.84285714286,1161.01071428572,1152.27142857143,1142.25714285714,1028.54285714286,1071.51428571429,1055.20714285714,1106.71071428572,1107.24285714286,1184.41428571429,1183.49285714286,1020.45,1157.34285714286,1106.51071428572,1064.04285714286,1094.01428571429,1132.94285714286
"513",1180.86470588235,1178.29705882353,1099.00588235294,1119.25294117647,1126.15294117647,1199.59411764706,1122.13529411765,1152.38823529412,1160.50588235294,1231.65294117647,1080.20588235294,1263.05882352941,1075.32352941176,1128.96470588235,1051.07058823529,1192.85294117647,1099.62352941176,1030.43529411765,1066.30588235294,1185.72941176471,1050.72941176471,1126.60588235294,1171.47058823529,1117.75882352941,1096.48235294118,1054.69411764706,1198.72941176471,1158.55294117647,1094.34705882353,1099.84705882353,1091.24705882353,1078.03529411765,1001.26470588235,1065.65882352941,1153.5,1043.32352941176,1057.13529411765,1085.13529411765,1132.86470588235,1121.94411764706,1165.4,1035.79411764706,1186.12352941176,1046.67058823529,1066.88823529412,1049.24117647059,1089.29411764706,1074.65294117647,1160.82352941176,1152.07058823529,1142.06470588235,1028.35882352941,1054.20588235294,1039.5,1106.50588235294,1091.55294117647,1184.24117647059,1167.80294117647,1004.76470588235,1141.65294117647,1106.32352941176,1048.35882352941,1078.34705882353,1117.26470588235
"519",1044.96279069768,1058.15,963.111046511628,983.341860465116,995.086627906977,1068.525,991.071511627907,1021.33139534884,1029.45813953488,1095.73430232558,949.143604651163,1127.15058139535,944.254651162791,997.897093023256,920.018023255814,1061.78779069767,963.709883720931,899.368604651163,935.243023255814,1049.8238372093,919.66511627907,995.543023255814,1035.57151162791,981.849418604651,965.431395348837,918.786627906977,1062.8238372093,1022.64476744186,958.430813953488,968.783720930233,960.18023255814,942.116860465116,870.219186046511,934.595930232558,1022.44011627907,907.408720930233,926.074418604651,949.225581395349,996.968604651163,990.876744186046,1034.34534883721,904.726162790698,1055.05697674419,910.770348837209,930.983139534884,918.175581395349,953.38023255814,938.740697674418,1024.90755813954,1016.17209302326,1006.16046511628,892.449418604651,923.619186046511,908.441279069767,970.611046511628,960.489534883721,1048.32965116279,1036.73779069767,873.708720930233,1010.58662790697,970.407558139535,917.296511627907,947.276744186046,986.208720930233
"531",2618.3,2577.49444444444,2684.54444444444,2707.25555555556,2577.75555555556,2529.85555555556,2489.54444444444,2433.25555555556,2420.34444444444,2558.64444444444,2541.49444444444,2609.36666666667,2591.38333333333,2414.36666666667,2607.18333333333,2446.75555555556,2664.54444444444,2495.44444444444,2689.63333333333,2589.44444444444,2566.74444444444,2539.47777777778,2653.38888888889,2675.07777777778,2511.53333333333,2739.43333333333,2590.24444444444,2629.18333333333,2743.14444444444,2558.38888888889,2492.04444444444,2685.21111111111,2522.21111111111,2477.84444444444,2489.73333333333,2743.34444444444,2521.14444444444,2794.09444444444,2630.07777777778,2541.74444444444,2466.04444444444,2544.73333333333,2483.03333333333,2755.67222222222,2736.83333333333,2710.84444444444,2703.88888888889,2713.25555555556,2607.14444444444,2648.16666666667,2684.94444444444,2740.53333333333,2716.04444444444,2593.14444444444,2734.53333333333,2456.35555555556,2654.84444444444,2537.43333333333,2702.3,2409.08888888889,2659.23333333333,2491.23333333333,2639.46666666667,2525.63333333333
"532",2520.23333333333,2479.46666666667,2586.53333333333,2609.23333333333,2479.73333333333,2431.83333333333,2391.5,2335.23333333333,2322.3,2460.63333333333,2443.48333333333,2511.33333333333,2493.35,2316.33333333333,2509.15,2348.73333333333,2566.53333333333,2397.43333333333,2591.56666666667,2491.43333333333,2468.7,2441.43333333333,2555.33333333333,2577.03333333333,2413.46666666667,2641.36666666667,2492.2,2531.13333333334,2645.1,2460.33333333333,2394.03333333333,2587.16666666667,2424.16666666667,2379.8,2391.7,2645.3,2423.1,2696.05,2532.03333333333,2443.73333333333,2368,2446.66666666667,2385,2657.6,2638.76666666667,2612.8,2605.83333333333,2615.23333333333,2509.1,2550.13333333333,2586.93333333333,2642.5,2618,2495.13333333333,2636.5,2358.33333333333,2556.8,2439.36666666667,2604.23333333333,2311.03333333333,2561.2,2393.16666666667,2541.43333333333,2427.56666666667
"539",2483.36296296296,2442.56481481481,2549.61481481481,2572.34074074074,2442.84074074074,2394.93333333333,2354.60740740741,2298.34074074074,2285.4037037037,2423.72222222222,2406.57592592593,2474.45555555556,2456.45,2279.45555555556,2472.24814814815,2311.84074074074,2529.61481481481,2341.76296296296,2554.69259259259,2454.52592592593,2431.8037037037,2404.54444444444,2518.47037037037,2540.15185185185,2376.58888888889,2604.48148148148,2455.3037037037,2494.24444444444,2608.21111111111,2423.47037037037,2357.12592592593,2550.27407407407,2368.51481481482,2324.14444444444,2354.7962962963,2608.4037037037,2386.21111111111,2659.15740740741,2495.15185185185,2406.81481481481,2331.10740740741,2409.78518518519,2348.1,2620.72777777778,2601.88888888889,2560.52962962963,2568.97037037037,2578.34074074074,2472.2037037037,2513.24814814815,2550.01481481481,2605.5962962963,2581.10740740741,2458.22222222222,2599.6,2321.43333333333,2519.91111111111,2402.49259259259,2563.08148148148,2274.16666666667,2524.3,2337.52222222222,2504.53703703704,2390.69259259259
"540",1095.53272727272,1076.60909090909,1013.67636363636,1033.91636363637,1026.73818181818,1097.96545454546,1009.62363636364,1017.12545454545,1019.28545454545,1146.30363636363,969.933636363636,1177.72545454546,972.421818181818,974.059090909091,962.818181818182,1055.65818181819,1014.27454545454,893.416363636363,980.58909090909,1087.63,940.458181818182,1016.33545454546,1086.14,1032.42,983.989090909091,969.354545454545,1113.38545454546,1073.21363636364,1008.99272727273,992.338181818182,976.643636363636,992.685454545454,911.745454545455,922.074545454546,1041,957.972727272728,945.010909090909,999.787272727272,1047.54,1020.62545454545,1041.31090909091,925.907272727272,1083.93818181819,961.343636363637,981.554545454546,963.514545454545,1003.95636363637,989.318181818182,1075.47454545455,1066.74363636364,1056.73636363637,943.027272727272,968.483636363636,949.963636363637,1021.17636363636,957.963636363637,1098.89454545455,1066.18909090909,919.436363636363,1005.76545454545,1020.97272727273,896.043636363637,992.614545454546,1004.77272727273
"551",1094.9625,1037.89375,1026.1375,1042.65,990.9,1086.0125,928.05,933.325,932.55,1145.7375,920.225,1177.15,934.23125,884.1,956.8625,970.925,1013.675,839,980.075,1030.15,890.75,966.625,1088.7625,1031.85,930.375,1025.375,1112.8,1072.625,1050.2375,947.49375,893.0125,992.1125,903.775,864.45,1011.95,1029.2875,892.075,1078.3,1046.9625,983.775,947.225,876.875,1019.3625,1039.8625,1022.775,963.025,1024.275,1009.65,1074.8875,1066.175,1097.9625,1009.875,967.975,941.975,1062.3875,892.6,1098.325,1027.96875,979.4625,920.7375,1020.375,834.725,992.125,940.625
"559",1229.40078125,1172.01796875,1166.265625,1182.78203125,1128.69921875,1189.50546875,1043.51328125,1038.946875,1036.0859375,1264.52890625,1054.08046875,1302.5078125,1071.528125,1000.67265625,1094.2140625,1074.42421875,1153.84140625,977.428125,1120.2328125,1164.4578125,1028.184375,1098.51953125,1226.68125,1171.9890625,1061.19609375,1165.5234375,1245.1859375,1210.1828125,1190.365625,1081.3265625,1010.29296875,1132.2546875,1042.409375,997.92734375,1115.4765625,1169.4390625,1025.44765625,1218.453125,1187.1109375,1117.909375,1060.9,1013.796875,1122.884375,1180.0109375,1162.9234375,1103.1671875,1164.425,1149.78203125,1207.58046875,1206.3109375,1238.1015625,1150.0359375,1108.134375,1079.190625,1202.53828125,1009.86953125,1235.8671875,1150.34453125,1119.6015625,1029.62421875,1160.53828125,973.1765625,1132.265625,1057.89453125
"560",1585.01739130435,1544.2347826087,1649.58695652174,1672.51956521739,1544.50434782609,1496.60434782609,1455.26086956522,1400.33695652174,1387.64565217392,1525.39130434783,1505.55434782608,1576.10869565217,1554.41086956521,1384.3,1569.04565217392,1413.50434782609,1629.46521739131,1452.12608695652,1651.42608695652,1556.19565217391,1520.14565217391,1505.41956521739,1620.10869565217,1640.32173913043,1476.67608695653,1707.39565217391,1556.97391304348,1595.90652173913,1710.45652173913,1523.31739130434,1456.30434782609,1652.49565217391,1478.8652173913,1434.50869565217,1456.45652173913,1711.31739130435,1484.08260869565,1761.92826086957,1596.80434782609,1508.48913043479,1432.78260869565,1498.10869565217,1449.76956521739,1723.48043478261,1704.79565217391,1669.83043478261,1671.75652173913,1680.10869565217,1573.87391304348,1614.90869565217,1651.69130434783,1707.05652173913,1678.04347826087,1546.0652173913,1702.74347826087,1424.06956521739,1621.58695652174,1504.15217391304,1668.57391304348,1377.20434782609,1625.96956521739,1447.87391304348,1603.80434782608,1490.74782608696
