"FAFZone","AdaCounty","AdamsCounty","BannockCounty","BearLakeCounty","BenewahCounty","BinghamCounty","BlaineCounty","BoiseCounty","BonnerCounty","BonnevilleCounty","BoundaryCounty","ButteCounty","CamasCounty","CanyonCounty","CaribouCounty","CassiaCounty","ClarkCounty","ClearwaterCounty","CusterCounty","ElmoreCounty","FranklinCounty","FremontCounty","GemCounty","GoodingCounty","IdahoCounty","JeffersonCounty","JeromeCounty","KootenaiCounty","LatahCounty","LemhiCounty","LewisCounty","LincolnCounty","MadisonCounty","MinidokaCounty","NezPerceCounty","OneidaCounty","OwyheeCounty","PayetteCounty","PowerCounty","ShoshoneCounty","TetonCounty","TwinFallsCounty","ValleyCounty","WashingtonCounty"
"411",465.183333333334,483.605555555555,709.683333333334,790.655555555556,461.672222222223,717.927777777777,606.661111111111,502.272222222222,476.916666666667,754.938888888889,505.95,660.472222222223,570.094444444444,448.461111111111,761.05,648.616666666667,732.461111111111,478.383333333334,721.016666666666,519.955555555556,765.683333333334,810.361111111111,449.972222222223,564.683333333334,472.005555555555,765.772222222223,593.655555555556,428.416666666667,414.961111111111,761.2,428.727777777778,593.183333333334,775.055555555556,635.272222222223,394.683333333334,731.061111111111,526.638888888889,416.661111111111,677.927777777777,483.05,822.227777777777,600.716666666666,522.405555555556,430.094444444445
"419",368.933333333333,391.17962962963,613.437037037037,694.388888888889,439.168518518518,621.67037037037,510.414814814815,406.47037037037,470.337037037037,658.677777777778,499.374074074074,564.218518518519,473.837037037037,352.048148148148,664.781481481481,552.351851851852,636.196296296296,448.066666666666,624.740740740741,423.688888888889,669.437037037037,714.114814814815,354.640740740741,468.433333333333,431.137037037037,669.525925925926,497.388888888889,421.629629629629,392.27962962963,675.925925925926,396.948148148148,496.933333333333,678.788888888889,539.011111111111,368.862962962963,634.803703703704,416.644444444445,321.414814814815,581.662962962963,476.003703703704,725.966666666667,504.448148148148,428.72962962963,337.642592592593
"421",2428.91666666667,2567.03333333333,2187.01666666667,2109.13333333333,2530.13333333333,2214.81666666667,2369.55,2467.41666666667,2565.06666666667,2209.71666666667,2557.01666666667,2273.33333333333,2371.25,2451.91666666667,2143.75,2275.91666666667,2257.11666666667,2561.33333333333,2340.9,2385.85,2146.03333333333,2206.05,2469.98333333333,2333.75,2515.68333333333,2218.03333333333,2302.05,2509.9,2593.78333333333,2399.43333333333,2538.41666666667,2337.88333333333,2202.03333333333,2271.15,2560.03333333333,2205.85,2416.35,2479.63333333333,2219.81666666667,2470.9,2155.23333333333,2319.01666666667,2530.43333333333,2513.5
"422",2156.93333333333,2295.06111111111,1915.03333333333,1837.14444444444,2258.14444444444,1942.83333333333,2097.58888888889,2195.43333333333,2293.11111111111,1937.74444444444,2285.03333333333,2001.34444444444,2099.26666666667,2179.95555555556,1871.75555555556,2003.93333333333,1985.12222222222,2289.34444444444,2068.92222222222,2113.85555555556,1874.04444444444,1934.08888888889,2198.01111111111,2061.8,2243.71111111111,1946.04444444444,2030.08888888889,2237.92222222222,2321.81111111111,2127.44444444444,2266.43333333333,2065.91111111111,1930.04444444444,1999.18888888889,2288.04444444444,1933.86666666667,2144.35555555556,2207.64444444444,1947.83333333333,2198.92222222222,1883.24444444444,2047.03333333333,2258.44444444444,2241.51666666667
"423",2405.7,2543.83,2163.8,2085.92,2506.92,2191.62,2346.36,2444.2,2541.86,2186.52,2533.8,2250.12,2348.06,2428.71,2120.56,2252.7,2233.9,2538.12,2317.7,2362.66,2122.82,2182.86,2446.76,2310.56,2492.46,2194.82,2278.86,2486.7,2570.58,2376.24,2515.2,2314.68,2178.86,2247.96,2536.86,2182.66,2393.16,2456.42,2196.6,2447.7,2132.06,2295.8,2507.24,2490.31
"429",2282.90638297872,2421.03723404255,2041.00212765957,1963.14255319149,2384.13829787234,2068.82765957447,2223.55531914894,2321.42340425532,2419.07021276596,2063.73617021277,2411,2127.33617021277,2225.25106382979,2305.91702127659,1997.75106382979,2129.90212765957,2111.08936170213,2415.33617021277,2194.89361702128,2239.85319148936,2000.03191489362,2060.05957446808,2323.98723404255,2187.75957446809,2369.67659574468,2072.02978723404,2156.05744680851,2363.89361702128,2447.78723404255,2253.44468085106,2392.40638297872,2191.87659574468,2056.04680851064,2125.16170212766,2414.04893617021,2059.85319148936,2270.35319148936,2333.63829787234,2073.81276595745,2324.89361702128,2009.24893617021,2173.00212765957,2384.44468085106,2367.50106382979
"441",2650.7,2788.81,2408.78,2330.92,2751.92,2436.6,2591.34,2689.2,2786.84,2431.51,2778.78,2495.12,2593.02,2673.71,2365.52,2497.68,2478.88,2783.12,2562.68,2607.64,2367.82,2427.84,2691.78,2555.54,2737.48,2439.82,2523.84,2731.68,2815.56,2621.22,2760.2,2559.68,2423.82,2492.94,2781.82,2427.64,2638.14,2701.41,2441.58,2692.68,2377.02,2540.78,2752.22,2735.27
"451",2472.63333333333,2610.75,2230.73333333333,2152.83333333333,2687.43333333333,2258.53333333333,2413.26666666667,2511.13333333333,2722.4,2253.43333333333,2714.33333333333,2317.03333333333,2414.93333333333,2495.65,2187.43333333333,2319.63333333333,2300.8,2718.63333333333,2384.6,2429.53333333333,2189.73333333333,2249.76666666667,2513.7,2377.5,2673,2261.73333333333,2345.76666666667,2667.23333333333,2751.1,2395,2695.73333333333,2381.6,2245.73333333333,2314.86666666667,2717.33333333333,2249.53333333333,2460.03333333333,2523.33333333333,2263.53333333333,2628.23333333333,2198.93333333333,2362.73333333333,2574.13333333333,2557.18333333333
"452",2295.525,2433.665,2053.625,1975.745,2518.01,2081.435,2236.205,2334.035,2552.96,2076.335,2544.88,2139.935,2237.885,2318.555,2010.375,2142.525,2123.715,2549.19,2207.515,2252.475,2012.635,2072.705,2336.615,2200.405,2503.57,2084.635,2168.705,2497.77,2581.66,2217.905,2526.29,2204.505,2068.65,2137.795,2547.9,2072.475,2282.975,2346.235,2086.435,2458.77,2021.85,2185.625,2397.05,2380.135
"459",2411.87727272727,2550.00909090909,2169.97121212122,2092.10151515151,2632.73181818182,2197.78333333334,2352.54090909091,2450.38030303031,2667.66818181819,2192.69545454546,2659.58939393939,2256.28636363636,2354.22727272727,2434.89696969697,2126.72575757575,2258.86818181818,2240.06515151515,2663.91666666667,2323.86212121213,2368.82727272727,2128.98636363637,2189.04090909091,2452.95303030304,2316.73787878788,2618.27727272727,2200.98636363637,2285.04090909091,2612.48636363637,2696.37727272727,2334.23787878788,2640.99545454545,2320.85606060607,2185.01363636363,2254.13787878787,2662.62575757575,2188.82727272727,2399.32727272727,2462.59848484848,2202.7803030303,2573.48636363637,2138.2106060606,2301.97121212122,2513.40757575757,2496.47727272727
"460",1172.56742424242,1189.6909090909,951.91893939394,866.57196969697,1110.63636363636,924.496212121212,1047.11893939394,1211.07803030303,1145.56666666667,894.617424242424,1137.48787878788,981.429545454546,1070.6643939394,1195.58787878788,908.347727272727,1020.72954545455,919.740151515151,1141.82424242424,1026.38257575758,1123.64015151515,908.693181818182,862.505303030303,1213.64469696969,1077.42045454545,1096.1803030303,904.734090909091,1045.72954545455,1090.38636363636,1174.27424242425,979.937878787879,1118.89696969697,1068.22803030303,879.468939393939,1014.825,1140.53484848485,964.475,1160.01439393939,1223.29772727273,964.420454545455,1051.38636363636,804.879545454545,1062.65681818182,1216.17045454545,1231.96893939394
"471",1873.3,2011.41666666667,1631.36666666667,1553.56666666667,2107.36666666667,1659.23333333333,1813.96666666667,1911.83333333333,2142.26666666667,1654.16666666667,2134.16666666667,1717.76666666667,1815.66666666667,1896.31666666667,1588.16666666667,1720.3,1701.46666666667,2138.53333333333,1785.26666666667,1830.26666666667,1590.43333333333,1650.46666666667,1914.36666666667,1778.16666666667,2092.86666666667,1662.43333333333,1746.46666666667,2087.06666666667,2170.96666666667,1795.66666666667,2115.63333333333,1782.26666666667,1646.46666666667,1715.56666666667,2137.26666666667,1650.26666666667,1860.76666666667,1924.03333333333,1664.2,2048.06666666667,1599.66666666667,1763.36666666667,1974.86666666667,1957.91666666667
"472",1959.25588235294,2097.37647058823,1717.34411764706,1639.49705882353,2193.30294117647,1745.16176470588,1899.92058823529,1997.76764705882,2228.22058823529,1740.09117647059,2220.15,1803.69117647059,1901.61176470588,1982.27647058824,1674.11176470588,1806.25,1787.43823529412,2224.49705882353,1871.24411764706,1916.20882352941,1676.39117647059,1736.42058823529,2000.33235294118,1864.12058823529,2178.82647058823,1748.39117647059,1832.42058823529,2173.04411764706,2256.93235294118,1881.62058823529,2201.55588235294,1868.23235294118,1732.40294117647,1801.52058823529,2223.20294117647,1736.20882352941,1946.70882352941,2009.99705882353,1750.16176470588,2134.04411764706,1685.60294117647,1849.34411764706,2060.80882352941,2043.86176470588
"473",2117.00769230769,2255.12692307692,1875.1,1797.24615384615,2328.43846153846,1902.92307692308,2057.66153846154,2155.52307692308,2363.34615384615,1897.83076923077,2355.29230769231,1961.43076923077,2059.35384615385,2140.01538461538,1831.85384615385,1964,1945.2,2359.63076923077,2028.99230769231,2073.95384615385,1834.13076923077,1894.16153846154,2158.07692307692,2021.85384615385,2313.96923076923,1906.13076923077,1990.16153846154,2308.17692307692,2392.06153846154,2039.35384615385,2336.7,2025.97692307692,1890.13846153846,1959.25384615385,2358.33076923077,1893.94615384615,2104.45384615385,2167.73076923077,1907.9,2269.17692307692,1843.33846153846,2007.1,2218.54615384615,2201.60384615385
"479",1997.3935483871,2135.52338709677,1755.48225806452,1677.61451612903,2225.12580645161,1783.29758064516,1938.04516129032,2035.89677419355,2260.07580645161,1778.2064516129,2251.9935483871,1841.80806451613,1939.72580645161,2020.4120967742,1712.23064516129,1844.38225806452,1825.57903225806,2256.31612903226,1909.37903225806,1954.32741935484,1714.50161290323,1774.54516129032,2038.47258064516,1902.24516129032,2210.68548387097,1786.50161290323,1870.54516129032,2204.89032258065,2288.78467741935,1919.74516129032,2233.39838709677,1906.37419354839,1770.51612903226,1839.64677419355,2255.02903225806,1774.32741935484,1984.82741935484,2048.10483870968,1788.29193548387,2165.88870967742,1723.71451612903,1887.48225806452,2098.91451612903,2081.97741935484
"481",1659.1,1797.23,1475.28,1462.32,2032.92,1503.12,1599.78,1697.62,2067.86,1556.72,2059.76,1561.62,1601.46,1682.13,1496.94,1506.08,1587.32,2041.36,1629.18,1616.06,1443.9,1559.24,1700.18,1563.98,1880.98,1555.14,1532.28,2012.66,2067.72,1681.5,1895.38,1568.08,1555.22,1501.38,1926.48,1436.06,1646.56,1709.84,1508.1,1973.66,1508.42,1549.18,1760.64,1743.71
"482",1987.875,2125.95,1745.95,1668.1,2238.7,1773.775,1928.5,2026.375,2273.6,1768.7,2265.55,1832.3,1930.2,2010.85,1702.7,1834.85,1816,2269.9,1899.825,1944.8,1705,1765,2028.9,1892.7,2224.2,1777,1861,2218.425,2302.3,1910.2,2224.1,1896.8,1761,1830.1,2268.6,1764.8,1975.3,2038.6,1778.75,2179.425,1714.2,1877.95,2089.4,2072.45
"483",1824.21666666667,1962.3,1640.4,1599.86666666667,2170.46666666667,1668.21666666667,1764.83333333333,1862.71666666667,2205.4,1705.21666666667,2197.35,1726.71666666667,1766.53333333333,1847.2,1634.48333333333,1671.2,1751.26666666667,2123.51666666667,1794.26666666667,1781.13333333333,1599.81666666667,1696.79166666667,1865.26666666667,1729.05,2046.05,1716.05,1697.33333333333,2150.25,2125.55,1845.43333333333,2060.46666666667,1733.16666666667,1725.31666666667,1666.43333333333,2091.55,1601.13333333333,1811.63333333333,1874.91666666667,1673.21666666667,2111.25,1645.96666666667,1714.3,1925.71666666667,1908.78333333333
"484",1660.71578947368,1798.83421052632,1428.54736842105,1351.28421052632,1921.88421052632,1456.36842105263,1601.36842105263,1699.22105263158,1956.82631578947,1451.86842105263,1948.74736842105,1514.87894736842,1603.06315789474,1683.72631578947,1385.91052631579,1507.70526315789,1499.23684210526,1953.07368421053,1582.44210526316,1617.66315789474,1388.16842105263,1448.21052631579,1701.78421052632,1565.56842105263,1896.33684210526,1460.16842105263,1533.86842105263,1901.64210526316,1985.52631578947,1593.42105263158,1896.97894736842,1569.68421052632,1444.2,1502.97368421053,1944.46315789474,1437.66315789474,1648.16315789474,1711.42631578947,1461.35789473684,1862.64210526316,1397.38421052632,1550.80526315789,1762.25789473684,1745.31315789474
"485",1259.25,1397.4,1075.45,1066.65,1628.9,1103.25,1199.95,1297.75,1663.85,1140.25,1655.75,1161.75,1201.6,1282.3,1096.55,1106.25,1186.35,1558.55,1229.35,1216.25,1034.85,1195.75,1300.35,1164.15,1481.15,1151.15,1132.45,1608.65,1560.65,1280.55,1495.55,1168.25,1160.4,1101.55,1526.65,1036.25,1246.75,1309.95,1108.25,1569.65,1209.15,1149.35,1360.75,1343.85
"486",1893.5,2031.64285714286,1662.35,1584.50714285714,2155.1,1690.18571428571,1834.18571428571,1932.02142857143,2190.05,1685.09285714286,2181.95,1748.69285714286,1835.87142857143,1916.54285714286,1619.12857142857,1740.49285714286,1732.45,2186.3,1816.25,1850.47857142857,1621.39285714286,1681.44285714286,1934.59285714286,1798.38571428571,2127.82142857143,1693.39285714286,1766.68571428571,2134.85,2218.75,1826.64285714286,2129.79285714286,1802.49285714286,1677.41428571429,1735.79285714286,2178.21428571429,1670.47857142857,1880.97857142857,1944.24285714286,1695.15714285714,2095.85,1630.60714285714,1783.59285714286,1995.05,1978.12142857143
"487",1718,1856.15,1534.2,1591.8,2162.4,1562,1658.7,1756.5,2197.35,1599,2189.25,1620.5,1660.4,1741.05,1626.45,1565,1645.1,2017.3,1688.1,1675,1493.6,1688.75,1759.1,1622.9,1939.9,1609.9,1591.2,2142.15,2019.4,1739.3,1954.3,1627,1619.2,1560.3,1985.4,1495,1705.5,1768.7,1567,2103.15,1637.85,1608.1,1819.6,1802.65
"488",1668.225,1806.35,1484.425,1443.875,2014.475,1512.225,1608.8875,1706.725,2049.44375,1549.225,2041.375,1570.725,1610.5375,1691.24375,1478.49375,1515.2125,1595.3125,1967.525,1638.3125,1625.125,1443.825,1540.8375,1709.3,1573.05,1890.1,1560.1,1541.3875,1994.25625,1969.6,1689.475,1904.5,1577.2,1569.325,1510.475,1935.6,1445.125,1655.625,1718.925,1517.225,1955.25625,1489.975,1558.325,1769.725,1752.7875
"489",1540.67102564103,1678.79564102565,1333.27461538462,1288.85974358974,1859.37564102564,1361.09230769231,1481.32051282051,1579.17974358974,1894.30743589744,1378.42,1886.23692307692,1419.60615384615,1483.00846153846,1563.68487179487,1317.85794871795,1387.66487179487,1425.28410256411,1838.37974358974,1487.16461538461,1497.61,1293.69717948718,1384.32076923077,1581.74230769231,1445.52307692307,1768.27051282051,1388.04794871795,1413.82051282051,1839.12769230769,1856.30692307692,1519.45333333333,1776.94435897436,1449.64538461538,1379.14974358974,1382.92205128205,1813.49307692308,1317.61,1528.11,1591.39128205128,1366.08153846154,1800.12769230769,1335.59230769231,1430.76282051282,1642.20025641026,1625.25846153846
"491",358.07,496.18,177.31,163.26,730.74,205.13,298.7,396.57,765.68,242.13,757.62,263.63,300.38,381.07,198.44,205.05,288.2,657.37,331.2,314.99,137.89,297.57,399.13,262.9,579.93,252.98,231.19,710.49,659.43,382.37,594.33,267.03,262.24,200.31,625.43,138.05,345.48,408.78,209.09,671.49,300.26,245.15,459.58,442.64
"499",525.231578947368,663.35,338.121052631579,315.052631578947,891.568421052631,365.952631578947,465.88947368421,563.752631578947,926.494736842105,402.957894736842,918.426315789474,424.457894736842,467.578947368421,548.247368421052,345.657894736842,372.226315789474,449.010526315789,824.563157894737,492.010526315789,482.178947368421,294.484210526316,452.015789473684,566.305263157895,430.089473684211,747.1,413.789473684211,398.38947368421,871.315789473684,826.6,543.18947368421,761.505263157895,434.2,418.978947368421,367.489473684211,792.6,300.947368421053,512.678947368421,575.957894736842,370.931578947368,832.315789473684,448.563157894737,415.321052631579,626.773684210526,609.834210526316
"500",2620.74285714286,2758.87857142857,2378.84285714286,2301,2722,2406.67857142857,2561.42142857143,2659.26428571429,2756.92142857143,2401.57857142857,2748.84285714286,2465.18571428571,2563.11428571429,2643.775,2335.61428571429,2467.74285714286,2448.94285714286,2753.18571428571,2532.73571428571,2577.70714285714,2337.87857142857,2397.92142857143,2661.83571428571,2525.62142857143,2707.53571428571,2409.87857142857,2493.92142857143,2701.73571428571,2785.62857142857,2591.3,2730.24285714286,2529.73571428571,2393.89285714286,2463.01428571429,2751.89285714286,2397.70714285714,2608.20714285714,2671.48571428571,2411.65714285714,2662.73571428571,2347.10714285714,2510.84285714286,2722.3,2705.36428571429
"511",2457.45882352941,2595.58529411765,2215.55882352941,2137.70588235294,2598.64705882353,2243.37647058824,2398.11764705882,2495.96470588235,2633.57058823529,2238.29411764706,2625.50588235294,2301.88823529412,2399.80588235294,2480.47352941176,2172.30588235294,2304.45882352941,2285.65294117647,2629.83529411765,2369.44117647059,2414.41764705882,2174.58823529412,2234.61764705882,2498.54117647059,2362.31764705882,2584.18823529412,2246.58823529412,2330.61764705882,2578.40588235294,2662.28235294118,2382.65294117647,2606.90588235294,2366.43529411765,2230.6,2299.71764705882,2628.55882352941,2234.41764705882,2444.91764705882,2508.18823529412,2248.35882352941,2539.40588235294,2183.79411764706,2347.55882352941,2559,2542.05588235294
"512",2521.25,2659.37142857143,2279.34285714286,2201.47857142857,2657.52857142857,2307.15714285714,2461.91428571429,2559.75,2692.47142857143,2302.07142857143,2684.38571428571,2365.65714285714,2463.59285714286,2544.27142857143,2236.09285714286,2368.23571428571,2349.42142857143,2688.72142857143,2433.22142857143,2478.20714285714,2238.37142857143,2298.41428571429,2562.32142857143,2426.12142857143,2643.07142857143,2310.37142857143,2394.41428571429,2637.27142857143,2721.17142857143,2443.62142857143,2665.8,2430.22142857143,2294.37857142857,2363.52142857143,2687.43571428571,2298.20714285714,2508.70714285714,2571.95714285714,2312.14285714286,2598.27142857143,2247.58571428571,2411.34285714286,2622.77857142857,2605.84285714286
"513",2392.53529411765,2530.65588235294,2150.62941176471,2072.76470588235,2493.76470588235,2178.45294117647,2333.18823529412,2431.05294117647,2528.69411764706,2173.36470588235,2520.62941176471,2236.95882352941,2334.87058823529,2415.54117647059,2107.37058823529,2239.53529411765,2220.71764705882,2524.95882352941,2304.51764705882,2349.47058823529,2109.66470588235,2169.68823529412,2433.6,2297.38823529412,2479.3,2181.66470588235,2265.68823529412,2473.51764705882,2557.40588235294,2363.06470588235,2502.03529411765,2301.5,2165.66470588235,2234.77647058824,2523.66470588235,2169.47058823529,2379.97058823529,2443.25882352941,2183.44117647059,2434.51764705882,2118.86470588235,2282.62941176471,2494.06470588235,2477.12058823529
"519",2348.85348837209,2486.9761627907,2106.94825581395,2029.07674418604,2495.97325581395,2134.76162790698,2289.50465116279,2387.35930232558,2530.90872093024,2129.66976744186,2522.84127906976,2193.26744186046,2291.19244186046,2371.86511627907,2063.69418604651,2195.84476744186,2177.04244186047,2527.15930232559,2260.84011627907,2305.79069767442,2065.96627906977,2126.00465116279,2389.925,2253.70639534884,2481.5226744186,2137.96860465116,2222.00465116279,2475.73313953488,2559.61802325582,2278.47558139535,2504.24593023256,2257.82965116279,2121.98139534884,2191.10348837209,2525.87325581395,2125.79069767442,2336.29069767442,2399.56744186046,2139.75174418605,2436.73313953488,2075.18139534884,2238.94709302326,2450.38023255814,2433.44244186046
"531",535.444444444444,542.844444444444,779.944444444444,860.922222222222,387.222222222222,788.177777777778,676.933333333333,572.533333333333,402.488888888889,825.2,431.488888888889,730.744444444444,640.344444444444,518.733333333333,831.288888888889,718.844444444444,782.566666666667,444.777777777778,748.211111111111,590.233333333333,835.944444444444,816.644444444445,520.244444444444,634.944444444444,438.422222222222,814.7,663.922222222222,353.966666666667,350.788888888889,686.766666666667,395.122222222222,663.444444444444,829.866666666667,705.533333333333,361.088888888889,801.333333333333,597.544444444444,486.933333333333,748.155555555556,408.588888888889,877.022222222222,670.944444444444,553.7,489.333333333333
"532",437.4,444.8,681.9,762.866666666667,421.2,690.133333333333,578.9,474.466666666667,436.466666666667,727.133333333333,465.5,632.7,542.333333333333,420.666666666667,733.233333333333,620.833333333333,704.666666666667,439.533333333333,693.2,492.166666666667,737.9,782.6,422.2,536.9,433.2,738,565.866666666667,387.966666666667,376.133333333333,720.733333333333,389.933333333333,565.4,747.233333333333,607.466666666667,355.866666666667,703.266666666667,499.516666666666,388.866666666667,650.133333333333,442.566666666667,794.433333333333,572.933333333333,493.533333333333,391.266666666667
"539",432.205555555556,383.907407407408,660.818518518518,741.788888888889,249.777777777778,659.837037037037,571.977777777778,444.257407407408,268.151851851852,675.833333333333,299.044444444444,617.166666666667,537.116666666667,415.487037037037,712.177777777778,616.233333333333,634.992592592593,315.022222222222,596.685185185185,486.979629629629,716.818518518518,672.32962962963,416.172222222222,531.709259259259,310.427777777777,662.659259259259,560.672222222222,224.866666666667,231.338888888889,546.796296296296,267.135185185185,560.209259259259,675.637037037037,603.077777777778,233.094444444444,689.67037037037,494.316666666667,383.683333333333,637.748148148148,278.777777777778,722.814814814815,567.724074074074,409.483333333333,375.627777777778
"540",2205.78545454546,2343.90454545454,1963.87454545455,1886.01454545454,2331.70909090909,1991.69454545455,2146.42909090909,2244.29454545455,2366.63818181818,1986.60454545454,2358.57090909091,2050.20454545455,2148.12,2228.79090909091,1920.62,2052.77272727273,2033.96181818182,2362.89909090909,2117.76,2162.72181818182,1922.90272727273,1982.92727272727,2246.85636363637,2110.62909090909,2317.24727272727,1994.90272727273,2078.92727272727,2311.46,2395.34909090909,2140.78181818182,2339.97818181818,2114.75090909091,1978.90909090909,2048.02909090909,2361.60727272727,1982.72,2193.22181818182,2256.50363636363,1996.68,2272.46,1932.11454545454,2095.87454545455,2307.31636363637,2290.37
"551",1729.0875,1772.775,1487.1875,1409.3125,1693.7125,1515.5125,1657.925,1767.5875,1728.625,1504.6375,1720.575,1573.2,1671.4125,1752.08125,1443.9125,1576.0875,1511.4125,1724.9,1623.075,1686.0125,1446.2125,1453.5875,1770.175,1633.9125,1679.2625,1507.925,1602.2125,1673.475,1757.375,1563.0125,1701.975,1638.0625,1486.2125,1571.3125,1723.6125,1506.0125,1716.5125,1779.8,1519.9875,1634.475,1416.7875,1619.1875,1813.4,1813.6625
"559",1654.66796875,1649.2390625,1423.96640625,1410.95390625,1569.3953125,1407.15703125,1527.34296875,1693.17578125,1604.31875,1386.5765625,1596.2578125,1456.1734375,1550.18359375,1677.6734375,1428.83828125,1504.03046875,1387.1015625,1600.58125,1496.9203125,1599.78984375,1431.76015625,1329.278125,1695.73515625,1559.51328125,1554.9296875,1384.0765625,1527.81328125,1549.1453125,1633.0265625,1438.690625,1577.6703125,1532.43359375,1360.225,1496.91484375,1599.29375,1468.77890625,1642.10546875,1705.38203125,1443.12578125,1510.1453125,1336.2046875,1544.75859375,1675.54921875,1699.64296875
"560",657.621739130435,763.702173913043,417.191304347826,359.239130434783,776.482608695652,405.973913043479,529.904347826087,696.121739130435,811.404347826087,387.295652173913,803.334782608696,454.213043478261,548.286956521739,680.628260869565,381.317391304348,506.052173913044,438.882608695652,801.295652173913,531.491304347826,613.75652173913,396.304347826087,376.869565217391,698.678260869565,562.473913043478,748.721739130435,396.778260869565,530.769565217391,756.213043478261,827.130434782609,520.104347826087,769.117391304348,535.121739130435,377.726086956522,499.869565217391,793.339130434783,447.765217391304,645.060869565217,708.339130434783,437.221739130435,717.213043478261,327.573913043478,547.713043478261,748.004347826087,739.295652173913
