"FAFZone","AlconaCounty","AlgerCounty","AlleganCounty","AlpenaCounty","AntrimCounty","ArenacCounty","BaragaCounty","BarryCounty","BayCounty","BenzieCounty","BerrienCounty","BranchCounty","CalhounCounty","CassCounty","CharlevoixCounty","CheboyganCounty","ChippewaCounty","ClareCounty","ClintonCounty","CrawfordCounty","DeltaCounty","DickinsonCounty","EatonCounty","EmmetCounty","GeneseeCounty","GladwinCounty","GogebicCounty","GrandTraverseCounty","GratiotCounty","HillsdaleCounty","HoughtonCounty","HuronCounty","InghamCounty","IoniaCounty","IoscoCounty","IronCounty","IsabellaCounty","JacksonCounty","KalamazooCounty","KalkaskaCounty","KentCounty","KeweenawCounty","LakeCounty","LapeerCounty","LeelanauCounty","LenaweeCounty","LivingstonCounty","LuceCounty","MackinacCounty","MacombCounty","ManisteeCounty","MarquetteCounty","MasonCounty","MecostaCounty","MenomineeCounty","MidlandCounty","MissaukeeCounty","MonroeCounty","MontcalmCounty","MontmorencyCounty","MuskegonCounty","NewaygoCounty","OaklandCounty","OceanaCounty","OgemawCounty","OntonagonCounty","OsceolaCounty","OscodaCounty","OtsegoCounty","OttawaCounty","PresqueIsleCounty","RoscommonCounty","SaginawCounty","StClairCounty","StJosephCounty","SanilacCounty","SchoolcraftCounty","ShiawasseeCounty","TuscolaCounty","VanBurenCounty","WashtenawCounty","WayneCounty","WexfordCounty"
"369",742.466071428571,938.2875,670.444642857143,775.133928571428,780.508928571428,679.642857142857,1049.57678571429,642.633928571428,645.2625,784.830357142857,654.803571428572,580.830357142857,605.1125,628.983928571429,795.6875,800.341071428571,860.983928571429,704.330357142857,623.983928571429,738.0875,947.0375,1015.57857142857,620.869642857143,808.569642857143,599.205357142857,689.0625,1143.38214285714,781.148214285714,650.508928571428,556.558928571429,1078.46428571429,664.619642857143,602.569642857143,648.019642857143,715.8875,1055.46964285714,680.666071428571,562.8125,633.3125,755.466071428571,673.841071428571,1114.725,752.103571428572,606.6,803.830357142857,530.803571428572,569.303571428572,901.5875,844.716071428571,568.408928571429,790.569642857143,996.430357142857,778.508928571428,707.016071428571,1004.28214285714,663.058928571429,740.976785714286,512.5125,684.8,752.276785714286,715.958928571429,720.944642857143,564.0375,751.341071428571,695.0875,1091.83928571429,726.069642857143,720.3625,763.739285714286,699.133928571428,796.355357142857,719.266071428571,633.914285714286,597.5,605.1125,630.523214285714,925.105357142857,619.330357142857,646.919642857143,663.408928571429,544.330357142857,545.441071428571,746.3
"371",821.172222222222,1017.00555555556,740.038888888889,853.85,859.227777777778,758.35,1127.17222222222,713.005555555555,723.961111111111,863.544444444444,709.094444444444,651.222222222223,675.494444444445,692.105555555556,874.394444444444,879.05,939.705555555556,783.044444444444,702.705555555556,816.816666666667,1025.75,1076.06111111111,701.183333333333,887.294444444444,677.927777777778,767.772222222222,1180.88333333333,859.861111111111,729.227777777778,639.994444444445,1156.05,771.227777777778,681.294444444444,726.738888888889,794.605555555555,1118.38333333333,759.372222222222,641.527777777778,703.694444444445,834.172222222222,752.55,1192.30555555555,830.816666666667,704.016666666667,882.544444444444,609.516666666667,648.016666666667,980.316666666667,923.438888888889,664.027777777778,869.861111111111,1076.94444444444,855.794444444444,785.738888888889,1054.95,741.761111111111,819.683333333333,608.116666666667,763.516666666667,830.994444444445,793.227777777778,799.65,659.65,828.627777777778,773.816666666667,1181.21666666667,804.794444444444,799.072222222222,842.45,777.25,875.061111111111,797.983333333333,712.627777777778,693.116666666667,664.572222222222,726.15,1003.81666666667,698.044444444444,725.627777777778,732.361111111111,623.044444444444,641.05,825.016666666667
"372",784.14,979.96,702,816.78,822.17,721.3,1091.25,674.19,686.91,826.48,671.57,612.4,636.67,651.76,837.36,842,902.66,745.98,665.66,779.76,988.7,1044.11,662.56,850.25,640.87,730.72,1148.96,822.8,692.17,602.71,1120.11,734.17,644.25,689.67,757.56,1086.46,722.34,604.47,664.87,797.14,715.5,1156.37,793.77,666.96,845.48,572.46,610.96,943.26,886.37,626.97,832.25,1038.08,820.17,748.67,1022.98,704.71,782.66,571.07,726.46,793.95,757.61,762.61,622.6,793,736.76,1149.27,767.75,762.04,805.4,740.78,838,760.93,675.575,656.07,627.87,689.09,966.77,660.98,688.57,694.97,585.98,604,787.96
"373",866.059090909091,1061.86363636364,783.95,898.722727272728,904.104545454545,803.240909090909,1173.16363636364,756.122727272728,768.859090909091,908.422727272727,753.490909090909,694.313636363637,718.604545454545,733.672727272727,919.263636363637,923.931818181818,984.572727272727,827.922727272727,747.572727272727,861.672727272728,1070.64090909091,1126.05909090909,744.459090909091,932.163636363636,722.813636363637,812.659090909091,1230.85909090909,904.759090909091,774.104545454545,684.659090909091,1202.05,816.104545454545,726.163636363636,771.613636363636,839.463636363636,1168.35909090909,804.259090909091,686.404545454546,746.813636363637,879.059090909091,797.431818181818,1238.31363636363,875.695454545454,748.886363636364,927.422727272727,654.386363636364,692.886363636364,1025.17272727273,968.313636363637,708.904545454546,914.163636363636,1120.02272727272,902.104545454545,830.613636363636,1104.91363636364,786.659090909091,864.563636363637,653.004545454545,808.386363636364,875.863636363636,839.559090909091,844.559090909091,704.531818181818,874.931818181818,818.672727272728,1231.21363636364,849.663636363636,843.959090909091,887.331818181818,822.722727272728,919.95,842.859090909091,757.509090909091,737.990909090909,709.813636363637,771.013636363636,1048.68636363637,742.922727272727,770.513636363636,776.904545454546,667.922727272727,685.931818181818,869.886363636364
"379",892.512857142857,1088.33285714286,806.1,925.168571428571,930.554285714285,829.679285714285,1181.90285714286,780.197142857143,795.304285714285,932.712142857143,768.712857142857,718.392857142857,742.681428571429,755.841428571429,945.729285714286,950.379285714286,1011.03357142857,854.37,774.032142857143,888.136428571428,1092.41285714286,1127.44857142857,764.502857142857,958.621428571429,749.251428571429,839.11,1235.83428571429,931.195714285715,800.554285714285,701.607142857143,1210.77428571429,837.231428571429,752.621428571429,791.761428571428,865.929285714285,1169.38857142857,830.711428571429,712.852857142857,770.88,905.512857142857,817.584285714285,1247.03142857143,896.937142857143,772.52,953.868571428571,680.845714285715,719.345714285715,1051.63357142858,994.758571428571,731.944285714285,932.092857142857,1140.93428571429,915.138571428571,851.150714285714,1108.00714285714,813.104285714286,891.018571428571,676.204285714286,828.547142857142,902.32,852.594285714286,865.765714285714,727.577142857142,887.968571428572,845.136428571428,1227.43428571429,876.121428571429,870.41,913.783571428571,834.617142857143,946.394285714286,869.312857142858,783.961428571429,761.036428571429,730.708571428571,794.06,1075.14571428571,769.37,796.96,793.242857142857,694.37,708.972857142857,896.345714285715
"380",1003.59811320755,740.647169811321,1006.64528301887,970.166037735849,957.998113207547,1033.07358490566,652.841509433962,1032.82641509434,1117.97735849057,1087.60188679245,947.358490566038,1018.03018867925,1027.53018867925,965.762264150943,948.701886792453,908.17358490566,850.679245283019,1081.12452830189,1087.26226415094,964.916981132075,748.503773584906,691.311320754717,1057.17924528302,908.403773584906,1128.38867924528,1094.06226415094,572.279245283019,980.967924528302,1113.78490566038,1055.42452830189,656.930188679245,1182.6641509434,1073.96226415094,1066.80754716981,1043.11509433962,645.467924528302,1114.6320754717,1062.88396226415,1000.49056603774,979.998113207547,1037.72452830189,691.667924528302,1108.87547169811,1154.47547169811,999.362264150943,1083.87547169811,1106.96226415094,810.847169811321,851.775471698113,1157.75660377358,1133.15660377358,687.215094339623,1103.09433962264,1098.33962264151,745.809433962264,1105.27358490566,1074.13962264151,1118.04339622642,1077.37547169811,947.192452830189,1040.53773584906,1077.6320754717,1135.72641509434,1075.92452830189,1012.41509433962,617.679245283019,1119.95471698113,980.666037735849,935.471698113208,1020.52264150943,941.481132075472,983.064150943396,1145.50377358491,1187.62264150943,1001.8358490566,1203.80566037736,773.754716981132,1110.43773584906,1176.10754716981,978.964150943396,1098.41886792453,1129.70377358491,1136.67735849057
"391",445.166666666667,640.983333333333,328.916666666667,477.833333333333,483.216666666667,382.333333333333,708.583333333333,301.116666666667,347.95,482.2,287.1,239.316666666667,263.6,280.083333333333,498.383333333333,503.033333333333,563.683333333333,402.266666666667,321.466666666667,440.783333333333,647.483333333333,632.566666666667,287.866666666667,511.283333333333,301.9,391.766666666667,737.383333333333,478.5,348,215.833333333333,737.466666666667,395.216666666667,297.1,315.9,418.583333333333,674.883333333333,378.15,258.35,291.783333333333,458.166666666667,341.716666666667,773.716666666667,422.783333333333,327.983333333333,501.2,233.483333333333,271.983333333333,604.283333333333,547.416666666667,283.6,472.383333333333,691.35,442.333333333333,377,611.45,365.75,438.9,228.366666666667,352.683333333333,454.983333333333,379.766666666667,391.516666666667,279.233333333333,415.15,397.783333333333,737.75,420.05,423.066666666667,466.433333333333,357.9,499.033333333333,421.966666666667,336.616666666667,312.683333333333,254.783333333333,345.733333333333,627.8,322.033333333333,349.633333333333,319,247.033333333333,260.633333333333,443.65
"392",381.684615384615,577.515384615385,310.2,414.330769230769,419.723076923077,318.830769230769,688.8,282.376923076923,284.469230769231,424.030769230769,294.569230769231,220.576923076923,244.869230769231,268.746153846154,434.923076923077,439.530769230769,500.207692307692,343.530769230769,263.2,377.315384615385,586.230769230769,654.769230769231,260.1,447.792307692308,238.423076923077,328.276923076923,783.146153846154,420.330769230769,289.723076923077,196.307692307692,717.638461538461,303.823076923077,241.792307692308,287.230769230769,355.107692307692,694.692307692308,319.884615384615,202.023076923077,273.069230769231,394.684615384615,313.030769230769,753.923076923077,391.323076923077,245.823076923077,443.030769230769,170.023076923077,208.523076923077,540.823076923077,483.923076923077,207.623076923077,429.792307692308,635.630769230769,417.723076923077,346.230769230769,643.476923076923,302.261538461538,380.192307692308,151.723076923077,324.023076923077,391.5,355.153846153846,360.153846153846,203.230769230769,390.530769230769,334.315384615385,731.030769230769,365.292307692308,359.584615384615,402.930769230769,338.330769230769,435.553846153846,358.484615384615,273.130769230769,236.723076923077,244.869230769231,269.730769230769,564.323076923077,258.530769230769,286.130769230769,303.169230769231,183.530769230769,184.630769230769,385.523076923077
"393",395.00294117647,590.814705882353,325.152941176471,427.676470588235,433.044117647059,332.176470588235,703.579411764706,297.35294117647,297.794117647059,437.367647058823,298.914705882353,235.55,259.820588235294,280.585294117647,448.214705882353,452.876470588235,513.508823529412,356.867647058823,276.514705882353,390.614705882353,599.576470588235,667.352941176471,273.491176470588,461.108823529411,251.75,341.60294117647,774.579411764706,433.676470588235,303.044117647059,211.970588235294,732.447058823529,343.402941176471,255.108823529411,301.097058823529,368.420588235294,710.061764705883,333.2,215.35,288.026470588235,408.00294117647,326.911764705882,768.720588235294,405.332352941177,276.732352941176,456.367647058823,183.326470588236,221.826470588236,554.120588235294,497.255882352941,225.055882352941,443.108823529411,648.970588235294,431.55,359.561764705883,648.658823529412,315.588235294118,393.50294117647,169.355882352941,337.867647058823,404.808823529411,369,373.982352941176,220.688235294118,404.382352941176,347.614705882353,749.938235294117,378.608823529411,372.902941176471,416.276470588235,351.370588235294,448.876470588235,371.8,286.452941176471,254.138235294117,256.714705882353,287.188235294118,577.632352941176,271.867647058823,299.455882352941,318.126470588236,196.867647058824,202.088235294118,398.832352941177
"394",380.364285714286,572.35,270.907142857143,413.021428571428,414.207142857143,317.564285714286,677.207142857143,243.05,283.164285714285,416.378571428571,240.421428571428,181.25,205.55,220.614285714286,429.75,434.378571428571,495.05,336.364285714286,255.664285714286,372.15,581.092857142858,602.707142857143,229.835714285714,442.65,237.121428571429,325.192857142858,707.514285714286,412.735714285714,282.178571428572,157.807142857143,705.278571428571,330.421428571429,231.721428571429,257.778571428571,353.792857142857,645.014285714286,312.364285714286,192.807142857143,233.735714285714,389.164285714285,283.607142857143,742.342857142857,364.064285714285,263.207142857143,435.378571428571,164.05,207.207142857143,535.65,478.764285714286,218.807142857143,414.878571428571,630.464285714286,390.4,318.021428571428,581.564285714286,300.964285714285,373.05,163.592857142857,294.564285714285,390.192857142858,327.857142857142,332.857142857142,214.421428571428,363.228571428572,332.992857142857,707.864285714286,354.764285714286,358.264285714286,397.792857142857,304.75,434.807142857142,354.264285714286,271.835714285715,247.892857142858,196.735714285714,280.921428571429,559.164285714286,254.964285714285,284.821428571428,263.85,182.221428571429,195.821428571428,377.864285714286
"399",385.315555555556,576.255555555556,298.614444444445,417.977777777778,418.095555555556,322.488888888889,684.908888888889,270.796666666667,288.113333333333,417.557777777778,277.232222222222,208.981111111111,233.347777777778,254.6,433.66,438.32,498.962222222222,337.893333333333,256.891111111111,376.062222222222,585.013333333333,641.307777777778,250.135555555556,446.553333333333,242.06,329.728888888889,755.116666666667,413.884444444444,283.413333333333,184.877777777778,713.777777777778,323.855555555556,233.846666666667,277.031111111111,358.731111111111,681.718888888889,313.58,195.562222222222,261.478888888889,393.048888888889,302.857777777778,750.035555555556,381.742222222222,260.86,436.56,168,212.148888888889,539.56,482.688888888889,218.611111111111,424.38,634.493333333333,408.355555555556,336.924444444444,625.643333333333,303.875555555556,374.544444444444,161.786666666667,313.813333333333,395.368888888889,345.808888888889,350.564444444444,213.335555555556,381.186666666667,337.937777777778,728.053333333333,357.011111111111,363.217777777778,401.711111111111,327.735555555556,438.833333333333,359.06,276.353333333333,247.693333333333,230.727777777778,280.728888888889,563.073333333333,258.637777777778,289.764444444444,291.581111111111,187.175555555556,195.644444444444,379.035555555556
"401",1179.975,1165.5125,931.075,1198.2625,1119.9125,1133.275,1135.3,957.275,1098.875,1080.4625,871.8125,946.8625,951.975,890.2,1132.575,1176.4625,1237.1,1074.3625,1011.7,1114.2125,1118.7125,1096.4125,981.6125,1153.0125,1052.8375,1090.375,1046.0625,1095.975,1038.2375,967.5625,1139.375,1146.1375,998.3875,991.25,1169.475,1091.0375,1039.075,987.325,924.9125,1092.575,962.175,1174.1625,1033.3125,1078.9125,1118.6625,983.5125,1031.3875,1227.425,1220.85,1082.175,1057.575,1162.7625,1027.5375,1022.775,1075.3,1064.575,1069.65,1006.375,1001.8125,1169.575,964.975,1002.075,1060.175,1000.3625,1129.1,1100.1625,1044.375,1143.475,1139.8625,944.975,1203.175,1101.775,1069.9625,1112.075,926.275,1128.25,1171.25,1034.875,1100.55,903.3875,1022.8625,1054.15,1061.1125
"402",1078.16,1068.18,829.26,1096.45,1018.14,1031.45,1050.84,855.45,997.06,978.65,769.98,845.05,850.15,788.38,1030.76,1074.65,1135.28,972.55,909.88,1012.38,1021.37,999.06,879.79,1051.23,951.02,988.55,945.95,994.15,936.42,865.75,1054.92,1044.33,896.58,889.45,1067.68,1012.76,937.25,885.5,823.13,990.76,860.35,1089.68,931.49,977.09,1016.85,881.69,929.58,1130.08,1119.05,980.38,955.77,1065.35,925.72,920.95,977.95,962.76,967.84,904.56,899.99,1067.77,863.16,900.25,958.35,898.55,1027.28,1015.71,942.58,1041.66,1038.05,843.15,1101.35,999.97,968.15,1010.25,824.45,1026.45,1073.9,933.06,998.75,801.58,921.05,952.34,959.29
"409",1204.39322033898,1173.98983050847,955.494915254237,1222.65254237288,1144.33220338983,1157.66440677966,1153.80847457627,981.662711864407,1123.28474576271,1104.85593220339,896.21186440678,970.513559322034,976.377966101695,914.61186440678,1156.99661016949,1200.86101694915,1261.51355932203,1098.76271186441,1036.11186440678,1138.61355932203,1127.18305084746,1104.86271186441,1006.02203389831,1177.43050847458,1077.23389830508,1114.77457627119,1060.51355932203,1120.37457627119,1062.63050847458,995.527118644068,1157.90169491525,1170.52881355932,1022.80847457627,1015.6406779661,1193.91016949153,1109.12711864407,1063.47627118644,1011.57457627118,949.332203389831,1116.99661016949,986.562711864407,1192.6406779661,1057.7220338983,1103.32711864407,1143.05084745763,1011.48813559322,1055.80847457627,1236.31694915254,1243.89491525424,1106.60508474576,1082.00338983051,1171.26271186441,1051.93050847458,1047.18474576271,1083.73559322034,1088.99491525424,1094.0406779661,1034.3593220339,1026.2220338983,1194.00508474576,989.384745762712,1026.47457627119,1084.56271186441,1024.76271186441,1153.51355932203,1118.66101694915,1068.80169491525,1167.89322033898,1164.26271186441,969.362711864407,1227.57627118644,1126.19322033898,1094.3406779661,1136.4593220339,950.677966101695,1152.64237288136,1179.70338983051,1059.28474576271,1124.93898305085,927.810169491525,1047.25423728814,1078.26271186441,1085.52033898305
"411",2374.10555555555,2095.51666666667,2298.86111111111,2340.65,2328.51111111111,2501.02777777778,2007.70555555556,2325.02777777778,2466.65,2448.21666666666,2239.57222222222,2310.23888888888,2319.73888888888,2257.96111111111,2319.21111111111,2278.65,2205.52777777778,2442.11666666666,2379.46111111111,2335.41666666667,2113.91666666667,2057.41111111111,2349.37222222222,2278.91666666667,2420.57222222222,2458.13888888889,1927.11666666666,2463.73888888888,2405.98333333333,2347.61666666666,2011.78333333334,2513.87222222222,2366.17222222223,2358.98333333333,2537.26111111112,2000.32777777778,2406.82777777777,2355.08333333333,2292.68333333334,2460.36111111111,2329.91666666667,2046.51666666667,2401.07222222222,2446.67222222223,2486.41666666667,2376.07222222222,2399.17222222223,2165.71666666666,2222.27222222223,2449.96111111111,2425.36111111111,2042.06111111111,2395.28333333334,2390.53888888889,2114.55,2432.36111111111,2437.41666666667,2410.25555555556,2369.57222222222,2317.69444444444,2332.75,2369.82777777777,2427.91666666667,2368.11666666666,2496.87222222222,1972.51666666667,2412.16111111112,2351.15,2305.96111111111,2312.72777777777,2311.98333333333,2469.55555555555,2437.69444444444,2479.82777777777,2294.02777777778,2495.98333333333,2128.10555555555,2402.65,2468.30555555556,2271.17222222223,2390.61666666666,2421.91666666667,2428.87222222222
"419",2368.07777777778,2064.05370370371,2203.82962962963,2340.34814814815,2314.97777777778,2406,1976.23888888888,2230,2371.61481481481,2353.19259259259,2144.55555555556,2215.20740740741,2224.70740740741,2162.95555555556,2313.25185185185,2271.80555555556,2174.08148148148,2347.1,2284.45555555556,2315.35185185185,2082.4574074074,2025.93888888889,2254.36666666667,2272.46666666666,2325.57037037037,2363.1037037037,1895.67777777778,2368.70740740741,2310.97407407407,2252.6,1980.33888888888,2418.87037037037,2271.15185185185,2263.97777777778,2442.25555555556,1968.88333333334,2311.8037037037,2260.05555555555,2197.67407407407,2365.32962962963,2234.9,2015.07222222223,2306.05925925926,2351.66666666667,2391.38888888889,2281.05925925926,2304.15185185185,2134.25370370371,2190.81296296296,2354.94074074074,2330.33703703704,2010.61666666666,2300.27777777778,2295.51851851852,2083.10555555555,2337.32962962963,2342.37777777778,2315.22962962963,2274.55925925926,2315.26666666667,2237.71851851852,2274.8037037037,2332.9,2273.1,2394.83703703704,1941.07592592593,2317.14814814815,2338.10740740741,2300.04814814815,2217.7,2303.6462962963,2367.44074074074,2342.67777777778,2384.7962962963,2199.00740740741,2400.97777777778,2096.6462962963,2307.61851851852,2373.27777777778,2176.15185185185,2295.58148148148,2326.87777777778,2333.86666666667
"421",765.533333333333,961.35,693.516666666667,798.216666666667,803.583333333333,702.716666666667,1072.65,665.716666666667,668.316666666667,807.916666666667,677.866666666667,603.916666666667,628.183333333333,652.05,818.75,823.416666666667,884.05,727.416666666667,647.05,761.15,970.116666666667,1038.61666666667,643.95,831.65,622.283333333333,712.133333333333,1166.43333333333,804.216666666667,673.583333333333,579.616666666667,1101.51666666667,687.716666666667,625.65,671.083333333333,738.95,1078.55,703.733333333333,585.883333333333,656.383333333333,778.533333333333,696.916666666667,1137.78333333333,775.183333333333,629.683333333333,826.916666666667,553.866666666667,592.366666666667,924.65,867.8,591.483333333333,813.65,1019.51666666667,801.583333333333,730.083333333333,1027.33333333333,686.116666666667,764.033333333333,535.583333333333,707.866666666667,775.333333333333,739.033333333333,744.016666666667,587.116666666667,774.416666666667,718.15,1114.9,749.15,743.433333333333,786.816666666667,722.216666666667,819.416666666667,742.333333333333,656.983333333333,620.566666666667,628.183333333333,653.616666666667,948.183333333333,642.416666666667,670.016666666667,686.483333333333,567.416666666667,568.516666666667,769.366666666667
"422",493.544444444444,689.4,421.533333333333,526.233333333333,531.611111111111,430.733333333333,800.666666666667,393.733333333333,396.344444444444,535.922222222222,405.911111111111,331.922222222222,356.211111111111,380.088888888889,546.777777777778,551.433333333333,612.088888888889,455.422222222222,375.088888888889,489.2,698.133333333333,766.644444444445,371.955555555556,559.666666666667,350.311111111111,440.144444444444,894.466666666667,532.244444444444,401.611111111111,307.644444444444,829.533333333333,415.711111111111,353.677777777778,399.111111111111,466.988888888889,806.566666666667,431.744444444444,313.911111111111,384.411111111111,506.544444444444,424.933333333333,865.811111111111,503.211111111111,357.7,554.922222222222,281.911111111111,320.411111111111,652.7,595.822222222222,319.511111111111,541.677777777778,747.533333333333,529.611111111111,458.111111111111,755.344444444444,414.144444444444,492.055555555556,263.611111111111,435.911111111111,503.366666666667,467.044444444444,472.033333333333,315.133333333333,502.433333333333,446.2,842.911111111111,477.177777777778,471.444444444444,514.833333333333,450.233333333333,547.444444444444,470.344444444444,384.994444444444,348.6,356.211111111111,381.633333333333,676.211111111111,370.422222222222,398.022222222222,414.511111111111,295.422222222222,296.533333333333,497.4
"423",742.32,938.16,670.3,775,780.36,679.5,1049.46,642.5,645.12,784.7,654.66,580.7,604.98,628.86,795.56,800.2,860.86,704.2,623.86,737.96,946.9,1015.42,620.76,808.46,599.08,688.96,1143.26,781.02,650.36,556.42,1078.32,664.48,602.46,647.9,715.76,1055.36,680.54,562.66,633.16,755.32,673.7,1114.58,751.96,606.46,803.7,530.66,569.16,901.46,844.6,568.28,790.46,996.3,778.36,706.9,1004.14,662.92,740.86,512.36,684.66,752.16,715.82,720.8,563.9,751.2,694.96,1091.7,725.96,720.26,763.6,699,796.22,719.14,633.8,597.36,604.98,630.4,924.96,619.2,646.8,663.28,544.2,545.3,746.16
"429",619.540425531915,815.36170212766,547.521276595745,652.202127659574,657.576595744681,556.714893617021,926.651063829787,519.702127659574,522.33829787234,661.9,531.868085106383,457.9,482.185106382979,506.057446808511,672.757446808511,677.417021276596,738.06170212766,581.4,501.055319148936,615.16170212766,824.110638297872,892.634042553192,497.951063829787,685.651063829787,476.278723404255,566.148936170213,1020.45106382979,658.227659574468,527.576595744681,433.631914893617,955.523404255319,541.693617021277,479.653191489362,525.097872340426,592.955319148936,932.555319148936,557.742553191489,439.878723404255,510.385106382979,632.540425531915,550.917021276596,991.778723404255,629.168085106383,483.665957446808,680.9,407.868085106383,446.365957446809,778.66170212766,721.793617021277,445.485106382979,667.651063829787,873.504255319149,655.576595744681,584.097872340426,881.344680851064,540.131914893617,618.055319148936,389.582978723404,561.868085106383,629.353191489362,593.03829787234,598.021276595745,441.112765957447,628.417021276596,572.16170212766,968.895744680851,603.151063829787,597.448936170213,640.806382978723,576.204255319149,673.425531914894,596.342553191489,510.995744680851,474.568085106383,482.185106382979,507.602127659574,802.170212765957,496.397872340426,523.989361702128,540.485106382979,421.4,422.512765957447,623.368085106383
"441",987.32,1183.14,915.3,1019.98,1025.38,924.48,1294.44,887.48,890.1,1029.68,899.66,825.68,849.96,873.84,1040.54,1045.2,1105.84,949.18,868.84,982.94,1191.9,1260.41,865.72,1053.44,844.08,933.92,1388.22,1026,895.38,801.41,1323.3,909.48,847.42,892.88,960.74,1300.32,925.52,807.68,878.18,1000.32,918.68,1359.58,996.94,851.44,1048.68,775.66,814.16,1146.44,1089.58,813.26,1035.44,1241.28,1023.38,951.88,1249.12,907.91,985.84,757.38,929.66,997.14,960.81,965.8,808.9,996.18,939.94,1336.68,970.92,965.22,1008.6,943.98,1041.2,964.12,878.77,842.36,849.96,875.38,1169.96,864.18,891.78,908.26,789.18,790.3,991.16
"451",1015.43333333333,1211.3,941.833333333333,1048.13333333333,1053.5,952.633333333333,1294.93333333333,921.133333333333,918.233333333333,1057.83333333333,880.1,859.333333333333,883.6,884.266666666667,1068.66666666667,1073.33333333333,1133.96666666667,977.333333333333,896.966666666667,1011.06666666667,1220.03333333333,1218.93333333333,907.9,1081.53333333333,872.2,962.033333333333,1323.73333333333,1054.13333333333,923.5,835.833333333333,1323.83333333333,965.5,875.533333333333,921,988.9,1261.23333333333,953.633333333333,835.8,911.8,1028.43333333333,946.833333333333,1360.1,1025.1,898.3,1076.83333333333,803.8,842.3,1174.53333333333,1117.73333333333,858.3,1068.33333333333,1285.23333333333,1038.3,980,1197.83333333333,936.033333333333,1013.93333333333,802.4,957.8,1025.23333333333,975.733333333333,993.933333333333,853.933333333333,1011.13333333333,968.066666666667,1324.1,999.033333333333,993.333333333333,1036.73333333333,955.733333333333,1069.33333333333,992.233333333333,906.883333333333,887.4,855.7,920.433333333333,1198.1,892.333333333333,919.933333333333,914.166666666667,817.333333333333,835.333333333333,1019.3
"452",888.42,1084.26,772.41,921.08,926.47,825.59,1125.55,751.68,791.19,921.78,710.66,689.88,714.17,714.86,941.66,946.28,1006.96,850.28,769.96,884.06,1071.84,1049.49,738.46,954.54,745.17,835,1154.34,927.09,796.47,666.39,1154.39,838.47,748.54,766.47,861.86,1091.84,826.61,708.76,742.36,901.42,792.28,1190.67,874.66,771.26,949.78,676.76,715.26,1047.56,990.67,727.3,898.95,1115.79,868.86,827.58,1028.38,808.99,886.94,671.98,803.26,898.24,806.29,843.39,722.93,841.69,841.06,1154.68,872.04,866.3,909.69,786.28,942.29,865.21,779.855,756.4,686.27,789.42,1071.06,765.28,792.87,744.76,690.28,704.32,892.26
"459",942.854545454545,1138.67878787879,861.142424242424,975.50303030303,980.893939393939,880.018181818182,1240.31515151515,833.709090909091,845.636363636364,983.775757575758,823.015151515152,771.909090909091,796.190909090909,812.721212121212,996.078787878788,1000.70909090909,1061.37878787879,904.706060606061,824.378787878788,938.475757575758,1144.41212121212,1168.80606060606,821.348484848485,1008.97272727273,799.593939393939,889.463636363636,1273.65454545455,981.521212121212,850.890909090909,755.963636363636,1269.16363636364,892.890909090909,802.975757575758,844.730303030303,916.278787878788,1211.15454545455,881.048484848485,763.190909090909,824.39696969697,955.854545454545,870.536363636364,1305.44242424242,949.133333333333,825.684848484848,1004.20606060606,731.184848484848,769.684848484848,1101.97575757576,1045.1,785.157575757576,987.927272727273,1197.7,967.454545454545,903.981818181818,1147.69090909091,863.436363636364,941.369696969697,729.342424242424,881.512121212121,952.672727272727,904.90303030303,917.954545454545,780.784848484849,940.275757575758,895.475757575758,1273.98787878788,926.475757575758,920.757575757576,964.118181818182,888.172727272727,996.718181818182,919.654545454545,834.310606060606,814.248484848485,778.712121212121,847.275757575758,1125.48181818182,819.706060606061,847.30303030303,845.424242424242,744.706060606061,762.175757575758,946.684848484848
"460",1009.76515151515,783.548484848485,889.363636363636,976.701515151515,1005.47651515152,1071.41060606061,682.369696969697,915.534848484848,1057.15151515152,1038.72121212122,830.083333333333,900.74696969697,910.24696969697,848.483333333333,955.662121212121,909.330303030303,891.462121212121,1032.63636363636,969.983333333333,1002.40606060606,744.562121212121,705.64696969697,939.890909090909,909.562121212121,1011.10454545455,1048.64393939393,601.816666666667,1019.79393939394,996.49696969697,938.136363636364,686.457575757576,1104.40151515152,956.680303030303,949.513636363636,1081.90606060607,669.731818181818,997.34696969697,945.596212121212,883.206060606061,1009.16515151516,920.436363636363,721.206060606061,991.59393939394,1037.1909090909,1041.36515151516,966.59393939394,989.680303030303,851.625757575758,852.936363636364,1040.475,1015.87575757575,727.595454545455,985.80303030303,981.056060606061,707.568181818182,1022.86363636364,1027.91287878788,1000.76666666667,960.09393939394,953.386363636364,923.25303030303,960.34696969697,1018.43636363637,958.636363636364,1044.44242424242,647.216666666667,1002.67348484849,1024.13787878788,941.645454545455,903.230303030303,942.640909090909,1016.50909090909,1028.21439393939,1070.33484848484,884.54696969697,1086.51363636363,796.980303030303,993.151515151515,1058.81212121213,861.681818181818,981.122727272727,1012.41287878788,1019.3909090909
