"FAFZone","BeaverheadCounty","BigHornCounty","BlaineCounty","BroadwaterCounty","CarbonCounty","CarterCounty","CascadeCounty","ChouteauCounty","CusterCounty","DanielsCounty","DawsonCounty","DeerLodgeCounty","FallonCounty","FergusCounty","FlatheadCounty","GallatinCounty","GarfieldCounty","GlacierCounty","GoldenValleyCounty","GraniteCounty","HillCounty","JeffersonCounty","JudithBasinCounty","LakeCounty","LewisandClarkCounty","LibertyCounty","LincolnCounty","McConeCounty","MadisonCounty","MeagherCounty","MineralCounty","MissoulaCounty","MusselshellCounty","ParkCounty","PetroleumCounty","PhillipsCounty","PonderaCounty","PowderRiverCounty","PowellCounty","PrairieCounty","RavalliCounty","RichlandCounty","RooseveltCounty","RosebudCounty","SandersCounty","SheridanCounty","SilverBowCounty","StillwaterCounty","SweetGrassCounty","TetonCounty","TooleCounty","TreasureCounty","ValleyCounty","WheatlandCounty","WibauxCounty","YellowstoneCounty"
"342",2316.26428571429,2016.70714285715,2104.22142857143,2248.06428571428,2097.22142857143,1903.99285714285,2180.99285714285,2186.69285714286,1904.55,1970.79285714285,1831.32142857143,2295.64285714286,1846.99285714285,2071.29285714286,2392.97857142857,2201.89285714286,1952.33571428572,2282.80714285714,2085.16428571429,2332.09285714285,2148.80714285714,2270.56428571428,2110.84285714285,2452.47857142857,2304.79285714286,2197.06428571428,2596.09285714285,1895.09285714285,2252.36428571428,2170.45,2451.79285714286,2394.89285714286,2043.69285714286,2158.99285714285,2011.49285714285,2041.22142857143,2263.26428571429,1873.55,2332.19285714286,1869.99285714285,2417.72142857143,1893.05,1916.37857142857,1971.89285714286,2485.27857142857,1886.89285714286,2272.25714285714,2091.75714285714,2124.19285714286,2232.57857142857,2243.97857142857,1973.99285714285,1976.39285714286,2116.50714285715,1797.09285714285,2043.59285714285
"350",1065.92727272727,969.104545454545,1236.99545454546,1152.79393939394,1073.21060606061,985.381818181818,1209.97272727273,1248.85,979.181818181818,1202.8893939394,1064.70757575757,1146.90909090909,1058.04090909091,1150.20151515151,1360.53939393939,1099.55454545455,1072.3893939394,1321.63333333333,1091.85757575758,1183.38181818182,1282.0106060606,1154.62121212121,1178.89848484849,1303.73636363636,1197.5303030303,1289.02878787878,1447.37878787879,1127.21363636364,1099.72727272727,1149.55303030304,1303.06363636364,1246.15151515152,1090.01969696969,1120.10454545455,1124.45909090909,1235.86515151516,1293.41515151515,927.956060606061,1183.44242424242,1031.91666666667,1201.05151515152,1128.75,1175.08939393939,1040.24393939393,1336.53939393939,1188.79545454545,1128.63636363636,1073.68939393939,1098.03484848485,1245.71212121212,1297.92727272727,1031.58939393939,1186.61363636364,1116.7196969697,1090.31666666667,1029.68333333333
"361",2346.45,2046.93,2134.43,2278.25,2127.43,1934.23,2211.22,2216.87,1934.74,2000.98,1861.53,2325.84,1877.2,2101.53,2423.17,2232.13,1982.54,2313.03,2115.37,2362.33,2179.03,2300.75,2141.04,2482.67,2334.99,2227.25,2626.33,1925.32,2282.54,2200.63,2482,2425.08,2073.93,2189.23,2041.69,2071.43,2293.45,1903.74,2362.37,1900.23,2447.93,1923.24,1946.57,2002.13,2515.45,1917.13,2302.43,2121.93,2154.4,2262.75,2274.17,2004.19,2006.63,2146.73,1827.32,2073.81
"362",2068.06666666667,1768.53333333333,1856.06666666667,1999.86666666667,1849.06666666667,1655.83333333333,1932.83333333333,1938.5,1656.36666666667,1722.6,1583.16666666667,2047.46666666667,1598.83333333333,1823.13333333333,2144.76666666667,1953.73333333333,1704.16666666667,2034.66666666667,1836.96666666667,2083.93333333333,1900.63333333333,2022.36666666667,1862.66666666667,2204.26666666667,2056.6,1948.86666666667,2347.93333333333,1646.93333333333,2004.16666666667,1922.26666666667,2203.6,2146.7,1795.53333333333,1910.83333333333,1763.3,1793.06666666667,2015.06666666667,1625.36666666667,2084,1621.83333333333,2169.56666666667,1644.86666666667,1668.2,1723.73333333333,2237.06666666667,1638.73333333333,2024.06666666667,1843.56666666667,1876,1984.4,1995.8,1725.8,1728.23333333333,1868.36666666667,1548.93333333333,1795.43333333333
"363",2339.21538461539,2039.67692307693,2127.19230769231,2271.02307692307,2120.19230769231,1926.96153846154,2203.96153846154,2209.62307692308,1927.51538461538,1993.72307692308,1854.29230769231,2318.60769230769,1869.95384615385,2094.27307692308,2415.92307692307,2224.87307692308,1975.3,2305.78461538461,2108.12307692308,2355.07692307693,2171.77692307692,2293.52307692307,2133.80769230769,2475.42307692307,2327.73076923077,2220.02307692307,2619.07692307693,1918.06923076923,2275.32307692307,2193.40769230769,2474.74230769231,2417.83076923077,2066.67307692308,2181.97307692308,2034.42307692307,2064.19230769231,2286.21538461539,1896.51538461538,2355.12307692308,1892.96153846154,2440.69230769231,1916.01538461538,1939.32307692307,1994.87692307692,2508.22307692308,1909.86153846154,2295.21538461539,2114.71538461539,2147.15384615384,2255.52307692307,2266.92307692307,1996.92307692307,1999.36153846154,2139.47692307693,1820.06923076923,2066.54230769231
"364",2142.425,1842.9,1930.4,2074.2375,1923.4,1730.2,2007.2,2012.875,1730.7125,1796.975,1657.5125,2121.8125,1673.2,1897.5,2219.1625,2028.1,1778.5125,2109.0125,1911.3625,2158.3,1975,2096.7375,1937.0125,2278.6625,2130.9875,2023.225,2422.3,1721.3,2078.525,1996.6125,2278,2221.075,1869.9,1985.2,1837.6875,1867.4,2089.425,1699.7125,2158.375,1696.2,2243.9,1719.2125,1742.575,1798.1,2311.4375,1713.1,2098.4125,1917.9125,1950.4,2058.75,2070.175,1800.1875,1802.6,1942.7,1623.3,1869.8
"369",2249.35535714285,1949.80892857143,2037.32321428571,2181.15357142857,2030.32321428571,1837.0875,2114.1,2119.77142857143,1837.62678571429,1903.85892857143,1764.41964285714,2228.75,1780.08035714286,2004.4,2326.06071428572,2134.99642857142,1885.43035714286,2215.93928571428,2018.24464285714,2265.21785714286,2081.92857142857,2203.65357142857,2043.93035714286,2385.56071428572,2237.88214285714,2130.15357142857,2529.21785714286,1828.19107142857,2185.45714285714,2103.55,2384.89285714286,2327.97857142857,1976.79464285714,2092.10357142857,1944.56607142857,1974.32321428571,2196.35535714285,1806.62678571429,2265.27142857143,1803.0875,2350.83214285714,1826.12678571429,1849.44821428571,1905.00357142858,2418.36785714286,1819.98392857143,2205.34285714286,2024.82678571429,2057.27678571429,2165.67142857143,2177.06071428572,1907.06607142857,1909.48392857143,2049.60892857143,1730.19107142857,1976.67321428571
"371",2286.86111111111,1979.37222222222,2074.80555555555,2218.66111111111,2067.80555555555,1874.58333333333,2151.59444444444,2157.26111111111,1875.13333333334,1941.36111111111,1801.91666666667,2266.26111111111,1817.58333333333,2041.89444444445,2363.56111111111,2172.49444444444,1922.95,2253.41666666667,2055.76111111111,2302.69444444445,2119.40555555556,2241.16111111111,2081.45,2423.06111111111,2275.36111111111,2167.66111111111,2566.69444444445,1865.68333333333,2222.96111111111,2141.05555555555,2422.38333333333,2365.47222222222,2014.29444444445,2129.59444444444,1982.06111111111,2011.81666666667,2233.86111111111,1836.2,2302.76111111111,1840.58333333333,2388.30555555555,1863.63333333334,1886.96111111111,1942.49444444444,2455.86111111111,1857.49444444444,2242.82777777778,2062.33888888889,2094.77222222222,2203.16111111111,2214.56111111111,1944.56111111111,1946.99444444444,2087.09444444444,1767.68333333333,2014.18333333333
"372",2254.9,1960.57,2042.87,2186.7,2035.87,1842.66,2119.66,2125.31,1843.19,1909.41,1769.97,2234.29,1785.66,2009.96,2331.6,2140.56,1890.99,2221.47,2023.8,2270.76,2087.47,2209.2,2049.5,2391.1,2243.44,2135.7,2534.76,1833.76,2191,2109.08,2390.46,2333.53,1982.37,2097.67,1950.13,1979.87,2201.9,1817.39,2270.81,1808.66,2356.37,1831.69,1855.01,1910.56,2423.9,1825.56,2210.88,2030.39,2062.85,2171.21,2182.6,1912.63,1915.06,2055.17,1735.76,1982.25
"373",2336.84090909091,2042.49545454546,2124.81363636363,2268.63181818182,2117.81363636363,1924.57272727273,2201.56363636363,2207.25909090909,1925.12272727273,1991.35909090909,1851.91363636364,2316.22272727273,1867.56363636363,2091.88181818182,2413.55,2222.48636363637,1972.91363636364,2303.41363636364,2105.74090909091,2352.67727272727,2169.41363636364,2291.13181818182,2131.41363636364,2473.05,2325.35909090909,2217.63181818182,2616.67727272727,1915.67272727273,2272.93181818182,2191.02272727273,2472.35909090909,2415.45909090909,2064.29545454545,2179.59090909091,2032.05909090909,2061.81363636363,2283.84090909091,1899.31363636363,2352.75909090909,1890.57272727273,2438.31363636363,1913.62272727273,1936.95,1992.48636363637,2505.85909090909,1907.47272727273,2292.82272727273,2112.32272727273,2144.76363636363,2253.15909090909,2264.55,1994.55909090909,1996.97272727273,2137.10454545454,1817.67272727273,2064.16363636363
"379",2340.65857142857,2040.20285714286,2129.77142857143,2272.45714285714,2121.62857142857,1925.71857142857,2206.54,2212.22,1928.55285714286,1996.31857142857,1856.87428571429,2320.03857142857,1872.53428571429,2096.85571428571,2420.68857142857,2226.31714285714,1977.88,2308.37285714286,2110.15428571429,2356.51428571429,2174.36428571429,2294.95714285714,2136.37857142857,2476.86571428571,2329.18285714286,2222.6,2620.51428571429,1920.64857142857,2276.75285714286,2195.42857142857,2476.19142857143,2419.28285714286,2068.05571428571,2183.41428571429,2037.02571428571,2066.77142857143,2288.80142857143,1897.02285714286,2356.57714285714,1895.54285714286,2442.12857142857,1918.58142857143,1941.91,1992.00142857143,2509.67,1912.44714285714,2296.64142857143,2116.14285714286,2148.59142857143,2258.11285714286,2269.50857142857,1998.00714285714,2001.94714285714,2141.51,1822.64857142857,2067.98857142857
"380",761.069811320755,482.916981132075,500.432075471698,692.871698113207,542.049056603774,358.152830188679,616.260377358491,593.388679245283,349.362264150943,337.996226415094,278.977358490566,740.458490566038,301.143396226415,509.766037735849,792.124528301887,646.732075471698,390.047169811321,679.220754716981,529.975471698113,776.92641509434,545.024528301887,715.371698113207,549.298113207547,867.341509433962,723.18679245283,593.256603773585,948.060377358491,331.564150943396,697.169811320755,615.258490566038,896.609433962264,839.701886792453,488.528301886792,603.833962264151,449.594339622641,437.433962264151,665.801886792453,433.290566037736,776.984905660377,318.439622641509,862.549056603774,285.792452830189,302.349056603774,416.732075471698,930.079245283019,292.990566037736,717.060377358491,536.560377358491,569.007547169811,665.939622641509,640.36037735849,418.803773584906,371.984905660377,561.343396226415,258.918867924528,488.409433962264
"391",1843.36666666667,1548.83333333333,1631.35,1775.15,1624.35,1431.1,1708.1,1713.76666666667,1431.65,1497.86666666667,1358.43333333333,1822.75,1374.08333333333,1598.41666666667,1920.06666666667,1729.01666666667,1479.45,1809.93333333333,1612.26666666667,1859.2,1675.93333333333,1797.65,1637.95,1979.56666666667,1831.88333333333,1724.15,2123.2,1422.2,1779.46666666667,1697.55,1978.88333333333,1921.98333333333,1570.81666666667,1686.1,1538.56666666667,1568.35,1790.36666666667,1405.66666666667,1859.26666666667,1397.1,1944.85,1420.15,1443.46666666667,1499.01666666667,2012.36666666667,1413.98333333333,1799.35,1618.85,1651.28333333333,1759.66666666667,1771.06666666667,1501.06666666667,1503.48333333333,1643.61666666667,1324.2,1570.68333333333
"392",1889.07692307692,1589.56923076923,1677.07692307692,1820.87692307692,1670.07692307692,1476.86923076923,1753.86923076923,1759.5,1477.37692307692,1543.60769230769,1404.16923076923,1868.47692307692,1419.84615384615,1644.16923076923,1965.78461538462,1774.76923076923,1525.17692307692,1855.66923076923,1658,1904.96923076923,1721.66923076923,1843.37692307692,1683.67692307692,2025.28461538462,1877.62307692308,1769.87692307692,2168.96923076923,1467.95384615385,1825.17692307692,1743.27692307692,2024.63846153846,1967.73076923077,1616.56923076923,1731.86923076923,1584.33076923077,1614.07692307692,1836.07692307692,1446.37692307692,1905,1442.86923076923,1990.57692307692,1465.87692307692,1489.17692307692,1544.76923076923,2058.09230769231,1459.76923076923,1845.07692307692,1664.57692307692,1697.03846153846,1805.4,1816.78461538462,1546.83076923077,1549.26923076923,1689.36923076923,1369.95384615385,1616.44615384615
"393",1880.56470588235,1581.03529411765,1668.55294117647,1812.36470588235,1661.55294117647,1468.30294117647,1745.30294117647,1750.97058823529,1468.85882352941,1535.07058823529,1395.65294117647,1859.96470588235,1411.28823529412,1635.61470588235,1957.26470588235,1766.21470588235,1516.65882352941,1847.15294117647,1649.46470588235,1896.42647058824,1713.14705882353,1834.86470588235,1675.15882352941,2016.76470588235,1869.07647058824,1761.36470588235,2160.42647058824,1459.40294117647,1816.66470588235,1734.75294117647,2016.09117647059,1959.17647058824,1608.01470588235,1723.31470588235,1575.77647058824,1605.55294117647,1827.56470588235,1437.85882352941,1896.47058823529,1434.30294117647,1982.05294117647,1457.35882352941,1480.66470588235,1536.21470588235,2049.56470588235,1451.20294117647,1836.56470588235,1656.06470588235,1688.47941176471,1796.86470588235,1808.26470588235,1538.27647058824,1540.70294117647,1680.83823529412,1361.40294117647,1607.87941176471
"394",1813.49285714285,1513.96428571428,1601.46428571428,1745.29285714285,1594.46428571428,1401.22142857143,1678.22142857143,1683.90714285715,1401.76428571429,1468.00714285715,1328.56428571429,1792.86428571428,1344.21428571428,1568.55,1890.20714285715,1699.12142857143,1449.56428571429,1780.06428571429,1582.40714285715,1829.35,1646.06428571429,1767.79285714285,1608.06428571429,1949.70714285715,1802.01428571429,1694.29285714285,2093.35,1392.32142857143,1749.59285714285,1667.66428571428,1949.01428571429,1892.11428571428,1540.95,1656.22142857143,1508.71428571428,1538.46428571428,1760.49285714285,1370.76428571429,1829.40714285715,1367.22142857143,1914.96428571428,1390.26428571429,1413.60714285714,1469.12142857143,1982.50714285715,1384.12142857143,1769.46428571428,1588.96428571428,1621.41428571429,1729.80714285714,1741.20714285715,1471.21428571428,1473.62142857143,1613.75,1294.32142857143,1540.81428571429
"399",1861.80555555555,1562.84555555555,1649.77444444444,1793.60111111111,1642.77444444444,1449.54333333333,1726.54333333333,1732.21888888889,1450.08111111111,1516.31888888889,1376.87444444445,1841.19,1392.53666666667,1616.85666666667,1938.51222222222,1747.46111111111,1497.88555555556,1828.37444444445,1630.70555555555,1877.65,1694.36777777778,1816.10111111111,1656.38555555556,1998.01222222222,1850.33444444445,1742.60111111111,2141.65444444445,1440.64222222222,1797.89444444445,1715.97666666667,1997.33666666667,1940.43222222222,1589.25222222222,1704.55444444444,1557.02777777778,1586.77444444444,1808.80555555555,1419.66333333333,1877.71888888889,1415.54333333333,1963.27222222222,1438.58111111111,1461.91222222222,1517.46111111111,2030.81222222222,1432.44333333333,1817.79,1637.29,1669.73666666667,1778.10555555555,1789.51222222222,1519.52777777778,1521.94333333333,1662.06333333333,1342.64222222222,1589.13666666667
"401",1430.825,1168.7,1437.55,1433.725,1282.9125,1011.0625,1454.9875,1471.8375,1091.9625,1292.7625,1153.3375,1481.325,1085.4625,1354.5875,1694.9375,1387.5875,1185.1625,1580.125,1291.4375,1517.7875,1490.9,1456.225,1384.825,1638.1375,1490.45,1512.0375,1781.7875,1217.0625,1438.0375,1376.725,1637.45,1580.55,1289.625,1344.6875,1324.0375,1435.4375,1537.225,1040.75,1517.8375,1144.7,1603.4125,1215.05,1238.3625,1122.4125,1670.9375,1251.8625,1457.925,1277.425,1309.85,1506.5375,1541.7375,1231.1875,1298.4,1322.7875,1119.0625,1229.25
"402",1450.94,1188.83,1457.65,1453.84,1303.04,1036.91,1475.08,1491.95,1117.81,1351.24,1211.83,1501.44,1111.33,1374.69,1715.05,1407.69,1211.01,1600.24,1311.55,1537.9,1511.01,1476.34,1404.94,1658.24,1510.56,1532.14,1801.9,1275.57,1458.14,1396.84,1657.57,1600.65,1309.74,1364.8,1344.14,1433.76,1557.34,1066.6,1537.95,1170.54,1623.54,1273.54,1296.84,1141.2,1691.05,1271.66,1478.04,1297.54,1329.98,1526.64,1561.85,1251.28,1356.87,1342.91,1177.57,1249.37
"409",1411.77796610169,1149.49152542373,1417.2406779661,1414.52711864407,1263.70169491525,1014.30593220339,1435.77627118644,1452.64406779661,1109.14406779661,1312.69322033898,1173.4406779661,1462.11525423729,1088.73305084746,1335.38474576271,1675.73559322034,1368.38474576271,1202.34745762712,1560.90508474576,1272.23728813559,1498.58644067797,1470.1406779661,1437.02711864407,1365.61525423729,1618.93559322034,1471.25254237288,1492.82542372881,1762.58644067797,1237.02033898305,1418.82542372881,1357.51525423729,1618.26271186441,1561.35254237288,1267.10169491525,1325.48813559322,1299.35423728814,1405.56101694915,1518.02711864407,1057.9186440678,1498.64406779661,1161.87627118644,1584.20169491525,1234.09661016949,1260.53559322034,1152.26610169492,1651.73559322034,1259.51016949153,1438.71694915254,1258.21694915254,1290.66440677966,1487.33898305085,1522.53728813559,1205.18644067797,1324.31016949153,1303.59322033898,1134.73898305085,1210.06779661017
"411",781.55,1006.01666666667,918.416666666667,743.616666666667,960.55,1225.81666666667,764.416666666667,816.394444444445,1088.05,1129.98333333333,1162.11666666666,702.25,1155.43888888889,870.716666666666,639.172222222222,793.816666666666,996.416666666667,752.216666666666,882.983333333334,668.627777777778,883.327777777778,763.016666666666,831.016666666666,604.083333333333,723.811111111111,864.938888888889,566.616666666667,1087.31666666667,792.427777777777,786.877777777778,540.05,594.811111111111,924.844444444444,822.672222222222,924.283333333334,963.983333333334,789.116666666667,1105.45,665.116666666667,1129.31666666667,644.438888888889,1226.15,1120.21666666666,1053.81666666667,575.083333333333,1174.41666666666,714.261111111112,896.083333333333,859.583333333333,755.45,828.172222222222,1013.41666666666,1038.91666666666,840.727777777777,1187.71666666666,944.516666666666
"419",713.225925925926,974.568518518518,890.522222222222,717.037037037037,929.098148148149,1194.36851851851,736.514814814815,788.481481481482,1056.60185185185,1106.70555555556,1130.65370370371,676.701851851852,1123.99074074074,850.372222222222,626.801851851852,759.705555555556,976.068518518518,737.253703703703,861.735185185185,640.748148148148,855.44074074074,732.698148148148,803.118518518518,588.538888888889,695.888888888889,837.04074074074,560.04074074074,1077.56111111111,747.351851851852,760.579629629629,529.216666666666,566.888888888889,903.603703703704,791.212962962963,903.924074074074,936.085185185186,767.625925925926,1074.00925925926,637.207407407408,1097.86851851851,607.948148148148,1194.70555555556,1106.60925925925,1022.37222222222,564.183333333334,1163.65,686.883333333333,864.624074074074,828.124074074074,727.562962962963,800.277777777778,981.964814814815,1011.01481481482,819.807407407407,1156.26481481482,913.053703703703
"421",2272.41666666667,1972.88333333333,2060.41666666667,2204.21666666667,2053.41666666667,1860.15,2137.15,2142.83333333333,1860.71666666667,1926.93333333333,1787.5,2251.81666666667,1803.15,2027.46666666667,2349.11666666667,2158.06666666667,1908.51666666667,2239,2041.31666666667,2288.28333333333,2104.98333333333,2226.71666666667,2067.01666666667,2408.61666666667,2260.93333333333,2153.21666666667,2552.28333333333,1851.25,2208.51666666667,2126.61666666667,2407.93333333333,2351.03333333333,1999.85,2115.16666666667,1967.63333333333,1997.4,2219.41666666667,1829.71666666667,2288.33333333333,1826.15,2373.9,1849.21666666667,1872.51666666667,1928.08333333333,2441.41666666667,1843.05,2228.41666666667,2047.91666666667,2080.35,2188.71666666667,2200.11666666667,1930.13333333333,1932.55,2072.68333333333,1753.25,1999.75
"422",2000.43333333333,1700.91111111111,1788.41111111111,1932.23333333333,1781.41111111111,1588.18888888889,1865.18888888889,1870.84444444444,1588.72222222222,1654.94444444444,1515.51111111111,1979.83333333333,1531.15555555556,1755.5,2077.13333333333,1886.11111111111,1636.53333333333,1967.01111111111,1769.33333333333,2016.31111111111,1833.01111111111,1954.73333333333,1795.03333333333,2136.63333333333,1988.94444444444,1881.23333333333,2280.31111111111,1579.28888888889,1936.53333333333,1854.62222222222,2135.96666666667,2079.04444444444,1727.9,1843.21111111111,1695.64444444444,1725.41111111111,1947.43333333333,1557.72222222222,2016.34444444444,1554.18888888889,2101.92222222222,1577.22222222222,1600.54444444444,1656.11111111111,2169.43333333333,1571.08888888889,1956.43333333333,1775.93333333333,1808.36666666667,1916.74444444444,1928.14444444444,1658.14444444444,1660.58888888889,1800.71111111111,1481.28888888889,1727.75555555556
"423",2249.2,1949.66,2037.2,2181,2030.2,1836.96,2113.96,2119.62,1837.5,1903.72,1764.3,2228.6,1779.96,2004.26,2325.9,2134.86,1885.3,2215.78,2018.1,2265.06,2081.76,2203.5,2043.8,2385.4,2237.74,2130,2529.06,1828.06,2185.3,2103.4,2384.76,2327.86,1976.66,2091.96,1944.44,1974.2,2196.2,1806.5,2265.12,1802.96,2350.7,1826,1849.32,1904.86,2418.2,1819.86,2205.2,2024.7,2057.16,2165.52,2176.9,1906.94,1909.36,2049.48,1730.06,1976.56
"429",2126.40638297872,1826.88510638298,1914.39361702128,2058.21063829787,1907.39361702128,1714.16170212766,1991.16170212766,1996.83617021277,1714.7,1780.93191489362,1641.49361702128,2105.80212765957,1657.15319148936,1881.46808510638,2203.12340425532,2012.06808510638,1762.50212765957,2092.99787234043,1895.32340425532,2142.27021276596,1958.98723404255,2080.71063829787,1921.00212765957,2262.62340425532,2114.94468085106,2007.21063829787,2406.27021276596,1705.25531914894,2062.5170212766,1980.60212765957,2261.95319148936,2205.04893617021,1853.86595744681,1969.16808510638,1821.64255319149,1851.39361702128,2073.40638297872,1683.7,2142.33617021277,1680.16170212766,2227.89361702128,1703.2,1726.52553191489,1782.07021276596,2295.42340425532,1697.06170212766,2082.40212765957,1901.90212765957,1934.35319148936,2042.72340425532,2054.12127659574,1784.14255319149,1786.56170212766,1926.67872340426,1607.25531914894,1853.75106382979
"441",2494.2,2194.68,2282.18,2426,2275.18,2081.94,2358.94,2364.62,2082.48,2148.7,2009.28,2473.58,2024.94,2249.26,2570.9,2379.84,2130.28,2460.78,2263.1,2510.04,2326.78,2448.5,2288.78,2630.4,2482.72,2375,2774.04,2073.04,2430.28,2348.38,2629.74,2572.82,2221.66,2336.96,2189.42,2219.18,2441.2,2051.48,2510.12,2047.94,2595.68,2070.98,2094.3,2149.84,2663.2,2064.84,2450.18,2269.68,2302.14,2410.5,2421.9,2151.92,2154.34,2294.48,1975.04,2221.52
"451",2429.73333333333,2115.7,2217.73333333333,2361.53333333333,2210.73333333333,2017.46666666667,2294.5,2300.13333333333,2018.03333333333,2084.23333333333,1944.83333333333,2409.13333333333,1960.43333333333,2184.8,2506.43333333333,2315.4,2065.83333333333,2396.3,2198.63333333333,2445.6,2262.3,2384.03333333333,2224.33333333333,2565.93333333333,2418.23333333333,2310.53333333333,2709.6,2008.53333333333,2365.83333333333,2283.93333333333,2565.23333333333,2508.33333333333,2157.2,2272.5,2124.93333333333,2154.73333333333,2376.73333333333,1972.53333333333,2445.63333333333,1983.46666666667,2531.23333333333,2006.53333333333,2029.83333333333,2085.4,2598.73333333333,2000.4,2385.73333333333,2205.23333333333,2237.63333333333,2346.03333333333,2357.43333333333,2087.43333333333,2089.86666666667,2230,1910.53333333333,2157.03333333333
"452",2260.29,1938.615,2048.27,2192.09,2041.27,1848.06,2125.06,2130.69,1848.58,1914.79,1775.38,2239.68,1791.05,2015.36,2336.99,2145.96,1896.38,2226.88,2029.19,2276.16,2092.87,2214.59,2054.88,2396.49,2248.82,2141.09,2540.16,1839.16,2196.38,2114.48,2395.84,2338.9,1987.76,2103.06,1955.51,1985.28,2207.29,1795.425,2276.19,1814.06,2361.77,1837.08,1860.39,1902.18,2429.29,1830.96,2216.28,2035.78,2068.25,2176.59,2187.99,1918.01,1920.46,2060.57,1741.16,1987.64
"459",2374.99545454545,2054.95303030304,2167.58787878788,2306.80151515152,2155.98636363637,1956.45757575758,2244.36060606061,2250.01818181818,1967.89090909091,2034.11818181818,1894.68484848485,2354.39242424243,1910.35757575758,2134.66363636364,2472.90757575757,2260.66818181819,2015.68787878788,2346.18787878788,2148.27121212122,2390.86818181818,2212.18181818182,2329.30151515152,2174.18787878788,2511.20454545455,2363.53484848485,2260.40303030303,2654.86818181818,1958.46363636364,2311.10151515151,2233.56212121213,2510.54848484848,2453.62575757575,2107.0696969697,2217.76212121212,2074.83636363636,2104.58787878788,2326.59696969697,1911.77121212121,2390.91666666667,1933.36060606061,2476.48636363637,1956.39090909091,1979.70606060606,2014.20757575757,2544.00454545455,1950.26060606061,2330.9893939394,2150.4893939394,2182.95,2295.90606060606,2307.30606060606,2037.33333333333,2039.76060606061,2179.65,1860.46363636364,2102.35
"460",852.898484848485,529.492424242424,739.096969696969,784.703030303031,633.884848484848,370.516666666666,790.837878787879,801.65606060606,435.304545454546,597.074242424242,457.501515151515,832.290909090909,379.804545454546,685.172727272728,1031.81515151515,738.566666666666,529.162121212122,906.748484848485,636.792424242424,868.765151515152,787.139393939394,807.203030303031,720.677272727273,989.112121212121,841.434848484849,828.375757575757,1132.76515151516,521.401515151515,789.003030303031,722.072727272727,988.443939393939,931.534848484848,580.321212121212,695.666666666667,596.827272727272,667.594696969697,873.090909090909,395.725757575757,868.822727272727,474.698484848484,954.386363636364,519.206818181818,545.313636363637,470.716666666667,1021.91212121212,550.396212121212,808.889393939394,628.389393939394,660.842424242424,842.39696969697,868.203030303031,504.710606060606,601.939393939394,668.154545454546,424.009090909091,580.24393939394
"471",1849.63333333333,1516.36666666667,1766.06666666667,1781.43333333333,1630.56666666667,1343.53333333333,1802.66666666667,1819.53333333333,1424.43333333333,1632.66666666667,1493.16666666667,1828.96666666667,1417.96666666667,1702.26666666667,2042.63333333333,1735.26666666667,1517.66666666667,1927.76666666667,1639.13333333333,1865.46666666667,1810.66666666667,1803.93333333333,1732.46666666667,1985.83333333333,1838.16666666667,1859.7,2129.46666666667,1556.96666666667,1785.7,1724.36666666667,1985.16666666667,1928.26666666667,1575.06666666667,1692.36666666667,1587.56666666667,1703.06666666667,1884.93333333333,1373.2,1865.53333333333,1477.16666666667,1951.06666666667,1554.86666666667,1578.23333333333,1447.8,2018.63333333333,1548.76666666667,1805.6,1625.1,1657.56666666667,1854.23333333333,1889.43333333333,1494.26666666667,1638.26666666667,1670.46666666667,1458.96666666667,1576.96666666667
"472",1935.56176470588,1602.33235294118,1776.50294117647,1867.35588235294,1716.53823529412,1429.48529411765,1877.30882352941,1889.08529411765,1513.63235294118,1643.04411764706,1503.60294117647,1914.95,1505.71470588235,1772.36764705882,2128.58529411765,1821.22647058823,1617.66176470588,1993.77352941177,1725.07941176471,1951.42058823529,1821.08529411765,1889.85588235294,1807.13823529412,2071.76764705882,1924.10294117647,1869.32058823529,2215.42647058824,1567.37941176471,1871.66176470588,1810.34411764706,2071.11176470588,2014.20882352941,1665.78529411765,1778.32647058823,1678.07352941176,1713.50294117647,1959.54411764706,1459.15588235294,1951.49705882353,1542.27941176471,2037.03823529412,1565.30882352941,1588.62647058823,1533.75588235294,2104.58529411765,1559.17941176471,1891.55588235294,1711.05588235294,1743.51470588235,1928.85588235294,1955.26764705882,1586.27941176471,1648.67941176471,1756.43235294118,1469.37941176471,1662.91470588235
"473",2070.69230769231,1760.53846153846,1859.85384615385,2002.5,1851.69230769231,1642.99230769231,1936.6,1942.29230769231,1658.64615384615,1726.39230769231,1586.94615384615,2050.09230769231,1602.6,1826.90769230769,2164.3,1956.33846153846,1707.95384615385,2038.43846153846,1841.77692307692,2086.54615384615,1904.43076923077,2025,1866.45384615385,2206.92307692308,2059.23076923077,1952.65384615385,2350.54615384615,1650.7,2006.79230769231,1927.04615384615,2206.23846153846,2149.33076923077,1798.69230769231,1913.44615384615,1767.1,1796.85384615385,2018.86153846154,1617.35384615385,2086.63076923077,1625.6,2172.17692307692,1648.65384615385,1671.97692307692,1708.93846153846,2239.72307692308,1642.5,2026.69230769231,1846.19230769231,1878.63846153846,1988.17692307692,1999.57692307692,1728.12307692308,1732,1873.12307692308,1552.7,1798.03846153846
