"FAFZone","ArkansasCounty","AshleyCounty","BaxterCounty","BentonCounty","BooneCounty","BradleyCounty","CalhounCounty","CarrollCounty","ChicotCounty","ClarkCounty","ClayCounty","CleburneCounty","ClevelandCounty","ColumbiaCounty","ConwayCounty","CraigheadCounty","CrawfordCounty","CrittendenCounty","CrossCounty","DallasCounty","DeshaCounty","DrewCounty","FaulknerCounty","FranklinCounty","FultonCounty","GarlandCounty","GrantCounty","GreeneCounty","HempsteadCounty","HotSpringCounty","HowardCounty","IndependenceCounty","IzardCounty","JacksonCounty","JeffersonCounty","JohnsonCounty","LafayetteCounty","LawrenceCounty","LeeCounty","LincolnCounty","LittleRiverCounty","LoganCounty","LonokeCounty","MadisonCounty","MarionCounty","MillerCounty","MississippiCounty","MonroeCounty","MontgomeryCounty","NevadaCounty","NewtonCounty","OuachitaCounty","PerryCounty","PhillipsCounty","PikeCounty","PoinsettCounty","PolkCounty","PopeCounty","PrairieCounty","PulaskiCounty","RandolphCounty","StFrancisCounty","SalineCounty","ScottCounty","SearcyCounty","SebastianCounty","SevierCounty","SharpCounty","StoneCounty","UnionCounty","VanBurenCounty","WashingtonCounty","WhiteCounty","WoodruffCounty","YellCounty"
"392",850.353846153846,927.692307692308,812.223076923077,873.961538461538,849.223076923077,921.069230769231,927.730769230769,848.084615384615,890.476923076923,923.392307692308,715.846153846154,843.107692307692,894.123076923077,989.730769230769,896.223076923077,732.830769230769,934.723076923077,732.153846153846,766.715384615385,928.530769230769,868.961538461538,914.723076923077,878.653846153846,936.976923076923,788.246153846154,906.846153846154,884.823076923077,715.307692307692,963.030769230769,897.730769230769,980.423076923077,806.376923076923,804.476923076923,780.976923076923,866.453846153846,932.876923076923,993.776923076923,760.546153846154,770.723076923077,890.623076923077,1014.96153846154,958.846153846154,827.984615384615,884.884615384615,850.980769230769,996.930769230769,697.330769230769,799.992307692308,947.146153846154,956.276923076923,868.915384615385,941.392307692308,893.530769230769,793.484615384615,955.823076923077,744.223076923077,994.776923076923,920.715384615385,805.569230769231,849.276923076923,740.638461538461,757.146153846154,877.176923076923,994.092307692308,884.592307692308,957.192307692308,994.615384615385,785.030769230769,842.276923076923,957.484615384615,876.646153846154,893.615384615385,820.015384615385,794.846153846154,931.961538461538
"393",737.247058823529,814.576470588235,701.585294117647,767.60294117647,742.861764705882,807.970588235294,814.635294117647,741.729411764706,777.373529411765,810.273529411764,594.941176470588,722.185294117648,780.99705882353,876.620588235294,783.108823529411,621.058823529412,828.361764705882,621.444117647058,656.011764705882,815.420588235294,755.847058823529,801.608823529411,765.547058823529,829.688235294118,667.329411764706,793.747058823529,771.702941176471,604.535294117647,849.920588235294,784.620588235294,867.279411764706,687.535294117647,683.555882352942,669.758823529412,753.335294117647,825.047058823529,880.664705882353,639.9,657.608823529411,777.523529411765,901.847058823529,846.682352941177,714.864705882353,778.523529411765,738.588235294117,883.835294117647,585.558823529412,686.891176470589,834.035294117647,843.164705882353,762.552941176471,828.273529411764,780.420588235294,680.376470588235,842.702941176471,632.458823529412,881.664705882353,807.158823529412,692.470588235294,736.164705882353,619.729411764706,644.035294117647,764.070588235294,880.588235294118,774.023529411765,850.829411764706,881.485294117647,664.123529411765,721.355882352942,844.364705882353,755.729411764706,787.252941176471,708.258823529412,684.144117647058,818.858823529412
"394",691.578571428571,762.642857142857,633.514285714286,695.25,670.514285714286,762.321428571428,768.964285714286,669.35,725.428571428572,764.628571428571,541.192857142857,668.421428571429,735.364285714286,830.964285714286,737.435714285714,568.892857142857,756.014285714286,576.107142857143,610.664285714286,769.764285714286,710.178571428572,755.935714285714,705.878571428571,758.25,613.578571428571,748.064285714286,726.064285714286,548.378571428571,804.264285714286,738.964285714286,821.635714285714,630.85,629.814285714285,610.942857142857,707.664285714286,752.85,835.014285714286,578.607142857143,611.935714285714,731.864285714286,856.178571428572,780.607142857143,669.214285714286,706.15,676.55,838.164285714286,533.392857142857,641.228571428572,788.364285714286,797.514285714286,690.214285714286,782.628571428571,734.764285714286,634.728571428572,797.064285714286,580.264285714286,836.014285714286,746.457142857143,646.821428571428,690.514285714286,565.964285714286,598.364285714286,718.428571428572,815.364285714286,705.892857142857,778.478571428572,835.835714285714,610.35,667.614285714286,798.714285714286,701.978571428572,714.914285714285,656.064285714286,638.807142857143,773.207142857143
"399",775.665555555556,850.893333333333,721.334444444444,796.796666666667,769.372222222222,846.406666666667,853.043333333333,770.912222222222,813.666666666667,848.718888888889,620.125555555555,747.365555555556,819.432222222222,915.036666666667,821.528888888889,650.543333333333,855.676666666667,654.334444444444,688.896666666667,853.836666666667,794.256666666667,840.028888888889,790.91,854.092222222222,692.503333333334,832.147777777778,810.126666666667,631.463333333333,888.336666666667,823.036666666667,905.721111111111,711.99,708.756666666667,695.532222222222,791.75,845.723333333333,919.103333333333,664.474444444445,696.028888888889,815.934444444445,940.272222222222,868.86,753.3,807.712222222222,757.091111111111,922.241111111111,615.043333333333,725.321111111111,872.447777777778,881.603333333333,787.554444444444,866.718888888889,818.836666666667,718.81,881.126666666667,661.93,920.103333333333,832.394444444445,730.906666666667,774.603333333333,644.898888888889,682.447777777778,802.5,900.567777777778,788.098888888889,877.765555555556,919.921111111111,689.29,746.558888888889,882.8,780.914444444444,816.474444444445,737.716666666667,717.034444444444,857.285555555555
"401",422.2625,465.575,356.2125,223.975,306.9125,438.9875,416.65,279.85,480.1,333.675,497.625,365,415.3,358.3375,305.6,454.55,210.1625,475.86875,428.0625,410.2875,452.4625,447.1,322.8625,229.725,405.9125,345.0375,386.5,475.35,304.6625,381.275,276.68125,404.1,401.3375,409.9625,394.95,252.59375,342.175,451.25,442.1,425.6,282.675,250.5625,369.5625,258.75,337.2125,312.25,521.7625,420.29375,293.975,326.375,314.5125,355.85,323.6625,463.5625,301.7125,444.35,248.3875,280.5625,390.2625,348.2625,462.3875,441.0625,353.3625,253.9625,347.7375,217.0625,254.5625,435.5125,381.4625,398.375,339.95,227.6625,370.25,406.19375,279.9625
"402",348.09,400.92,249.93,122.73,198.54,375.11,364.29,173.84,405.94,287.53,405.89,290.83,341.14,339.36,231.44,377.22,136.03,401.73,353.9,348.75,378.29,372.94,248.69,155.57,289.5,278.99,312.33,390.3,281.81,317.97,253.85,329.97,295.53,335.81,320.79,178.43,322.72,361.65,367.94,351.47,264.09,176.41,295.4,156.19,231.21,292.79,441.83,346.13,225.71,303.47,218.61,330.49,249.49,389.42,262.75,370.19,195.18,206.42,316.09,274.11,364.76,366.89,279.19,179.79,237.29,142.89,231.71,330.38,282.75,366.74,265.79,117.84,296.09,332.03,205.79
"409",438.401694915254,463.140677966102,377.613559322034,251.845762711864,327.61186440678,438.374576271186,414.562711864407,302.422033898305,480.372033898305,346.867796610169,513.21186440678,391.284745762712,413.393220338983,376.277966101695,332.862711864407,476.801694915254,238.277966101695,496.149152542373,452.552542372881,399.262711864407,462.596610169492,445.628813559322,349.171186440678,257.969491525424,425.540677966102,346.067796610169,384.576271186441,495.230508474576,326.715254237288,376.857627118644,296.05593220339,427.125423728814,418.786440677966,434.922033898305,405.066101694915,280.967796610169,361.308474576271,467.076271186441,463.215254237288,435.737288135593,302.125423728814,270.750847457627,390.561016949153,280.337288135593,358.483050847458,331.337288135593,538.313559322034,441.403389830508,303.301694915254,348.138983050847,334.294915254237,377.257627118644,345.405084745763,484.694915254237,314.410169491525,468.442372881356,267.371186440678,308.364406779661,411.374576271186,369.523728813559,476.049152542373,462.174576271186,363.252542372881,262.520338983051,366.930508474576,235.815254237288,273.894915254237,446.24406779661,395.750847457627,413.820338983051,364.610169491525,249.58813559322,395.749152542373,431.706779661017,296.776271186441
"411",2325.32777777777,2378.16111111112,2123.86111111111,2055.37222222222,2091.16111111112,2352.36111111111,2341.48333333333,2077.51666666667,2383.17222222223,2264.76111111112,2241.61666666666,2186.63888888889,2318.37222222222,2308.57222222222,2208.67222222223,2231.71666666666,2113.26111111112,2285.96111111111,2264.75,2325.98333333333,2355.53888888889,2350.17222222223,2225.91666666667,2132.78333333334,2165.11666666666,2256.21666666666,2289.57222222222,2232.11666666666,2254.91666666667,2295.18333333334,2226.96111111111,2214.41666666667,2164.87222222222,2236.76111111112,2298.01666666667,2155.67222222223,2292.45555555556,2196.32777777777,2345.17222222223,2328.68333333334,2232.93888888889,2153.65555555556,2272.65555555556,2102.61666666666,2107.87222222222,2262.48333333333,2303.02777777778,2323.37222222222,2202.95555555556,2276.65555555556,2110.86111111111,2312.48333333333,2226.73888888888,2366.66111111112,2241.17222222223,2251.61666666666,2173.87222222222,2183.66111111112,2293.32777777777,2251.36111111111,2202.15,2344.13888888889,2256.43888888889,2157.02777777778,2126.53888888889,2120.13888888889,2204.81666666666,2173.01666666667,2163.56111111111,2348.65555555556,2161.56111111111,2078.26111111112,2273.31666666666,2268.67222222223,2183.02777777778
"419",2227.66851851852,2280.51851851852,2028.83703703704,1959.6462962963,1996.14444444444,2254.70185185185,2243.85,1982.48518518519,2285.53518518519,2162.77592592593,2146.57777777778,2094.95740740741,2220.73518518518,2196.93148148148,2111.03518518519,2136.68888888889,2015.60740740741,2195.58703703704,2171.39444444445,2228.34259259259,2257.89444444445,2252.53518518519,2128.27222222222,2035.14259259259,2070.0962962963,2158.56111111111,2191.93148148148,2137.08518518519,2147.97962962963,2197.54259259259,2125.12407407407,2123.99814814815,2069.86666666667,2144.51481481482,2200.36111111111,2058.02407407408,2180.79074074074,2101.3037037037,2247.53518518519,2231.04259259259,2131.07592592592,2056.00185185185,2175.00185185185,2008.50555555556,2012.86666666667,2150.83888888889,2208.00740740741,2225.72777777778,2105.29814814815,2170.07222222222,2015.83703703704,2203.86851851852,2129.07962962963,2269.01851851852,2141.33148148148,2161.52037037037,2073.52037037037,2086.01481481482,2195.67592592593,2153.70185185185,2107.11851851852,2246.47592592592,2158.77962962963,2059.36851851852,2031.51851851852,2022.47592592592,2102.9537037037,2077.98518518518,2069.6037037037,2236.99074074074,2069.88703703704,1983.01111111111,2175.65370370371,2173.10555555555,2085.36851851852
"421",1147.78333333334,1215.8,1137.36666666666,1199.1,1174.36666666666,1218.5,1225.16666666667,1173.23333333333,1178.61666666666,1220.8,1018.73333333333,1155.64166666667,1191.56666666667,1287.16666666667,1193.64166666667,1053.11666666666,1259.86666666666,1027.71666666666,1062.28333333334,1225.96666666666,1166.38333333334,1212.14166666667,1176.08333333333,1267.88333333334,1091.13333333334,1204.28333333334,1182.24166666666,1033.73333333333,1260.46666666666,1195.16666666667,1277.81666666667,1129.88333333334,1107.36666666666,1102.41666666667,1163.88333333334,1244.4,1291.2,1064.03333333334,1068.14166666667,1188.06666666667,1312.38333333334,1260.6,1125.4,1210.03333333334,1176.125,1294.38333333334,1014.93333333333,1097.43333333333,1244.58333333333,1253.7,1194.06666666667,1238.8,1190.96666666666,1090.91666666667,1253.24166666666,1063.98333333333,1292.2,1218.48333333333,1103,1146.7,1043.53333333334,1054.58333333333,1174.6,1281.48333333333,1209.73333333333,1284.23333333333,1292.03333333334,1087.93333333333,1159.61666666666,1254.9,1210.78333333334,1218.75,1120.58333333333,1090.43333333333,1229.4
"422",915.511111111111,992.833333333333,883.422222222222,945.155555555556,920.422222222222,986.222222222222,992.9,919.277777777778,955.633333333333,988.544444444444,768.1,895.355555555555,959.266666666667,1054.88888888889,961.377777777778,797.322222222222,1005.91111111111,795.455555555556,830.022222222222,993.688888888889,934.111111111111,979.877777777778,943.811111111111,1008.16666666667,840.488888888889,972,949.966666666667,780.611111111111,1028.18888888889,962.888888888889,1045.56666666667,862.677777777778,856.733333333333,847.133333333333,931.611111111111,1010.72222222222,1058.92222222222,813.3,835.877777777778,955.777777777778,1080.11111111111,1028.21111111111,893.122222222222,956.077777777778,922.172222222222,1062.08888888889,761.822222222222,865.166666666667,1012.3,1021.42222222222,940.122222222222,1006.54444444444,958.688888888889,858.633333333333,1020.96666666667,808.711111111111,1059.92222222222,986.211111111111,870.722222222222,914.422222222222,792.888888888889,822.3,942.322222222222,1065.27777777778,955.788888888889,1028.38888888889,1059.75555555556,837.288888888889,894.522222222222,1022.62222222222,928.9,964.8,884.5,858.166666666667,997.122222222222
"423",1173.18,1241.24,1151,1212.74,1188,1243.94,1250.58,1186.84,1204.02,1246.24,1042.28,1179.5,1216.96,1312.56,1219.06,1065.06,1273.5,1053.16,1087.7,1251.38,1191.78,1237.56,1201.48,1282.76,1114.66,1229.68,1207.66,1048.34,1285.88,1220.56,1303.26,1149,1130.92,1127.84,1189.28,1269.82,1316.62,1087.28,1093.56,1213.48,1337.8,1286.04,1150.82,1223.64,1189.76,1319.78,1029.56,1122.86,1269.98,1279.12,1207.72,1264.24,1216.38,1116.34,1278.66,1089.38,1317.62,1243.9,1128.44,1172.12,1067.06,1079.98,1200.04,1306.9,1223.36,1295.96,1317.46,1111.46,1186.84,1280.32,1236.18,1232.4,1145.98,1115.86,1254.8
"429",1057.12553191489,1130.9085106383,1027.35319148936,1089.5914893617,1064.86595744681,1127.85744680851,1134.51276595745,1063.70638297872,1093.69468085106,1130.17021276596,922.357446808511,1052.85106382979,1100.88723404255,1196.50425531915,1102.98723404255,941.708510638298,1151.54468085106,937.074468085106,971.646808510638,1135.30638297872,1075.72553191489,1121.48723404255,1085.42553191489,1153.68723404255,994.731914893617,1113.6170212766,1091.5914893617,924.985106382979,1169.80638297872,1104.50638297872,1187.17446808511,1017.2829787234,1010.97872340426,994.065957446809,1073.21489361702,1148.4170212766,1200.56170212766,967.23829787234,977.491489361702,1097.40638297872,1221.74042553191,1169.53404255319,1034.75957446809,1100.50638297872,1065.4744680851,1203.71063829787,906.208510638298,1006.77659574468,1153.91489361702,1163.06170212766,1084.56382978723,1148.17021276596,1100.30638297872,1000.27021276596,1162.5914893617,955.623404255319,1201.56170212766,1127.83829787234,1012.36170212766,1056.05957446809,947.131914893617,963.914893617021,1083.96170212766,1200.49361702128,1099.46382978723,1173.65744680851,1201.38085106383,991.521276595745,1052.82765957447,1164.26382978723,1094.57872340426,1109.26170212766,1026.73617021277,999.776595744681,1138.74893617021
"441",1418.78,1486.84,1401.42,1463.18,1438.42,1489.52,1496.18,1437.28,1449.62,1491.84,1282.82,1426.66,1462.56,1558.18,1464.66,1314.51,1523.92,1298.74,1333.32,1496.96,1437.4,1483.16,1447.1,1538.88,1355.18,1475.28,1453.26,1297.78,1531.46,1466.18,1548.86,1400.88,1371.42,1373.42,1434.88,1515.42,1562.22,1328.08,1339.16,1459.06,1583.41,1531.62,1396.42,1474.08,1440.2,1565.38,1279.01,1368.46,1515.58,1524.72,1458.14,1509.84,1461.96,1361.92,1524.26,1335,1563.22,1489.51,1374.02,1417.72,1307.6,1325.58,1445.62,1552.51,1473.82,1546.41,1563.06,1351.98,1439.42,1525.92,1481.78,1482.84,1391.58,1361.46,1500.42
"451",799.466666666667,775.4,879.4,1028.66666666667,930,808.8,831.25,955.2,738.216666666667,893.8,803.633333333333,828.633333333333,822.1,897.066666666667,866.633333333333,753.1,963.4,700.733333333333,735.3,839.166666666667,779.9,776.25,849.1,940.9,844.4,877.3,855.266666666667,798.633333333333,933.466666666667,868.166666666667,950.833333333333,802.9,847.8,775.4,836.9,917.4,933.3,784.6,741.133333333333,798.266666666667,990.25,933.6,798.4,983.833333333333,902.1,955.533333333334,764.2,770.4,917.6,931.3,952.3,908.9,863.966666666667,751.4,926.266666666667,737,965.2,891.5,776,819.7,797.7,727.6,847.6,954.5,887.466666666667,980.3,965.033333333333,828.4,841.4,870.033333333333,883.8,1001.1,793.6,763.4,902.4
"452",669.965,639.835,737.385,892.775,788.305,673.21,695.65,813.495,602.62,757.945,623.695,692.765,694.565,761.465,730.765,617.185,827.535,564.865,599.395,721.25,644.305,640.695,713.185,804.985,700.975,741.385,719.365,618.685,797.575,732.275,814.955,666.985,704.425,639.535,700.985,781.52,797.695,641.155,605.265,662.665,852.89,797.71,662.52,847.955,760.42,819.93,599.895,634.565,781.685,794.015,816.395,773.335,728.075,616.755,790.365,601.095,829.325,755.595,640.12,683.825,656.415,591.685,711.71,818.595,751.565,844.395,829.155,684.955,705.535,734.455,747.875,865.235,657.685,627.565,766.505
"459",765.227272727273,737.815151515152,838.948484848485,991.193939393939,889.587878787879,771.190909090909,793.624242424243,914.781818181818,700.595454545455,856.354545454545,739.901515151515,791.178787878788,788.333333333333,859.427272727273,829.178787878788,715.60303030303,925.966666666667,663.275757575758,697.833333333333,807.003030303031,742.269696969697,738.657575757576,811.612121212121,903.406060606061,802.963636363636,839.8,817.781818181818,733.371212121212,895.99696969697,830.693939393939,913.372727272727,765.406060606061,806.39696969697,737.966666666667,799.406060606061,879.948484848485,895.663636363636,743.139393939394,703.678787878788,760.630303030303,952.031818181818,896.142424242424,760.948484848485,946.372727272727,861.715151515151,917.89696969697,706.693939393939,732.972727272727,880.10303030303,893.109090909091,914.833333333333,871.315151515152,826.49696969697,714.2,888.781818181818,699.512121212121,927.745454545455,854.015151515152,738.542424242424,782.245454545455,756.942424242424,690.10303030303,810.142424242424,917.015151515152,849.981818181818,942.818181818182,927.572727272727,786.942424242424,803.966666666667,832.421212121212,846.29696969697,963.660606060606,756.10303030303,725.972727272727,864.924242424242
"460",998.534090909091,1051.37727272727,824.178787878788,755.703787878788,791.475757575757,1025.56439393939,1014.71515151515,777.823484848485,1056.39469696969,986.774242424243,941.915151515151,886.947727272728,991.591666666666,1044.31136363637,920.696212121212,932.026515151515,819.678787878788,986.284090909091,965.052272727272,999.202272727273,1028.75681818182,1023.3946969697,894.658333333334,844.808333333334,865.435606060606,968.225,962.796212121212,932.426515151515,1005.09621212121,968.403787878788,981.831060606061,914.726515151515,865.196212121212,937.079545454545,971.225,867.688636363637,1043.87954545455,896.646212121212,1002.79621212121,1001.90378787879,995.520454545455,873.261363636364,945.864393939394,802.925,808.203787878788,1017.27121212122,1003.34621212121,996.587121212121,924.96893939394,1011.15530303031,811.178787878788,1034.51666666667,938.744696969697,1039.87727272727,963.196212121212,951.915151515151,920.997727272728,895.678787878788,966.546212121212,924.564393939394,902.453787878788,993.626515151515,968.447727272728,879.034090909091,826.852272727273,842.146212121212,959.667424242425,873.323484848485,863.875757575757,1044.46893939394,861.875757575757,778.57803030303,927.125,968.988636363636,905.034090909091
"471",164.8,235.916666666667,223.333333333333,372.633333333333,274,235.533333333333,242.133333333333,299.166666666667,198.666666666667,237.833333333333,144.9,172.633333333333,208.533333333333,304.133333333333,210.633333333333,97.0666666666667,307.433333333333,44.7333333333333,79.3333333333333,242.933333333333,183.4,229.133333333333,193.133333333333,284.866666666667,188.433333333333,221.266666666667,199.233333333333,120.833333333333,277.433333333333,212.133333333333,294.833333333333,146.833333333333,191.833333333333,119.433333333333,180.833333333333,261.433333333333,308.233333333333,128.566666666667,85.1333333333333,205.033333333333,329.433333333333,277.633333333333,142.433333333333,327.833333333333,246.133333333333,311.333333333333,89.0333333333333,114.433333333333,261.533333333333,270.733333333333,296.333333333333,255.833333333333,207.933333333333,107.933333333333,270.233333333333,81.0333333333333,309.233333333333,235.533333333333,120.033333333333,163.733333333333,141.733333333333,71.5666666666667,191.633333333333,298.533333333333,231.433333333333,324.333333333333,309.033333333333,172.333333333333,185.433333333333,271.933333333333,227.733333333333,345.133333333333,137.566666666667,107.433333333333,246.433333333333
"472",363.185294117647,429.35294117647,400.173529411765,567.291176470588,451.767647058824,433.926470588235,440.555882352941,476.955882352941,392.120588235294,436.232352941176,277.220588235294,371.038235294117,406.938235294117,502.544117647059,409.038235294117,295.473529411765,505.832352941177,243.138235294117,277.714705882353,441.35,382.908823529412,426.914705882353,391.479411764705,483.267647058824,360.644117647058,419.673529411765,397.644117647058,272.879411764706,475.85,410.544117647059,493.232352941176,345.273529411764,365.538235294117,317.832352941177,379.273529411764,459.826470588235,506.632352941176,302.979411764705,283.538235294117,403.45,527.802941176471,476.026470588235,340.826470588235,526.232352941176,423.908823529412,509.761764705882,254.105882352941,312.832352941177,459.973529411765,469.132352941176,491.455882352941,454.232352941176,406.35,307.45,468.644117647058,279.379411764706,507.632352941176,433.90294117647,318.426470588235,362.132352941176,313.647058823529,269.973529411765,390.026470588235,496.90294117647,429.844117647059,522.685294117648,507.438235294117,346.085294117647,383.832352941177,470.326470588235,426.161764705883,543.532352941176,335.973529411765,305.832352941177,444.814705882353
"473",538.469230769231,606.346153846153,576.715384615385,746.353846153846,628.376923076923,609.207692307692,615.861538461538,653.569230769231,569.138461538462,611.507692307692,451.9,546.330769230769,582.238461538462,677.853846153846,584.330769230769,470.769230769231,681.115384615385,418.415384615385,453,616.653846153846,557.084615384615,602.830769230769,566.776923076923,658.569230769231,537,594.969230769231,572.938461538462,446.869230769231,651.153846153846,585.853846153846,668.530769230769,520.569230769231,540.415384615385,493.115384615385,554.569230769231,635.1,681.9,477.169230769231,458.830769230769,578.746153846154,703.092307692308,651.307692307692,516.1,701.530769230769,600.507692307692,685.061538461538,428.092307692308,488.130769230769,635.269230769231,644.4,670,629.507692307692,581.653846153846,481.615384615385,643.938461538462,454.684615384615,682.9,609.192307692308,493.7,537.4,493.469230769231,445.269230769231,565.307692307692,672.192307692308,605.130769230769,697.992307692308,682.723076923077,520.969230769231,559.115384615385,645.6,601.469230769231,718.807692307692,511.269230769231,481.130769230769,620.1
"479",398.392741935484,456.545161290323,434.093548387097,598.889516129032,485.372580645161,467.213709677419,475.779838709677,510.567741935484,419.341129032258,471.426612903226,310.935483870968,405.345967741936,442.163709677419,537.198387096774,444.263709677419,323.387903225806,541.031451612903,278.386290322581,312.950806451613,476.577419354839,417.002419354839,454.91935483871,426.692741935484,518.486290322581,395.009677419355,454.884677419355,432.866935483871,305.804032258065,511.077419354839,445.771774193548,528.442741935484,376.79435483871,398.687096774194,351.118548387097,414.486290322581,495.020161290323,541.818548387097,335.333064516129,318.763709677419,438.532258064516,563.004032258064,511.223387096774,376.020161290323,556.84435483871,457.5,544.983064516129,286.849193548387,348.04435483871,495.184677419355,504.318548387097,522.81935483871,489.426612903226,441.578225806452,340.43064516129,503.865322580645,312.683064516129,542.818548387097,469.104032258064,353.620161290322,397.318548387097,348.608064516129,305.186290322581,425.223387096774,532.104032258065,461.468548387097,557.904032258064,542.642741935484,379.240322580645,417.118548387097,505.886290322581,459.241129032258,578.726612903226,370.800806451613,341.083064516129,480.010483870968
"481",581.16,488.44,668.56,541.6,614.94,469.2,486.44,594.66,516.4,451.42,700.36,590.46,510.38,430.86,567.06,657.26,496.64,652.34,630,490.76,548.82,496.12,549.46,516.16,673.5,493.68,502.56,678.06,414.86,474.52,430.74,620.86,657.26,612.74,532.36,539.04,413.76,653.96,618.56,550.82,388.1,510.56,544.92,561.84,651.72,392.96,698.22,596.74,483.64,438.52,603,463.26,544.26,640.04,466.42,647.06,450.26,567.04,566.68,525.84,668.62,617.48,502.62,485.4,615.64,468.28,406.8,661.9,625.74,428.38,584.16,534.32,572.96,608.94,532.44
"482",396.2375,290.2,535,497.575,525.025,315.7,306.375,509.2,318.175,317.875,566.775,456.875,334.95,261.975,433.475,523.7,432.375,527.55,496.475,327.925,350.575,323.9375,415.925,429.625,539.975,360.175,369,544.5,281.275,340.975,305.075,487.275,523.675,479.175,364.3625,484.275,242.85,520.425,447.0625,348.9125,273.25,411.775,411.375,476.375,518.175,246.7375,573.05,452.5875,367.575,287.3,519.175,297.575,410.675,445.4625,332.875,513.5,334.2,458.35,433.175,392.275,535.075,483.975,369.075,369.35,482.075,410.475,298.175,528.375,492.175,274.875,450.6,470.075,439.425,475.375,416.375
"483",713.116666666667,622.508333333333,813.233333333333,744.6,811.816666666667,603.266666666667,593.95,797.683333333333,650.5,596.1,845.05,735.116666666667,623.816666666667,545.483333333333,711.716666666667,801.966666666667,699.633333333333,797.016666666667,774.7,619.366666666667,682.9,630.166666666667,694.183333333333,719.15,818.2,638.383333333333,647.233333333333,822.766666666667,559.533333333333,619.2,582,765.533333333333,801.916666666667,757.416666666667,677.066666666667,743.766666666667,524.55,798.666666666667,763.216666666667,649.366666666667,548.366666666667,705.133333333333,689.6,764.833333333333,796.4,537.666666666667,842.9,741.416666666667,642.9,583.2,801.916666666667,579.266666666667,688.916666666667,784.7,611.1,791.733333333333,611.2,732.45,711.383333333333,670.516666666667,813.3,762.183333333333,647.3,646.35,760.316666666667,671.3,567.75,806.6,770.416666666667,562.45,728.866666666667,737.333333333333,717.666666666667,753.616666666667,691.7
"484",395.736842105263,348.102631578947,473.147368421053,357.978947368421,430.878947368421,331.115789473684,309.989473684211,411.068421052632,380.534210526316,265.957894736842,514.921052631579,406.294736842105,325.652631578947,253.584210526316,379.11052631579,471.831578947368,313.026315789474,466.88947368421,444.547368421053,305.305263157895,405.655263157895,351.326315789474,365.205263157895,332.547368421053,487.905263157895,305.9,317.126315789474,492.626315789474,229.405263157895,289.068421052632,244.331578947368,435.405263157895,471.157894736842,427.278947368421,346.931578947368,355.426315789474,236.926315789474,468.526315789474,433.105263157895,375.468421052632,204,321.857894736842,359.463157894737,378.236842105263,453.631578947368,207.521052631579,512.773684210526,411.289473684211,296.921052631579,253.073684210526,419.88947368421,277.805263157895,360.61052631579,454.578947368421,277.505263157895,461.626315789474,263.410526315789,379.652631578947,381.242105263158,340.4,483.142105263158,432.042105263158,317.163157894737,289.968421052632,429.515789473684,284.678947368421,220.573684210526,476.442105263158,439.594736842105,290.305263157895,398.031578947368,350.726315789474,387.526315789474,423.478947368421,336.815789473684
"485",991.8,948.4,1079.15,920.3,1012.25,929.15,907,991.95,976.35,862.05,1110.95,1001.05,921,849.65,977.65,1067.85,893.95,1062.95,1040.6,901.35,1008.75,948.95,960.1,913.45,1084.1,904.3,913.15,1088.7,825.45,885.1,841.35,1031.45,1067.85,1023.35,942.95,936.35,833.55,1064.6,1029.15,973.65,798.7,907.85,955.55,959.15,1042.5,803.55,1108.85,1007.35,894.25,849.1,1000.3,873.85,954.85,1050.65,877,1057.65,860.85,964.35,977.3,936.45,1079.2,1028.1,913.25,881,1026.25,865.6,817.4,1072.5,1036.35,888.35,994.75,931.65,983.6,1019.55,928.5
"486",492.057142857142,405.514285714286,593.114285714286,570.864285714286,583.132142857143,391.428571428572,382.078571428572,583.157142857143,433.457142857143,375.971428571429,624.914285714286,515.014285714286,411.867857142857,333.864285714286,491.614285714286,581.821428571428,520.457142857143,576.907142857143,554.55,399.071428571428,465.864285714286,417.753571428571,474.032142857143,503.95,598.05,418.242857142857,427.114285714286,602.614285714286,339.414285714286,399.071428571428,363.771428571428,545.414285714286,581.814285714286,537.292857142857,455.332142857143,542.057142857143,312.9,578.521428571428,543.114285714286,437.503571428571,329.485714285714,469.821428571428,469.471428571429,550.35,576.278571428571,316.596428571429,622.778571428571,521.307142857143,424.214285714286,361.8,577.257142857143,367.642857142857,468.814285714286,560.217857142857,390.964285714286,571.614285714286,392.221428571429,516.45,491.242857142857,450.414285714286,593.157142857143,542.05,427.178571428572,427.357142857143,540.214285714286,474.528571428571,348.764285714286,586.442857142857,550.292857142857,350.607142857143,508.714285714286,558.157142857143,497.521428571428,533.514285714286,473.007142857143
"487",807,717.65,894.4,767.4,840.8,698.4,722.2,820.5,745.55,677.3,926.2,816.3,736.2,664.9,792.9,883.1,722.5,878.2,855.8,716.6,777.95,725.3,775.3,742,899.3,719.5,728.4,903.9,640.7,700.3,656.6,846.7,883.1,838.6,758.2,764.9,648.8,879.8,844.4,788.9,613.9,736.4,770.8,787.7,877.5,618.8,924,822.6,709.5,664.3,828.8,689.1,770.1,865.9,692.2,872.9,676.1,792.9,792.5,751.7,894.4,843.3,728.5,711.2,841.5,694.1,632.6,887.7,851.6,657.5,810,760.2,798.8,834.8,758.3
