"FAFZone","AlamanceCounty","AlexanderCounty","AlleghanyCounty","AnsonCounty","AsheCounty","AveryCounty","BeaufortCounty","BertieCounty","BladenCounty","BrunswickCounty","BuncombeCounty","BurkeCounty","CabarrusCounty","CaldwellCounty","CamdenCounty","CarteretCounty","CaswellCounty","CatawbaCounty","ChathamCounty","CherokeeCounty","ChowanCounty","ClayCounty","ClevelandCounty","ColumbusCounty","CravenCounty","CumberlandCounty","CurrituckCounty","DareCounty","DavidsonCounty","DavieCounty","DuplinCounty","DurhamCounty","EdgecombeCounty","ForsythCounty","FranklinCounty","GastonCounty","GatesCounty","GrahamCounty","GranvilleCounty","GreeneCounty","GuilfordCounty","HalifaxCounty","HarnettCounty","HaywoodCounty","HendersonCounty","HertfordCounty","HokeCounty","HydeCounty","IredellCounty","JacksonCounty","JohnstonCounty","JonesCounty","LeeCounty","LenoirCounty","LincolnCounty","McDowellCounty","MaconCounty","MadisonCounty","MartinCounty","MecklenburgCounty","MitchellCounty","MontgomeryCounty","MooreCounty","NashCounty","NewHanoverCounty","NorthamptonCounty","OnslowCounty","OrangeCounty","PamlicoCounty","PasquotankCounty","PenderCounty","PerquimansCounty","PersonCounty","PittCounty","PolkCounty","RandolphCounty","RichmondCounty","RobesonCounty","RockinghamCounty","RowanCounty","RutherfordCounty","SampsonCounty","ScotlandCounty","StanlyCounty","StokesCounty","SurryCounty","SwainCounty","TransylvaniaCounty","TyrrellCounty","UnionCounty","VanceCounty","WakeCounty","WarrenCounty","WashingtonCounty","WataugaCounty","WayneCounty","WilkesCounty","WilsonCounty","YadkinCounty","YanceyCounty"
"209",1264.32277777778,1180.07055555556,1135.99833333333,1254.53388888889,1106.74166666666,1099.05055555556,1429.50944444444,1429.38833333334,1357.405,1401.54388888889,1085.235,1141.865,1217.52277777777,1156.47833333333,1456.20944444445,1462.67722222222,1263.455,1162.97833333333,1283.565,1019.78166666666,1444.90944444444,1032.81611111111,1157.635,1363.08277777777,1428.78722222222,1335.645,1456.62277777777,1500.69944444444,1227.49055555556,1208.21166666666,1397.37833333333,1294.96611111111,1371.96611111111,1214.90388888888,1334.66611111112,1178.33166666667,1431.54,1024.83166666667,1322.85611111111,1387.88833333334,1238.07388888888,1377.935,1328.17722222222,1061.81055555555,1098.565,1413.89833333333,1316.34388888888,1486.41388888889,1188.66833333333,1087.15388888888,1344.55888888889,1419.36833333334,1299.715,1394.37833333333,1176.15388888888,1117.865,1065.82277777778,1058.75277777778,1402.73833333334,1200.28277777778,1103.10388888889,1261.95611111111,1300.52277777777,1354.935,1407.43222222222,1374.44055555555,1443.55888888889,1285.00055555555,1449.75666666667,1454.77166666667,1426.28722222222,1463.30388888889,1284.02833333334,1397.55888888889,1115.37944444445,1256.52611111111,1280.255,1325.35944444444,1245.65277777778,1214.19055555555,1129.78944444445,1384.58388888888,1301.02277777777,1240.135,1225.11833333334,1183.07833333334,1048.87166666667,1112.01555555556,1468.715,1227.47944444445,1332.90944444444,1315.60722222223,1352.125,1436.40944444444,1112.645,1371.625,1150.75277777778,1361.75666666667,1199.40833333334,1086.96388888888
"211",454.4625,400.4125,353.1875,500.8625,326.7125,330.8,619.6375,619.5375,574.3875,630.6125,351.425,392.8875,454.9875,374.65,638.9875,652.825,450.1625,421.95,473.7125,341.425,635.0375,359.85,423.825,600.075,618.925,527.5375,639.425,689.8375,427.675,418.8875,587.525,485.1,562.125,404.2375,524.8,441.925,619.9,307.325,512.9875,578.0375,428.225,568.075,518.325,328.0125,364.7375,602.075,524.1375,676.5375,416.325,353.3375,534.6875,609.5,489.8375,584.525,435.1125,373.3125,370.9125,305.9375,592.875,449.3625,344,470.5,504.7125,545.075,637.20625,561.275,633.6875,475.1375,639.9,642.7125,616.425,654.3375,470.7375,587.6875,381.55,450.975,516.125,562.4125,433.975,441.85,395.975,574.725,532.5875,474.725,413.125,371.075,331.35,378.2,658.8375,474.3125,523.0375,505.7375,542.275,626.5375,344.3875,561.775,392.3125,551.9,391.925,332.3625
"212",498.554545454545,396.836363636364,375.863636363636,511.309090909091,346.590909090909,330.9,663.745454545455,663.636363636364,613.154545454545,658.327272727273,342.018181818182,398.627272727273,474.3,374.727272727273,698.090909090909,696.927272727273,498.927272727273,419.745454545455,517.8,326.772727272727,679.145454545455,343.718181818182,414.409090909091,619.227272727273,663.036363636364,571.645454545455,698.509090909091,743.827272727273,476.927272727273,464.972727272727,631.627272727273,529.2,606.209090909091,453.009090909091,568.918181818182,435.118181818182,674.327272727273,297.909090909091,557.081818181818,622.136363636364,472.336363636364,612.172727272727,562.427272727273,318.572727272727,355.327272727273,656.618181818182,568.990909090909,720.645454545455,445.436363636364,343.927272727273,578.790909090909,653.627272727273,533.945454545454,628.627272727273,432.927272727273,374.627272727273,361.5,298.409090909091,636.972727272727,457.063636363637,342.736363636364,515,552.518181818182,589.172727272727,663.581818181819,616.727272727273,677.790909090909,519.236363636364,683.990909090909,701.818181818182,660.536363636364,695.818181818182,519.509090909091,631.790909090909,372.136363636364,495.072727272727,537.027272727273,581.545454545455,482.736363636364,470.954545454545,386.554545454545,618.836363636364,557.790909090909,496.909090909091,461.9,419.836363636364,321.936363636364,368.763636363636,702.954545454545,484.245454545455,567.145454545455,549.845454545455,586.363636363636,670.645454545455,344.463636363636,605.863636363636,382.6,595.990909090909,433.9,326.609090909091
"219",451.525247524753,365.915346534654,345.271287128713,464.581683168317,318.05297029703,301.843564356436,616.69900990099,616.582673267327,556.504455445545,605.506930693069,303.4,347.670297029703,424.630198019802,347.44603960396,661.891584158416,649.871782178218,458.525247524753,369.326237623762,470.759900990099,296.379207920792,632.09900990099,310.623762376238,371.993564356436,570.506435643564,615.978712871287,520.782673267327,668.917326732673,692.235148514851,421.718316831683,406.317326732673,584.570792079208,482.159900990099,559.160891089109,405.930198019802,521.860891089109,390.308415841584,625.902475247525,273.254455445545,510.04504950495,575.080693069307,425.269801980198,565.132178217822,515.371782178218,290.232673267327,318.371287128713,608.517326732673,513.680693069307,673.608415841584,393.179702970297,315.573267326733,531.74801980198,606.557425742574,486.910396039604,581.570792079208,382.495544554455,330.538613861386,322.722772277228,275.286138613861,589.933168316832,411.420297029703,308.714851485149,459.604455445545,496.530198019802,542.132178217822,612.662871287128,575.108415841584,630.74603960396,472.191584158416,636.94900990099,655.419306930693,613.478712871287,644.139108910891,479.094554455446,584.74702970297,335.19504950495,442.483663366337,487.329207920792,532.827227722772,437.775742574257,418.706435643564,348.325742574257,571.779702970297,506.004455445545,446.242079207921,417.758910891089,375.722277227723,293.769306930693,331.821782178218,655.909405940594,437.728217821782,520.098514851485,502.801485148515,539.322277227723,623.59900990099,315.433168316832,558.822277227723,349.933168316832,548.94801980198,379.417326732673,297.7
"221",876.977777777778,795.477777777778,855.2,824.2,824.477777777778,787.966666666666,1025.17777777778,1034.57777777778,893.055555555556,926.722222222222,733.8,765.766666666667,787.2,795.788888888889,1083.06666666667,1026.98888888889,900.377777777778,778.788888888889,869.5,631.4,1050.11111111111,644.4,735.7,894.744444444444,1022.37777777778,897.255555555556,1094.45555555556,1110.58888888889,826.688888888889,822.188888888889,951.166666666667,907.611111111111,970.5,844.088888888889,947.3,748,1053.1,666.933333333333,935.5,983.488888888889,855.4,984.277777777778,912.144444444444,696.6,708.777777777778,1039.43333333333,873.688888888889,1082.11111111111,795.6,677.733333333333,934.7,1012.96666666667,885.666666666667,975.955555555556,761.733333333333,755.877777777778,655.177777777778,744.233333333333,1007.95555555556,769.95,782.788888888889,831.622222222222,866.3,953.488888888889,939.088888888889,1005.68888888889,982.866666666667,897.622222222222,1043.36666666667,1074.66666666667,953.866666666667,1059.76666666667,920.922222222222,993.233333333333,717.677777777778,840.122222222222,849.922222222222,865.633333333333,887.144444444445,801.488888888889,733.777777777778,924.666666666667,858.366666666667,809.8,868.4,851.888888888889,675.777777777778,694.5,1073.93333333333,797.177777777778,945.555555555556,904.644444444445,964.777777777778,1041.61111111111,804.333333333333,953.244444444445,823.6,960.1,834.3,766.644444444445
"222",1027.2,945.7,1011.35,974.5,979.9,942.05,1178.2,1188.2,1038,1071.7,884.05,916,937.45,946,1236.65,1172,1050.6,929,1019.75,787.05,1203.7,800,886,1039.7,1167.4,1042.2,1248,1264.2,976.9,972.45,1096.15,1057.85,1120.75,994.3,1097.55,898.25,1203.35,822.6,1085.7,1128.5,1005.7,1134.5,1066,846.8,859,1191.15,1017.8,1235.1,945.9,828,1088,1157.95,1035.9,1120.9,912,906.1,805.4,903.6,1161.5,920.225,933,981.9,1016.55,1103.7,1084.05,1155.9,1127.85,1047.9,1188.35,1228.25,1098.9,1213.35,1071.2,1146.2,867.9,990.4,1000.2,1010.6,1037.4,951.7,884,1069.65,1002.45,960.05,1018.7,1002.1,831.4,844.75,1227.5,947.4,1095.8,1054.9,1115,1195.2,959.75,1098.2,973.9,1114.5,984.55,916.9
"223",837.92,756.4,818.37,785.17,787.32,750.29,988.07,997.87,850.33,883.98,694.77,726.7,748.17,756.75,1046.37,984.25,861.32,739.75,830.46,594.37,1013.4,607.32,696.67,851.98,979.65,854.51,1057.75,1073.88,787.64,783.16,908.45,868.555,931.46,805.05,908.26,708.97,1014.05,629.87,896.46,940.75,816.37,945.23,875.62,657.55,669.71,1001.42,830.32,1044.97,756.57,638.69,897.77,970.25,846.6,933.22,722.69,716.82,616.12,708.65,971.23,730.92,743.75,792.58,827.26,914.43,896.33,966.64,940.13,858.58,1000.63,1037.97,911.15,1023.05,881.89,956.13,678.62,801.08,810.89,822.88,848.09,762.43,694.73,881.95,815.02,770.77,829.37,812.84,638.69,655.47,1037.2,758.12,906.5,865.59,925.71,1004.9,767.2,910.5,784.57,923.94,795.27,727.59
"229",913.05,831.537209302326,883.586046511628,860.291860465117,853.706976744186,818.81976744186,1058.23604651163,1067.03023255814,934.889534883721,968.552325581396,769.894186046512,801.831395348837,823.286046511628,831.866279069767,1115.51976744186,1068.82441860465,936.45,814.866279069767,905.582558139535,660.373255813954,1082.54767441861,673.393023255814,771.791860465117,936.562790697674,1064.22790697675,939.082558139535,1126.88953488372,1143.04069767442,862.756976744186,858.273255813953,993.017441860465,943.687209302326,1006.58604651163,880.163953488372,983.383720930232,784.094186046511,1089.17093023256,695.9,971.570930232558,1025.32441860465,891.494186046511,1020.36162790697,944.336046511628,732.673255813954,744.85,1073.9011627907,916.511627906977,1115.14651162791,831.694186046512,713.810465116279,967.498837209303,1054.80697674419,921.739534883721,1017.78488372093,797.810465116279,791.95,691.247674418604,768.893023255814,1040.38488372093,806.044186046511,818.866279069767,867.719767441861,902.381395348837,989.559302325581,980.912790697674,1041.76395348837,1024.69883720931,933.719767441861,1085.19651162791,1107.10930232558,995.71511627907,1092.19418604651,957.012790697675,1026.28488372093,753.747674418604,876.219767441861,886.012790697675,907.462790697675,923.222093023256,837.559302325581,769.861627906977,966.506976744186,901.193023255814,845.894186046512,904.494186046511,887.95465116279,704.717441860465,730.594186046511,1106.36627906976,833.247674418604,981.629069767442,940.722093023256,1000.8523255814,1074.04767441861,833.567441860465,995.075581395349,859.694186046512,991.698837209302,870.394186046512,802.722093023256
"230",937.575,1039.66875,990.8,1079.88125,1012.05625,1068.409375,891.1625,848.034375,1008.18125,1047.8625,1104.621875,1070.65,1042.93125,1050.175,808.103125,961.034375,947.46875,1048.7875,944.175,1208.21875,837.459375,1201.275,1088.5875,1033.95625,927.14375,971.7875,806.3125,856.778125,1008.08125,1008.021875,967.721875,906.775,892.6,987.48125,889.50625,1082.66875,823.3,1201.14375,884.19375,925.83125,985.721875,854.3,966.4125,1127.0875,1125.15625,830.08125,995.725,888.8,1029.3625,1152.4375,926.9125,966.4,953.9625,941.4125,1061.9375,1095.075,1170.00625,1098.14375,872.1875,1066.171875,1085.675,1038.0875,976.86875,884.775,1018.0625,852.8875,961.603125,922.2375,933.003125,811.8125,996.63125,823.478125,888.4375,926.5875,1126.40625,1001.38125,1004.7375,1006.46875,956.5875,1027.08125,1104.775,964.63125,1013.6,1045.775,974.29375,984.38125,1164.621875,1138.5875,866.175,1088.86875,867.05625,911.48125,862.275,853.065625,1037.575,927.675,1024.31875,902.89375,1005.221875,1100.85
"241",340.185714285714,434.171428571429,390.821428571428,432.685714285714,412.071428571428,468.45,345.221428571429,284.735714285714,410.8,450.478571428572,504.628571428571,463.3,407.021428571428,450.192857142857,275.957142857143,412.328571428572,305.142857142857,441.435714285714,346.785714285714,608.25,286.142857142857,601.292857142857,481.878571428571,436.578571428571,378.45,374.4,276.057142857143,326.521428571428,367.342857142857,386.285714285714,370.328571428572,309.385714285714,295.214285714286,357.271428571428,292.114285714286,446.714285714286,269.557142857143,601.171428571428,286.8,328.45,341.6,256.914285714286,369.042857142858,527.121428571429,525.171428571428,264.607142857143,398.35,356.657142857143,422.021428571428,552.471428571429,329.542857142858,369.014285714286,356.578571428571,344.042857142858,452.542857142857,487.721428571429,570.021428571428,498.171428571429,321.014285714286,430.207142857143,485.692857142857,396.357142857143,379.485714285714,287.385714285714,420.685714285714,255.5,393,324.864285714286,379.428571428572,279.657142857143,399.264285714286,291.335714285715,291.064285714286,329.2,512.407142857143,359.642857142857,407.364285714286,409.085714285714,323.864285714286,391.142857142857,497.421428571428,367.264285714286,416.214285714286,404.042857142857,360.421428571428,384.392857142857,564.628571428571,538.621428571429,334.028571428571,448.628571428571,269.664285714285,314.085714285714,264.885714285714,311.321428571428,437.592857142857,330.285714285714,424.357142857143,305.5,405.228571428572,500.871428571429
"242",300.18,388.08,352.94,389.58,374.16,430.54,311.06,247.68,370.8,410.48,460.2,415.16,369.02,405.04,245.58,372.34,263.92,393.3,306.78,565.02,251.1,558.08,434.45,396.56,338.44,334.4,246,296.42,326.8,345.48,330.34,269.4,255.24,317.02,252.14,406.84,234.14,557.94,246.8,288.44,301.04,216.94,329.04,483.9,479.62,227.2,358.34,326.3,373.88,509.22,289.54,329.04,316.56,304.04,402.14,439.58,526.82,460.24,286,390.35,447.22,355.82,339.48,247.4,380.66,215.5,353.02,284.86,344.02,249.3,359.24,260.92,251.06,289.22,466.04,319.08,367.34,369.08,283.76,353.16,449.3,327.24,376.24,363.5,314.06,346.5,521.42,493.36,303.64,409.04,229.66,274.1,224.88,280.44,397.8,290.28,377.08,265.52,354.66,462.16
"249",346.179166666667,436.670833333333,410.55,441.2625,429.854166666667,478.645833333333,320.25,270.929166666666,425.175,451.05,512.679166666667,463.3375,423.079166666667,458.070833333333,244.016666666667,391.458333333333,320.1375,441.4875,360.9625,617.279166666667,264.475,610.358333333334,482.766666666667,450.925,357.566666666667,388.775,242.958333333333,293.408333333333,385.266666666666,398.620833333333,371.608333333333,325.804166666667,300.375,373.804166666667,309.608333333333,458.879166666667,249.383333333333,610.195833333333,305.908333333334,329.35,356.0875,271.275,378.233333333334,536.179166666667,532.283333333334,251.920833333333,406.925,324.716666666667,422.045833333333,561.495833333333,343.883333333333,362.708333333333,369.366666666667,339.7875,449.8125,487.7625,579.079166666667,514.504166666667,300.991666666667,442.395833333333,498.695833333333,404.575,391.316666666666,301.766666666667,421.258333333333,262.408333333334,382.108333333333,335.3375,360.641666666667,247.725,399.816666666666,259.375,306.6875,314.275,518.729166666667,374.1625,414.85,423.441666666666,334.958333333333,407.445833333333,497.4875,381.583333333333,419.025,420.8125,366.2375,397.829166666667,573.6875,545.979166666667,302.075,461.354166666667,292.491666666667,332.308333333334,283.283333333334,284.766666666667,449.520833333333,344.633333333333,430.4375,319.875,408.570833333333,510.229166666667
"251",739.7625,841.8375,793,882.0875,814.225,870.6125,694.125,651.0125,810.3875,850.05,906.8125,872.825,845.125,852.3625,611.1,764.0125,749.6625,850.9875,746.3625,1010.4125,640.425,1003.475,890.8,836.15,730.125,773.9875,609.3125,659.75,810.275,810.2125,769.9125,708.9625,694.8125,789.6875,691.7,884.8375,626.3,1003.325,686.4,728.0125,787.9125,656.5,768.6125,929.3,927.325,633.0625,797.925,691.8,831.55,954.625,729.1125,768.6125,756.15,743.6125,864.125,897.2625,972.2,900.325,675.175,868.3625,887.8625,840.3,779.0625,686.9625,820.25,655.0875,764.6,724.425,735.9875,614.8125,798.8125,626.45,690.625,728.8,928.6125,803.5875,806.925,808.6625,758.7875,829.275,906.9625,766.8125,815.8125,847.9625,776.4875,786.5875,966.8125,940.8,669.15,891.0625,669.225,713.6875,664.4625,656.025,839.7625,729.8625,826.5125,705.1,807.4125,903.025
"259",726.1,820.816666666667,771.95,861.05,793.216666666667,849.566666666667,679.95,636.825,795.8,835.466666666667,885.75,851.816666666667,824.066666666667,831.333333333333,596.883333333333,749.8,728.65,829.95,731.783333333333,989.366666666667,626.25,982.45,869.75,821.583333333333,715.9,759.4,595.083333333333,645.566666666667,789.25,789.166666666667,755.316666666667,694.4,680.2,768.65,677.1,863.816666666667,612.083333333333,982.3,671.8,713.416666666667,766.866666666667,641.9,754,908.25,906.316666666667,618.841666666666,783.316666666667,677.583333333333,810.516666666667,933.6,714.5,754,741.583333333333,729,843.1,876.25,951.15,879.3,660.983333333333,847.308333333334,866.833333333333,819.25,764.483333333333,672.4,805.683333333333,640.5,754.516666666667,709.85,721.783333333333,600.583333333333,784.216666666667,612.266666666667,676.05,714.2,907.55,782.55,796.066666666667,794.1,737.75,808.25,885.95,752.216666666667,801.2,826.95,755.45,765.55,945.75,919.75,654.958333333333,870.033333333333,654.666666666667,699.1,649.9,641.85,818.75,715.283333333333,805.45,690.5,786.366666666667,882.016666666667
"261",650.92,622.82,556.44,698.05,577.69,586.64,824.03,772.8,767.32,822.19,642.71,653.81,651.55,633.32,778.3,849.25,646.62,631.92,670.13,632.71,776.2,651.18,671.72,796.82,815.35,724.02,778.71,829.2,624.12,614.32,783.95,681.565,767.47,600.69,721.23,665.82,759.2,598.61,709.42,774.45,624.64,742.02,714.75,619.29,656.04,752.3,720.55,859,612.52,644.62,731.12,805.94,686.32,780.95,645.07,675.37,662.19,597.23,798.26,649.295,603.925,666.92,701.13,755.98,834.32,740.6,830.12,671.57,836.32,782.02,812.85,793.7,667.17,784.12,672.88,647.42,711.76,759.12,630.42,638.02,687.29,771.15,725.63,669.62,609.55,567.52,622.68,669.49,836.4,672.02,719.52,702.19,741.36,806.5,603.22,758.22,607.45,748.32,588.34,625.46
"262",754.475,726.375,660.0125,801.625,681.2625,693.00625,919.675,889.2,870.8875,925.7625,710.2625,757.9375,755.1625,734.475,894.725,952.8375,750.175,735.4875,773.7,700.2625,892.6,718.7,774.775,900.375,918.9625,827.575,895.1375,945.6,727.675,717.8875,887.525,785.125,872.6625,704.2625,824.8125,770.7,875.6125,666.15,813,878.0375,728.225,858.425,818.3375,686.825,723.5875,868.7,824.1625,975.425,716.075,712.1875,834.6875,909.5125,789.875,884.525,748.6625,742.8875,729.75,664.7875,903.425,752.875,709.125,770.5,804.7,845.075,937.875,857.0125,933.6875,775.1625,939.8875,898.425,916.4625,910.1,770.7625,887.6875,740.4,750.975,815.3625,862.675,733.975,741.575,754.8125,874.7375,829.2,773.175,713.125,671.075,690.2,737.025,952.8,775.575,823.075,805.7625,842.275,922.9,704.6125,861.775,711.025,851.8875,691.925,693
"269",843.366923076923,813.05,748.903846153846,891.623846153846,765.85,775.985384615384,1008.79,977.528461538461,959.793076923077,1014.64538461538,815.962307692307,841.414615384615,844.023846153847,819.16076923077,982.956153846154,1041.71307692307,839.068461538461,824.716153846153,862.603846153846,805.962307692307,980.851538461538,824.411538461538,858.982307692308,989.256153846154,1007.82230769231,916.445384615384,983.363846153846,1033.81307692307,816.583076923077,806.796153846154,976.419230769231,874.008461538461,955.893076923077,793.145384615385,913.705384615384,856.677692307692,963.854615384615,771.871538461538,901.899230769231,966.923846153846,817.111538461538,946.662307692307,907.216153846153,792.551538461538,829.297692307693,956.943076923076,913.023846153847,1062.60538461538,804.956153846154,817.89,923.596153846154,998.403846153846,878.756153846154,973.419230769231,837.87,848.596153846154,835.457692307692,770.486923076923,986.673076923077,842.45076923077,791.649230769231,859.399230769231,893.603846153846,934.563846153846,1026.75615384616,945.246923076923,1022.59615384615,864.040769230769,1028.79769230769,986.662307692307,1005.32230769231,998.313076923077,859.63,976.596153846154,846.123846153846,839.882307692307,904.236153846154,951.583076923077,822.882307692307,830.482307692308,860.536153846154,963.625384615385,918.103846153846,864.270769230769,802.016153846153,759.982307692308,795.911538461538,842.753076923077,1040.27,865.503846153846,911.945384615384,894.645384615385,931.145384615385,1010.55153846154,789.24076923077,950.67,797.948461538462,940.796153846154,780.811538461538,798.694615384615
"271",1205.9,1149.00526315789,1111.43157894737,1267.43684210526,1088.26315789474,1085.13684210526,1371.05789473684,1370.93684210526,1322.32631578947,1377.15789473684,1098.13684210526,1154.76315789474,1206.53684210526,1129.00526315789,1379.72631578947,1404.23684210526,1201.60526315789,1175.9,1225.13684210526,1088.13684210526,1377.62105263158,1106.57894736842,1170.53684210526,1351.77894736842,1370.33684210526,1278.95789473684,1380.13684210526,1430.57894736842,1179.11578947368,1169.33157894737,1338.93684210526,1236.53421052632,1313.53684210526,1155.65789473684,1276.23684210526,1191.23684210526,1360.62631578947,1054.03684210526,1264.43157894737,1329.43684210526,1179.63684210526,1343.43157894737,1269.73684210526,1074.72631578947,1111.45789473684,1353.71578947368,1275.53684210526,1427.97368421053,1167.47368421053,1100.04210526316,1286.12631578947,1360.93157894737,1241.27894736842,1335.93684210526,1189.04210526316,1130.76315789474,1117.63684210526,1052.64736842105,1344.31578947368,1213.18684210526,1097.02105263158,1221.93157894737,1256.13684210526,1296.51578947368,1389.27894736842,1342.02105263158,1385.12631578947,1226.54210526316,1391.33157894737,1383.43157894737,1367.83684210526,1395.07894736842,1222.14736842105,1339.12631578947,1128.30526315789,1202.41578947368,1266.75263157895,1314.11578947368,1185.41578947368,1193.01578947368,1142.71578947368,1326.13684210526,1280.63684210526,1253.03684210526,1164.53684210526,1122.51578947368,1078.07368421053,1124.93157894737,1410.27894736842,1240.4,1274.45789473684,1257.15789473684,1293.71052631579,1377.95789473684,1098.73684210526,1313.21052631579,1136.83684210526,1303.33157894737,1143.33684210526,1080.85789473684
"279",1304.975,1248.07941176471,1210.51617647059,1366.52352941176,1187.35882352941,1184.225,1470.15588235294,1470.03382352941,1421.39117647059,1476.25588235294,1197.225,1253.85735294118,1305.63382352941,1228.07941176471,1478.79852941176,1503.32352941176,1300.67794117647,1274.975,1324.21029411765,1183.19852941176,1476.68970588235,1200.37058823529,1269.625,1450.86764705882,1469.43676470588,1378.05735294118,1479.21029411765,1529.66470588235,1278.18529411765,1268.4,1438.02352941176,1335.61470588235,1412.61764705882,1254.75588235294,1375.30882352941,1290.32352941176,1459.7,1153.125,1363.50294117647,1428.53382352941,1278.725,1442.51617647059,1368.82352941176,1173.79852941176,1210.55735294118,1452.78529411765,1374.63382352941,1527.06617647059,1266.56617647059,1199.14852941176,1385.2,1460.01617647059,1340.36764705882,1435.02352941176,1288.14852941176,1229.85735294118,1216.71029411765,1151.74852941176,1443.38235294118,1312.275,1196.09117647059,1321.00294117647,1355.21029411765,1395.58382352941,1488.36764705882,1441.09117647059,1484.2,1325.64852941176,1490.4,1482.51617647059,1466.93676470588,1494.16470588235,1321.24852941176,1438.2,1227.37352941176,1301.48088235294,1365.84705882353,1413.18529411765,1284.48088235294,1292.08382352941,1241.78529411765,1425.23676470588,1379.71029411765,1352.125,1263.625,1221.58382352941,1177.16470588235,1224.00294117647,1509.36764705882,1339.475,1373.55735294118,1356.25588235294,1392.77794117647,1477.05735294118,1197.80882352941,1412.27794117647,1235.925,1402.4,1242.425,1179.95588235294
"280",721.332926829268,638.547560975609,676.266463414634,670.648780487805,647.311585365853,612.963414634146,867.080487804878,874.513414634147,749.574390243902,783.229268292682,567.682317073171,606.471951219512,633.645731707317,632.75243902439,923.003658536585,883.324390243902,744.730487804878,621.813414634147,716.596341463415,453.965853658537,890.032926829268,466.993902439025,581.94268292683,751.243902439025,876.937804878048,753.765853658537,934.375609756097,950.524390243903,671.317073170732,665.521341463415,808.223170731708,751.970121951219,816.367073170731,687.248780487805,791.67256097561,594.450000000001,897.461585365854,490.457317073171,779.864024390244,837.84024390244,699.203658536586,829.374390243903,753.401219512195,532.773170731708,552.684146341463,881.168292682927,730.929268292683,923.990243902439,640.051219512195,514.962195121951,776.782926829268,867.521951219513,732.739024390243,831.664634146342,607.392682926829,593.009756097561,491.413414634147,559.356707317073,847.869512195122,616.401829268293,610.62256097561,678.070731707317,712.840853658537,799.335365853658,795.592073170732,850.05487804878,839.798780487804,741.998780487805,897.912195121952,914.598780487805,810.402439024391,899.690243902439,765.298780487804,835.136585365854,561.847560975609,686.236585365853,696.371951219513,722.140243902439,729.409756097561,647.269512195121,577.948780487804,781.196951219512,715.616463414634,656.25243902439,711.285975609756,690.010365853659,498.30487804878,538.081707317074,913.843902439025,643.60243902439,789.90487804878,751.430487804878,809.129268292683,881.532926829268,626.659756097561,808.950000000001,658.262195121951,799.676829268293,674.659146341463,594.483536585366
"291",1040.49230769231,962.384615384615,908.238461538462,1036.86923076923,878.984615384615,875.869230769231,1205.68461538462,1205.57692307692,1138.73846153846,1183.88461538462,867.561538461538,924.184615384615,999.853846153846,938.8,1225.03846153846,1238.86153846154,1036.19230769231,945.3,1059.73846153846,801.061538461538,1221.08461538462,814.084615384615,939.961538461538,1144.78461538462,1204.97692307692,1113.58461538462,1225.45384615385,1275.88461538462,1009.81538461538,990.538461538462,1173.56153846154,1071.14230769231,1148.15384615385,990.284615384615,1110.83846153846,960.669230769231,1205.93846153846,807.169230769231,1099.03846153846,1164.07692307692,1014.26153846154,1154.12307692308,1104.36153846154,844.138461538461,880.884615384615,1188.12307692308,1098.67692307692,1262.58461538462,970.984615384615,869.484615384615,1120.73846153846,1195.55384615385,1075.88461538462,1170.56153846154,958.484615384615,900.184615384615,847.107692307692,841.076923076923,1178.91538461538,982.607692307692,885.438461538462,1044.28461538462,1082.83846153846,1131.12307692308,1189.13461538462,1147.33076923077,1219.73846153846,1061.17692307692,1225.93846153846,1228.73846153846,1202.47692307692,1240.38461538462,1056.78461538462,1173.73846153846,897.692307692308,1037.02307692308,1062.57692307692,1107.12307692308,1020.02307692308,996.523076923077,912.123076923077,1160.76923076923,1083.33846153846,1022.46153846154,999.169230769231,957.123076923077,831.184615384615,894.338461538462,1244.88461538462,1009.79230769231,1109.08461538462,1091.78461538462,1128.29230769231,1212.58461538462,889.438461538462,1147.79230769231,927.561538461538,1137.93846153846,977.961538461538,869.284615384615
"292",801.45,718.8375,677.0875,793.275,647.85,637.175,966.625,966.5125,895.1625,940.325,624,680.625,756.275,695.25,993.475,999.7875,804.0625,701.75,820.6625,557.5,982.025,570.5375,696.4,901.2375,965.9125,871.7,998.7,1038.25,766.2625,746.9625,934.5,832.08125,909.075,752.025,871.775,717.075,972.1,563.575,859.9625,925.0125,775.2,915.0625,865.275,600.5625,637.325,952.0375,855.1125,1023.5375,727.425,625.925,881.6625,956.475,836.8375,931.5,714.925,656.625,603.55,597.525,939.85,739.05,641.8625,800.725,839.275,892.0625,945.58125,913.7375,980.6625,822.125,986.8625,995.675,963.4125,998.925,824.65,934.6625,654.1375,793.7625,819.025,863.5625,783.6625,752.9625,668.5625,921.725,839.775,778.9,765.7625,723.725,587.625,650.7625,1005.8375,766.25,870.025,852.725,889.25,973.525,650.7625,908.75,688.9,898.8625,733.75,625.725
