"FAFZone","AdamsCounty","AntelopeCounty","ArthurCounty","BannerCounty","BlaineCounty","BooneCounty","BoxButteCounty","BoydCounty","BrownCounty","BuffaloCounty","BurtCounty","ButlerCounty","CassCounty","CedarCounty","ChaseCounty","CherryCounty","CheyenneCounty","ClayCounty","ColfaxCounty","CumingCounty","CusterCounty","DakotaCounty","DawesCounty","DawsonCounty","DeuelCounty","DixonCounty","DodgeCounty","DouglasCounty","DundyCounty","FillmoreCounty","FranklinCounty","FrontierCounty","FurnasCounty","GageCounty","GardenCounty","GarfieldCounty","GosperCounty","GrantCounty","GreeleyCounty","HallCounty","HamiltonCounty","HarlanCounty","HayesCounty","HitchcockCounty","HoltCounty","HookerCounty","HowardCounty","JeffersonCounty","JohnsonCounty","KearneyCounty","KeithCounty","KeyaPahaCounty","KimballCounty","KnoxCounty","LancasterCounty","LincolnCounty","LoganCounty","LoupCounty","McPhersonCounty","MadisonCounty","MerrickCounty","MorrillCounty","NanceCounty","NemahaCounty","NuckollsCounty","OtoeCounty","PawneeCounty","PerkinsCounty","PhelpsCounty","PierceCounty","PlatteCounty","PolkCounty","RedWillowCounty","RichardsonCounty","RockCounty","SalineCounty","SarpyCounty","SaundersCounty","ScottsBluffCounty","SewardCounty","SheridanCounty","ShermanCounty","SiouxCounty","StantonCounty","ThayerCounty","ThomasCounty","ThurstonCounty","ValleyCounty","WashingtonCounty","WayneCounty","WebsterCounty","WheelerCounty","YorkCounty"
"212",851.327272727273,877.636363636364,1038.09090909091,1143.33636363636,961.118181818182,852.327272727273,1139.58181818182,944.390909090909,997.3,875.709090909091,778.418181818182,787.790909090909,720.290909090909,865.372727272727,1026.79090909091,1092.54545454545,1087.30909090909,830.663636363636,805,801.172727272727,914.627272727273,816.818181818182,1185.22727272727,913.763636363636,1045.58181818182,834.1,770.045454545455,736.145454545455,1002.32727272727,776.018181818182,846.190909090909,962.5,923.909090909091,725.936363636364,1069.12727272727,919.681818181818,919.954545454545,1064.40909090909,882.636363636364,835.436363636364,811.490909090909,900.927272727273,999.618181818182,973.618181818182,933.618181818182,1009.49090909091,862.372727272727,743.290909090909,700.127272727273,872.590909090909,1017.99090909091,1004.17272727273,1119.2,899.681818181818,737.627272727273,964.790909090909,986.409090909091,934.454545454545,1002.90909090909,848.127272727273,830,1102.08181818182,845.690909090909,675.036363636364,787.618181818182,701.290909090909,692.827272727273,1029.39090909091,897.236363636364,860.527272727273,819.818181818182,809.481818181818,960.954545454545,665.1,979.777272727272,752.690909090909,728.709090909091,761.672727272727,1138.00909090909,764.909090909091,1126.09090909091,876.018181818182,1179.70909090909,828.263636363636,766.318181818182,982,809.318181818182,901.309090909091,755,838.2,826.236363636364,900.445454545454,789.018181818182
"219",895.661386138614,924.066831683169,1082.39554455446,1187.66138613861,1006.47376237624,897.971782178217,1183.87722772277,989.562871287128,1043.03465346535,920.030198019802,825.120297029703,832.413366336634,764.562871287128,910.535148514851,1071.16584158416,1137.58861386139,1131.6292079208,874.977722772278,850.578217821783,847.606435643565,958.946534653466,862.005940594059,1231.36435643564,958.074752475248,1089.87623762376,879.277722772277,817.948514851485,781.634158415842,1046.73465346535,820.611386138614,890.932178217822,1006.80643564357,968.408415841584,769.99306930693,1113.46435643564,964.285643564357,964.274752475248,1108.72821782179,928.10198019802,879.766336633664,855.800495049505,945.448514851485,1044.02029702971,1018.02029702971,976.145544554455,1052.85396039604,905.70396039604,787.332178217822,744.173267326732,916.895544554455,1062.29851485148,1049.33910891089,1163.5103960396,944.861881188119,781.944554455446,1009.11039603961,1030.71930693069,979.270792079208,1047.21930693069,894.114356435643,873.487623762376,1146.37722772277,890.269801980198,719.090099009901,831.681683168317,745.317326732674,736.882673267326,1073.69950495049,941.564356435644,906.94801980198,865.333663366337,854.430693069307,1005.37673267326,709.137128712872,1025.40445544554,796.725247524752,773.284653465347,806.233168316832,1182.30742574258,809.220297029703,1169.72821782179,920.337128712872,1224.03019801981,874.262871287129,810.380693069307,1025.36188118812,854.246039603961,944.485643564356,801.497029702971,884.615346534654,870.30594059406,946.419306930693,833.347029702971
"221",1051.13333333333,1121.95555555556,1257.82222222222,1363.08888888889,1197.33333333333,1092.43333333333,1359.3,1180.83333333333,1234.96666666667,1088.68888888889,998.194444444444,1038.66666666667,931.994444444445,1085.59444444444,1195.14444444444,1328.53333333333,1307.05555555556,1026.94444444444,1063.2,1019.89444444444,1147.96666666667,1037.07222222222,1408.28888888889,1133.48888888889,1265.3,1054.36111111111,988.294444444444,950.772222222222,1170.71111111111,1004.64444444444,1038.04444444444,1165.67777777778,1092.28888888889,935.411111111111,1288.86666666667,1157.35555555556,1119.75555555556,1284.15555555556,1119.05555555556,1068.76666666667,1044.8,1069.31111111111,1168,1142,1162.98888888889,1242.8,1095.7,992.688888888889,910.633333333333,1060.6,1237.72222222222,1239.08888888889,1338.93333333333,1143.88888888889,949.372222222222,1184.53333333333,1206.14444444444,1171.13333333333,1222.64444444444,1094.98888888889,1063.33333333333,1321.8,1082.34444444444,884.677777777777,998.3,912.994444444445,902.177777777778,1212.88888888889,1091.6,1114.23333333333,1061.05555555555,1044.58888888889,1129.33333333333,880.355555555555,1219.55555555556,998.933333333333,941.894444444445,975.694444444444,1357.73333333333,1016.04444444444,1368.2,1109.35555555556,1399.44444444444,1086.86666666667,978.6,1215.33333333333,1028.85,1134.64444444444,973.972222222222,1081.46666666666,1019.71111111111,1141.53333333333,1022.36666666667
"222",964.15,1046.55,1173.25,1278.45,1114.45,1009.55,1274.7,1114.95,1152.05,1003.25,1000.425,988.25,934.225,1085.25,1108.2,1245.65,1222.45,940,1015.5,1022.125,1065.05,1039.275,1323.7,1048.9,1180.7,1056.575,990.525,952.975,1083.75,917.7,951.15,1078.75,1005.35,941.05,1204.3,1074.45,1032.85,1199.55,1036.15,985.9,961.95,982.35,1081.05,1055.05,1087.55,1159.95,1012.8,911.85,864.65,973.65,1153.15,1172.45,1254.35,1082.85,984.95,1099.95,1121.55,1088.25,1138.05,1035.9,980.45,1237.2,999.45,844.1,911.35,915.225,845.95,1125.95,1004.65,1057.75,999.2,961.65,1042.4,834.85,1136.65,942.15,944.125,1011.75,1273.15,967.35,1286.45,1026.45,1314.85,1039.85,891.65,1132.45,1031.075,1051.75,976.175,1061.25,932.8,1058.65,939.45
"223",1114.71,1186.89,1321.98,1427.27,1260.125,1155.23,1423.47,1247.4,1297.79,1153.54,1083,1087.85,1016.81,1170.41,1258.72,1391.33,1371.21,1090.52,1107.4,1104.71,1210.79,1121.9,1472.47,1197.68,1329.47,1139.13,1073.11,1035.59,1234.31,1068.22,1101.62,1231.515,1155.85,1017.02,1353.07,1220.17,1183.32,1348.32,1181.885,1131.61,1107.62,1132.885,1231.56,1205.56,1227.94,1305.62,1158.52,1059.37,996.68,1124.17,1301.88,1313.43,1403.08,1203.95,1034.18,1248.685,1270.29,1233.94,1286.79,1150.02,1126.125,1385.97,1145.14,971.6,1061.88,997.81,983.87,1276.45,1155.185,1164.83,1130.27,1107.41,1192.92,961.62,1282.36,1053.06,1026.71,1060.5,1421.89,1063.45,1430.14,1172.17,1463.61,1130.13,1042.17,1278.125,1113.62,1197.46,1058.79,1141.71,1083.31,1204.33,1085.19
"229",931.629069767441,998.529069767442,1133.80930232559,1239.07325581395,1072.17790697674,967.272093023256,1235.28023255814,1061.5453488372,1109.81511627907,965.259302325582,901.86511627907,915.953488372093,835.679069767442,989.139534883721,1075.65697674419,1203.37441860465,1183.04651162791,907.443023255814,940.374418604652,923.566279069767,1022.81511627907,940.75,1284.27558139535,1009.49186046511,1141.28023255814,958.029069767442,891.968604651163,854.446511627907,1051.22441860466,885.156976744186,918.554651162791,1046.17790697674,972.803488372093,818.382558139535,1164.87558139535,1032.21046511628,1000.26860465116,1160.1488372093,993.912790697674,943.629069767441,919.661627906976,949.81511627907,1048.51279069767,1022.51279069767,1039.55,1117.66279069768,970.538372093024,873.48023255814,798.506976744186,941.110465116279,1113.71162790698,1123.58953488372,1214.91976744186,1022.65232558139,853.046511627907,1060.52325581395,1082.13372093024,1045.98604651163,1098.63604651162,974.665116279069,938.177906976744,1197.78023255814,957.187209302326,775.600000000001,878.808139534884,816.679069767442,782.752325581396,1093.39069767442,972.11511627907,992.875581395349,943.106976744187,919.426744186047,1009.84767441861,765.446511627907,1094.3988372093,881.443023255814,845.56511627907,879.363953488372,1233.72209302325,893.239534883721,1242.30465116279,984.210465116279,1275.44534883721,963.986046511628,859.110465116279,1090.17674418604,932.502325581396,1009.50116279069,877.654651162791,976.060465116279,900.233720930232,1016.39069767442,897.21511627907
"230",1799.496875,1764.965625,1986.221875,2091.503125,1862.996875,1743.434375,2087.703125,1828.628125,1885.209375,1823.853125,1665.509375,1699.240625,1667.015625,1749.615625,2014.515625,1980.834375,2035.453125,1778.809375,1700.203125,1688.509375,1862.790625,1701.096875,2082.790625,1861.909375,1993.703125,1718.353125,1662.203125,1644.790625,1986.196875,1755.059375,1842.934375,1910.628125,1893.415625,1734.259375,2017.303125,1806.996875,1868.103125,2012.553125,1782.453125,1783.596875,1759.61875,1872.790625,1979.903125,1947.965625,1824.303125,1922.428125,1774.409375,1755.559375,1712.015625,1820.721875,1966.11875,1888.415625,2067.334375,1783.934375,1688.9875,1912.934375,1934.546875,1831.646875,1951.046875,1735.809375,1747.128125,2050.203125,1743.221875,1690.596875,1806.240625,1683.809375,1727.915625,1977.521875,1845.403125,1747.834375,1717.703125,1722.559375,1922.834375,1716.734375,1872.425,1735.703125,1644.909375,1669.509375,2086.128125,1713.046875,2048.590625,1824.184375,2127.853125,1715.953125,1780.809375,1894.934375,1693.628125,1807.559375,1642.290625,1725.515625,1831.384375,1787.046875,1737.190625
"241",1334.55,1300.02142857143,1521.3,1626.55,1398.05,1278.5,1622.75,1363.7,1420.27142857143,1358.92142857143,1200.55,1234.3,1202.06428571429,1284.67857142857,1549.56428571429,1515.9,1570.52142857143,1313.85,1235.25,1223.55,1397.82142857143,1236.12142857143,1617.82142857143,1396.95,1528.75,1253.42142857143,1197.25,1179.82142857143,1521.25,1290.10714285714,1378,1445.7,1428.47142857142,1215.15,1552.35,1342.05,1403.15,1547.60714285714,1317.52142857143,1318.65,1294.7,1407.82142857143,1514.95,1483.02142857143,1359.35,1457.48571428571,1309.45,1233.97142857142,1189.32142857143,1355.8,1501.2,1423.47142857142,1602.4,1319,1224.02142857143,1448,1469.6,1366.7,1486.1,1270.85,1282.2,1585.25,1278.3,1164.25,1341.3,1218.87142857142,1182.82142857143,1512.6,1380.45,1282.9,1252.75,1257.60714285714,1457.9,1154.3,1407.47857142857,1270.75,1179.95,1204.55,1621.2,1248.1,1583.62142857143,1359.22142857143,1662.92142857143,1251.02142857143,1315.85,1430,1228.7,1342.60714285714,1177.32142857143,1260.56428571429,1366.42142857143,1322.1,1272.22142857143
"242",1328.64,1294.1,1515.36,1620.64,1392.14,1272.58,1616.86,1357.76,1414.36,1353,1194.66,1228.38,1196.16,1278.76,1543.66,1509.98,1564.58,1307.96,1229.36,1217.66,1391.9,1230.22,1611.9,1391.06,1522.86,1247.5,1191.36,1173.9,1515.32,1284.18,1372.08,1439.76,1422.56,1209.24,1546.44,1336.14,1397.26,1541.68,1311.58,1312.74,1288.76,1401.9,1509.06,1477.1,1353.44,1451.56,1303.56,1228.06,1183.4,1349.86,1495.26,1417.56,1596.48,1313.08,1218.12,1442.08,1463.68,1360.78,1480.18,1264.96,1276.26,1579.36,1272.36,1158.36,1335.38,1212.96,1176.9,1506.66,1374.54,1276.98,1246.86,1251.68,1451.98,1148.36,1401.57,1264.86,1174.06,1198.66,1615.26,1242.18,1577.72,1353.3,1657,1245.08,1309.96,1424.08,1222.76,1336.68,1171.4,1254.66,1360.52,1316.18,1266.3
"249",1354.175,1319.65,1540.89166666667,1646.175,1417.675,1298.09166666667,1642.375,1383.29166666667,1439.88333333333,1378.53333333333,1220.175,1253.90833333333,1221.68333333333,1304.28333333333,1569.18333333333,1535.49166666667,1590.125,1333.475,1254.875,1243.175,1417.45,1255.76666666667,1637.45,1416.575,1548.375,1273.03333333333,1216.86666666667,1199.45,1541.29166666667,1309.71666666667,1397.59166666667,1465.29166666667,1448.075,1233.94166666667,1571.975,1361.675,1422.775,1567.21666666667,1337.125,1338.26666666667,1314.28333333333,1427.45,1534.575,1504.65,1378.975,1477.09166666667,1329.075,1256.5,1208.125,1375.39166666667,1520.78333333333,1443.075,1621.99166666667,1338.59166666667,1243.65833333333,1467.59166666667,1489.20833333333,1386.30833333333,1505.70833333333,1290.475,1301.79166666667,1604.875,1297.89166666667,1183.04166666667,1348.61666666667,1231.95,1201.625,1532.18333333333,1400.075,1302.50833333333,1272.375,1277.21666666667,1477.50833333333,1173.06666666667,1427.0875,1283.75833333333,1199.575,1224.175,1640.79166666667,1267.70833333333,1603.25833333333,1378.84166666667,1682.53333333333,1270.625,1323.875,1449.59166666667,1248.29166666667,1362.21666666667,1196.95,1280.18333333333,1376.025,1341.70833333333,1291.85
"251",1619.775,1585.25,1806.5,1911.775,1683.275,1563.7125,1907.975,1648.9,1705.5,1644.125,1485.7875,1519.525,1487.3,1569.9,1834.8,1801.1125,1855.725,1599.075,1520.475,1508.7875,1683.05,1521.3625,1903.05,1682.1875,1813.975,1538.625,1482.475,1465.05,1806.475,1575.325,1663.2125,1730.9,1713.6875,1554.525,1837.575,1627.275,1688.3875,1832.825,1602.725,1603.875,1579.9,1693.05,1800.1875,1768.25,1644.575,1742.7,1594.6875,1575.825,1532.3,1641,1786.4,1708.6875,1887.6125,1604.2125,1509.25,1733.2125,1754.8125,1651.925,1771.3125,1556.075,1567.4,1870.475,1563.5,1510.875,1626.525,1504.0875,1548.1875,1797.8,1665.675,1568.125,1537.975,1542.825,1743.125,1537,1692.7,1555.975,1465.1875,1489.7875,1906.4,1533.3125,1868.85,1644.425,1948.125,1536.225,1601.075,1715.2125,1513.9,1627.825,1462.55,1545.8,1651.65,1607.3125,1557.45
"259",1568.35,1533.83333333333,1755.06666666667,1860.35,1631.85,1512.28333333333,1856.56666666667,1597.48333333333,1654.06666666667,1592.71666666667,1434.36666666667,1468.08333333333,1435.86666666667,1518.46666666667,1783.36666666667,1749.68333333333,1804.31666666667,1547.65,1469.06666666667,1457.36666666667,1631.65,1469.95,1851.65,1630.75,1762.56666666667,1487.21666666667,1431.05,1413.65,1755.05,1523.91666666667,1611.78333333333,1679.48333333333,1662.26666666667,1503.1,1786.15,1575.85,1636.96666666667,1781.41666666667,1551.31666666667,1552.45,1528.46666666667,1641.65,1748.75,1716.83333333333,1593.15,1691.28333333333,1543.25,1524.41666666667,1480.86666666667,1589.56666666667,1734.96666666667,1657.26666666667,1836.18333333333,1552.78333333333,1457.84166666666,1681.78333333333,1703.4,1600.5,1719.9,1504.65,1515.98333333333,1819.06666666667,1512.06666666667,1459.45,1575.08333333333,1452.66666666667,1496.76666666667,1746.38333333333,1614.25,1516.68333333333,1486.56666666667,1491.41666666667,1691.68333333333,1485.58333333333,1641.275,1504.55,1413.75,1438.36666666667,1854.98333333333,1481.9,1817.43333333333,1593.01666666667,1896.71666666667,1484.81666666667,1549.65,1663.78333333333,1462.48333333333,1576.41666666667,1411.15,1494.36666666667,1600.25,1555.9,1506.03333333333
"261",893.41,858.89,1080.15,1185.41,956.91,837.36,1181.63,922.55,979.14,917.79,759.42,793.17,760.94,843.53,1108.44,1074.76,1129.39,872.72,794.13,782.42,956.71,795.01,1176.71,955.82,1087.63,812.29,756.11,738.71,1080.11,848.98,936.86,1004.55,987.34,828.18,1111.21,900.91,962.02,1106.48,876.39,877.51,853.55,966.71,1073.81,1041.9,918.21,1016.35,868.32,849.48,805.94,914.65,1060.05,982.34,1161.26,877.86,782.91,1006.86,1028.47,925.57,1044.97,829.72,841.05,1144.13,837.15,784.51,900.17,777.73,821.84,1071.45,939.31,841.77,811.63,816.48,1016.77,810.66,966.34,829.61,738.82,763.42,1180.05,806.97,1142.5,918.1,1221.79,809.89,874.72,988.86,787.55,901.48,736.21,819.44,925.31,880.97,831.1
"262",810.9125,776.375,997.65,1102.9125,874.4125,754.8625,1099.1375,840.0625,896.65,835.275,676.925,710.675,678.45,761.05,1025.95,992.2625,1046.875,790.2375,711.625,699.925,874.1875,712.5125,1094.1875,873.3375,1005.125,729.775,673.6125,656.1875,997.5875,766.475,854.3625,922.0625,904.85,745.675,1028.7125,818.4125,879.55,1023.975,793.875,795.0125,771.0625,884.1875,991.3375,959.375,835.7125,933.85,785.8375,766.975,723.45,832.15,977.5625,899.85,1078.7625,795.3625,700.375,924.3625,945.975,843.0625,962.475,747.2375,758.5625,1061.6375,754.65,702.0125,817.675,695.25,739.35,988.9625,856.8125,759.2625,729.125,733.975,934.2625,728.1625,883.8375,747.1125,656.3375,680.925,1097.5625,724.475,1059.975,835.575,1139.275,727.375,792.2375,906.3625,705.0625,818.975,653.6875,736.95,842.775,798.475,748.5875
"269",898.742307692307,842.400769230769,1079.16692307692,1180.98538461539,955.219230769231,833.577692307692,1152.95,887.491538461539,958.114615384615,923.103846153846,757.094615384616,798.491538461539,766.260769230769,823.137692307693,1113.76230769231,1044.89153846154,1134.70384615385,878.051538461538,791.960769230769,773.994615384615,952.600769230769,771.359230769231,1142.85461538462,961.157692307693,1092.95153846154,788.637692307693,755.998461538461,744.026923076923,1085.42846153846,854.303846153846,942.179230769231,1009.88230769231,992.665384615384,833.499230769231,1116.54461538462,895.028461538461,967.348461538461,1092.76538461538,872.596153846154,882.841538461538,858.873076923077,972.026923076923,1079.15769230769,1047.21461538461,897.689230769231,1013.65615384615,873.656153846154,854.803846153846,811.260769230769,919.973076923077,1065.37461538462,949.783846153846,1166.58230769231,852.436153846154,788.221538461539,1012.17923076923,1026.33769230769,919.676153846154,1050.29,816.459230769231,846.382307692308,1136.92076923077,836.639230769231,789.841538461538,905.491538461539,783.062307692308,827.165384615384,1076.77153846154,944.64,826.485384615385,809.911538461538,821.802307692308,1022.08538461539,815.98076923077,943.606153846154,834.94,744.156153846154,768.754615384615,1167.21923076923,812.286923076923,1108.65615384615,923.416153846154,1197.49461538461,798.360769230769,880.051538461538,986.165384615384,770.505384615385,896.653076923077,741.526923076923,800.246923076923,930.620769230769,869.563846153846,836.422307692308
"271",540.1,377.957894736842,656.731578947368,732.768421052632,535.431578947368,407.426315789474,656.147368421053,378.273684210526,482.931578947368,564.463157894737,336.757894736842,417.021052631579,412.584210526316,340.963157894737,755.105263157895,549.247368421053,773.605263157895,521.784210526316,372.221052631579,338.757894736842,511.257894736842,285.447368421053,646.094736842105,602.505263157895,734.305263157895,302.694736842105,350.557894736842,387.652631578947,726.794736842105,499.773684210526,583.51052631579,651.231578947368,634.005263157895,478.963157894737,757.521052631579,459.38947368421,608.705263157895,632.926315789474,445.094736842105,512.626315789474,500.378947368421,613.378947368421,720.505263157895,688.568421052631,415.126315789474,590.531578947368,477.884210526316,500.273684210526,454.063157894737,561.305263157895,706.710526315789,453.831578947368,804.726315789474,359.747368421053,433.686842105264,653.51052631579,597.221052631579,484.015789473684,631.4,364.568421052632,453.821052631579,691.831578947368,422.415789473684,444.142105263158,549.221052631579,435.657894736842,469.963157894737,718.105263157895,586.005263157895,366.157894736842,391.278947368421,442.505263157895,663.442105263158,470.257894736842,455.315789473684,480.415789473684,394.557894736842,396.989473684211,710.268421052632,457.752631578947,611.889473684211,514.18947368421,702.426315789474,352.857894736842,525.515789473684,563.036842105263,306.557894736842,464.88947368421,376.705263157895,329.157894736842,571.973684210526,422.094736842105,481.884210526316
"279",530.597058823529,393.261764705882,655.776470588235,731.807352941177,534.445588235294,423.942647058824,655.195588235294,385.147058823529,481.964705882353,554.955882352941,363.947058823529,429.683823529412,430.842647058824,347.847058823529,745.620588235294,548.289705882353,743.842647058824,516.169117647059,399.407352941176,365.947058823529,525.480882352941,312.626470588235,645.114705882353,593.004411764706,724.804411764706,329.891176470588,377.836764705882,402.304411764706,717.280882352941,516.851470588235,574.038235294118,641.738235294118,624.519117647059,496.052941176471,737.676470588235,474.691176470588,599.205882352941,631.945588235294,461.342647058824,500.354411764706,491.157352941176,603.870588235294,711.004411764706,679.066176470588,421.989705882353,589.582352941176,486.469117647059,517.351470588235,467.641176470588,551.827941176471,697.230882352941,452.866176470588,771.576470588235,366.635294117647,450.772794117647,644.039705882353,596.230882352941,499.339705882353,631.385294117647,381.066176470588,463.611764705882,690.854411764706,438.927941176471,462.55,543.605882352941,450.247058823529,483.544117647059,708.627941176471,576.492647058824,381.6,407.769117647059,448.689705882353,653.942647058823,488.694117647059,461.994117647059,497.494117647059,410.086764705882,407.566176470588,709.305882352941,474.841176470588,610.913235294118,518.679411764706,701.445588235294,380.054411764706,542.607352941176,562.089705882353,333.733823529412,480.191176470588,393.627941176471,356.357352941176,562.473529411765,437.402941176471,478
"280",952.043902439024,983.912195121951,1138.79634146342,1244.0743902439,1063.27682926829,958.376829268293,1240.28170731707,1052.17804878049,1100.92073170732,975.610975609756,885.75487804878,888.982926829269,819.560975609756,973.162195121951,1109.25,1194.47682926829,1188.02317073171,929.140243902439,910.158536585366,907.456097560975,1013.91951219512,924.631707317073,1289.2756097561,1014.48536585366,1146.28170731707,941.896341463415,875.856097560976,838.321951219512,1084.81829268292,885.863414634146,951.00243902439,1065.0256097561,1006.38536585366,825.246341463415,1169.87317073171,1023.30731707317,1020.65975609756,1165.12439024391,985.019512195122,934.746341463415,910.768292682927,983.403658536585,1082.09512195122,1056.09512195122,1024.94634146341,1108.76829268293,961.658536585366,848.042682926829,799.419512195122,969.967073170732,1118.69634146341,1111.96219512195,1219.90487804878,1007.47682926829,836.919512195122,1065.50487804878,1087.11463414634,1037.08414634146,1103.61463414634,952.75487804878,929.275609756098,1202.78170731707,948.281707317073,774.346341463415,896.270731707317,800.560975609756,792.119512195122,1121.95853658536,996.5,966.781707317073,924.356097560976,910.546341463415,1043.44329268293,764.376829268293,1085.49756097561,851.971951219512,829.456097560975,863.25487804878,1238.70487804878,864.184146341463,1225.36219512195,975.30731707317,1280.42439024391,932.89756097561,875.887804878049,1081.27682926829,916.376829268293,1000.59512195122,861.535365853659,944.462195121951,932.603658536585,1007.48292682927,888.321951219512
"291",314.661538461538,347.930769230769,501.384615384615,606.661538461538,427.292307692308,322.4,602.876923076923,416.192307692308,464.938461538462,339.007692307692,249.784615384615,253,183.584615384615,337.184615384615,510.8,558.5,550.607692307692,293.984615384615,274.169230769231,271.484615384615,377.938461538462,288.653846153846,651.869230769231,377.076923076923,508.869230769231,305.907692307692,239.876923076923,202.330769230769,484.184615384615,239.330769230769,318.084615384615,425.792307692308,399.530769230769,189.253846153846,532.453846153846,387.330769230769,383.276923076923,527.707692307692,349.038461538462,298.761538461538,274.792307692308,348.430769230769,480.2,451.815384615385,388.961538461538,472.792307692308,325.676923076923,207.592307692308,163.438461538462,335.884615384615,481.292307692308,475.984615384615,582.492307692308,371.5,200.938461538462,428.1,449.7,401.1,466.2,316.776923076923,293.292307692308,565.376923076923,312.3,138.361538461538,252.223076923077,164.584615384615,156.292307692308,492.692307692308,360.561538461538,330.8,288.376923076923,274.561538461538,431.907692307692,128.4,449.5,215.984615384615,193.476923076923,227.284615384615,601.3,228.2,589.384615384615,339.330769230769,643.015384615385,296.907692307692,230.907692307692,445.292307692308,280.4,364.607692307692,225.553846153846,308.484615384615,295.561538461538,371.5,252.330769230769
"292",546.2875,579.55,733.025,838.2875,658.9375,554.0375,834.5,647.8375,696.5625,570.65,481.3875,484.65,415.2,568.8125,724.8875,790.1375,782.25,525.5875,505.7875,503.0875,609.5625,520.275,883.475,608.7,740.5,537.55,471.5,433.975,700.4625,470.95,541.3,657.4375,622.0375,420.8875,764.0875,618.9625,614.9,759.35,580.675,530.3875,506.425,599.0625,697.7375,671.7375,620.5875,704.425,557.2875,438.3875,395.075,567.525,712.925,707.6125,814.1375,603.1375,432.575,659.7375,681.35,632.7375,697.85,548.4,524.9375,797,543.9375,369.9875,482.7375,396.2,387.8625,724.325,592.175,562.4375,520,506.175,659.0875,360.0375,681.15,447.625,425.1,458.8875,832.9375,459.85,821,570.9625,874.65,528.55,461.45,676.9375,512.0375,596.25,457.175,540.1125,521.3625,603.15,483.975
"299",481.4,513.496808510638,668.134042553191,773.401063829787,594.160638297872,488.359574468085,769.61170212766,581.332978723404,630.659574468085,505.765957446808,415.214893617021,419.431914893617,350.328723404255,502.31170212766,663.989361702128,724.596808510638,717.364893617021,460.708510638298,440.486170212766,437.034042553191,544.686170212766,453.779787234043,818.6,543.808510638298,675.61170212766,471.047872340426,405.906382978723,368.907446808511,638.701063829787,407.059574468085,486.758510638298,592.548936170213,555.696808510638,356.408510638298,699.201063829787,553.736170212766,550.012765957447,694.464893617021,515.787234042553,465.498936170213,441.537234042553,523.668085106383,634.612765957447,607.055319148936,556.277659574468,639.53829787234,492.415957446808,375.457446808511,330.590425531915,502.63829787234,648.03829787234,641.11170212766,749.248936170213,536.628723404255,367.681914893617,594.846808510638,616.456382978723,567.859574468085,632.956382978723,482.531914893617,460.047872340426,732.11170212766,479.082978723404,305.507446808511,419.851063829787,331.328723404255,326.589361702128,659.437234042553,527.296808510638,496.382978723404,454.964893617021,441.298936170213,590.476595744681,298.656382978723,615.654255319149,383.144680851064,359.984042553192,393.282978723404,768.048936170213,394.959574468085,756.126595744681,506.072340425532,809.765957446809,462.679787234043,398.631914893617,612.05,445.606382978723,531.364893617021,391.085106382979,474.054255319149,464.039361702128,537.063829787234,419.084042553192
"300",958.176785714286,870.153571428571,745.526785714286,649.227678571428,816.335714285714,905.126785714286,639.119642857142,799.085714285714,765.114285714286,914.326785714286,993.076785714286,985.451785714286,1065.44464285714,890.625,815.316964285714,730.475,686.552678571428,985.192857142857,984.894642857143,963.291071428572,848.969642857143,941.748214285714,604.391964285714,873.042857142857,741.584821428572,926.846428571429,1006.86607142857,1034.64285714286,855.034821428571,1006.76964285714,951.975,872.123214285714,916.442857142857,1091.7,698.916964285715,871.1,891.126785714286,717.339285714286,897.046428571429,947.2875,967.182142857143,938.523214285714,852.358035714286,861.997321428571,835.382142857143,744.721428571429,905.155357142857,1071.09642857143,1085.64107142857,929.766071428571,735.586607142857,759.819642857143,685.209821428572,856.828571428571,1050.35,822.7875,830.608928571429,834.026785714286,781.875,906.069642857143,965.748214285714,651.127678571429,927.6375,1095.30178571429,1002.45357142857,1072.27142857143,1105.77142857143,794.100892857143,911.146428571428,888.8,959.333035714286,981.15,894.660714285714,1121.43035714286,789.592857142857,1048.69642857143,1045.18214285714,1028.60178571429,624.041964285714,1030.275,632.172321428571,892.639285714286,602.353571428572,939.891964285714,1032.52142857143,783.535714285714,962.866071428571,872.1875,1023.74821428571,938.491071428571,976.607142857143,872.298214285714,987.133928571429
"321",1175.05,1242.5,1021.1,929.85,1135.1,1243.25,999.3,1267,1183.7,1138.05,1326.1,1251.25,1304.3,1339.05,1002,1120.25,934.85,1206.9,1267.5,1310,1110.4,1350.9,986.75,1087.65,960.6,1339.15,1289.5,1306.4,1013.7,1230.85,1170.6,1085.5,1119.75,1298.25,997.2,1169.65,1105.1,1047.45,1181,1170.75,1190.9,1142.5,1052.35,1043.8,1232,1088.7,1191.6,1279.8,1303.6,1148.4,988.3,1213.15,903.25,1278.75,1258.5,1036.1,1066.85,1156.65,1057.5,1289.7,1203.35,961.75,1222.35,1325.2,1220.45,1293.8,1327.3,995.9,1128.8,1276.7,1253,1224.7,1074.95,1350.35,1205.05,1257,1302.6,1285.25,951.1,1240.85,1047.4,1171.9,980.6,1293.65,1256.6,1099.95,1333.1,1153.05,1321.5,1315.05,1195.3,1198.85,1213
