"FAFZone","AdamsCounty","AlcornCounty","AmiteCounty","AttalaCounty","BentonCounty","BolivarCounty","CalhounCounty","CarrollCounty","ChickasawCounty","ChoctawCounty","ClaiborneCounty","ClarkeCounty","ClayCounty","CoahomaCounty","CopiahCounty","CovingtonCounty","DeSotoCounty","ForrestCounty","FranklinCounty","GeorgeCounty","GreeneCounty","GrenadaCounty","HancockCounty","HarrisonCounty","HindsCounty","HolmesCounty","HumphreysCounty","IssaquenaCounty","ItawambaCounty","JacksonCounty","JasperCounty","JeffersonCounty","JeffersonDavisCounty","JonesCounty","KemperCounty","LafayetteCounty","LamarCounty","LauderdaleCounty","LawrenceCounty","LeakeCounty","LeeCounty","LefloreCounty","LincolnCounty","LowndesCounty","MadisonCounty","MarionCounty","MarshallCounty","MonroeCounty","MontgomeryCounty","NeshobaCounty","NewtonCounty","NoxubeeCounty","OktibbehaCounty","PanolaCounty","PearlRiverCounty","PerryCounty","PikeCounty","PontotocCounty","PrentissCounty","QuitmanCounty","RankinCounty","ScottCounty","SharkeyCounty","SimpsonCounty","SmithCounty","StoneCounty","SunflowerCounty","TallahatchieCounty","TateCounty","TippahCounty","TishomingoCounty","TunicaCounty","UnionCounty","WalthallCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WilkinsonCounty","WinstonCounty","YalobushaCounty","YazooCounty"
"369",1375.7875,1052.33928571429,1370.27321428572,1225.68214285714,1089.11428571429,1219.41071428571,1147.24107142857,1214.58214285714,1128.95357142857,1186.41785714286,1325.54107142857,1210.2375,1147.69285714286,1170.96785714286,1306.48035714285,1274.99107142857,1111.42857142857,1287.74107142857,1356.6625,1317.64464285715,1286.6625,1192.45,1353.2375,1344.45178571429,1278.93571428571,1237.35,1257.86071428571,1286.02321428571,1071.38571428571,1332.075,1240.03392857142,1350.50178571429,1301.3125,1249.84464285715,1195.17321428571,1118.82857142857,1292.4875,1190.12321428571,1310.57321428572,1235.23571428571,1092.87857142857,1222.20714285714,1331.6875,1126.26428571429,1265.17142857143,1305.35357142857,1093.34642857143,1105.83928571429,1206.03571428571,1216.83035714286,1220.0125,1150.56607142858,1158.19642857143,1152.90714285714,1323.93392857142,1291.74107142857,1347.41964285714,1112.12678571429,1070.43571428571,1173.95357142857,1267.63392857143,1242.67321428571,1276.86785714286,1282.44464285715,1262.59821428571,1318.49821428571,1221.3,1196.11071428571,1129.71071428572,1080.38214285715,1049.13571428571,1136.26785714286,1097.78035714286,1324.94464285715,1312.05892857142,1243.725,1246.20535714286,1172.66428571429,1403.65892857142,1190.19642857143,1150.11428571429,1276.30714285714
"371",736.594444444444,534.933333333334,728.516666666667,594.994444444445,591.622222222222,677.705555555556,595.816666666667,612.816666666667,548.827777777778,571.616666666667,690.016666666667,566.094444444444,543.505555555555,661.727777777778,667.294444444444,630.816666666667,633.827777777778,643.594444444444,717.488888888888,623.594444444444,641.227777777778,616.316666666667,676.594444444444,654.316666666667,643.405555555556,626.394444444444,667.494444444445,712.594444444444,519.494444444445,625.616666666667,595.894444444444,717.416666666667,657.172222222222,605.705555555556,570.227777777778,596.361111111111,648.316666666667,545.994444444445,666.416666666667,621.316666666667,538.616666666667,631.816666666667,692.505555555555,516.416666666667,645.494444444445,661.205555555556,598.311111111111,525.027777777778,593.183333333333,586.816666666667,575.861111111111,532.816666666667,543.416666666667,629.483333333333,679.794444444444,647.594444444444,702.194444444445,561.227777777778,543.861111111111,644.361111111111,623.494444444445,598.516666666667,721.316666666667,638.294444444444,618.427777777778,657.027777777778,658.327777777778,670.894444444444,631.972222222222,578.738888888889,517.872222222222,658.638888888889,563.116666666667,680.805555555555,676.516666666667,676.405555555556,602.027777777778,568.594444444444,761.894444444444,575.416666666667,627.627777777778,678.016666666667
"372",808.81,580.07,800.72,667.18,646.58,749.7,668.03,685.02,621.61,643.84,762.22,638.28,615.7,729.56,739.48,703.04,670.05,715.79,789.67,695.79,713.44,688.52,748.78,726.52,715.61,698.57,739.68,784.77,589.48,697.83,668.07,789.62,729.35,677.89,642.44,666.425,720.53,618.17,738.62,693.54,608.82,704.03,764.7,588.62,717.68,733.42,651.375,597.24,665.37,659.03,648.07,605.04,615.62,699.91,751.98,719.79,774.37,631.42,588.99,718.16,695.68,670.72,793.52,710.48,690.64,729.24,730.54,742.3,688.32,617.375,563.01,694.86,632.69,753.01,748.73,748.61,674.24,640.81,834.1,647.62,697.695,750.23
"373",871.531818181818,664.140909090909,863.431818181818,729.931818181818,725.731818181818,812.631818181819,730.759090909091,747.736363636363,683.786363636363,706.577272727273,824.931818181818,701.022727272727,678.431818181818,814.695454545454,802.231818181818,765.786363636363,759.281818181818,778.531818181818,852.4,760.322727272727,777.986363636364,751.236363636363,813.313636363637,791.027272727273,778.336363636364,761.313636363637,802.431818181818,847.495454545455,654.431818181818,762.359090909091,730.813636363637,852.359090909091,792.095454545454,740.631818181818,705.186363636363,731.286363636363,783.259090909091,680.913636363636,801.336363636364,756.286363636363,673.568181818182,766.759090909091,827.431818181818,651.336363636364,780.431818181818,796.131818181819,731.20909090909,659.986363636364,728.113636363636,721.759090909091,710.786363636363,667.786363636363,678.336363636364,762.245454545455,814.731818181818,785.068181818182,837.122727272728,696.177272727273,673.077272727273,776.359090909091,758.431818181818,733.445454545455,856.236363636363,773.231818181818,753.386363636364,793.786363636363,793.286363636363,803.431818181818,777.577272727273,697.590909090909,647.077272727273,784.131818181819,698.045454545455,815.731818181818,811.454545454545,811.336363636364,736.986363636364,703.531818181818,896.831818181818,710.336363636364,762.586363636364,812.954545454545
"379",850.067857142857,632.762142857143,841.985,708.466428571428,687.428571428572,788.693571428571,701.306428571429,726.283571428572,658.562142857143,685.115,803.485,679.557857142857,656.977857142857,773.107857142857,780.760714285714,744.315,723.74,757.062142857143,830.941428571429,736.983571428572,752.540714285715,728.745,789.98,767.706428571428,756.885,739.857857142857,780.950714285715,826.042142857143,621.332142857143,739.023571428571,709.357857142857,830.902142857143,770.630714285714,719.177857142857,683.725,699.874285714286,761.806428571429,659.447857142857,779.892857142857,734.815,640.996428571429,745.306428571429,805.977857142857,629.894285714286,758.950714285715,774.682142857143,694.616428571429,635.740714285714,706.645,700.306428571429,689.335,646.316428571429,656.894285714286,732.332857142858,793.255,758.575,815.653571428571,663.609285714286,640.989285714286,748.029285714285,736.950714285715,711.995714285714,834.783571428572,751.760714285714,731.922142857143,770.405,771.122142857143,773.106428571429,732.637857142857,665.675,615.700714285715,749.853571428572,663.819285714286,794.272142857143,790.009285714286,789.620714285714,715.520714285715,682.067857142857,875.373571428571,688.894285714286,731.165,791.509285714286
"380",1442.99433962264,1350.40188679245,1494.3641509434,1398.11509433962,1311.96226415094,1366.71320754717,1359.51509433962,1375.31509433962,1370.30188679245,1412.75660377359,1425.38679245283,1499.59056603774,1406.70566037736,1318.26603773585,1486,1513.71320754717,1262.51886792453,1549.7,1468.38679245283,1601.80188679245,1564.41698113208,1343.53773584906,1615.18867924528,1606.41698113208,1458.81509433962,1400.49622641509,1367.78490566038,1372.10377358491,1371.68867924528,1635.40188679245,1499.22830188679,1439.7,1515.77358490566,1514.60377358491,1471.76603773585,1323.97735849057,1554.43962264151,1478.78490566038,1515.32830188679,1421.85283018868,1353.58113207547,1367.98679245283,1511.20566037736,1416.01886792453,1431.49622641509,1538.61509433962,1293.68867924528,1390.35283018868,1369.7,1440.92264150943,1465.05094339623,1437.79433962264,1423.22830188679,1304.00754716981,1585.89811320755,1566.13773584906,1536.51886792453,1344.75660377359,1371,1325.03773584906,1464.99622641509,1448.07735849057,1361.90754716981,1489,1475.96226415094,1580.46226415094,1368.59811320755,1347.20566037736,1280.80754716981,1355.72830188679,1374.81509433962,1283.56603773585,1330.62452830189,1555.42264150943,1399.63773584906,1330.38679245283,1535.56603773585,1391.33962264151,1468.99433962264,1429.62452830189,1334.33962264151,1399.01886792453
"391",816.333333333333,467.7,816.233333333333,659.133333333333,501.225,631.533333333333,566.483333333333,636.333333333333,549.383333333333,611.15,766.433333333333,656.4,566.4,583.066666666667,747,721.15,523.533333333333,733.9,797.191666666666,763.8,732.833333333333,604.55,799.4,790.633333333333,719.833333333333,661.5,676.5,698.833333333333,491.1,788.55,686.2,788.1,747.483333333333,696.033333333333,605.566666666667,530.933333333333,738.65,636.283333333333,756.733333333333,653.566666666667,513.3,640.85,772.233333333333,540.533333333333,692.5,751.533333333333,505.45,525.466666666667,630.7,642.833333333333,666.183333333333,571.6,582.933333333333,565.033333333333,770.1,737.9,797.533333333333,531.608333333333,488.3,586.05,713.8,688.833333333333,686.033333333333,728.6,708.766666666667,764.683333333333,633.4,608.233333333333,541.833333333333,492.483333333333,466.933333333333,548.383333333333,514.525,771.1,752.933333333333,655.833333333333,692.383333333333,591.333333333333,849.6,614.933333333333,562.225,696.733333333333
"392",1028.67692307692,680.061538461538,1028.59230769231,871.484615384615,713.596153846154,843.892307692308,778.838461538462,848.692307692308,761.730769230769,823.530769230769,978.784615384615,868.761538461538,778.776923076923,795.430769230769,959.361538461539,933.530769230769,735.923076923077,946.261538461538,1009.5576923077,976.161538461538,945.192307692308,816.923076923077,1011.76153846154,1002.99230769231,932.192307692308,873.861538461539,888.861538461539,911.192307692308,703.461538461538,1000.92307692308,898.561538461538,1000.46153846154,959.846153846154,908.369230769231,817.930769230769,743.3,951.023076923077,848.653846153846,969.123076923077,865.923076923077,725.653846153846,853.223076923077,984.569230769231,752.923076923077,904.861538461539,963.884615384615,717.811538461538,737.830769230769,843.061538461538,855.215384615385,878.553846153846,783.961538461538,795.3,777.369230769231,982.461538461538,950.261538461538,1009.92307692308,743.976923076923,700.661538461538,798.423076923077,926.161538461538,901.215384615385,898.392307692308,940.961538461538,921.146153846154,977.046153846154,845.761538461538,820.569230769231,754.176923076923,704.861538461538,679.284615384615,760.730769230769,726.888461538462,983.484615384615,965.323076923077,868.192307692308,904.730769230769,803.676923076923,1061.97692307692,827.3,774.596153846154,909.123076923077
"393",915.570588235294,566.958823529412,915.473529411765,758.376470588235,600.482352941176,730.773529411764,665.726470588235,735.576470588235,648.635294117647,710.420588235294,865.679411764706,755.647058823529,665.664705882353,682.335294117647,846.252941176471,820.420588235294,622.779411764706,833.164705882353,896.447058823529,863.052941176471,832.076470588235,703.802941176471,898.647058823529,889.876470588235,819.076470588235,760.747058823529,775.747058823529,798.076470588235,590.347058823529,887.802941176471,785.447058823529,887.358823529412,846.747058823529,795.270588235294,704.835294117647,630.197058823529,837.914705882353,735.547058823529,855.985294117647,752.823529411765,612.547058823529,740.108823529411,871.470588235294,639.779411764706,791.747058823529,850.773529411764,604.697058823529,624.729411764706,729.958823529412,742.085294117647,765.447058823529,670.847058823529,682.191176470589,664.270588235294,869.347058823529,837.164705882353,896.779411764706,630.873529411765,587.552941176471,685.302941176471,813.047058823529,788.085294117647,785.273529411764,827.858823529412,808.035294117647,863.929411764706,732.664705882353,707.470588235294,641.070588235294,591.735294117647,566.179411764706,647.635294117647,613.782352941176,870.364705882353,852.202941176471,755.076470588235,791.635294117647,690.570588235294,948.864705882353,714.191176470589,661.482352941176,795.99705882353
"394",864.185714285715,514.164285714286,864.085714285715,706.985714285714,547.685714285714,678.842857142857,612.95,684.185714285715,595.835714285714,657.635714285714,814.285714285714,702.85,612.885714285714,630.378571428571,794.85,767.635714285714,571.392857142857,780.378571428571,845.035714285714,810.278571428571,779.3,652.392857142857,845.85,837.1,767.685714285715,709.35,722.635714285714,746.142857142857,537.55,835.014285714286,732.664285714286,835.964285714286,793.935714285714,742.492857142857,652.035714285714,577.385714285714,785.128571428571,682.75,803.207142857143,705.607142857143,559.75,687.007142857143,820.078571428571,587.007142857143,740.35,798,551.907142857143,571.935714285714,678.55,689.3,712.635714285714,618.05,629.407142857143,612.878571428571,816.55,784.378571428571,845.392857142857,578.085714285714,534.778571428571,633.892857142857,760.264285714286,735.3,733.342857142857,775.078571428571,755.235714285714,811.135714285714,680.721428571429,656.078571428571,589.685714285715,538.957142857143,513.4,595.678571428572,560.985714285714,817.585714285714,800.821428571428,703.142857142857,738.835714285714,637.8,897.471428571429,661.407142857143,614.807142857142,744.607142857143
"399",952.547777777778,604.966666666666,952.473333333333,795.364444444445,638.48,767.097777777778,703.748888888889,772.566666666667,686.628888888888,748.422222222222,902.671111111111,793.66,703.691111111111,718.62,883.24,858.422222222222,659.775555555556,871.168888888888,933.415555555556,901.071111111111,870.097777777778,740.784444444444,936.66,927.895555555555,856.066666666667,797.724444444444,810.591111111111,834.393333333333,628.36,924.768888888889,823.457777777777,924.337777777778,884.736666666666,833.281111111111,742.828888888889,668.185555555556,875.908888888888,773.551111111111,894.867777777778,793.951111111111,650.551111111111,774.97,908.461111111111,677.804444444444,828.724444444444,888.801111111111,642.71,662.72,766.935555555556,780.106666666667,803.437777777777,708.86,720.204444444445,701.254444444445,907.36,875.168888888888,933.775555555556,668.872222222222,625.571111111111,722.284444444444,850.934444444445,826.106666666667,821.597777777778,866.705555555556,846.03,901.932222222222,768.962222222222,744.461111111111,678.047777777778,629.754444444445,604.198888888889,683.922222222222,651.778888888889,908.385555555555,889.181111111111,791.393333333333,829.628888888888,728.578888888889,985.852222222222,752.204444444445,702.674444444445,832.986666666667
"401",576.0875,576.1625,632.76875,632.4625,546.35,543.1625,593.8625,570.6625,604.6625,647.125,581.725,708.5375,641.0625,494.7375,609.7375,657.6375,496.86875,693.6375,606.78125,745.7375,731.9375,577.9,727.425,750.6375,589.9375,569.7625,540.05,545.2125,606.0625,779.6375,671.04375,596.0375,659.725,682.1375,702.5125,558.35,698.375,692.6625,639.04375,647.825,587.9625,544.4625,634.9375,650.36875,614.475,682.5375,528.0625,624.725,604.0625,668.3875,664.925,672.1625,657.6,538.3625,729.8375,710.075,660.2625,579.125,596.7625,508.4,608.9375,645.54375,534.1625,632.9375,647.8,724.425,545.0625,524.85,515.1625,565.49375,600.5625,496.05,564.99375,679.15625,555.975,502.6625,712.6125,625.7,602.0875,662.19375,568.7,571.175
"402",534.185,501.99,588.3,558.32,472.19,469.02,519.72,496.52,530.49,572.97,522.53,657.88,566.9,420.59,550.53,598.46,422.73,634.44,562.3,686.53,672.75,503.73,692.01,691.58,530.73,495.59,465.89,470.21,531.89,720.56,611.87,536.84,600.53,622.94,631.99,484.19,639.18,638.99,579.87,582.05,513.79,470.29,575.74,576.23,526.79,623.37,453.89,550.54,529.9,601.13,622.42,597.99,583.43,464.21,670.63,650.88,601.07,504.97,522.6,434.23,549.73,605.24,460,573.73,588.63,665.22,470.9,450.69,441,491.33,526.42,421.89,490.83,619.97,496.77,428.49,653.42,551.54,560.185,589.83,494.54,497.13
"409",578.241525423728,596.48813559322,634.575423728813,631.959322033898,566.638983050847,546.811864406779,610.844915254238,573.844915254237,624.98813559322,648.332203389831,578.222881355932,705.987288135593,651.939830508475,515.833898305085,606.248305084746,654.159322033898,517.213559322034,690.146610169492,608.600847457627,742.248305084746,728.461016949153,590.7,731.724576271186,747.764406779661,586.448305084746,578.605084745763,546.372881355932,550.44406779661,626.379661016949,776.748305084746,667.573728813559,592.548305084746,656.212711864407,678.651694915254,700.08813559322,578.650847457627,694.885593220339,687.253389830508,635.573728813559,641.388983050848,608.264406779661,550.262711864407,631.455084745763,667.269491525424,600.99406779661,679.065254237288,548.379661016949,645.028813559322,602.862711864407,664.266101694915,664.678813559322,682.833898305085,662.459322033898,558.693220338983,726.343220338983,706.585593220339,656.775423728814,599.428813559322,617.086440677966,529.51186440678,605.439830508475,645.933050847458,539.969491525424,629.448305084746,644.299152542373,720.897457627119,544.128813559322,545.945762711864,535.493220338983,585.808474576271,620.9,516.735593220339,585.308474576271,675.672033898305,552.480508474576,503.577966101695,709.097457627119,630.948305084745,604.241525423728,663.484745762712,589.023728813559,575.679661016949
"411",2548.17777777778,2398.65,2604.83888888889,2446.36111111111,2360.19444444444,2446.26111111112,2407.76111111112,2423.56111111111,2418.53888888889,2460.98333333333,2500.72777777777,2547.82777777777,2454.95555555556,2397.80555555556,2528.75,2561.96111111111,2310.76111111112,2597.95,2578.87777777778,2650.03888888889,2612.66111111112,2391.77222222223,2699.51666666667,2654.66111111112,2508.95,2448.73888888888,2443.11666666666,2447.45555555556,2419.93888888889,2683.65,2547.46111111111,2515.03888888889,2564.01666666667,2562.86111111111,2519.98333333333,2372.21666666666,2602.67222222223,2527.02777777778,2558.07222222222,2470.07222222222,2401.82777777777,2447.52777777778,2553.95555555556,2464.26111111112,2479.73888888888,2586.86111111111,2341.93888888889,2438.57222222222,2417.95,2489.17222222223,2513.28333333334,2486.02777777778,2471.46111111111,2352.25555555556,2634.13888888889,2614.37222222222,2579.26111111112,2392.98333333333,2419.25,2373.27222222223,2513.23888888888,2496.31666666666,2437.25555555556,2537.25,2524.19444444444,2628.69444444444,2448.15,2395.45555555556,2329.05555555555,2403.96111111111,2423.06111111111,2331.80555555556,2378.87222222222,2598.17222222223,2474.97222222222,2405.72777777777,2583.80555555556,2439.57222222222,2574.17777777778,2477.87222222222,2382.57222222222,2474.37222222222
"419",2421.27592592593,2303.18333333334,2477.94814814815,2355.54444444444,2269.38703703704,2348.61481481481,2316.9537037037,2328.41111111111,2327.72407407407,2370.18333333334,2385.73148148148,2450.5462962963,2364.13518518519,2300.15,2413.74629629629,2450.23703703704,2219.96481481481,2486.21296296296,2451.97037037037,2538.31666666666,2506.18518518519,2300.96851851852,2580.12037037037,2550.40740740741,2393.94259259259,2350.68333333334,2345.47222222222,2344.38333333334,2329.11666666666,2579.37962962963,2441.95,2400.05,2452.28703703704,2456.36851851852,2422.01666666667,2281.40185185185,2490.96111111111,2427.15740740741,2443.08703703704,2373.56851851852,2311.00555555556,2349.87222222222,2438.95740740741,2373.46481481481,2374.78333333334,2475.13148148148,2251.11666666666,2347.77962962963,2327.12407407407,2389.38333333334,2413.99814814815,2395.21666666666,2380.66481481482,2261.43518518519,2522.40185185185,2502.65740740741,2464.28333333334,2302.18333333334,2323.78333333334,2282.70555555555,2401.50555555556,2396.48333333333,2339.59814814815,2425.51296296297,2418.67592592593,2516.97592592592,2350.49074074074,2303.80925925926,2238.23518518518,2310.43148148148,2327.6,2238.55370370371,2288.06111111111,2483.17962962963,2359.99444444444,2308.07222222222,2479.43148148148,2348.76851851852,2447.27592592593,2381.46111111111,2291.76851851852,2369.87222222222
"421",1215.6,952.983333333334,1207.51666666667,1074,1001.725,1132.01666666667,1033.7,1091.8,1011.06666666667,1050.66666666667,1169.01666666667,1045.08333333333,1022.5,1083.56666666667,1146.28333333334,1109.86666666666,1024.03333333334,1122.6,1196.48333333333,1152.5,1121.51666666667,1105.06666666667,1188.08333333333,1179.3,1122.41666666667,1105.38333333334,1146.48333333333,1191.58333333333,953.983333333334,1151.63333333334,1074.88333333334,1196.45833333333,1136.18333333333,1084.7,1049.26666666667,1031.43333333334,1127.35833333333,1024.98333333333,1145.43333333333,1100.36666666666,975.033333333334,1110.85833333333,1171.5,995.416666666667,1124.48333333333,1140.2,1005.93333333333,988.641666666666,1072.18333333333,1065.85833333333,1054.88333333334,1011.86666666666,1022.43333333333,1065.5,1158.78333333334,1126.6,1181.18333333333,997.641666666666,961.883333333333,1086.56666666667,1102.48333333333,1077.53333333334,1200.3,1117.28333333334,1097.48333333333,1153.38333333334,1133.9,1108.7,1042.3,992.975,935.9,1048.88333333334,993.366666666667,1159.8,1155.56666666667,1156.3,1081.06666666667,1047.6,1240.9,1054.43333333333,1062.725,1157.06666666667
"422",1084.95555555556,745.222222222222,1080.43333333333,933.666666666667,778.744444444445,909.044444444444,844,913.822222222222,826.9,888.455555555556,1035.68888888889,919.333333333333,843.922222222222,860.588888888889,1015.64444444444,984.1,801.066666666667,996.844444444444,1065.78888888889,1026.73333333333,995.766666666667,882.077777777778,1062.33333333333,1053.55555555556,989.077777777778,939.011111111111,954.011111111111,976.322222222222,768.622222222222,1047.64444444444,949.133333333333,1059.27777777778,1010.41111111111,958.944444444444,898.888888888889,808.455555555556,1001.58888888889,899.222222222222,1019.68888888889,931.655555555556,790.811111111111,918.377777777778,1040.85555555556,819.555555555556,968.944444444444,1014.45555555556,782.966666666666,802.988888888889,908.222222222222,924.666666666667,929.122222222222,853.411111111111,860.233333333333,842.522222222222,1033.02222222222,1000.84444444444,1056.55555555556,809.133333333333,765.822222222222,863.577777777778,976.722222222222,951.788888888889,963.544444444444,991.533333333333,971.711111111111,1027.6,910.922222222222,885.722222222222,819.322222222222,770.011111111111,744.455555555556,825.9,792.044444444444,1034.04444444444,1022.21111111111,933.322222222222,955.311111111111,868.822222222222,1113.81111111111,892.233333333333,839.744444444445,974.266666666667
"423",1241.04,978.38,1232.96,1099.4,1027.13,1157.46,1059.12,1117.24,1036.48,1076.06,1194.46,1070.5,1047.94,1108.98,1171.7,1135.28,1049.46,1148,1221.88,1177.9,1146.96,1130.46,1213.5,1204.74,1147.84,1130.8,1171.9,1216.98,979.38,1188.46,1100.3,1221.86,1161.58,1110.12,1074.68,1056.83,1152.76,1050.38,1170.86,1125.78,1000.46,1136.26,1196.94,1020.86,1149.9,1165.66,1031.34,1014.06,1097.58,1091.26,1080.28,1037.28,1047.86,1090.94,1184.18,1152,1206.58,1023.06,987.28,1111.96,1127.9,1102.96,1225.74,1142.7,1122.88,1178.78,1159.3,1134.12,1067.7,1018.41,961.32,1074.28,1018.78,1185.2,1180.96,1181.74,1106.48,1073.04,1266.32,1079.86,1088.13,1182.46
"429",1171.23404255319,876.948936170213,1165.19361702128,1026.29574468086,916.798936170213,1047.11063829787,966.577659574468,1030.18510638298,946.51914893617,995.62340425532,1123.8085106383,1003.42127659574,961.474468085107,998.651063829787,1101.91914893617,1068.18297872341,939.11914893617,1080.92978723404,1152.09893617021,1110.83191489362,1079.85744680851,1020.12978723404,1146.41914893617,1137.65531914894,1077.20425531914,1049.17659574468,1078.2,1112.50212765957,888.863829787234,1124.59574468085,1033.21276595744,1149.75957446809,1094.49574468085,1043.04042553191,993.548936170213,946.503191489362,1085.67021276596,983.307446808511,1103.76702127659,1043.57659574469,910.461702127659,1042.55106382979,1127.13617021277,936.415957446809,1071.92765957446,1098.55531914893,921.024468085106,923.403191489361,1016.54361702127,1015.41276595745,1013.19787234042,957.01914893617,967.390425531915,980.602127659575,1117.11489361703,1084.92978723404,1140.80212765958,931.072340425532,891.782978723404,1001.62978723404,1060.81702127659,1035.86808510639,1107.69787234043,1075.62765957446,1055.7914893617,1111.6914893617,1048.98723404255,1023.8,957.402127659574,908.065957446808,867.990425531915,963.951063829787,920.548936170213,1118.14893617022,1110.33191489362,1071.4085106383,1039.3914893617,986.504255319148,1198.58510638298,999.390425531915,977.797872340426,1093.0329787234
"441",1486.62,1223.98,1478.52,1345.02,1272.73,1403.02,1304.72,1362.84,1282.06,1321.68,1440.02,1316.11,1293.52,1354.58,1417.32,1380.88,1295.06,1393.62,1467.5,1423.52,1392.52,1376.06,1459.11,1450.34,1393.42,1376.41,1417.51,1462.6,1225,1434.06,1345.91,1467.46,1407.18,1355.72,1320.28,1302.43,1398.36,1296,1416.46,1371.38,1246.06,1381.86,1442.52,1266.46,1395.51,1411.24,1276.96,1259.66,1343.18,1336.86,1325.88,1282.88,1293.46,1336.52,1429.82,1397.62,1452.21,1268.66,1232.91,1357.56,1373.51,1348.56,1471.34,1388.32,1368.48,1424.38,1404.92,1379.72,1313.32,1264.01,1206.92,1319.88,1264.38,1430.82,1426.56,1427.34,1352.08,1318.62,1511.92,1325.46,1333.73,1428.06
"451",776.1,607.7,768,634.5,632.2,717.2,635.333333333333,652.3,588.4,611.166666666667,729.5,605.6,583,700.9,706.8,670.366666666667,675.733333333333,683.1,757,639.833333333333,657.533333333333,655.8,692.833333333333,670.533333333333,682.9,665.9,707,752.1,559,641.866666666667,635.4,756.966666666667,696.7,645.2,609.8,635.9,687.833333333333,585.5,705.9,660.866666666667,578.133333333333,671.333333333333,732,555.9,685,700.7,639.2,564.566666666667,632.7,626.333333333333,615.4,572.366666666667,582.9,666.833333333333,719.3,667.933333333333,741.7,600.766666666667,611.7,680.966666666667,663,638.033333333333,760.8,677.8,657.966666666667,673.333333333333,697.9,708,668.8,625.266666666667,590.6,704.9,602.6,720.3,716.066666666667,715.9,641.6,608.1,801.4,614.9,667.166666666667,717.566666666667
"452",640.51,444.385,632.445,498.905,496.605,581.635,499.765,516.755,452.785,475.575,593.945,469.995,447.42,565.285,571.195,534.775,540.165,547.495,621.395,526.505,544.175,520.255,579.495,557.255,547.335,530.295,571.395,616.495,423.395,528.565,499.795,621.365,561.085,509.62,474.185,500.285,552.265,449.885,570.365,525.275,442.565,535.765,596.42,420.365,549.395,565.135,503.595,428.965,497.095,490.765,479.785,436.775,447.365,531.265,583.695,550.905,606.095,465.175,453.295,545.365,527.395,502.455,625.255,542.195,522.375,559.985,562.285,572.42,533.195,489.665,427.315,570.655,467.055,584.71,580.465,580.335,505.975,472.515,665.82,479.365,531.585,581.965
"459",738.487878787879,564.471212121212,730.406060606061,596.872727272727,594.569696969697,679.612121212121,597.724242424242,614.706060606061,550.748484848485,573.545454545455,691.906060606061,567.963636363636,545.393939393939,663.248484848485,669.178787878788,632.730303030303,638.124242424242,642.466666666667,719.356060606061,607.40303030303,625.072727272727,618.206060606061,660.387878787879,638.130303030303,645.315151515152,628.263636363636,669.360606060606,714.457575757576,521.360606060606,609.448484848485,597.763636363636,719.330303030303,659.051515151515,607.587878787879,572.145454545455,598.251515151515,650.224242424242,547.857575757576,668.324242424242,623.230303030303,540.527272727273,633.724242424242,694.387878787879,518.324242424242,647.360606060606,663.112121212121,601.560606060606,526.930303030303,595.057575757576,588.724242424242,577.751515151515,534.733333333333,545.324242424242,629.218181818182,677.451515151515,634.99696969697,704.060606060606,563.145454545455,569.992424242424,643.330303030303,625.360606060606,600.421212121212,723.20303030303,640.178787878788,620.345454545455,640.875757575758,660.248484848485,670.387878787879,631.163636363636,587.645454545455,547.422727272727,667.906060606061,565.018181818182,682.690909090909,678.427272727273,678.315151515152,598.984848484848,570.490909090909,763.793939393939,577.324242424242,629.548484848485,679.927272727273
"460",1192.43409090909,1098.95378787879,1242.91515151516,1146.67727272728,1060.51666666667,1115.275,1108.07954545455,1123.87424242424,1118.85075757575,1161.30378787879,1173.93257575757,1248.14469696969,1155.26287878788,1066.81590909091,1234.55681818182,1262.275,1011.08712121212,1298.25681818182,1216.93257575757,1350.35075757575,1312.97803030303,1092.0946969697,1363.74469696969,1354.97803030303,1207.37424242424,1149.04772727272,1116.33560606061,1120.66439393939,1120.24469696969,1383.95075757575,1247.78560606061,1188.25681818182,1264.32348484848,1263.16136363636,1220.31287878788,1072.52803030303,1302.99318181818,1227.33560606061,1263.88712121212,1170.40681818182,1102.13863636364,1116.53712121212,1259.76287878788,1164.58712121212,1180.04772727272,1287.17878787878,1042.24469696969,1138.90681818182,1118.25681818182,1189.49015151515,1213.60681818182,1186.3446969697,1171.78409090909,1052.56439393939,1334.44772727272,1314.69621212121,1285.08712121212,1093.3053030303,1119.55378787879,1073.5946969697,1213.54772727272,1196.62651515151,1110.46893939394,1237.55681818182,1224.51666666667,1329.01666666667,1117.15833333334,1095.76136363636,1029.3643939394,1104.28560606061,1123.37424242424,1032.11666666667,1079.18712121212,1303.99015151515,1148.19621212121,1078.93560606061,1284.11666666667,1139.89469696969,1218.43333333333,1178.18712121212,1082.89469696969,1147.58712121212
