"FAFZone","AdamsCounty","AllenCounty","AshlandCounty","AshtabulaCounty","AthensCounty","AuglaizeCounty","BelmontCounty","BrownCounty","ButlerCounty","CarrollCounty","ChampaignCounty","ClarkCounty","ClermontCounty","ClintonCounty","ColumbianaCounty","CoshoctonCounty","CrawfordCounty","CuyahogaCounty","DarkeCounty","DefianceCounty","DelawareCounty","ErieCounty","FairfieldCounty","FayetteCounty","FranklinCounty","FultonCounty","GalliaCounty","GeaugaCounty","GreeneCounty","GuernseyCounty","HamiltonCounty","HancockCounty","HardinCounty","HarrisonCounty","HenryCounty","HighlandCounty","HockingCounty","HolmesCounty","HuronCounty","JacksonCounty","JeffersonCounty","KnoxCounty","LakeCounty","LawrenceCounty","LickingCounty","LoganCounty","LorainCounty","LucasCounty","MadisonCounty","MahoningCounty","MarionCounty","MedinaCounty","MeigsCounty","MercerCounty","MiamiCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MorrowCounty","MuskingumCounty","NobleCounty","OttawaCounty","PauldingCounty","PerryCounty","PickawayCounty","PikeCounty","PortageCounty","PrebleCounty","PutnamCounty","RichlandCounty","RossCounty","SanduskyCounty","SciotoCounty","SenecaCounty","ShelbyCounty","StarkCounty","SummitCounty","TrumbullCounty","TuscarawasCounty","UnionCounty","VanWertCounty","VintonCounty","WarrenCounty","WashingtonCounty","WayneCounty","WilliamsCounty","WoodCounty","WyandotCounty"
"342",567.228571428572,585.821428571428,483.907142857143,435.314285714286,472.821428571428,589.292857142857,382.192857142857,594.992857142857,591.964285714286,406.392857142857,541.478571428572,544.814285714286,604.292857142857,557.592857142857,398.992857142857,456.035714285714,515.892857142857,454.707142857143,596.407142857143,606.178571428572,517.264285714286,500.992857142857,485.164285714286,534.521428571428,497.892857142857,579.792857142857,500.4,440.207142857143,558.292857142857,414.792857142857,595.064285714286,563.607142857143,562.864285714286,400.307142857143,580.364285714286,561.407142857143,487.892857142857,457.064285714286,511.478571428572,511.771428571429,381.192857142857,489.521428571428,459.078571428572,547.671428571429,476.25,556.564285714286,472.492857142857,563.264285714286,522.678571428572,390.642857142857,533.907142857143,457.764285714286,471.85,608.978571428572,576.492857142857,410.092857142857,569.092857142857,467.092857142857,523.471428571429,440.035714285714,440.092857142857,527.85,622.821428571428,468.592857142857,515.992857142857,536.357142857143,421.307142857143,592.242857142857,590.992857142857,496.492857142857,526.564285714286,527.492857142857,557.65,529.592857142857,572.964285714286,425.864285714286,435.742857142857,398.085714285715,428.364285714286,531.192857142857,610.678571428572,497.514285714286,574.707142857143,443.071428571429,464.292857142857,608.292857142857,563.192857142857,538.392857142857
"350",1483.08484848485,1478.99848484849,1557.80757575757,1675.23181818182,1553.61666666666,1444.18333333334,1598.78939393939,1457.21060606061,1415.48787878788,1624.40454545454,1448.17878787879,1433.48333333333,1435.61666666666,1451.40757575758,1640.21666666666,1552.53787878788,1521.71666666666,1616.72575757576,1409.21666666666,1471.15303030303,1497.54696969697,1561.75606060606,1507.91969696969,1469.41969696969,1479.72121212121,1503.49696969697,1551.95303030303,1643.52575757576,1435.18333333334,1562.41666666667,1407.68333333334,1509.11666666666,1487.65303030303,1603.62878787879,1496.71666666666,1464.51666666667,1528.69545454546,1560.04696969697,1554.16212121212,1528.76969696969,1616.91363636363,1531.00454545454,1641.84696969697,1515.4,1510.73181818182,1467.06515151515,1596.94090909091,1528.34848484848,1460.46515151515,1650.90757575758,1496.01666666667,1586.80757575757,1574.72727272728,1424.56515151515,1426.71666666666,1609.58030303031,1422.28939393939,1558.79848484848,1520.61363636364,1535.70454545455,1582.28939393939,1558.62424242425,1470.12878787879,1531.91666666667,1490.71666666666,1503.19545454546,1623.72575757576,1390.13484848485,1476.98181818182,1544.61666666666,1505.86515151515,1556.22121212122,1526.76666666667,1536.28939393939,1446.15303030303,1606.95,1603.22575757576,1653.96515151515,1594.65303030303,1471.41363636363,1450.98181818182,1535.65303030303,1428.15303030303,1593.46515151515,1577.16969696969,1482.27575757576,1532.31666666666,1521.89545454545
"361",707.5,636.33,534.43,420.94,643.79,655.29,539.25,710.53,714.55,515.45,639.18,656.29,719.83,673.12,490.77,571.9,566.39,476.27,685.53,636.38,592.79,531.23,617.63,650.03,606.425,610.02,681.66,459.13,669.79,564.77,710.55,614.13,611.85,537.21,610.55,676.93,629.29,540.5,541.65,679.975,518.51,573.71,452.03,725.41,598.17,637.85,502.68,593.47,634.17,474.16,582.83,503.85,652.575,674.97,688.03,567.11,680.59,616.33,574.715,589.26,589.32,558.03,653.03,617.85,631.93,673.23,478.85,703.73,631.15,547,656.97,557.73,702.705,565.85,667.55,511.08,492.885,457.48,540.14,612.53,661.18,652.935,690.23,613.39,519.92,638.51,593.39,588.89
"362",432.433333333333,358.766666666667,256.833333333333,142.566666666667,375.833333333333,377.7,285.333333333333,432.933333333333,436.966666666667,241.6,361.6,378.716666666667,442.233333333333,395.533333333333,216.966666666667,296.566666666667,288.8,197.9,407.966666666667,358,315.2,252.833333333333,344.766666666667,372.466666666667,328.833333333333,331.633333333333,422.533333333333,180.733333333333,392.2,298.733333333333,433,336.566666666667,334.266666666667,279.966666666667,332.166666666667,399.333333333333,358.7,263.966666666667,263.266666666667,408.9,261.233333333333,296.133333333333,173.633333333333,452.233333333333,322.166666666667,360.266666666667,224.3,315.1,356.6,200.333333333333,305.233333333333,225.766666666667,392.366666666667,397.4,410.466666666667,313.2,403,349.8,296.083333333333,322.766666666667,322.8,279.666666666667,374.666666666667,351.333333333333,355.233333333333,398.166666666667,202.066666666667,426.166666666667,352.433333333333,269.433333333333,381.9,279.333333333333,427.933333333333,286.666666666667,389.966666666667,236.866666666667,216.033333333333,181.066666666667,264.8,334.933333333333,383.6,382.666666666667,412.666666666667,350.9,242.9,360.133333333333,315,311.3
"363",641.292307692308,607.792307692308,505.876923076923,453.638461538461,548.730769230769,626.73076923077,446.407692307693,661.911538461538,661.046153846153,464.6,602.884615384615,610.476923076923,671.215384615384,624.5,440.476923076923,516.861538461538,537.823076923077,475.884615384615,655.192307692308,629.123076923077,564.584615384616,523.976923076923,549.36923076923,601.434615384615,562.653846153846,602.76923076923,576.276923076924,457.784615384616,623.938461538462,479.007692307693,661.961538461539,585.576923076923,583.315384615385,456.676923076924,603.315384615385,628.315384615385,552.096153846154,502.723076923077,534.423076923077,587.669230769231,437.684615384615,544.826923076923,475.407692307693,623.56923076923,540.457692307692,609.207692307692,495.423076923077,586.223076923077,588.330769230769,423.869230769231,554.276923076923,479.723076923077,547.746153846154,646.423076923077,642.184615384615,474.26923076923,634.738461538461,531.292307692308,545.742307692308,504.257692307692,504.276923076923,550.807692307692,645.792307692308,532.815384615385,580.207692307692,607.026923076923,443.284615384616,657.919230769231,612.95,518.446153846154,590.76923076923,550.476923076923,633.561538461538,551.523076923077,635.838461538462,462.315384615384,457.676923076923,418.423076923077,490.538461538462,583.857692307693,632.623076923077,573.415384615384,641.623076923076,518.961538461539,486.23076923077,631.25,586.130769230769,560.323076923077
"364",506.7875,433.1,331.2,216.9125,450.2,452.075,356.2375,507.3,511.325,316,435.975,453.08125,516.6,469.9,291.3,370.9125,363.1875,272.275,482.3,432.375,389.575,327.2,419.125,446.8125,403.2125,406,496.9,255.1,466.575,373.1,507.35,410.9,408.625,350.8625,406.5125,473.7,433.1,338.3125,337.6625,483.275,332.15,370.5,248,526.6,396.5125,434.6625,298.675,389.45,430.95,274.7,379.6,300.1625,466.7125,471.775,484.8,384.1125,477.3875,424.1875,370.45,397.1125,397.1875,354.0125,449,425.7,429.6,472.5,276.4125,500.5125,426.7875,343.7875,456.275,353.7,502.3,361.0625,464.3375,311.2375,290.4,255.4375,339.175,409.3,457.975,457.0125,487,425.275,317.2875,434.5,389.3875,385.6875
"369",611.246428571429,539.446428571428,437.539285714285,324.483928571429,548.414285714286,558.392857142858,440.8,613.625,617.666071428572,416.642857142858,542.285714285714,559.419642857143,622.935714285715,576.214285714286,391.978571428572,474.9,469.489285714286,379.405357142857,588.632142857143,539.2625,495.892857142858,434.1125,518.430357142857,553.142857142858,509.532142857143,512.891071428571,587.517857142857,362.207142857143,572.892857142858,466.321428571428,613.678571428572,517.235714285714,514.966071428571,436.214285714285,513.442857142857,580.039285714285,529.567857142858,443.585714285715,444.551785714286,584.482142857143,417.492857142857,476.8,355.551785714286,624.117857142857,501.089285714285,540.982142857142,405.558928571429,496.355357142857,537.282142857143,375.35,485.939285714286,406.828571428572,557.755357142858,578.075,591.132142857143,468.667857142857,583.692857142858,517.682142857142,477.058928571429,490.639285714286,490.675,460.95,555.919642857143,519.228571428572,535.596428571429,576.989285714286,381.957142857143,606.857142857142,533.925,450.103571428572,560.717857142857,460.6125,606.8,468.5,570.666071428572,412.383928571428,395.969642857143,360.571428571428,443.128571428571,515.625,564.285714285714,554.546428571429,593.346428571429,518.621428571429,423.182142857142,541.373214285714,496.266071428571,491.989285714286
"371",404.216666666667,524.855555555555,489.205555555556,553.816666666667,359.944444444444,520.738888888889,438.583333333333,422.35,478.816666666667,464.194444444445,472.261111111111,457.35,447.516666666667,439.005555555555,479.316666666667,438.044444444444,501.072222222222,506.827777777778,507.238888888889,589.027777777778,456.55,537.605555555556,407.138888888889,419.238888888889,432.705555555556,596.105555555555,331.983333333333,516.938888888889,448.15,402.227777777778,469.705555555556,529.116666666667,492.55,443.427777777778,575.85,422.627777777778,387.005555555555,460.85,519.816666666667,358.25,456.716666666667,471.538888888889,530.45,337.15,429.344444444445,486.25,524.061111111111,578.95,440.627777777778,509.744444444445,480.127777777778,493.405555555556,336.55,540.427777777778,488.027777777778,396.561111111111,466.005555555555,394.061111111111,475.416666666667,422.044444444444,384.083333333333,558.944444444445,571.883333333333,398.061111111111,409.316666666667,384.294444444444,493.038888888889,488.6,547.222222222223,501.494444444445,391.561111111111,550.227777777778,363.916666666667,522.683333333333,507.472222222222,462.55,481.816666666666,519.761111111111,434.45,460.916666666667,554.005555555555,374.05,466.172222222222,362.961111111111,472.75,610.538888888889,555.983333333333,503.872222222222
"372",367.16,485.15,452.16,516.77,322.89,481.92,401.53,390.91,445.6,427.16,435.21,420.3,411.37,401.96,440.7,400.99,464.03,469.77,470.17,550.2,419.5,500.56,370.07,382.17,395.655,559.06,294.95,479.87,411.1,365.17,435.33,492.07,455.5,406.37,538.8,385.57,349.96,423.8,482.76,321.21,419.66,434.47,493.4,300.1,392.28,449.21,487.01,541.9,403.57,471.12,443.07,456.36,299.5,501.6,450.27,359.51,428.24,357.01,438.37,384.99,347.03,521.9,533.07,361,372.27,347.26,455.97,450.19,507.56,464.45,354.5,513.17,326.87,485.65,469.7,425.5,444.785,482.71,397.4,423.87,515.17,337,428.87,325.91,435.71,572.61,518.92,466.83
"373",449.081818181818,567.081818181819,534.072727272727,588.659090909091,404.822727272728,563.859090909091,480.195454545454,472.859090909091,527.531818181818,509.059090909091,517.159090909091,502.231818181818,493.304545454546,483.872727272727,505.368181818181,482.922727272727,545.959090909091,551.713636363637,552.104545454545,632.131818181818,501.440909090909,582.463636363636,452.013636363636,464.113636363636,477.572727272727,640.963636363636,376.863636363636,560.240909090909,493.059090909091,447.104545454545,517.259090909091,574.004545454545,537.440909090909,488.313636363637,620.740909090909,467.513636363636,431.872727272727,505.731818181818,564.672727272727,403.15,493.463636363637,516.413636363636,574.095454545454,382.031818181818,474.222727272728,531.140909090909,568.959090909091,623.831818181818,485.513636363636,538.304545454546,525.013636363636,538.263636363637,381.440909090909,583.559090909091,532.195454545454,441.459090909091,510.159090909091,438.959090909091,520.286363636363,466.922727272727,428.959090909091,603.813636363637,614.990909090909,442.95,454.195454545454,429.163636363636,536.613636363636,532.122727272728,589.459090909091,546.363636363636,436.45,595.104545454545,408.786363636363,567.559090909091,551.631818181818,507.440909090909,526.709090909091,551.568181818182,479.340909090909,505.786363636363,597.113636363636,418.940909090909,510.813636363637,407.85,517.640909090909,654.559090909091,600.859090909091,548.759090909091
"379",473.368571428571,596.251428571429,573.538571428571,610.641428571429,451.495714285714,590.89,503.08,490.258571428571,539.857142857143,529.7,549.326428571429,534.458571428572,511.558571428571,512.088571428571,529.588571428571,522.844285714286,580.840714285715,583.391428571429,574.839285714286,658.782857142857,536.366428571429,609.845,491.5,498.919285714285,514.419285714286,660.465,420.77,586.061428571429,522.252857142857,486.885714285714,525.981428571429,607.631428571429,571.591428571428,513.535714285714,644.357857142857,492.641428571428,470.303571428572,540.965714285714,600.944285714286,438.157142857143,511.442857142857,545.829285714285,601.145714285714,414.525714285714,512.000714285714,563.37,598.871428571429,650.310714285714,519.824285714285,560.137142857143,558.171428571429,573.647142857143,428.507142857143,610.572857142857,556.648571428571,476.902857142857,534.664285714286,480.582857142857,554.247857142857,506.432857142857,469.951428571429,631.737857142857,643.947142857143,486.888571428571,489.759285714286,459.301428571429,564.19,552.699285714285,620.341428571428,578.607857142857,470.540714285715,620.935714285715,437.707857142857,599.480714285714,576.077142857143,544.385714285714,560.552142857143,573.614285714286,516.184285714286,540.373571428571,624.132857142857,455.185714285714,529.967142857143,448.538571428571,558.568571428571,676.538571428571,630.93,584.632142857143
"380",1225.55471698113,1087.20377358491,1185.49245283019,1262.31698113208,1283.49245283019,1092.04339622642,1328.64905660377,1197.07358490566,1146.20377358491,1269.32641509434,1143.34905660377,1163.36509433963,1175.49245283019,1187.16603773585,1265.78679245283,1224.06603773585,1149.78490566038,1202.24150943396,1120.59433962264,1068.52264150943,1176.47547169811,1152.66603773585,1237.80566037736,1199.30566037736,1209.59433962264,1064.16603773585,1284.57358490566,1233.40566037736,1165.04339622642,1292.28679245283,1147.54339622642,1112.99056603774,1116.35566037736,1265.65660377358,1086.62075471698,1204.38679245283,1258.55471698113,1217.42452830189,1157.3358490566,1261.93018867925,1287.57358490566,1190.65660377358,1226.22641509434,1290.56603773585,1202.92075471698,1122.91886792453,1176.64150943396,1093.64905660377,1190.3358490566,1258.85849056604,1149.59433962264,1196.43018867925,1306.62264150943,1082.6320754717,1132.09433962264,1339.43773584906,1152.14905660377,1288.65660377358,1166.37547169811,1265.56603773585,1312.14905660377,1126.31698113208,1062.00566037736,1261.78679245283,1220.59433962264,1243.05471698113,1224.90566037736,1120.01698113208,1083.43773584906,1169.05283018868,1231.63396226415,1123.88867924528,1260.87547169811,1137.14905660377,1106.07358490566,1242.02075471698,1224.30566037736,1252.23773584906,1240.14150943396,1150.37547169811,1057.43773584906,1261.42452830189,1168.02075471698,1323.3358490566,1209.03018867925,1048.05283018868,1104.14905660377,1124.94339622642
"401",939.275,932.61875,1011.3875,1128.8625,1007.2375,897.775,1052.375,910.8125,869.10625,1077.975,901.775,887.1125,889.2375,905,1093.8375,1006.1625,975.3375,1070.35,862.8375,924.775,951.175,1016.3125,961.55,923.05,933.3375,957.5875,1006.8125,1097.15,888.775,1016.0375,861.275,962.7375,941.275,1057.25,952.275,918.1125,982.275,1013.675,1009.275,982.375,1070.5125,984.575,1095.4625,967.8625,964.3625,920.675,1052.2125,981.975,914.075,1104.475,949.6125,1040.3875,1030.3625,878.175,880.3375,1063.175,875.875,1012.375,974.2125,989.3125,1035.875,1012.0625,923.7375,985.5375,944.3375,956.775,1077.35,843.7625,930.575,998.225,959.475,1012.275,980.7125,989.875,899.775,1060.575,1056.85,1107.575,1048.275,925.0125,904.575,989.275,881.775,1047.075,1030.775,935.875,988.075,975.475
"402",837.47,830.8,909.58,1027.05,905.42,795.97,950.56,808.99,767.3,976.18,799.95,785.3,787.42,803.18,992.02,904.35,873.52,968.54,761.02,822.95,849.35,914.48,859.75,821.25,831.52,855.78,904.99,995.34,786.97,914.22,759.47,860.92,839.45,955.45,850.45,816.33,880.47,911.85,907.47,880.55,968.69,882.77,993.65,866.05,862.55,818.85,950.4,880.17,812.25,1002.68,847.83,938.58,928.55,776.35,778.52,961.36,774.06,910.58,872.4,887.48,934.06,910.25,821.95,883.72,842.52,854.97,975.54,741.95,828.75,896.425,857.65,910.45,878.9,888.06,797.95,958.75,955.04,1005.75,946.45,823.19,802.75,887.45,779.95,945.25,928.95,834.06,886.26,873.67
"409",959.591525423729,960.577966101695,1038.61016949153,1156.05762711864,1033.10677966102,925.761016949153,1079.52711864407,935.3,896.012711864407,1105.13559322034,929.250847457627,914.56779661017,913.710169491525,930.830508474576,1121.12711864407,1033.32372881356,1002.94915254237,1097.54406779661,890.798305084746,952.728813559322,978.401694915254,1043.77627118644,988.586440677966,949.871186440678,960.545762711864,985.577966101695,1029.89322033898,1124.34237288136,915.869491525424,1043.16440677966,887.147457627119,990.696610169491,968.728813559322,1084.37627118644,980.228813559322,943.749152542373,1009.34915254237,1040.85254237288,1036.99830508475,1006.8593220339,1097.65593220339,1011.76440677966,1122.66440677966,988.766101694915,991.513559322034,948.140677966102,1079.42542372881,1009.96101694915,941.322033898305,1131.71355932203,977.096610169491,1067.61016949153,1051.81525423729,906.140677966102,908.298305084746,1090.32033898305,903.106779661017,1039.59322033898,1001.42542372881,1016.44406779661,1063.02711864407,1040.0186440678,951.708474576271,1012.66610169492,971.289830508475,981.281355932203,1104.54406779661,871.718644067797,958.550847457627,1025.43305084745,984.781355932203,1040.2406779661,1000.13220338983,1017.8593220339,927.728813559322,1087.76101694915,1084.04406779661,1134.7813559322,1075.39830508475,952.48813559322,932.550847457627,1015.00677966102,908.567796610169,1072.49491525424,1057.97627118644,963.850847457627,1016.06101694915,1003.46101694915
"411",2496.26111111112,2379.41666666667,2477.68333333334,2554.51666666667,2556.78333333334,2384.25555555556,2601.95555555556,2467.77222222223,2426.05555555555,2561.52777777778,2451.33888888888,2436.67222222222,2446.18333333334,2461.96111111111,2557.98333333333,2516.26111111112,2441.98333333333,2494.45,2393.87222222222,2360.72777777777,2468.67222222223,2444.87222222222,2511.11666666666,2472.61666666666,2482.89444444445,2356.37222222222,2563.77222222223,2525.61666666666,2438.36111111111,2565.57222222222,2418.25555555556,2405.18333333334,2408.55,2557.86111111111,2378.82777777777,2475.07222222222,2531.86111111111,2509.61666666666,2449.52777777778,2539.32777777777,2579.77222222223,2482.86111111111,2518.41666666667,2546.61666666666,2513.91666666667,2415.11666666666,2468.83888888888,2385.86111111111,2463.63888888889,2551.07222222222,2441.78333333334,2488.63888888889,2579.91666666667,2374.82777777777,2429.87222222222,2612.75,2425.45555555556,2561.96111111111,2458.57222222222,2538.87222222222,2585.45555555556,2418.51666666667,2354.19444444444,2535.07222222222,2493.87222222222,2513.76111111112,2517.11666666666,2393.31666666666,2375.65,2461.26111111112,2504.93888888889,2416.07222222222,2531.57222222222,2429.36111111111,2398.27222222223,2534.22777777777,2516.48333333333,2544.43888888889,2532.33888888888,2442.57222222222,2349.65,2534.72777777777,2438.72777777777,2596.63888888889,2501.23888888888,2340.26111111112,2396.36111111111,2417.15555555556
"419",2401.24074074074,2284.37777777778,2382.67407407407,2459.48888888889,2461.77777777778,2289.22962962963,2506.92222222222,2372.75925925926,2331.03888888889,2466.5,2356.31851851852,2341.63888888889,2351.17407407407,2366.95555555556,2462.97407407407,2421.25555555556,2346.97407407407,2399.41111111111,2298.87037037037,2265.7,2373.66666666667,2349.85185185185,2416.07777777778,2377.57777777778,2387.87777777778,2261.35185185185,2468.75925925926,2430.57777777778,2343.32962962963,2470.57037037037,2323.22962962963,2310.17407407407,2313.52777777778,2462.83703703704,2283.7962962963,2380.07037037037,2436.83703703704,2414.6,2354.50740740741,2444.3037037037,2484.75925925926,2387.83703703704,2423.4,2451.6,2418.88888888889,2320.08148148148,2373.81851851852,2290.82962962963,2368.6037037037,2456.05925925926,2346.77777777778,2393.6037037037,2484.9,2279.8037037037,2334.87037037037,2517.71851851852,2330.42222222222,2466.94074074074,2363.55925925926,2443.85185185185,2490.42222222222,2323.48888888889,2259.17777777778,2440.07037037037,2398.87037037037,2418.74074074074,2422.07777777778,2298.28148148148,2280.61851851852,2366.24074074074,2409.90740740741,2321.07037037037,2436.55925925926,2334.32962962963,2303.25925925926,2439.2,2421.47777777778,2449.40740740741,2437.31851851852,2347.55925925926,2254.61851851852,2439.7,2343.7,2501.6037037037,2406.20740740741,2245.24074074074,2301.32962962963,2322.12222222222
"421",538.566666666666,541.516666666667,439.583333333333,390.783333333333,447.625,550.75,343.666666666667,556.491666666667,553.433333333334,367.85,502.95,506.283333333334,565.8,519.066666666666,360.45,417.533333333334,471.533333333333,410,557.9,562.316666666667,478.733333333333,457.183333333333,446.633333333333,496.016666666667,459.375,535.95,475.15,393.85,519.75,376.266666666667,556.533333333334,519.283333333333,519.616666666667,361.833333333333,536.516666666667,522.9,449.35,418.533333333334,467.616666666667,486.533333333334,342.691666666666,451,412.733333333333,522.433333333334,437.733333333333,518.033333333334,428.633333333333,519.416666666667,484.133333333333,351.666666666667,488.783333333333,413.416666666667,446.633333333333,570.433333333334,538,371.55,530.55,428.566666666666,478.808333333334,401.533333333334,401.55,484.016666666667,579.016666666667,430.1,477.466666666666,504.333333333333,377.016666666667,553.733333333334,546.65,452.133333333333,488.033333333334,483.683333333333,532.425,485.233333333333,534.433333333334,387.95,391.383333333333,353.516666666667,389.833333333333,492.691666666666,566.316666666667,472.3,536.216666666666,417.833333333333,419.933333333333,564.45,519.333333333333,494.033333333333
"422",287.366666666667,265.244444444445,161.566666666667,129.155555555556,200.344444444444,278.7,92.3333333333333,303.377777777778,301.1,92.9222222222222,247.255555555556,252.327777777778,312.688888888889,265.955555555556,75.5555555555556,145.588888888889,193.455555555556,138.922222222222,298.966666666667,290.344444444444,213.211111111111,185.211111111111,194.266666666667,242.888888888889,204.761111111111,263.988888888889,244.888888888889,125.644444444444,265.788888888889,124.188888888889,303.422222222222,241.222222222222,241,92.8777777777778,264.533333333333,269.788888888889,196.988888888889,139.933333333333,195.633333333333,241.5,74.0666666666667,179.633333333333,144.544444444444,286.622222222222,183.544444444444,255.077777777778,156.644444444444,247.433333333333,230.188888888889,73.4444444444444,210.611111111111,141.488888888889,214.922222222222,298.388888888889,284.044444444444,120.755555555556,276.588888888889,176.188888888889,201.688888888889,149.166666666667,149.177777777778,212.033333333333,305.111111111111,177.744444444444,224.5,253.122222222222,105.077777777778,299.766666666667,268.588888888889,174.077777777778,236.855555555556,211.711111111111,281.605555555555,213.3,277.388888888889,107.144444444444,119.45,89.9333333333333,117.588888888889,229.733333333333,291.233333333333,219.733333333333,283.1,174.844444444444,142.633333333333,292.455555555556,247.344444444444,215.955555555556
"423",549.38,517.8,415.86,365.68,464.48,537.1,354.48,571.12,570.88,367,508.28,519.89,580.44,533.72,350.46,421.66,447.84,385.9,558.1,539.12,470.78,433.96,457.4,510.64,471.23,512.76,492.04,367.78,533.4,387.08,571.16,495.58,493.3,357.26,513.3,537.52,460.18,412.06,444.4,503.38,338.38,448.24,386.66,539.28,448.5,513.54,405.42,496.22,497.76,333.86,464.28,389.72,463.48,556.76,551.64,382.32,544.18,439.36,455.11,412.3,412.36,460.8,555.8,440.88,492.64,515.1,353.28,567.34,522.96,428.46,498.82,460.46,549.31,461.54,537.9,372.3,367.7,328.4,391.5,488.2,542.62,489.17,550.84,434.68,396.26,541.26,496.16,470.34
"429",430.677659574468,396.586170212766,294.508510638298,234.973404255319,344.201063829787,411.868085106383,239.282978723404,448.257446808511,449.121276595745,241.070212765957,385.221276595745,396.767021276596,457.568085106383,410.846808510638,223.268085106383,295.491489361702,326.459574468085,261.929787234043,435.046808510638,416.33829787234,346.368085106383,311.176595744681,339.831914893617,387.778723404255,348.097872340426,389.957446808511,378.327659574468,244.321276595745,410.255319148936,270.208510638298,448.308510638298,374.197872340426,372.517021276596,239.655319148936,390.512765957447,414.668085106383,342.968085106382,283.748936170213,320.955319148936,384.743617021276,220.823404255319,321.870212765957,257.29255319149,423.114893617021,326.834042553192,389.927659574468,282.636170212766,373.427659574468,374.627659574468,210.102127659574,343.308510638298,268.546808510638,349.33085106383,431.548936170213,428.493617021277,266.708510638298,421.051063829787,322.268085106383,333.98085106383,295.214893617021,295.259574468085,338,432.657446808511,323.8,369.714893617021,396.744680851063,232.270212765957,444.206382978723,401.078723404255,307.070212765957,381.248936170213,337.678723404255,425.327659574468,339.653191489362,414.802127659574,247.502127659574,247.061702127659,209.055319148936,265.685106382979,364.563829787234,421.53829787234,365.201063829787,427.982978723404,317.18085106383,274.912765957447,418.451063829787,373.342553191489,348.959574468085
"441",802.62,762.78,660.88,596.86,710.08,781.72,607.76,820.56,817.5,620.14,764.82,770.34,829.88,783.14,595.46,679.78,692.82,631.8,821.96,784.1,719.22,678.96,710.68,760.08,723.45,757.74,737.62,613.9,783.82,640.34,820.6,740.58,738.3,621.18,758.3,786.96,713.42,657.68,689.4,748.99,602.12,700.14,625.9,784.88,701.78,764.3,650.41,741.2,748.22,578.84,709.26,634.7,709.08,801.4,802.08,635.62,794.62,692.62,701.24,665.58,665.62,705.78,800.78,694.16,741.56,768.38,598.28,817.78,767.92,673.42,752.1,705.46,794.9,706.52,793.98,617.3,612.67,573.4,646.41,738.94,787.6,734.77,800.28,680.3,641.22,786.22,741.12,715.32
"451",598.5,739.983333333333,683.466666666667,748.1,554.233333333333,728.833333333333,632.833333333333,621.033333333333,641.133333333333,658.433333333333,666.533333333333,651.633333333333,634.3,633.266666666667,673.6,632.333333333333,695.333333333333,701.133333333333,701.3,797.133333333333,650.833333333333,731.9,601.433333333333,613.5,626.966666666666,790.4,526.233333333333,711.2,642.433333333333,596.5,620.233333333333,723.4,686.833333333333,637.7,770.133333333333,616.9,581.266666666667,655.133333333333,714.066666666667,552.533333333333,651,665.833333333333,724.733333333333,531.433333333333,623.633333333333,680.533333333333,718.333333333333,773.233333333333,634.9,704.033333333333,674.4,687.666666666667,530.833333333333,748.533333333333,687.7,590.833333333333,665.833333333333,588.333333333333,669.7,616.333333333333,578.333333333333,753.233333333333,780,592.333333333333,603.6,578.533333333333,687.333333333333,673.933333333333,762.183333333333,695.733333333333,585.833333333333,744.5,558.2,716.933333333333,707.133333333333,656.833333333333,676.083333333333,714.033333333333,628.733333333333,655.2,762.133333333333,568.333333333333,647.633333333333,557.233333333333,667.033333333333,811.533333333333,750.233333333333,698.133333333333
"452",447.16,570.535,579.84,644.44,450.56,559.41,529.19,451.59,471.69,554.82,537.19,522.525,464.87,493.56,569.94,528.66,556.91,597.45,531.87,627.69,510.81,609.21,481.81,478.405,490.265,633.81,413.96,607.56,501.09,492.85,450.81,597.72,569.23,534.06,616.71,470.51,451.78,551.46,598.23,408.185,547.34,538.265,621.07,379.75,504.02,553.31,614.67,646.19,499.205,600.36,537.435,584.04,427.17,579.09,518.27,487.17,496.42,484.67,531.28,512.66,474.7,626.285,610.56,486.1,466.06,422.775,583.65,504.48,592.79,563.795,445.41,600.825,396.305,579.995,537.69,553.17,572.44,610.37,525.07,519.865,592.67,428.31,478.19,453.57,563.37,642.09,623.21,561.625
