"FAFZone","AdairCounty","AlfalfaCounty","AtokaCounty","BeaverCounty","BeckhamCounty","BlaineCounty","BryanCounty","CaddoCounty","CanadianCounty","CarterCounty","CherokeeCounty","ChoctawCounty","CimarronCounty","ClevelandCounty","CoalCounty","ComancheCounty","CottonCounty","CraigCounty","CreekCounty","CusterCounty","DelawareCounty","DeweyCounty","EllisCounty","GarfieldCounty","GarvinCounty","GradyCounty","GrantCounty","GreerCounty","HarmonCounty","HarperCounty","HaskellCounty","HughesCounty","JacksonCounty","JeffersonCounty","JohnstonCounty","KayCounty","KingfisherCounty","KiowaCounty","LatimerCounty","LeFloreCounty","LincolnCounty","LoganCounty","LoveCounty","McClainCounty","McCurtainCounty","McIntoshCounty","MajorCounty","MarshallCounty","MayesCounty","MurrayCounty","MuskogeeCounty","NobleCounty","NowataCounty","OkfuskeeCounty","OklahomaCounty","OkmulgeeCounty","OsageCounty","OttawaCounty","PawneeCounty","PayneCounty","PittsburgCounty","PontotocCounty","PottawatomieCounty","PushmatahaCounty","RogerMillsCounty","RogersCounty","SeminoleCounty","SequoyahCounty","StephensCounty","TexasCounty","TillmanCounty","TulsaCounty","WagonerCounty","WashingtonCounty","WashitaCounty","WoodsCounty","WoodwardCounty"
"259",1528.11666666667,1698.73333333333,1660.51666666667,1808.31666666667,1778.71666666667,1728.68333333333,1694.06666666667,1722.71666666667,1674.23333333333,1725.61666666667,1551.63333333333,1668.15,1889.11666666667,1671.06666666667,1664.71666666667,1737.81666666667,1768.56666666667,1493.51666666667,1572.23333333333,1745.41666666667,1499.71666666667,1745.01666666667,1779.81666666667,1661.81666666667,1708.81666666667,1692.93333333333,1660.4,1801.85,1825.01666666667,1761.83333333333,1598.18333333333,1637.91666666667,1795.51666666667,1765.21666666667,1697.53333333333,1650.71666666667,1692.51666666667,1782.81666666667,1631.61666666667,1587.41666666667,1612.48333333333,1640.61666666667,1744.51666666667,1697.56666666667,1616.01666666667,1583.15,1703.41666666667,1710.43333333333,1518.91666666667,1698.33333333333,1558.06666666667,1629.61666666667,1522.21666666667,1612.3,1649.53333333333,1586.15,1572.41666666667,1462.85,1589.91666666667,1609.1,1613.61666666667,1667.93333333333,1642.53333333333,1678.61666666667,1786.45,1524.33333333333,1639.25,1561.31666666667,1734.33333333333,1845.15,1780.11666666667,1547.11666666667,1547.33333333333,1533.93333333333,1755.41666666667,1708.51666666667,1748.71666666667
"261",916.43,1065.15,1048.83,1174.7,1167.01,1116.99,1082.39,1111.04,1062.56,1113.91,939.96,1075.42,1255.54,1059.39,1053.02,1126.12,1156.89,881.82,960.57,1133.72,888.02,1133.32,1168.12,1050.15,1097.12,1081.25,1026.78,1190.19,1213.36,1128.23,986.5,1026.22,1183.86,1153.51,1085.87,1017.12,1080.82,1171.15,1019.96,975.72,1000.8,1028.94,1132.85,1085.89,1061.88,971.48,1091.75,1098.77,907.22,1086.67,946.38,1017.92,910.51,1000.59,1037.87,974.48,960.71,851.19,978.22,997.41,1001.91,1056.25,1030.87,1066.92,1174.78,912.65,1027.59,949.61,1122.65,1211.57,1168.42,935.41,935.66,922.27,1143.75,1074.92,1137.02
"262",840.05,983.2625,972.425,1092.8125,1090.575,1040.575,1005.975,1034.65,986.15,1037.475,863.5625,999.0125,1173.65,982.975,976.6125,1049.7125,1080.475,805.4125,884.1625,1057.3125,811.5875,1056.8875,1091.6875,973.75,1020.7125,1004.8625,944.875,1113.775,1136.9625,1046.3625,910.075,949.8375,1107.4625,1077.0875,1009.4625,935.25,1004.4125,1094.75,943.5625,899.3,924.375,952.55,1056.45,1009.475,988.875,895.0625,1015.35,1022.3625,830.775,1010.2625,869.975,941.5125,834.075,924.175,961.4625,898.0625,884.275,774.7625,901.8,920.975,925.475,979.85,954.4625,990.5125,1098.375,836.2625,951.175,873.1875,1046.25,1129.6625,1092,858.975,859.2625,845.8625,1067.35,993.05,1060.6125
"269",954.282307692308,1080.06230769231,1086.68846153846,1189.62230769231,1200.55769230769,1137.14538461538,1120.23615384615,1144.60538461538,1096.11461538462,1149.51461538461,977.819230769231,1113.27692307692,1266.50846153846,1092.94384615385,1090.87538461538,1159.68307692308,1190.44384615385,919.676153846154,998.416153846154,1165.19,925.856153846154,1154.00538461539,1186.73153846154,1071.82538461539,1130.68307692308,1114.81461538462,1041.68076923077,1223.72846153846,1246.91307692308,1143.15307692308,1024.34076923077,1064.08846153846,1217.41307692308,1187.06692307692,1123.71461538461,1032.04384615385,1101.39769230769,1204.70384615385,1057.80538461539,1013.93923076923,1038.63461538462,1057.17307692308,1168.45615384615,1119.44384615385,1105.16,1009.32538461539,1110.88692307692,1136.61615384615,945.056153846154,1123.35307692308,984.223846153846,1041.83692307692,941.160769230769,1038.43615384615,1071.42230769231,1012.32538461539,991.216153846154,889.022307692308,1010.62538461538,1032.61769230769,1039.75615384615,1094.10692307692,1068.71615384615,1104.77538461538,1205.76384615385,950.508461538461,1065.42538461539,987.462307692307,1156.21461538461,1226.47,1201.96846153846,973.253076923077,973.517692307692,953.403846153846,1177.30384615385,1089.84230769231,1155.64692307692
"271",707.036842105263,775.252631578947,839.436842105263,872.084210526316,939.610526315789,833.136842105263,873.01052631579,883.636842105263,835.152631578947,908.715789473684,730.563157894737,866.036842105263,938.815789473684,832.01052631579,843.636842105263,898.736842105263,929.51052631579,672.436842105263,751.163157894737,883.663157894737,678.626315789474,852.215789473684,876.626315789474,773.936842105263,869.736842105263,853.852631578947,736.9,962.778947368421,985.947368421053,838.352631578947,777.1,816.836842105263,956.442105263158,926.126315789474,876.452631578947,727.236842105263,799.1,943.736842105263,810.547368421053,790.531578947368,791.4,785.536842105263,927.636842105263,858.51052631579,874.278947368421,762.084210526316,802.836842105263,889.363157894737,697.821052631579,893.163157894737,736.973684210526,752.9,651.736842105263,791.2,810.452631578947,765.084210526316,700.410526315789,641.778947368421,725.936842105263,788.036842105263,792.515789473684,846.852631578947,821.452631578947,857.536842105263,919.584210526316,703.236842105263,818.173684210526,740.215789473684,895.236842105263,908.915789473684,941.031578947368,726.015789473684,726.252631578947,668.663157894737,916.336842105263,785.036842105263,845.536842105263
"279",783.501470588235,807.498529411765,904.744117647059,887.235294117647,971.822058823529,865.377941176471,938.286764705882,915.879411764706,867.389705882353,940.930882352941,795.872058823529,931.333823529412,951.039705882353,864.210294117647,908.932352941177,930.955882352941,961.710294117647,736.385294117647,795.622058823529,915.898529411765,743.902941176471,884.429411764706,897.604411764706,806.176470588235,901.955882352941,886.089705882353,769.113235294118,995.001470588235,1018.18529411765,857.291176470588,842.389705882353,875.455882352941,988.686764705882,958.329411764706,938.189705882353,759.480882352941,831.313235294118,975.980882352941,875.867647058824,866.975,840.704411764706,817.766176470588,959.879411764706,890.710294117647,950.735294117647,827.377941176471,835.079411764706,948.942647058823,763.105882352941,925.398529411765,802.276470588235,785.113235294118,718.780882352941,835.639705882353,842.7,823.688235294118,744.769117647059,707.076470588235,770.286764705882,820.266176470588,857.805882352941,904.7,868.882352941176,922.833823529412,951.801470588235,763.335294117647,879.988235294118,816.664705882353,927.489705882353,924.077941176471,973.244117647059,784.619117647059,791.572058823529,718.883823529412,948.577941176471,817.279411764706,877.754411764706
"280",473.74512195122,729.142682926829,488.648780487805,837.467073170732,744.014634146341,694.003658536585,503.163414634146,662.348780487805,643.175609756098,579.470731707317,503.464634146341,444.962195121951,920.908536585366,613.432926829268,519.678658536585,653.013414634146,640.669512195122,575.853658536585,569.960975609756,710.74756097561,529.952439024391,740.670731707317,787.326829268292,665.965853658537,603.283536585366,632.555487804878,691.430487804878,720.268292682927,725.47743902439,798.375,482.632926829269,541.825609756097,693.809756097561,617.579878048781,546.861585365854,657.990243902439,668.95,696.291463414634,495.564024390244,446.22743902439,596.617073170732,646.417682926829,559.278048780488,623.482926829268,413.473780487805,508.031707317073,712.665853658537,524.865853658536,540.35243902439,588.788414634146,504.285365853659,631.013414634147,594.964634146341,538.534146341463,619.398170731708,531.146341463415,603.359756097561,549.55731707317,591.3,609.351219512195,511.651219512195,541.94756097561,568.313414634147,476.57256097561,751.791463414634,556.182926829268,557.243902439025,458.30731707317,636.146341463415,889.689024390244,670.534146341463,545.934146341463,526.287804878049,589.001219512195,705.290243902439,756.119512195122,757.301219512195
"291",275.084615384615,345.2,401.569230769231,454.769230769231,504.084615384615,402.692307692308,435.107692307692,448.146153846154,399.653846153846,469.776923076923,292.692307692308,428.153846153846,524.223076923077,396.476923076923,405.753846153846,463.223076923077,493.984615384615,233.807692307692,310.415384615385,451.646153846154,240.715384615385,421.530769230769,446.730769230769,342.907692307692,434.223076923077,418.346153846154,306.807692307692,527.261538461538,550.453846153846,408.284615384615,339.2,376.084615384615,520.953846153846,490.592307692308,438.592307692308,294.330769230769,368.461538461538,508.238461538462,372.692307692308,358.546153846154,350.623076923077,351.969230769231,488.730769230769,422.976923076923,442.315384615385,324.2,372.776923076923,451.492307692308,259.907692307692,447.069230769231,299.1,320.969230769231,223.523076923077,350.415384615385,374.953846153846,324.315384615385,272.307692307692,203.9,302.830769230769,347.792307692308,354.615384615385,406.1,382.330769230769,419.653846153846,488.338461538462,261.438461538462,377.415384615385,308.230769230769,459.753846153846,491.6,505.515384615385,285.230769230769,288.4,240.069230769231,480.838461538462,354.984615384615,415.653846153846
"292",362.9625,518.4,495.3625,646.225,613.5125,563.5125,528.9125,557.575,509.1,560.4125,386.5,521.95,733.2375,505.9125,499.5375,572.65,603.4125,328.35,407.1,580.25,334.5125,579.95,614.5875,497.4125,543.65,527.7875,488.05,636.7,659.8875,592.5625,433.0125,472.7625,630.3875,600.025,532.4,460.0625,527.3375,617.6625,466.475,422.2375,447.3125,475.4625,579.3625,532.4125,501.8875,418.0125,539.2,545.3,353.725,533.2,392.9125,464.45,357.0125,447.1125,484.4,421.0125,407.2125,297.7,424.7375,443.9125,448.4125,502.8,477.4,513.45,621.3125,359.2,474.1125,396.125,569.1875,688.5625,614.925,381.9125,382.2,368.8,590.275,539.2375,583.4875
"299",298.357446808511,431.209574468085,432.591489361702,559.145744680851,550.102127659574,482.220212765957,465.524468085106,494.365957446809,445.742553191489,503.284042553191,321.43829787234,450.173404255319,644.81914893617,442.436170212766,438.690425531915,509.439361702128,540.203191489362,268.13085106383,346.78085106383,510.360638297872,273.205319148936,500.403191489362,530.959574468085,419.121276595745,479.729787234043,464.577659574468,398.376595744681,573.282978723404,596.675531914894,503.964893617021,364.909574468085,411.385106382979,567.175531914894,536.284042553192,471.535106382979,375.51170212766,447.123404255319,554.270212765957,400.390425531915,360.655319148936,386.920212765957,410.114893617021,520.207446808511,469.191489361702,433.321276595745,357.143617021277,455.592553191489,482.517021276596,293.417021276596,475.718085106383,331.787234042553,391.102127659574,285.48085106383,386.385106382979,421.028723404256,360.224468085106,334.953191489362,238.471276595745,357.014893617021,384.215957446809,387.572340425532,441.957446808511,416.481914893617,441.484042553192,549.923404255319,298.651063829787,413.937234042553,331.918085106383,505.975531914894,603.509574468085,551.73085106383,321.618085106383,321.774468085106,298.798936170213,526.857446808511,450.662765957447,499.890425531915
"300",1471.13571428571,1224.1375,1502.52678571429,1124.30267857143,1265.68303571428,1274.97142857143,1530.39642857143,1336.82321428571,1327.78928571429,1457.25,1454.49107142857,1551.8125,1027.53928571428,1380.5375,1484.2125,1352.47321428571,1381.77142857143,1388.3375,1383.56964285714,1275.26964285714,1410.31071428571,1249,1204.64732142857,1282.96071428571,1418.275,1402.4125,1255.69821428571,1288.36875,1264.73303571429,1173.1625,1482.08214285714,1453.39642857143,1292.97767857143,1397.63035714286,1478.975,1275.80535714286,1313.58571428571,1317.79285714286,1513.4125,1522.94642857143,1368.5375,1334.0875,1476.20535714286,1407.0375,1588.65178571429,1467.07142857143,1253.72142857143,1488.30535714286,1426.38571428571,1441.71964285714,1441.975,1301.43392857143,1363.52857142857,1421.65714285714,1359.01785714286,1424.90178571429,1349.66607142857,1373.57142857143,1341.64464285714,1336.5875,1484.71428571429,1442.11607142857,1398.11785714286,1547.93035714286,1246.87053571428,1410.91607142857,1420.89107142857,1481.70892857143,1443.81071428571,1078.15803571429,1334.21607142857,1391.82678571429,1423.2625,1350.72321428571,1287.77678571429,1211.20714285714,1206.125
"311",460.833333333333,429.5,565.95,481.9,593.8,487.383333333333,599.883333333333,537.883333333333,489.383333333333,562.933333333333,457.05,592.516666666667,546.133333333333,486.2,552.183333333333,552.966666666667,583.7,395.65,431.05,537.9,405.1,496.033333333333,498.283333333333,428.183333333333,523.966666666667,508.083333333333,391.1,617,640.183333333333,459.233333333333,503.55,502.883333333333,610.683333333333,580.333333333333,584.666666666667,381.483333333333,453.3,597.983333333333,537.05,544.316666666667,474.2,439.766666666667,581.883333333333,512.7,628.05,488.55,457.083333333333,593.983333333333,424.283333333333,547.4,463.45,407.1,373.516666666667,470.683333333333,464.7,446.133333333333,378.966666666667,368.25,411.333333333333,442.266666666667,518.983333333333,547.783333333333,503.783333333333,584.016666666667,551.75,408.95,526.583333333333,494,549.483333333333,518.75,595.25,414.7,452.75,359.6,570.583333333333,429.566666666667,477.6
"319",611.736781609195,422.868965517241,639.258620689655,418.12183908046,526.698850574713,478.38275862069,667.428735632184,542.051724137931,512.894252873563,611.352873563218,590.21724137931,680.522988505747,456.313793103448,534.632183908046,619.557471264368,574.229885057471,604.993103448276,524.748275862069,522.151724137931,499.205747126437,554.141379310345,462.920689655172,444.357471264368,458.586206896552,572.368965517241,556.498850574713,425.989655172414,551.685057471264,574.041379310345,406.974712643678,615.548275862069,589.336781609195,575.391954022988,628.748275862069,633.070114942529,429.883908045977,485.533333333333,559.605747126437,646.809195402299,657.987356321839,522.632183908046,488.17816091954,630.285057471264,561.132183908046,718.385057471264,600.540229885057,452.110344827586,642.385057471264,562.991954022989,595.812643678161,575.436781609195,455.532183908046,493.797701149425,560.173563218391,513.113793103448,559.943678160919,486.98275862069,518.718390804598,491.972413793103,490.67816091954,615.32183908046,596.2,552.209195402299,677.737931034483,492.250574712644,541.190804597701,574.977011494253,616.840229885058,597.898850574713,441.118390804598,584.848275862069,527.187356321839,554.710344827586,483.768965517241,532.208045977011,412.954022988506,428.671264367816
"321",1432.9,1258.8,1368.3,1099,1110.05,1209.55,1346.1,1192,1214,1278.5,1405.9,1435.9,1013.85,1254.85,1346.3,1187.2,1216,1408.7,1326.3,1159.8,1432.3,1189.7,1130.65,1269.8,1292.6,1220.4,1297.15,1132.45,1105.5,1173.25,1391.35,1320.3,1133.8,1239,1353.3,1334.75,1234.8,1167.2,1404.5,1436.95,1281.45,1268.7,1288.5,1275.6,1473.45,1361.45,1229.8,1310,1388.6,1316.05,1376.35,1306.2,1396.7,1310.45,1241.3,1340.7,1361.1,1425.85,1333.2,1307.4,1371.6,1320,1279.4,1433.7,1134.1,1366.5,1302.2,1400.1,1223.8,1040.15,1174.95,1343.2,1368.05,1381.65,1141.8,1220.45,1159
"329",1669.84,1446.29333333333,1622.95333333333,1310.16,1340.07333333333,1436.2,1612.92,1422.03333333333,1444.02,1547.82,1641.36,1680.90666666667,1220.02,1506.45333333333,1600.92,1417.22666666667,1446.03333333333,1611.44666666667,1562.49333333333,1389.82666666667,1636.24,1413.18,1365.32,1481.84666666667,1544.23333333333,1490.80666666667,1473.24666666667,1362.44666666667,1335.53333333333,1381.5,1629.40666666667,1573.53333333333,1363.78,1469,1604.93333333333,1506.42666666667,1466.29333333333,1397.24,1649.51333333333,1673.15333333333,1522.06666666667,1506.62,1560.8,1529.14,1718.44,1605.46,1451.00666666667,1579.16666666667,1629.39333333333,1567.64666666667,1609.66,1523.52666666667,1580.7,1556.66666666667,1494.2,1582.42,1565.43333333333,1614.42666666667,1561.97333333333,1541.80666666667,1616.56,1574.65333333333,1532.7,1678.7,1376.27333333333,1607.35333333333,1555.48666666667,1635.98,1453.84,1259.40666666667,1404.94666666667,1584,1604.61333333333,1569.44666666667,1371.84,1430.02,1395.11333333333
"331",1578.52,1749.14,1710.92,1858.72,1829.08,1779.06,1744.46,1773.12,1724.62,1775.98,1602.04,1721.44,1939.52,1721.46,1715.12,1788.22,1818.96,1543.92,1622.64,1795.82,1550.1,1795.38,1830.2,1712.22,1759.22,1743.32,1710.76,1852.26,1875.42,1812.22,1648.56,1688.32,1845.92,1815.6,1747.92,1701.12,1742.92,1833.22,1682.02,1637.82,1662.86,1691.02,1794.92,1747.96,1680.58,1633.54,1753.82,1760.82,1569.3,1748.74,1608.46,1680.02,1572.58,1662.66,1699.92,1636.54,1622.78,1513.26,1640.32,1659.46,1663.98,1718.32,1692.92,1729.02,1836.86,1574.72,1689.64,1611.7,1784.72,1895.54,1830.52,1597.48,1597.74,1584.32,1805.82,1758.92,1799.12
"339",1561.88,1732.5,1694.28,1842.06,1812.42,1762.42,1727.82,1756.5,1708,1759.34,1585.4,1720.88,1922.9,1704.82,1698.48,1771.56,1802.32,1527.28,1606,1779.16,1533.44,1778.72,1813.54,1695.6,1742.56,1726.7,1694.12,1835.62,1858.8,1795.6,1631.92,1671.68,1829.3,1798.94,1731.32,1684.5,1726.28,1816.6,1665.4,1621.16,1646.22,1674.38,1778.28,1731.32,1664.56,1616.92,1737.18,1744.22,1552.62,1732.12,1591.82,1663.38,1555.92,1646.02,1683.32,1619.92,1606.12,1496.62,1623.66,1642.82,1647.34,1701.7,1676.32,1712.38,1820.22,1558.1,1673.02,1595.04,1768.1,1878.92,1813.86,1580.84,1581.12,1567.72,1789.18,1742.28,1782.48
"341",1316.56428571429,1487.21428571429,1448.96428571429,1596.75714285714,1567.12142857143,1517.12142857143,1482.52142857143,1511.16428571429,1462.69285714286,1514.04285714286,1340.11428571429,1436.7,1677.58571428571,1459.52142857143,1453.16428571429,1526.25714285714,1557.02142857143,1281.96428571429,1360.71428571429,1533.85714285714,1288.14285714286,1533.44285714286,1568.24285714286,1450.27142857143,1497.25714285714,1481.38571428571,1448.82142857143,1590.31428571429,1613.48571428571,1550.29285714286,1386.62142857143,1426.36428571429,1583.98571428571,1553.64285714286,1486.01428571429,1439.16428571429,1480.96428571429,1571.27142857143,1420.08571428571,1375.85,1400.92142857143,1429.06428571429,1532.97142857143,1486.02142857143,1391.65714285714,1371.62142857143,1491.87142857143,1498.9,1307.35,1486.8,1346.52142857143,1418.06428571429,1310.62142857143,1400.72142857143,1438.01428571429,1374.62142857143,1360.83571428571,1251.31428571429,1378.35,1397.52142857143,1402.04285714286,1456.38571428571,1431.01428571429,1467.06428571429,1574.92142857143,1312.79285714286,1427.71428571429,1349.74285714286,1522.79285714286,1633.62142857143,1568.55714285714,1335.54285714286,1335.8,1322.4,1543.87142857143,1496.97142857143,1537.16428571429
"342",1295.59285714285,1466.19285714286,1427.99285714285,1575.79285714285,1546.15714285715,1496.10714285714,1461.50714285715,1490.19285714286,1441.69285714286,1493.06428571429,1319.09285714285,1385.4,1656.59285714285,1438.50714285715,1432.19285714286,1505.29285714285,1536.00714285715,1260.97857142857,1339.69285714286,1512.89285714286,1267.16428571428,1512.46428571428,1547.26428571429,1429.29285714285,1476.29285714285,1460.39285714286,1427.82142857143,1569.29285714285,1592.49285714285,1529.29285714285,1360.27142857143,1405.39285714286,1562.99285714285,1532.66428571428,1464.99285714285,1418.19285714286,1459.97857142857,1550.29285714285,1400.50714285715,1335.5,1379.92142857143,1408.09285714285,1511.99285714285,1465.00714285715,1340.32857142857,1350.60714285714,1470.89285714286,1477.89285714286,1286.36428571428,1465.79285714285,1325.50714285715,1397.07857142857,1289.65714285715,1379.72142857143,1416.99285714285,1353.60714285714,1339.83571428572,1230.29285714285,1357.37857142857,1376.55,1381.06428571429,1435.39285714286,1409.99285714285,1400.3,1553.89285714286,1291.79285714285,1406.70714285715,1334.15714285714,1501.79285714285,1612.60714285714,1547.56428571429,1314.56428571429,1314.79285714285,1301.39285714286,1522.89285714286,1475.99285714285,1516.19285714286
"350",761.40606060606,573.918181818182,688.060606060606,424.945454545455,438.557575757575,534.6,660.378787878788,520.49393939394,542.480303030303,596,734.433333333334,738.874242424243,331.880303030303,583.345454545454,673.827272727273,512.642424242424,532.35,737.195454545454,654.8,488.29696969697,760.818181818182,511.739393939394,452.754545454545,586.112121212121,616.162121212122,546.263636363637,604.278787878788,458.272727272727,430.866666666666,480.890909090909,719.845454545454,648.754545454545,459.096969696969,551.822727272727,657.116666666667,656.642424242425,560.239393939394,493.066666666666,732.484848484848,764.89696969697,609.948484848485,595.342424242424,606.578787878788,599.763636363637,788.221212121212,689.933333333334,547.087878787879,627.616666666667,717.072727272727,638.016666666667,704.836363636364,624.766666666666,720.084848484849,638.948484848485,569.827272727272,669.151515151515,680.792424242424,754.336363636364,652.931818181818,631.29393939394,699.536363636363,646.007575757576,607.933333333334,749.943939393939,459.945454545454,695.021212121212,630.712121212121,728.572727272727,549.474242424242,367.428787878788,488.613636363636,671.666666666667,696.530303030303,704.527272727272,470.321212121212,531.212121212121,478.418181818182
"361",1407.08,1577.73,1539.48,1687.27,1657.63,1607.63,1573.03,1601.7,1553.22,1604.54,1430.63,1566.08,1768.11,1550.03,1543.68,1616.77,1647.53,1372.48,1451.23,1624.37,1378.65,1623.94,1658.75,1540.8,1587.77,1571.93,1539.33,1680.83,1704.02,1640.83,1477.13,1516.89,1674.52,1644.15,1576.53,1529.7,1571.48,1661.8,1510.61,1466.35,1491.43,1519.58,1623.51,1576.53,1505.61,1462.13,1582.4,1589.43,1397.85,1577.33,1437.03,1508.58,1401.13,1491.23,1528.53,1465.13,1451.34,1341.83,1468.85,1488.03,1492.54,1546.93,1521.53,1557.58,1665.43,1403.33,1518.23,1440.25,1613.33,1724.13,1659.07,1426.04,1426.33,1412.93,1634.4,1587.51,1627.68
"362",1129.5,1300.13333333333,1261.9,1409.7,1380.06666666667,1330.06666666667,1295.46666666667,1324.1,1275.63333333333,1326.96666666667,1153.03333333333,1288.5,1490.53333333333,1272.46666666667,1266.1,1339.2,1369.96666666667,1094.9,1173.63333333333,1346.8,1101.06666666667,1346.36666666667,1381.16666666667,1263.23333333333,1310.2,1294.33333333333,1261.76666666667,1403.26666666667,1426.43333333333,1363.23333333333,1199.56666666667,1239.3,1396.93333333333,1366.56666666667,1298.93333333333,1252.1,1293.9,1384.23333333333,1233.03333333333,1188.8,1213.86666666667,1242,1345.93333333333,1298.96666666667,1224.46666666667,1184.53333333333,1304.83333333333,1311.83333333333,1120.26666666667,1299.73333333333,1159.46666666667,1231,1123.56666666667,1213.66666666667,1250.93333333333,1187.53333333333,1173.76666666667,1064.26666666667,1191.3,1210.46666666667,1214.96666666667,1269.33333333333,1243.93333333333,1280,1387.86666666667,1125.73333333333,1240.63333333333,1162.66666666667,1335.73333333333,1446.53333333333,1381.46666666667,1148.46666666667,1148.73333333333,1135.33333333333,1356.83333333333,1309.93333333333,1350.1
"363",1361.23076923077,1531.88076923077,1493.63076923077,1641.43076923077,1611.81153846154,1561.80769230769,1527.20384615385,1555.85,1507.37692307692,1558.73076923077,1384.78461538461,1491.21538461539,1722.27692307692,1504.20384615385,1497.83076923077,1570.93076923077,1601.70384615385,1326.63076923077,1405.38076923077,1578.53076923077,1332.82307692308,1578.13076923077,1612.92307692308,1494.96923076923,1541.93076923077,1526.06923076923,1493.48846153846,1634.98461538462,1658.16923076923,1594.97692307692,1431.30769230769,1471.03846153846,1628.66923076923,1598.32307692308,1530.68461538461,1483.85,1525.63076923077,1615.96923076923,1464.77692307692,1420.53076923077,1445.6,1473.73076923077,1577.65769230769,1530.70384615385,1436.81538461539,1416.28461538461,1536.56538461539,1543.58076923076,1352.03076923077,1531.47692307692,1391.18461538461,1462.73076923077,1355.31153846154,1445.39230769231,1482.68461538461,1419.28461538461,1405.51923076924,1295.98461538462,1423.03076923077,1442.22307692308,1446.73076923077,1501.06923076923,1475.68461538461,1511.73076923077,1619.58461538462,1357.47692307692,1472.38461538462,1394.42307692308,1567.47692307692,1678.28461538461,1613.23076923077,1380.23076923077,1380.47692307692,1367.08076923076,1588.56538461539,1541.65769230769,1581.83076923077
"364",1203.875,1374.5,1336.275,1484.075,1454.4125,1404.4,1369.8,1398.4875,1350,1401.3125,1227.4,1362.875,1564.9,1346.8,1340.475,1413.575,1444.3,1169.275,1248,1421.175,1175.425,1420.725,1455.5375,1337.5875,1384.575,1368.7,1336.1125,1477.6,1500.8,1437.6,1273.9,1313.6875,1471.3,1440.925,1373.3,1326.4875,1368.275,1458.5875,1307.4,1263.15,1288.2125,1316.375,1420.3,1373.3,1298.8,1258.9,1379.2,1386.2,1194.6375,1374.1,1233.8,1305.375,1197.9125,1288.0125,1325.3,1261.9,1248.1125,1138.6,1265.65,1284.8125,1289.3125,1343.7,1318.3,1354.375,1462.2,1200.1,1315,1237.0375,1410.1,1520.9,1455.8625,1222.8125,1223.1,1209.7,1431.2,1384.3,1424.475
"369",1310.19285714286,1480.825,1442.59285714286,1590.38928571429,1560.76071428572,1510.75,1476.15,1504.79285714286,1456.31071428571,1507.66964285714,1333.71785714286,1469.18214285714,1671.21428571429,1453.15,1446.78571428571,1519.88928571429,1550.65,1275.58571428572,1354.325,1527.48928571428,1281.76607142858,1527.06785714286,1561.86607142857,1443.89642857143,1490.88928571429,1475.01428571429,1442.43928571429,1583.93571428571,1607.11785714286,1543.91071428571,1380.25,1419.99285714286,1577.61785714286,1547.26607142858,1479.625,1432.79285714286,1474.58571428572,1564.89642857143,1413.71428571429,1369.475,1394.54285714286,1422.69285714286,1526.60714285714,1479.65,1407.25,1365.23571428571,1485.50714285714,1492.53214285714,1300.96607142857,1480.43214285714,1340.13571428572,1411.68214285714,1304.26071428572,1394.34642857143,1431.625,1368.23571428571,1354.45,1244.93571428571,1371.975,1391.16071428571,1395.66964285714,1450.01428571429,1424.625,1460.68214285714,1568.53571428571,1306.41071428571,1421.33928571429,1343.36607142857,1516.41071428571,1627.23571428571,1562.17857142857,1329.16964285714,1329.43214285714,1316.03214285714,1537.50714285714,1490.60714285714,1530.78571428571
"371",947.894444444445,1189.39444444445,1015.17777777777,1311.90555555556,1218.47777777777,1168.43888888889,1034.00555555556,1152.90555555556,1117.62777777778,1146.85,977.627777777778,981.994444444445,1413.62777777778,1092.83888888889,1064.39444444445,1167.99444444444,1198.73888888889,964.394444444445,1045.32777777778,1185.19444444445,1004.11666666667,1215.11666666667,1261.79444444445,1137.81666666667,1116.79444444445,1123.12777777778,1163.73888888889,1241.63888888889,1255.21666666667,1272.81666666667,956.794444444444,1038.69444444445,1225.71666666667,1184.03888888889,1097.22777777778,1132.59444444444,1143.39444444445,1206.88333333333,998.327777777778,932.127777777778,1076.72777777778,1117.69444444445,1127.09444444444,1127.33888888889,936.927777777778,982.838888888889,1179.40555555556,1059.82777777778,1014.50555555556,1109.12777777778,978.338888888889,1105.59444444444,993.072222222222,1018.63888888889,1091.93888888889,1011.24444444444,1077.85555555555,933.727777777778,1065.89444444445,1084.06666666667,1013.29444444444,1076.71666666667,1062.22777777778,996.894444444445,1226.22777777778,1030.21666666667,1050.82777777778,932.494444444445,1164.52777777778,1364.13888888889,1210.29444444445,1020.19444444445,1000.32777777778,1004.82777777778,1195.21666666667,1220.00555555556,1231.73888888889
