"FAFZone","AccomackCounty","AlbemarleCounty","AlleghanyCounty","AmeliaCounty","AmherstCounty","AppomattoxCounty","ArlingtonCounty","AugustaCounty","BathCounty","BedfordCounty","BlandCounty","BotetourtCounty","BrunswickCounty","BuchananCounty","BuckinghamCounty","CampbellCounty","CarolineCounty","CarrollCounty","CharlesCityCounty","CharlotteCounty","ChesterfieldCounty","ClarkeCounty","CraigCounty","CulpeperCounty","CumberlandCounty","DickensonCounty","DinwiddieCounty","EssexCounty","FairfaxCounty","FauquierCounty","FloydCounty","FluvannaCounty","FranklinCounty","FrederickCounty","GilesCounty","GloucesterCounty","GoochlandCounty","GraysonCounty","GreeneCounty","GreensvilleCounty","HalifaxCounty","HanoverCounty","HenricoCounty","HenryCounty","HighlandCounty","IsleofWightCounty","JamesCityCounty","KingandQueenCounty","KingGeorgeCounty","KingWilliamCounty","LancasterCounty","LeeCounty","LoudounCounty","LouisaCounty","LunenburgCounty","MadisonCounty","MathewsCounty","MecklenburgCounty","MiddlesexCounty","MontgomeryCounty","NelsonCounty","NewKentCounty","NorthamptonCounty","NorthumberlandCounty","NottowayCounty","OrangeCounty","PageCounty","PatrickCounty","PittsylvaniaCounty","PowhatanCounty","PrinceEdwardCounty","PrinceGeorgeCounty","PrinceWilliamCounty","PulaskiCounty","RappahannockCounty","RichmondCounty","RoanokeCounty","RockbridgeCounty","RockinghamCounty","RussellCounty","ScottCounty","ShenandoahCounty","SmythCounty","SouthamptonCounty","SpotsylvaniaCounty","StaffordCounty","SurryCounty","SussexCounty","TazewellCounty","WarrenCounty","WashingtonCounty","WestmorelandCounty","WiseCounty","WytheCounty","YorkCounty","Alexandriacity","Bedfordcity","Bristolcity","BuenaVistacity","Charlottesvillecity","Chesapeakecity","ColonialHeightscity","Covingtoncity","Danvillecity","Emporiacity","Fairfaxcity","FallsChurchcity","Franklincity","Fredericksburgcity","Galaxcity","Hamptoncity","Harrisonburgcity","Hopewellcity","Lexingtoncity","Lynchburgcity","Manassascity","ManassasParkcity","Martinsvillecity","NewportNewscity","Norfolkcity","Nortoncity","Petersburgcity","Poquosoncity","Portsmouthcity","Radfordcity","Richmondcity","Roanokecity","Salemcity","Stauntoncity","Suffolkcity","VirginiaBeachcity","Waynesborocity","Williamsburgcity","Winchestercity"
"452",519.77,368.46,342.89,348.73,323.73,319.42,486.62,370.3,357.82,296.74,245.86,309.32,333.96,258.16,344.34,296.86,417.91,209.41,398.74,308.91,374.32,467.58,305.91,416.34,347.32,238.07,359.32,442.855,472.04,443.32,239.93,377.32,264.09,464.02,267.02,450.49,375.84,213.87,393.62,354.25,276.08,393.73,384.15,235.85,392.14,412.63,437.64,443.67,443.11,432.495,460.305,217.85,499.7,405.75,325.95,400.74,461.295,305.82,446.37,265.43,341.02,413.4,482.215,470.39,337.84,402.74,429.61,233.82,259.42,367.92,325.15,384.65,456.86,243.23,424.13,453.87,276.5,339.61,395.585,209.46,184.85,428.62,216.85,379.71,433.42,442.14,407.93,375.56,246.97,456.42,189.07,470.185,220.45,232.01,453.09,482.42,298.25,173.35,338.64,371.23,431.215,375.96,343.3,241.22,354.28,469.24,476.63,389.54,435.74,220.93,442.36,393.22,381.01,337.1,306.36,451.73,454.06,234.44,439.11,434.695,217.95,372.15,450.08,428.66,254.72,383.32,296.22,287.63,370.605,409.61,446.08,373.83,438.19,460.51
"459",470.25,370.857575757576,356.5,343.839393939394,325.721212121212,321.409090909091,472.609090909091,383.909090909091,371.430303030303,306.69696969697,277.415151515152,322.930303030303,307.230303030303,350.827272727273,344.151515151515,298.860606060606,403.9,236.212121212121,363.818181818182,306.957575757576,357.8,480.224242424242,320.554545454545,426.354545454545,345.369696969697,343.3,332.557575757576,410.524242424243,464.872727272727,446.036363636364,264.572727272727,375.972727272727,272.781818181818,478.415151515152,293.821212121212,418.163636363636,379.269696969697,241.084848484848,396.087878787879,302.663636363636,276.036363636364,379.730303030303,365.463636363636,244.533333333333,405.766666666667,363.106060606061,405.330303030303,411.342424242424,429.106060606061,400.172727272728,427.984848484848,328.19696969697,491,403.987878787879,311.869696969697,403.212121212121,428.966666666666,291.263636363636,414.045454545455,292.236363636364,343.009090909091,381.078787878787,432.70303030303,438.063636363637,324.821212121212,409.772727272727,433.675757575758,248.690909090909,261.39696969697,368.566666666667,323.218181818182,343.954545454545,453.89696969697,270.033333333333,428.542424242424,421.542424242424,291.933333333333,353.221212121212,406.845454545454,315.490909090909,295.19696969697,439.860606060606,289.981818181818,330.193939393939,419.421212121212,428.139393939394,363.836363636364,331.472727272727,315.978787878788,464.615151515151,295.454545454545,437.860606060606,330.833333333333,266.215151515152,407.142424242425,468.418181818182,305.484848484848,276.954545454545,347.069696969697,374.078787878788,381.70303030303,343.966666666667,356.909090909091,243.20303030303,302.981818181818,466.169696969697,469.727272727273,340.042424242424,421.736363636364,247.736363636364,392.854545454545,404.466666666667,348.681818181818,350.709090909091,308.357575757576,450.321212121212,452.654545454545,243.133333333333,389.59696969697,385.181818181818,328.445454545455,340.978787878788,400.551515151515,379.142424242424,281.524242424242,363.387878787879,305.181818181818,301.339393939394,384.230303030303,360.090909090909,396.554545454546,380.109090909091,389.957575757576,473.793939393939
"460",1594.23181818182,1468.83939393939,1371.57272727272,1528.29090909091,1442.1106060606,1472.38030303031,1439.78484848485,1443.47878787879,1398.12424242425,1441.10227272727,1345.07878787879,1408.76969696969,1557.45151515151,1294.02121212121,1478.7,1469.41969696969,1507.39090909091,1390.63333333334,1564.29545454545,1504.89772727272,1548.62575757575,1398.45454545455,1387.97272727273,1462.85454545455,1494.57878787879,1283.40757575758,1574.51818181818,1534.28484848485,1441.48181818182,1437.99242424242,1401.13333333334,1498.10227272727,1434.26363636363,1385.92272727272,1347.64393939393,1582.32121212122,1518.20909090909,1388.88030303031,1472.58863636364,1599.88484848484,1514.29545454545,1526.0590909091,1532.02121212121,1448.22424242424,1398.23636363637,1617.91515151516,1581.94545454546,1558.19242424242,1506.53636363636,1547.03636363636,1574.11515151516,1276.60227272727,1421.08181818181,1506.12424242425,1535.93484848485,1451.88484848484,1585.23181818182,1547.39242424243,1568.20606060606,1374.57272727272,1462.47878787879,1557.72272727273,1628.28939393939,1568.22121212122,1524.62424242425,1483.78484848485,1437.30454545454,1420.93787878787,1473.47272727273,1532.07272727272,1502.10227272727,1569.62272727273,1457.55454545454,1370.47272727273,1429.34848484848,1541.99242424242,1409.23333333333,1409.08787878788,1449.89090909091,1316.86136363636,1307.58787878788,1418.31212121213,1355.52121212121,1608.37272727273,1495.26363636363,1476.88484848484,1589.18636363637,1592.37727272727,1333.76363636363,1408.92272727272,1328.85151515151,1527.69242424242,1278.73333333333,1363.79545454545,1597.39545454545,1451.59393939393,1438.74393939393,1339.41969696969,1418.14393939393,1471.58787878788,1634.34621212121,1556.86212121212,1369.57878787879,1479.26969696969,1598.68787878787,1441.82121212122,1437.70606060606,1616.28636363636,1484.975,1394.73333333333,1607.44545454546,1451.25606060606,1562.35454545455,1410.97878787879,1455.78181818181,1446.31212121213,1444.01363636363,1450.32424242424,1602.32878787879,1621.23787878788,1279.68787878787,1560.24848484849,1608.18636363637,1631.79545454545,1376.20909090909,1536.76515151516,1411.6106060606,1403.02121212121,1443.8,1620.70454545455,1632.91515151516,1447.02196969697,1582.49545454546,1385.56136363636
"471",971,727.233333333333,674.466666666667,754.766666666667,694.166666666667,698.866666666667,849.866666666667,701.866666666667,689.366666666667,657.266666666667,564.566666666667,640.866666666667,791.766666666667,565.566666666667,723.766666666667,686.5,824.566666666667,582.8,814.166666666667,729.866666666667,780.366666666667,799.166666666667,637.466666666667,775.1,739.666666666667,516.866666666667,789.866666666667,839.766666666667,841.366666666667,802.066666666667,605.9,756.466666666667,650.466666666667,795.566666666667,598.566666666667,863.366666666667,776.566666666667,565.966666666667,752.366666666667,811.066666666667,709.866666666667,800.366666666667,795.7,640.366666666667,723.733333333333,846.4,850.566666666667,840.566666666667,815.866666666667,829.366666666667,873.233333333333,450.766666666667,831.266666666667,764.5,752.5,759.466666666667,874.166666666667,739.566666666667,859.266666666667,597,714.566666666667,826.3,933.466666666667,876.966666666667,751.1,761.466666666667,761.166666666667,613.133333333333,689.666666666667,761.666666666667,728.566666666667,804.066666666667,815.633333333333,574.8,777.466666666667,850.766666666667,625.4,671.166666666667,727.183333333333,516.8,479.866666666667,760.166666666667,521.666666666667,836.266666666667,795.966666666667,801.766666666667,826.466666666667,805.566666666667,552.366666666667,787.966666666667,496.466666666667,837.066666666667,515.466666666667,550.566666666667,865.966666666667,840.666666666667,654.933333333333,484.7,670.233333333333,729.966666666667,887.816666666667,796.133333333333,674.866666666667,671.466666666667,811.066666666667,838.566666666667,845.966666666667,846.166666666667,795.366666666667,586.9,876.066666666667,724.766666666667,799.666666666667,668.666666666667,679.833333333333,810.466666666667,812.833333333333,642.5,870.933333333333,889.866666666667,512.966666666667,791.5,876.766666666667,885.216666666667,586.266666666667,800.466666666667,627.766666666667,619.166666666667,702.216666666667,866.166666666667,901.5,705.4,851.066666666667,792.066666666667
"472",792.529411764706,548.764705882353,496,576.3,515.723529411765,520.4,671.394117647059,523.4,510.911764705882,478.811764705882,386.117647058824,462.411764705882,613.288235294118,376.970588235294,545.311764705882,508.029411764706,646.094117647059,404.347058823529,635.729411764706,551.417647058824,601.9,620.694117647059,459,596.635294117647,561.2,341.447058823529,611.394117647059,661.294117647059,662.923529411765,623.6,427.452941176471,578.011764705882,471.994117647059,617.123529411765,420.123529411765,684.923529411765,598.123529411765,387.494117647059,573.9,632.6,531.394117647059,621.9,617.252941176471,461.935294117647,545.264705882353,667.952941176471,672.094117647059,662.1,637.435294117647,650.935294117647,694.764705882353,271.811764705882,652.8,586.029411764706,574.047058823529,581.029411764706,695.729411764706,561.1,680.8,418.552941176471,536.1,647.847058823529,754.994117647059,698.529411764706,572.635294117647,583.029411764706,582.7,434.670588235294,511.194117647059,583.2,550.123529411765,625.564705882353,637.170588235294,396.347058823529,599,672.3,446.952941176471,492.7,548.717647058824,338.329411764706,301.4,581.711764705882,343.229411764706,657.829411764706,617.5,623.329411764706,648.011764705882,627.064705882353,373.894117647059,609.529411764706,317.982352941176,658.6,330.841176470588,372.117647058824,687.529411764706,662.2,476.476470588235,306.229411764706,491.758823529412,551.5,709.344117647059,617.670588235294,496.4,493,632.6,660.123529411765,667.5,667.688235294118,616.923529411765,408.452941176471,697.594117647059,546.329411764706,621.2,490.2,501.370588235294,632.011764705882,634.376470588235,464.035294117647,692.470588235294,711.382352941176,328.947058823529,613.029411764706,698.311764705882,706.779411764706,407.829411764706,622,449.329411764706,440.729411764706,523.735294117648,687.711764705882,723.047058823529,526.941176470588,672.623529411765,613.6
"473",607.138461538462,365,312.223076923077,392.538461538462,331.969230769231,336.623076923077,487.623076923077,339.623076923077,327.161538461538,295.069230769231,202.369230769231,278.669230769231,423.123076923077,194.184615384615,361.569230769231,324.269230769231,462.307692307692,220.584615384615,451.969230769231,367.661538461538,418.123076923077,436.915384615385,275.253846153846,412.869230769231,377.430769230769,160.015384615385,429.361538461538,477.515384615385,479.169230769231,439.830769230769,243.676923076923,394.261538461538,288.207692307692,433.369230769231,236.369230769231,501.169230769231,414.369230769231,203.715384615385,390.123076923077,442.453846153846,348.861538461538,438.146153846154,433.484615384615,279.930769230769,361.5,485.238461538462,488.315384615385,478.330769230769,453.669230769231,467.169230769231,511,100.592307692308,469.015384615385,402.269230769231,391.438461538462,397.269230769231,511.969230769231,378.592307692308,497.038461538462,234.792307692308,352.330769230769,464.084615384615,569.584615384616,514.769230769231,388.869230769231,399.269230769231,398.938461538462,250.9,328.3,399.415384615385,366.361538461538,443.507692307692,453.4,212.584615384615,415.253846153846,488.530769230769,263.192307692308,308.938461538462,364.95,147.6,111.415384615385,397.961538461538,159.469230769231,467.684615384615,433.753846153846,439.569230769231,465.9,444.830769230769,183.915384615385,425.769230769231,134.2,474.830769230769,137.353846153846,188.369230769231,503.769230769231,478.423076923077,292.692307692308,122.469230769231,308,367.753846153846,517.403846153846,435.553846153846,312.623076923077,310.107692307692,442.469230769231,476.369230769231,483.753846153846,477.515384615385,433.169230769231,224.676923076923,513.815384615385,362.569230769231,439.192307692308,306.430769230769,317.6,448.261538461538,450.6,281.761538461538,508.692307692308,526.476923076923,134.853846153846,430.984615384615,514.569230769231,514.857692307692,224.069230769231,438.223076923077,265.569230769231,256.969230769231,339.953846153846,496.615384615385,536.107692307693,343.176923076923,488.869230769231,429.846153846154
"479",762.429838709677,524.04435483871,469.981451612903,551.026612903226,491.015322580645,495.699193548387,646.679838709677,498.699193548387,485.521774193548,454.112096774194,361.412096774194,437.712096774193,580.697580645161,349.275,520.612096774194,483.263709677419,621.023387096774,379.368548387097,610.131451612903,525.650806451613,576.616935483871,595.966935483871,434.308870967742,571.926612903226,536.387903225806,313.18064516129,585.042741935484,636.388709677419,638.216935483871,598.895967741935,402.092741935484,553.310483870968,447.029838709677,591.850806451613,395.416935483871,659.415322580645,573.418548387097,361.752419354839,549.199193548387,600.075,504.331451612903,596.868548387097,592.118548387097,436.170161290322,519.507258064516,640.891129032258,646.561290322581,637.214516129032,612.726612903226,626.043548387097,669.242741935484,256.656451612904,628.081451612903,561.329838709677,547.902419354839,556.315322580645,670.225,534.073387096774,655.30564516129,393.834677419355,511.39435483871,622.336290322581,724.868548387097,673.216935483871,547.113709677419,558.315322580645,558.008870967742,409.299193548387,484.726612903226,558.349193548387,524.915322580645,599.757258064516,612.44435483871,371.639516129032,574.310483870968,647.41935483871,422.237903225807,468.010483870968,523.99435483871,312.534677419355,275.840322580646,557.010483870968,318.528225806451,625.297580645161,592.810483870968,598.616935483871,622.176612903226,600.362096774194,348.237903225807,584.815322580645,293.25564516129,633.895967741935,302.462903225806,347.412096774194,662.013709677419,637.495967741936,451.74435483871,281.278225806451,467.04435483871,526.808870967742,676.261290322581,591.820161290323,470.241129032258,466.476612903226,600.086290322581,635.418548387097,642.810483870968,635.133870967742,592.218548387097,382.760483870968,671.028225806452,521.615322580645,595.426612903226,465.49435483871,476.64435483871,607.310483870968,609.64435483871,438.104032258064,666.295967741936,682.325806451613,300.195161290323,587.24435483871,672.326612903226,673.712903225806,383.116935483871,596.357258064516,424.616935483871,416.028225806451,499.004032258065,654.804032258065,691.948387096774,502.228225806452,647.116935483871,588.908870967742
"481",1585.49,1408.98,1356.22,1425.66,1375.94,1380.4,1531.62,1383.62,1371.14,1339.04,1246.34,1322.64,1400.9,1247.3,1405.3,1363.94,1495.2,1264.58,1465.64,1375.8,1451.26,1480.92,1319.24,1456.84,1416.04,1195.76,1426.22,1514.28,1523.14,1483.84,1287.68,1438.24,1329.22,1477.34,1280.34,1531.52,1449.58,1247.72,1434.12,1420.24,1343.02,1471.02,1464.36,1302.74,1405.48,1478.36,1518.7,1515.1,1497.66,1503.92,1541.35,1129.66,1513.02,1446.26,1392.86,1441.24,1542.32,1372.74,1527.42,1278.78,1396.34,1494.44,1547.96,1547.64,1419.08,1443.24,1442.94,1294.18,1326.32,1437.46,1400.5,1451.58,1497.38,1256.58,1459.24,1525.32,1307.18,1352.94,1408.93,1198.56,1160.48,1441.94,1203.44,1445.44,1477.74,1483.54,1473.04,1440.66,1234.1,1469.74,1178.2,1523.62,1196.09,1232.34,1534.12,1522.44,1336.7,1166.44,1351.98,1411.74,1496.96,1442.9,1356.62,1308.12,1420.24,1520.34,1527.74,1455.3,1477.14,1268.68,1508.12,1406.54,1447.92,1350.44,1361.6,1492.24,1494.6,1301.34,1504.84,1500.44,1193.59,1439.04,1515.8,1494.39,1268.04,1466.92,1309.54,1300.94,1383.95,1475.34,1511.8,1387.17,1519.22,1473.84
"482",1356.1125,1185.1125,1132.3375,1186.2125,1152.0625,1153.9625,1307.7375,1159.7375,1147.2375,1115.1625,1022.4375,1098.7375,1171.4875,1023.4125,1178.8875,1134.3875,1255.4,1040.6875,1236.2625,1146.4,1211.8125,1257.025,1095.3375,1232.9875,1185.0875,989.825,1196.8125,1280.35,1299.2875,1259.9375,1063.7875,1214.3375,1100.375,1253.4875,1056.4875,1287.9875,1215.7375,1023.8375,1210.2375,1190.8125,1113.6,1231.2125,1221.6625,1073.3625,1181.6125,1248.9875,1275.15,1281.1625,1273.7875,1270.0125,1297.8375,935.3625,1289.1375,1222.3875,1163.4875,1217.3875,1298.8125,1143.3125,1283.8625,1054.9125,1172.4375,1250.9375,1318.5375,1307.9,1175.3625,1219.3875,1219.0375,1068.3125,1096.9125,1205.4125,1162.6875,1222.1875,1273.5125,1032.6875,1235.3375,1291.3625,1083.2875,1129.0375,1185.0625,974.6875,936.5875,1218.0625,979.5875,1216.0375,1253.8375,1259.6625,1243.6125,1211.2875,1010.2125,1245.8875,954.3125,1301.575,972.1875,1008.4375,1290.6,1298.5375,1112.8125,942.5875,1128.1125,1187.8375,1267.5375,1213.4875,1132.7375,1078.7125,1190.8125,1296.4875,1303.8375,1225.8875,1253.2875,1044.7875,1278.7,1182.6625,1218.5125,1126.5375,1137.7125,1268.3375,1270.7125,1071.9625,1275.4625,1271.0125,969.6875,1209.6625,1286.4,1264.9875,1044.1625,1220.8125,1085.6625,1077.0875,1160.0625,1245.9375,1282.4375,1163.275,1275.7125,1249.9375
"483",1677.36666666667,1510.25,1457.46666666667,1507.48333333333,1477.21666666667,1478.16666666667,1632.86666666667,1484.86666666667,1472.41666666667,1440.31666666667,1347.58333333333,1423.91666666667,1492.75,1348.55,1503.08333333333,1455.65,1576.66666666667,1365.85,1557.51666666667,1467.66666666667,1533.06666666667,1582.16666666667,1420.48333333333,1558.13333333333,1506.06666666667,1314.96666666667,1518.06666666667,1601.60833333333,1624.41666666667,1585.06666666667,1388.95,1539.48333333333,1422.86666666667,1578.61666666667,1381.61666666667,1609.26666666667,1534.61666666667,1348.95,1535.36666666667,1512.06666666667,1434.86666666667,1552.48333333333,1542.95,1394.63333333333,1506.75,1570.23333333333,1596.40833333334,1602.41666666667,1598.91666666667,1591.275,1619.1,1260.48333333333,1614.26666666667,1547.53333333333,1484.73333333333,1542.51666666667,1620.08333333333,1464.58333333333,1605.125,1380.05,1497.56666666667,1572.18333333333,1639.81666666667,1629.16666666667,1496.63333333333,1544.51666666667,1544.16666666667,1392.56666666667,1418.16666666667,1526.66666666667,1483.95,1543.45,1598.65,1357.85,1560.48333333333,1612.61666666667,1408.45,1454.16666666667,1510.2,1299.81666666667,1261.71666666667,1543.21666666667,1304.73333333333,1537.31666666667,1578.98333333333,1584.81666666667,1564.91666666667,1532.55,1335.36666666667,1571.01666666667,1279.45,1628.95,1297.325,1333.58333333333,1611.86666666667,1623.66666666667,1437.95,1267.73333333333,1453.25,1512.98333333333,1588.81666666667,1534.75,1457.86666666667,1399.96666666667,1512.08333333333,1621.61666666667,1628.98333333333,1547.15,1578.41666666667,1369.95,1599.95,1507.81666666667,1539.76666666667,1451.66666666667,1462.85,1593.48333333333,1595.85,1393.23333333333,1596.73333333333,1592.275,1294.825,1530.91666666667,1607.66666666667,1586.26666666667,1369.31666666667,1542.06666666667,1410.81666666667,1402.23333333333,1485.2,1567.21666666667,1603.68333333333,1488.43333333333,1596.96666666667,1575.08333333333
"484",1453.66315789473,1220.64736842105,1167.88421052632,1248.98421052632,1187.63157894737,1192.3,1343.27894736842,1195.3,1182.82105263158,1150.71578947368,1058.01578947368,1134.32105263158,1270.72105263158,1058.94210526316,1217.21578947368,1182.44736842105,1317.97894736842,1076.24210526316,1308.07368421053,1222.88421052632,1274.57894736842,1292.57894736842,1130.90526315789,1268.53684210526,1233.1,1010.32631578947,1287.46315789474,1334.92105263158,1334.82631578947,1295.5,1099.34210526316,1249.92631578947,1143.87894736842,1289.03157894737,1092.03157894737,1356.88421052632,1270.03157894737,1059.37894736842,1245.8,1290.05789473684,1205.26315789474,1293.80526315789,1289.34210526316,1136,1217.14736842105,1341.00526315789,1344.03684210526,1335.74210526315,1309.33684210526,1324.57894736842,1366.70526315789,944.210526315789,1324.68947368421,1257.94210526316,1247.41052631579,1252.92631578947,1367.69473684211,1234.98947368421,1352.76315789473,1090.44210526316,1208,1319.8,1416.10263157894,1371.14736842106,1244.55789473684,1254.92631578947,1254.60526315789,1106.54210526316,1183.85263157895,1257.16842105263,1223.06842105263,1302.32105263158,1309.04210526316,1068.24210526316,1270.90526315789,1345.94210526316,1118.84210526316,1164.60526315789,1220.59473684211,1010.23157894737,972.152631578947,1253.61052631579,1015.14210526316,1315.29473684211,1289.40526315789,1295.23157894737,1324.33157894737,1302.29473684211,1045.77894736842,1281.42631578947,989.863157894737,1330.5,1007.75526315789,1044.01578947368,1359.48421052632,1334.1,1148.34736842105,978.142105263158,1163.64736842105,1223.40526315789,1366.79210526316,1294.04210526316,1168.3,1167.3,1290.06842105263,1332.03157894737,1339.40526315789,1325.12631578947,1288.82631578947,1080.34210526316,1366.85789473684,1218.23157894737,1298.29473684211,1162.1,1173.24736842105,1303.92631578947,1306.24736842105,1137.55263157895,1362.02631578947,1369.22631578947,1005.25526315789,1289.82105263158,1368.68947368421,1364.24473684211,1079.73157894737,1293.51052631579,1121.23157894737,1112.63684210526,1195.62105263158,1345.18421052632,1381.29210526316,1198.83421052632,1344.58947368422,1285.50526315789
"485",2043.45,1816.7,1763.95,1844.25,1783.7,1788.35,1939.35,1791.35,1778.85,1746.75,1654.05,1730.35,1858.85,1655,1813.25,1776,1914.05,1672.3,1903.7,1819.35,1869.85,1888.65,1726.95,1864.6,1829.15,1606.35,1884.15,1929.25,1930.85,1891.55,1695.4,1845.95,1739.95,1885.1,1688.1,1952.85,1866.1,1655.45,1841.85,1878.15,1800.95,1889.85,1885.2,1729.9,1813.2,1936.3,1940.05,1930.05,1905.4,1918.9,1962.7,1540.25,1920.75,1854,1850.8,1849,1963.7,1830.65,1948.75,1686.5,1804.05,1915.8,2005.9,1966.5,1840.6,1851,1850.65,1702.6,1784.25,1851.15,1818.05,1909.5,1905.1,1664.3,1866.95,1940.25,1714.9,1760.65,1816.65,1606.3,1568.2,1849.65,1611.2,1903.35,1885.45,1891.25,1930.95,1898.6,1641.85,1877.5,1585.9,1926.55,1603.8,1640.05,1955.5,1930.15,1744.4,1574.2,1759.7,1819.45,1954.9,1900.8,1764.35,1766.05,1878.15,1928.1,1935.45,1913.25,1884.85,1676.4,1965.55,1814.25,1905.85,1758.15,1769.3,1899.95,1902.3,1732,1960.4,1958.35,1601.3,1897,1966.25,1952.3,1675.75,1889.95,1717.25,1708.7,1791.7,1933.25,1969.75,1794.875,1940.6,1881.55
"486",1472.34285714286,1302.98571428571,1250.24285714286,1302.46428571429,1269.97142857143,1271.47857142857,1425.63571428571,1277.64285714286,1265.15714285714,1233.05714285714,1140.35714285714,1216.65714285714,1287.72142857143,1141.29285714286,1296.38571428571,1250.60714285714,1371.65,1158.58571428571,1352.47857142857,1262.65,1328.06428571429,1374.93571428571,1213.25,1350.88571428571,1301.22142857143,1107.71785714286,1313.05714285714,1396.6,1417.15714285714,1377.85,1181.68571428571,1332.25714285714,1217.12857142857,1371.37142857143,1174.37142857143,1404.23214285714,1330.94285714286,1141.72857142857,1328.14285714286,1307.06428571429,1229.82857142857,1347.46428571429,1337.9,1189.6,1299.48571428571,1365.2,1391.38571428572,1397.41071428572,1391.67857142857,1386.24285714286,1414.05714285714,1053.25714285714,1407.03571428571,1340.27857142857,1279.7,1335.26428571429,1415.04642857143,1259.56428571429,1400.11785714286,1172.78571428571,1290.35,1367.15,1434.78214285714,1424.13571428571,1291.6,1337.26428571429,1336.95714285714,1185.86428571429,1213.15714285714,1321.65714285714,1278.90714285714,1338.40714285714,1391.39285714286,1150.58571428571,1353.25,1407.61428571429,1201.18571428571,1246.95714285714,1302.93928571429,1092.57857142857,1054.49642857143,1335.95714285714,1097.47857142857,1332.27857142857,1371.75,1377.56428571429,1359.87142857143,1327.50714285714,1128.11428571429,1363.76428571429,1072.20714285714,1420.44285714286,1090.10357142857,1126.35714285714,1406.825,1416.45,1230.69285714286,1060.47857142857,1245.98571428571,1305.75,1383.78214285714,1329.7,1250.64285714286,1194.95714285714,1307.06428571429,1414.37142857143,1421.75,1342.12142857143,1371.15714285714,1162.68571428571,1394.94285714286,1300.56428571429,1334.75,1244.45,1255.58571428571,1386.25714285714,1388.58571428571,1188.19285714286,1391.69285714286,1387.27142857143,1087.60357142857,1325.89285714286,1402.65,1381.23214285714,1162.06428571429,1337.06428571429,1203.56428571429,1194.97857142857,1277.95714285714,1362.17142857143,1398.65,1281.175,1391.925,1367.85
"487",1758.25,1631.9,1579.2,1588.4,1598.9,1559.1,1754.6,1606.6,1594.1,1562,1469.3,1545.6,1573.7,1470.2,1584,1536.6,1657.6,1487.5,1638.4,1548.6,1614,1703.9,1542.2,1679.8,1587,1421.6,1599,1682.55,1746.1,1706.8,1510.6,1661.2,1503.8,1700.3,1503.3,1690.15,1615.5,1470.7,1657.1,1593,1515.8,1633.4,1623.8,1475.5,1628.4,1651.1,1677.35,1683.35,1720.6,1672.15,1700,1355.5,1736,1669.2,1565.6,1664.2,1700.95,1545.5,1686.05,1501.7,1619.3,1653.05,1720.75,1710.05,1577.5,1666.2,1665.9,1473.5,1499.1,1607.6,1564.8,1624.3,1720.3,1479.5,1682.2,1693.55,1530.1,1575.9,1631.85,1421.5,1383.45,1664.9,1426.4,1618.2,1700.7,1706.5,1645.8,1613.4,1457.1,1692.7,1401.2,1709.85,1419.05,1455.3,1692.75,1745.4,1559.6,1389.4,1574.9,1634.7,1669.75,1615.7,1579.6,1480.9,1593,1743.3,1750.7,1628.1,1700.1,1491.6,1680.9,1629.5,1620.7,1573.4,1584.5,1715.2,1717.5,1474.1,1677.6,1673.2,1416.55,1611.8,1688.6,1667.15,1491,1623,1532.5,1523.9,1606.85,1648.1,1684.55,1610.1,1677.85,1696.8
"488",1662.8625,1489.7,1436.9375,1493,1456.6875,1459.975,1612.325,1464.35,1451.875,1419.775,1327.0875,1403.375,1478.2375,1328,1484.8875,1440.9875,1569.075,1345.2875,1543.0125,1453.1375,1518.6,1561.625,1399.975,1537.5875,1493.1625,1281.10625,1503.5625,1587.0875,1603.8875,1564.575,1368.4,1518.9875,1408.3625,1558.0875,1361.0875,1594.7625,1527.325,1328.4125,1514.85,1497.6,1420.35,1544.9375,1528.425,1380.1125,1486.2,1555.7125,1581.9,1587.94375,1578.3875,1576.7625,1604.575,1219.6625,1593.725,1526.9875,1470.2125,1521.9875,1605.5625,1450.1,1590.65,1359.5,1477.075,1557.66875,1625.3,1614.6625,1482.1125,1523.9875,1523.675,1374.275,1403.6625,1512.1625,1469.425,1528.925,1578.1,1337.2875,1539.975,1598.1375,1387.9,1433.675,1489.65,1279.2875,1241.2125,1522.6875,1284.1875,1522.8125,1558.475,1564.2875,1550.4125,1518.025,1314.825,1550.4875,1258.9125,1602.89375,1276.825,1313.0875,1597.3625,1603.1625,1417.4,1247.1875,1432.7,1492.475,1574.3,1520.225,1437.35,1385.4625,1497.6,1601.0875,1608.475,1532.6375,1557.8875,1349.4,1585.45,1487.2875,1525.25,1431.1625,1442.3,1572.9875,1575.3,1378.7125,1582.2125,1577.8,1274.325,1516.4125,1593.1375,1571.7625,1348.7875,1527.6,1390.2875,1381.6875,1464.65625,1552.7,1589.16875,1467.8875,1582.4625,1554.575
