"FAFZone","AlbanyCounty","AlleganyCounty","BronxCounty","BroomeCounty","CattaraugusCounty","CayugaCounty","ChautauquaCounty","ChemungCounty","ChenangoCounty","ClintonCounty","ColumbiaCounty","CortlandCounty","DelawareCounty","DutchessCounty","ErieCounty","EssexCounty","FranklinCounty","FultonCounty","GeneseeCounty","GreeneCounty","HamiltonCounty","HerkimerCounty","JeffersonCounty","KingsCounty","LewisCounty","LivingstonCounty","MadisonCounty","MonroeCounty","MontgomeryCounty","NassauCounty","NewYorkCounty","NiagaraCounty","OneidaCounty","OnondagaCounty","OntarioCounty","OrangeCounty","OrleansCounty","OswegoCounty","OtsegoCounty","PutnamCounty","QueensCounty","RensselaerCounty","RichmondCounty","RocklandCounty","StLawrenceCounty","SaratogaCounty","SchenectadyCounty","SchoharieCounty","SchuylerCounty","SenecaCounty","SteubenCounty","SuffolkCounty","SullivanCounty","TiogaCounty","TompkinsCounty","UlsterCounty","WarrenCounty","WashingtonCounty","WayneCounty","WestchesterCounty","WyomingCounty","YatesCounty"
"473",825.315384615385,705.430769230769,723.069230769231,724.4,675.323076923077,788.953846153846,638.338461538462,709.323076923077,757.8,987.469230769231,810.669230769231,760.407692307692,755.569230769231,766.3,678.353846153846,940.646153846154,970.776923076923,855.692307692308,717.223076923077,798.338461538462,894.753846153846,834.369230769231,863.692307692308,716.792307692308,875.946153846154,737.423076923077,807.715384615385,749.053846153846,842.507692307692,738.115384615385,714.119230769231,702.792307692308,835.038461538462,792.076923076923,768.461538461538,726.369230769231,732.353846153846,822.730769230769,791.192307692308,766.415384615385,722.419230769231,835.007692307692,709.915384615385,730.823076923077,921.530769230769,854.415384615385,845.207692307692,821.907692307692,722.319230769231,752.657692307693,721.753846153847,765.769230769231,732.915384615385,712.623076923077,732.461538461538,751.715384615385,886.569230769231,885.9,780.707692307692,741.469230769231,713.792307692308,743.588461538462
"479",970.528225806452,780.066935483871,879.215322580645,871.478225806452,742.876612903226,872.539516129032,705.891129032258,831.791129032258,904.887096774193,1101.22177419355,967.539516129032,885.616129032258,909.102419354839,923.175806451613,745.900806451613,1054.41532258064,1057.68951612903,975.686290322581,784.776612903226,955.234677419355,994.618548387097,942.900806451613,950.612096774194,872.947580645161,966.183064516129,804.986290322581,909.683064516129,816.602419354839,961.820161290323,894.254838709677,870.254838709677,770.363709677419,924.015322580645,882.441935483871,836.016129032258,883.241129032258,799.900806451613,899.447580645161,938.279838709678,923.741129032258,878.570967741935,984.308870967742,866.057258064516,886.966935483871,1008.45725806451,984.662096774194,975.164516129032,967.300806451613,839.295161290323,847.853225806452,815.971774193548,921.904032258064,887.523387096774,852.047580645161,858.154032258064,908.607258064516,1017.83306451613,1021.25564516129,858.689516129032,897.604032258065,781.371774193548,837.799193548387
"481",1840.56,1595.74,1767.06,1768.38,1554.96,1690.26,1517.98,1675.58,1801.8,1933.86,1854.64,1730.92,1799.54,1810.3,1558,1887.06,1879.32,1816.22,1596.86,1842.34,1821.36,1775.06,1772.22,1760.79,1788.88,1617.06,1735.74,1628.72,1801.56,1782.12,1758.09,1582.46,1745.96,1705.22,1648.12,1770.34,1612,1713.74,1835.2,1810.42,1766.42,1879,1753.92,1774.82,1830.06,1836.46,1826.62,1865.9,1677.96,1674.02,1641.36,1809.74,1776.92,1717.84,1705.86,1795.72,1870.96,1879.72,1676.04,1785.44,1593.46,1663.22
"482",1645.4375,1474.425,1543.1875,1544.5125,1433.675,1568.925,1396.725,1529.4375,1577.9125,1807.5625,1630.7875,1580.5125,1575.6625,1586.4125,1436.725,1760.7375,1765.275,1675.8125,1475.575,1618.4375,1697.525,1654.4875,1658.175,1536.8875,1672.45,1495.8,1627.8375,1507.425,1662.6125,1558.2375,1534.225,1461.125,1630.6,1588.675,1526.825,1546.4875,1490.725,1592.425,1611.3125,1586.525,1542.5375,1655.125,1530.025,1550.9375,1715.975,1674.5375,1665.3125,1642.0125,1532.325,1552.725,1520.075,1585.8625,1553.025,1532.7375,1552.5625,1571.8375,1706.6625,1706.0125,1554.725,1561.5625,1472.125,1541.925
"483",1970.55,1740.41666666667,1868.31666666667,1869.65,1699.66666666667,1834.96666666667,1662.68333333333,1820.28333333333,1903.05,2132.71666666667,1955.91666666667,1905.65,1900.81666666667,1911.55,1702.7,2085.88333333333,2024,2000.95,1741.56666666667,1943.58333333333,1966.06666666667,1919.71666666667,1916.91666666667,1862.03333333333,1933.58333333333,1761.78333333333,1880.41666666667,1773.4,1987.75,1883.35833333333,1859.36666666667,1727.11666666667,1890.65,1849.9,1792.8,1871.61666666667,1756.7,1858.41666666667,1936.45,1911.66666666667,1867.66666666667,1980.26666666667,1855.16666666667,1876.06666666667,1974.71666666667,1999.66666666667,1990.45,1967.15,1822.66666666667,1818.7,1786.06666666667,1911.01666666667,1878.16666666667,1857.86666666667,1850.55,1896.96666666667,2031.81666666667,2031.15,1820.71666666667,1886.71666666667,1738.13333333333,1807.9
"484",1652.63684210526,1407.81052631579,1578.04210526316,1569.67368421053,1367.05789473684,1502.34736842105,1330.06842105263,1487.66842105263,1603.10526315789,1745.95263157895,1666.01052631579,1542.99736842105,1608.96315789474,1621.64736842105,1370.06842105263,1699.13157894737,1691.37368421053,1628.27368421053,1408.95263157895,1653.68947368421,1633.45263157895,1587.12631578947,1584.31052631579,1571.76052631579,1600.96315789474,1429.16842105263,1547.81052631579,1440.77368421053,1613.66842105263,1593.08421052632,1569.08421052632,1394.52631578947,1558.04210526316,1517.28947368421,1460.19473684211,1581.71578947368,1424.06842105263,1525.82631578947,1636.47894736842,1622.24736842105,1577.38684210527,1683.31578947368,1564.88421052632,1585.8,1642.13157894737,1648.54210526316,1638.69473684211,1664.91052631579,1490.05789473684,1486.10526315789,1453.45263157895,1620.73684210526,1586.66315789474,1529.91052631579,1517.95263157895,1607.06842105263,1683.05789473684,1691.77368421053,1488.12105263158,1596.43684210526,1405.53157894737,1475.27368421053
"485",2233.25,1988.45,2174.8,2128.2,1947.7,2082.95,1910.7,2068.3,2161.65,2326.55,2262.35,2123.6,2207.25,2218,1950.7,2279.75,2272,2208.9,1989.6,2250.05,2214.05,2167.75,2164.95,2168.5,2181.6,2009.8,2128.45,2021.4,2194.3,2189.85,2165.825,1975.15,2138.65,2097.95,2040.85,2178.05,2004.7,2106.45,2195,2218.15,2174.15,2250.25,2161.65,2182.55,2222.75,2229.15,2219.35,2217,2070.7,2066.7,2034.1,2217.5,2184.65,2110.55,2098.55,2203.45,2263.7,2272.4,2068.75,2193.2,1986.15,2055.9
"486",1763.33571428571,1523.41428571428,1661.07857142857,1662.39285714286,1482.62142857143,1617.92142857143,1445.65,1600.64285714286,1695.8,1898.67857142857,1748.65714285714,1685.17142857143,1693.55714285714,1704.3,1485.66428571428,1851.87142857143,1808,1770.94285714286,1524.52142857143,1736.35,1748.65714285715,1703.75,1700.93571428571,1654.8,1717.23214285714,1544.74285714285,1666.25714285715,1556.37142857143,1757.35,1676.13571428571,1652.11071428571,1510.12142857143,1674.47142857143,1633.55714285714,1575.78571428572,1664.37142857143,1539.66428571428,1641.42142857143,1729.19285714286,1704.43571428571,1660.43928571429,1773.02142857143,1647.93571428571,1668.84285714286,1758.75714285715,1781.67142857143,1772.30714285714,1759.90714285714,1603.075,1601.69285714286,1569.02142857143,1703.76785714286,1670.93571428571,1640.65714285715,1633.59285714285,1689.74285714286,1814.30714285714,1818.46428571429,1603.71428571428,1679.47142857143,1521.12142857143,1590.87142857143
"487",2066.4,1821.6,1990,1991.3,1780.8,1916.1,1743.8,1901.4,2024.8,2159.7,2077.6,1956.75,2022.5,2033.3,1783.8,2112.9,2105.1,2042,1822.7,2065.3,2047.2,2000.9,1998.1,1983.75,2014.7,1842.9,1961.6,1854.5,2027.4,2005.1,1981.05,1808.3,1971.8,1931.1,1873.9,1993.3,1837.8,1939.6,2058.1,2033.4,1989.4,2102,1976.9,1997.8,2055.9,2062.3,2052.4,2088.9,1903.8,1899.8,1867.2,2032.7,1999.9,1943.7,1931.7,2018.7,2096.8,2105.5,1901.9,2008.4,1819.3,1889
"488",1930.3625,1679.575,1847.7875,1849.1,1638.8375,1774.125,1601.85,1759.45,1882.5,2017.7375,1935.3875,1814.75625,1880.275,1891,1641.85,1970.925,1963.15,1900.05,1680.7375,1923.075,1905.2375,1858.9,1856.075,1841.525,1872.7375,1700.9375,1819.575,1712.55,1885.4375,1862.81875,1838.8375,1666.3125,1829.8375,1789.0625,1731.9625,1851.0875,1695.85,1797.6125,1915.9,1891.125,1847.13125,1959.725,1834.625,1855.5375,1913.925,1920.3375,1910.4625,1946.6,1761.8375,1757.85,1725.2375,1890.4875,1857.625,1801.6875,1789.7375,1876.4375,1954.8375,1963.55,1759.8875,1866.1875,1677.325,1747.05
"489",1822.2658974359,1579.07128205128,1749.66230769231,1727.6917948718,1538.30923076923,1673.59897435897,1501.32923076923,1658.93076923077,1761.10179487179,1921.07692307693,1837.94512820513,1717.38717948718,1776.75948717948,1793.58384615385,1541.33794871795,1874.25692307692,1862.63897435897,1802.16897435897,1580.20923076923,1825.62512820512,1804.70923076923,1758.38102564103,1755.56051282051,1743.38487179487,1772.21948717949,1600.41743589744,1719.07128205128,1612.03897435897,1787.66435897436,1764.70435897436,1740.70435897436,1565.78,1729.30102564103,1688.54923076923,1631.44974358974,1753.6441025641,1595.33794871795,1697.07794871795,1794.49282051282,1795.21512820513,1749.01692307692,1843.92538461538,1736.5041025641,1757.41717948718,1813.38871794872,1821.46102564103,1811.69051282051,1820.81307692308,1661.30923076923,1657.34769230769,1624.70923076923,1792.35358974359,1755.20641025641,1700.14871794871,1689.19897435897,1779.00717948718,1855.66461538461,1863.18923076923,1659.37025641026,1768.05307692308,1576.78974358974,1646.53897435897
"491",2216.2,1971.36,2199.94,2111.14,1930.62,2065.9,1893.64,2051.24,2144.55,2309.51,2256.92,2106.55,2175.36,2226.65,1933.65,2262.68,2254.94,2191.85,1972.52,2230.7,2197.01,2150.66,2147.86,2203.125,2164.53,1992.73,2111.36,2004.34,2177.24,2223.45,2196.07,1958.06,2121.59,2080.85,2023.75,2186.71,1987.65,2089.36,2177.94,2231.4,2210.26,2233.15,2198.06,2202.66,2205.68,2212.09,2202.25,2199.94,2053.63,2049.65,2017.01,2251.13,2178.06,2093.46,2081.49,2212.06,2246.63,2255.35,2051.66,2213.32,1969.07,2038.84
"499",2266.23157894737,2021.41052631579,2249.94210526316,2161.17368421053,1980.63684210526,2115.93157894737,1943.66842105263,2101.26315789474,2194.58421052632,2359.53684210526,2306.93684210526,2156.58421052632,2225.38947368421,2276.68421052632,1983.67368421053,2312.72105263158,2304.97894736842,2241.86842105263,2022.53684210526,2280.93157894736,2247.03684210526,2200.71578947368,2197.88947368421,2253.17368421052,2214.55789473684,2042.75263157895,2161.41052631579,2054.37368421053,2227.25263157895,2273.50526315789,2246.08684210526,2008.11578947368,2171.63157894737,2130.88947368421,2073.78421052632,2236.73684210526,2037.67368421053,2139.41578947368,2227.97894736842,2281.43684210526,2260.31052631579,2283.20526315789,2248.08947368421,2252.70526315789,2255.72105263158,2262.13157894737,2252.28421052632,2249.96842105263,2103.63684210526,2099.68421052632,2067.03684210526,2301.13684210526,2228.08947368421,2143.50526315789,2131.53157894737,2262.11052631579,2296.63684210526,2305.36842105263,2101.70526315789,2263.33684210526,2019.12631578947,2088.86842105263
"500",157.828571428571,417.042857142857,290.107142857143,277.621428571429,454.307142857143,289.942857142857,462.307142857143,338.064285714286,262.978571428571,119.764285714286,182.985714285714,294.185714285714,249.735714285714,233.892857142857,403.842857142857,126.507142857143,154.507142857143,165.807142857143,368.642857142857,195.371428571429,169.628571428571,208.278571428571,238.721428571429,306.275,230.292857142857,370.95,249.214285714286,343.885714285714,172.142857142857,311.707142857143,298.114285714286,414.528571428571,224.228571428571,263.214285714286,326,259.935714285714,377.864285714286,261.835714285714,238.414285714286,254.128571428571,299.371428571429,149.885714285714,313.892857142857,281.585714285714,186.578571428571,136.414285714286,155.028571428571,191.964285714286,331.35,311.3,376.821428571429,339.342857142857,261.635714285714,307.664285714286,308.25,218.85,122.828571428571,127.457142857143,309.942857142857,278.95,386.128571428571,329.214285714286
"511",501.929411764706,443.526470588235,369.864705882353,419.511764705882,442.505882352941,491.911764705882,454.358823529412,409.341176470588,452.911764705882,664.058823529412,487.258823529412,455.511764705882,450.664705882353,457.758823529412,491.047058823529,617.235294117647,668.9,550.811764705882,490.020588235294,474.941176470588,591.370588235294,529.470588235294,561.835294117647,360.729411764706,573.711764705882,461.15,502.841176470588,490.055882352941,537.623529411765,385.920588235295,360.908823529412,515.470588235294,532.964705882353,489.823529411765,476.273529411765,421.470588235294,509.520588235294,525.964705882353,486.311764705882,433.017647058824,370.229411764706,511.617647058824,346.817647058824,384.329411764706,619.647058823529,531.029411764706,538.082352941176,517.017647058824,422.320588235294,454.497058823529,424.120588235294,413.558823529412,428.035294117647,412.641176470588,432.458823529412,446.841176470588,563.158823529412,562.5,481.291176470588,385.758823529412,484.497058823529,445.961764705882
"512",515.496428571429,495.057142857143,381.378571428571,455.142857142857,498.285714285714,527.539285714286,510.157142857143,460.6,488.560714285714,677.632142857143,500.825,491.160714285714,487.975,460.389285714286,546.821428571429,630.810714285714,691.025,574.428571428572,542.839285714286,488.510714285714,617.821428571428,565.128571428571,597.475,372.253571428571,609.342857142857,513.964285714286,538.5,542.871428571429,567.046428571429,397.432142857143,372.417857142857,571.271428571429,568.607142857142,525.460714285714,529.082142857143,435.882142857143,562.339285714286,561.607142857142,521.95,446.014285714286,381.746428571429,525.192857142858,358.335714285715,395.846428571429,655.307142857143,544.603571428571,532.453571428571,538.6,475.135714285714,505.164285714285,476.939285714286,424.485714285714,445.542857142857,463.460714285715,485.246428571429,464.360714285714,576.717857142857,576.057142857142,533.521428571428,397.260714285714,537.321428571429,498.760714285714
"513",410.267647058824,341.073529411765,282.414705882353,318.470588235294,334.535294117647,390.876470588235,346.364705882353,307.429411764706,351.876470588235,572.420588235294,395.620588235294,354.476470588235,349.623529411765,357.608823529412,383.064705882353,525.59705882353,567.729411764705,449.776470588235,388.126470588235,383.297058823529,490.347058823529,428.452941176471,460.788235294118,273.782352941176,472.676470588235,359.261764705882,401.8,388.158823529412,436.576470588235,299.594117647059,273.455882352941,407.488235294118,431.941176470588,388.776470588235,374.361764705882,319.891176470588,407.626470588235,424.935294117647,385.276470588235,343.344117647059,283.908823529412,419.973529411765,259.838235294117,299.285294117647,518.611764705882,439.385294117647,437.173529411765,415.976470588235,320.432352941176,352.6,322.229411764706,327.25,326.438235294117,310.729411764706,330.570588235294,345.255882352942,471.526470588235,470.85,379.379411764706,300.273529411764,382.6,344.055882352941
"519",561.786046511628,471.892441860465,445.556395348837,467.680232558139,455.059302325581,539.145348837209,458.952325581395,454.740697674418,501.087790697674,723.944186046512,547.146511627907,503.688953488372,498.871511627907,505.047674418605,496.847093023256,677.123255813954,715.78546511628,598.413372093024,523.523837209302,534.824418604651,639.147093023256,577.666860465117,610,437.589534883721,621.87965116279,503.416279069767,551.012209302326,529.816860465116,585.386627906977,463.153488372093,436.604069767442,521.218604651163,581.152325581396,537.991279069767,520.893023255814,467.300581395349,541.65,574.151162790698,534.48023255814,499.802325581396,447.466279069767,571.485465116279,427.582558139535,460.478488372093,667.840697674418,590.899418604651,582.93023255814,564.511046511628,467.055232558139,499.248255813954,469.344186046512,490.786627906977,474.254069767442,460.361627906977,480.757558139535,493.065116279069,623.047674418605,622.36511627907,527.084302325581,466.639534883721,517.377325581396,490.810465116279
"531",2933.88888888889,2689.07777777778,2917.6,2828.85555555556,2648.28888888889,2783.58888888889,2611.32222222222,2768.91111111111,2862.25555555556,3027.18888888889,2974.58888888889,2824.26666666667,2893.06666666667,2944.36666666667,2651.35555555556,2980.38888888889,2972.64444444444,2909.55555555556,2690.18888888889,2948.68888888889,2914.68888888889,2868.38888888889,2865.56666666667,2920.83888888889,2882.2,2710.4,2829.07777777778,2722.05555555556,2894.9,2941.16666666667,2913.73888888889,2675.77777777778,2839.28888888889,2798.56666666667,2741.45555555556,2904.38888888889,2705.35555555556,2807.07777777778,2895.64444444444,2949.08888888889,2927.96666666667,2950.86666666667,2915.76666666667,2920.37777777778,2923.38888888889,2929.78888888889,2919.95555555556,2917.62222222222,2771.28888888889,2767.36666666667,2734.68888888889,2968.78888888889,2895.76666666667,2811.17777777778,2799.18888888889,2929.76666666667,2964.28888888889,2973.05555555556,2769.37777777778,2930.98888888889,2686.78888888889,2756.55555555556
"532",2934.8,2690,2918.53333333333,2829.73333333333,2649.23333333333,2784.53333333333,2612.23333333333,2769.83333333333,2863.16666666667,3028.13333333333,2975.53333333333,2825.15,2893.96666666667,2945.26666666667,2652.23333333333,2981.3,2973.53333333333,2910.43333333333,2691.13333333333,2949.6,2915.63333333333,2869.3,2866.46666666667,2921.75,2883.13333333333,2711.33333333333,2830,2722.93333333333,2895.83333333333,2942.06666666667,2914.68333333333,2676.7,2840.23333333333,2799.46666666667,2742.33333333333,2905.33333333333,2706.23333333333,2808,2896.53333333333,2950.03333333333,2928.86666666667,2951.76666666667,2916.66666666667,2921.3,2924.3,2930.73333333333,2920.83333333333,2918.53333333333,2772.23333333333,2768.26666666667,2735.63333333333,2969.73333333333,2896.66666666667,2812.06666666667,2800.1,2930.7,2965.23333333333,2973.93333333333,2770.3,2931.93333333333,2687.7,2757.43333333333
"539",2797.32592592593,2552.5,2781.05185185185,2692.26666666667,2511.72962962963,2647.01481481481,2474.75925925926,2632.36666666667,2725.68518518519,2890.63703703704,2838.03333333333,2687.68518518519,2756.49259259259,2807.78148148148,2514.76666666667,2843.81111111111,2836.07037037037,2772.97407407407,2553.63703703704,2812.11111111111,2778.13703703704,2731.80740740741,2728.99259259259,2784.25925925926,2745.65185185185,2573.85555555556,2692.5,2585.47407407407,2758.35555555556,2804.5962962963,2777.18333333334,2539.20740740741,2702.71481481481,2661.98148148148,2604.88518518519,2767.83703703704,2568.76666666667,2670.50740740741,2759.07037037037,2812.51481481481,2791.4037037037,2814.2962962963,2779.18888888889,2783.80740740741,2786.81111111111,2793.21481481481,2783.38518518519,2781.06666666667,2634.72962962963,2630.78148148148,2598.13703703704,2832.22962962963,2759.18888888889,2674.60740740741,2662.62222222222,2793.1962962963,2827.72962962963,2836.47407407407,2632.80740740741,2794.43703703704,2550.20740740741,2619.97407407407
"540",571.961818181818,381.321818181818,470.423636363636,467.570909090909,359.96,485.252727272727,332.810909090909,415.396363636364,500.981818181818,727.385454545455,557.309090909091,503.561818181818,500.874545454545,512.958181818182,372.334545454545,680.567272727273,678.110909090909,597.329090909091,409.490909090909,544.987272727273,616.009090909091,567.42,571.032727272727,464.134545454546,585.465454545454,424.377272727272,518.607272727273,439.889090909091,583.852727272727,485.462727272727,461.456363636364,396.778181818182,543.181818181818,501.74,452.52,473.010909090909,426.041818181818,515.750909090909,534.369090909091,513.234545454545,469.771818181818,581.663636363636,456.92,478.170909090909,628.858181818182,600.390909090909,589.652727272727,565.081818181818,418.657272727272,453.896363636364,416.284545454545,513.104545454546,478.387272727273,424.06,445.007272727273,498.374545454545,632.698181818182,632.567272727273,474.895454545455,488.801818181818,405.410909090909,438.106363636363
"551",933.125,688.2875,916.8375,828.0625,647.5375,782.8375,610.5375,768.15,861.4875,1026.4375,973.8375,823.475,892.2875,943.575,650.5625,979.625,971.8625,908.7625,689.4375,947.4625,913.9375,867.6,864.7875,920.06875,881.4375,709.6375,828.2875,721.2625,894.1375,940.3875,912.9875,675,838.5375,797.7875,740.6875,903.6375,704.5625,806.3,894.8625,948.3375,927.1875,950.0875,914.9875,919.5875,922.625,929.0375,919.1875,916.8375,770.5375,766.575,733.9375,968.0375,894.9875,810.3875,798.425,928.9875,963.5375,972.2625,768.5875,930.2375,686.0125,755.7625
"559",1092.82265625,847.98828125,1076.53671875,987.75703125,807.22890625,942.51953125,770.24453125,927.84765625,1021.16640625,1186.12890625,1133.53046875,983.16328125,1051.97265625,1103.26484375,810.25546875,1139.30546875,1131.55546875,1068.45546875,849.12890625,1107.28671875,1073.62734375,1027.2921875,1024.47265625,1079.7578125,1041.13515625,869.33359375,987.98671875,880.95703125,1053.83359375,1100.07578125,1072.678125,834.69375,998.21796875,957.46640625,900.35859375,1063.33046875,864.25703125,965.99609375,1054.55546875,1108.01796875,1086.88359375,1109.77421875,1074.67578125,1079.28828125,1082.30546875,1088.71796875,1078.85859375,1076.54609375,930.22734375,926.26640625,893.62890625,1127.72890625,1054.67578125,970.08046875,958.12109375,1088.68359375,1123.22890625,1131.95546875,928.28515625,1089.93046875,845.70859375,915.45703125
"560",1966.55217391304,1721.71739130435,1950.26956521739,1861.48695652174,1680.95652173913,1816.25652173913,1643.97391304348,1801.57391304348,1894.90434782609,2059.86086956522,2007.26086956522,1856.90217391304,1925.70869565217,1977.00434782609,1683.98695652174,2013.03913043478,2005.28260869565,1942.19130434783,1722.85652173913,1980.9347826087,1947.36086956522,1901.0347826087,1898.20869565217,1953.49130434783,1914.86956521739,1743.06086956522,1861.71739130435,1754.68695652174,1927.56086956522,1973.80869565217,1946.40869565218,1708.4347826087,1871.95217391304,1831.19565217391,1774.10434782609,1937.06086956522,1737.98695652174,1839.73043478261,1928.28260869565,1981.75652173913,1960.62173913043,1983.50869565217,1948.40869565217,1953.01739130435,1956.03913043478,1962.45217391304,1952.60869565217,1950.27391304348,1803.95652173913,1800.00869565217,1767.35652173913,2001.45652173913,1928.40869565217,1843.82608695652,1831.85217391304,1962.42173913043,1996.95652173913,2005.69130434783,1802.01739130435,1963.65652173913,1719.44347826087,1789.18695652174
