"FAFZone","AlamedaCounty","AlpineCounty","AmadorCounty","ButteCounty","CalaverasCounty","ColusaCounty","ContraCostaCounty","DelNorteCounty","ElDoradoCounty","FresnoCounty","GlennCounty","HumboldtCounty","ImperialCounty","InyoCounty","KernCounty","KingsCounty","LakeCounty","LassenCounty","LosAngelesCounty","MaderaCounty","MarinCounty","MariposaCounty","MendocinoCounty","MercedCounty","ModocCounty","MonoCounty","MontereyCounty","NapaCounty","NevadaCounty","OrangeCounty","PlacerCounty","PlumasCounty","RiversideCounty","SacramentoCounty","SanBenitoCounty","SanBernardinoCounty","SanDiegoCounty","SanFranciscoCounty","SanJoaquinCounty","SanLuisObispoCounty","SanMateoCounty","SantaBarbaraCounty","SantaClaraCounty","SantaCruzCounty","ShastaCounty","SierraCounty","SiskiyouCounty","SolanoCounty","SonomaCounty","StanislausCounty","SutterCounty","TehamaCounty","TrinityCounty","TulareCounty","TuolumneCounty","VenturaCounty","YoloCounty","YubaCounty"
"339",3099.28,2931.96,2988.82,3023.98,3019.54,3059.16,3071.4,3281.18,2963.08,3110.42,3059.08,3221.91,2919.92,2960.36,2976.48,3088.08,3103.2,2982.74,2984.68,3134.84,3093.32,3105.42,3160.32,3110.68,3039.12,2987.46,3203.66,3067.4,2946.28,2982.16,2967.1,2953.52,2990.16,3004.52,3167.12,2907.78,3032.42,3091.84,3047.85,3106.3,3118.02,3086.52,3124.68,3151.52,3070.14,2942.22,3112.92,3048.98,3101.62,3076.66,3002.04,3070.96,3125.44,3062.6,3048.36,3017.32,3020.6,2983.5
"341",2907.42857142857,2740.10714285714,2796.98571428571,2832.14285714286,2827.72142857143,2867.32857142857,2879.55714285714,3089.33571428571,2771.24285714286,2900.47142857143,2867.22857142857,3030.06428571428,2674.62142857143,2766.39285714286,2766.52857142857,2878.12857142857,2911.35,2790.90714285714,2773.08571428571,2924.90714285714,2901.47142857143,2913.6,2968.47857142857,2918.83571428571,2847.28571428571,2795.60714285714,2984.3,2875.55,2754.44285714286,2770.57857142857,2775.25714285714,2761.68571428571,2744.85714285714,2812.69285714286,2973.17142857143,2696.18571428571,2791.82142857143,2900,2856.00714285714,2896.35714285714,2926.18571428571,2874.95714285714,2932.83571428571,2959.68571428571,2878.3,2750.40714285714,2921.08571428571,2857.12857142857,2909.77857142857,2884.82857142857,2810.22142857143,2879.10714285714,2933.59642857143,2852.65714285714,2856.53571428571,2805.75714285714,2828.75714285714,2791.67142857143
"342",2915.07857142857,2747.77857142857,2804.60714285714,2839.79285714286,2835.36428571428,2874.99285714285,2887.19285714286,3096.99285714285,2778.89285714286,2879.59285714285,2874.89285714286,3037.72142857143,2653.64285714286,2760.77857142857,2745.69285714286,2857.29285714286,2918.99285714285,2798.57857142857,2751.59285714285,2904.06428571428,2909.09285714285,2921.26428571429,2976.09285714285,2926.49285714285,2854.92142857143,2803.27857142857,2959.69285714286,2883.19285714286,2762.09285714285,2749.07857142857,2782.89285714286,2769.30714285714,2723.86428571428,2820.34285714285,2953.45,2674.69285714286,2770.84285714285,2907.66428571429,2863.67857142857,2875.49285714285,2933.80714285714,2853.45,2940.49285714285,2967.30714285714,2885.96428571428,2758.06428571428,2928.72142857143,2864.77857142857,2917.39285714286,2892.49285714285,2817.86428571428,2886.77857142857,2941.24285714286,2831.79285714286,2864.19285714286,2784.25714285714,2836.39285714286,2799.29285714286
"350",1167.60303030303,1175.12121212121,1188.08181818182,1266.52727272727,1180.24545454545,1251.10303030303,1173.43333333333,1529.98484848484,1216.49696969697,1021.87727272727,1286.90303030303,1463.29696969697,738.887878787878,950.218181818182,887.739393939394,997.706060606061,1295.12121212121,1249.85909090909,865.05303030303,1046.3303030303,1202.23939393939,1103.52121212121,1325.94545454545,1087.8303030303,1309.08636363637,1045.46363636364,1100.10303030303,1211.12121212121,1242.54848484848,858.430303030303,1223.07878787879,1230.19696969697,822.433333333333,1183.13636363636,1093.8696969697,806.445454545455,847.816666666667,1190.28181818182,1143.56060606061,1015.9303030303,1177.23636363636,979.024242424242,1148.00757575758,1148.76060606061,1356.44545454545,1205.46060606061,1426.95757575758,1195.7,1239.44545454545,1108.91212121212,1229.1,1317.67878787879,1404.43939393939,974.063636363636,1160.80909090909,909.769696969697,1211.8303030303,1240.96666666667
"361",2945.28,2777.95,2834.83,2870,2865.57,2905.17,2917.42,3127.19,2809.08,2956.43,2905.08,3067.91,2765.13,2806.37,2822.48,2934.08,2949.19,2828.75,2830.69,2980.84,2939.33,2951.45,3006.33,2956.69,2885.13,2833.45,3049.67,2913.4,2792.31,2828.17,2813.12,2799.53,2835.37,2850.54,3013.13,2753.81,2878.1,2937.84,2893.85,2952.33,2964.03,2932.54,2970.69,2997.53,2916.15,2788.25,2958.93,2894.98,2947.63,2922.67,2848.07,2916.95,2971.45,2908.62,2894.37,2863.34,2866.62,2829.53
"362",2666.9,2499.56666666667,2556.46666666667,2591.6,2587.2,2626.8,2639.03333333333,2848.8,2530.7,2678.03333333333,2626.7,2789.53333333333,2487.56666666667,2528,2544.1,2655.7,2670.8,2550.4,2552.3,2702.46666666667,2660.93333333333,2673.06666666667,2727.96666666667,2678.3,2606.76666666667,2555.06666666667,2771.3,2635.03333333333,2513.93333333333,2549.76666666667,2534.73333333333,2521.13333333333,2557.76666666667,2572.16666666667,2734.76666666667,2475.43333333333,2600.06666666667,2659.46666666667,2615.48333333333,2673.93333333333,2685.66666666667,2654.16666666667,2692.3,2719.16666666667,2637.76666666667,2509.86666666667,2680.56666666667,2616.6,2669.26666666667,2644.3,2569.7,2638.56666666667,2693.06666666666,2630.23333333333,2616,2584.96666666667,2588.23333333333,2551.13333333333
"363",2938.02307692307,2770.72307692308,2827.59230769231,2862.74230769231,2858.32307692307,2897.92307692307,2910.16153846154,3119.92307692307,2801.83076923077,2941.93461538461,2897.82307692307,3060.67307692308,2719.32307692308,2799.12307692308,2807.98461538462,2919.59230769231,2941.95,2821.52307692307,2815.12307692308,2966.38461538462,2932.07692307693,2944.21538461539,2999.07692307693,2949.42307692307,2877.89230769231,2826.22307692308,3029.09230769231,2906.15384615384,2785.05,2812.62307692308,2805.86923076923,2792.27692307692,2789.53076923077,2843.30769230769,3005.87692307692,2738.24615384615,2836.51923076924,2930.62307692308,2886.62307692308,2937.83076923077,2956.78461538461,2917.00384615385,2963.42307692307,2990.28461538461,2908.91538461538,2781.02307692307,2951.69230769231,2887.72307692308,2940.37692307692,2915.42307692307,2840.82307692307,2909.72307692308,2964.2,2894.13076923077,2887.12307692308,2847.80384615385,2859.36923076923,2822.27307692308
"364",2741.275,2573.9375,2630.8125,2666,2661.575,2701.175,2713.4,2923.1875,2605.075,2752.4,2701.075,2863.90625,2561.9125,2602.375,2618.475,2730.075,2745.2,2624.75,2626.6875,2776.825,2735.3,2747.425,2802.3,2752.6875,2681.1,2629.4375,2845.675,2709.4,2588.2875,2624.1625,2609.1,2595.5,2632.1625,2646.5125,2809.1,2549.7875,2674.4,2733.825,2689.84375,2748.3,2760.0125,2728.5125,2766.6875,2793.5125,2712.125,2584.2375,2754.9,2690.975,2743.6,2718.675,2644.075,2712.9375,2767.45,2704.6,2690.375,2659.3125,2662.6,2625.5
"369",2848.17857142857,2680.86785714286,2737.73571428571,2772.89285714286,2768.47142857143,2808.075,2820.30357142857,3030.08214285714,2711.97857142857,2859.31428571428,2807.975,2970.81607142857,2668.25357142857,2709.26428571429,2725.375,2836.97857142857,2852.09285714286,2731.67142857143,2733.58214285714,2883.75892857143,2842.21785714286,2854.35535714285,2909.22857142857,2859.58214285714,2788.03571428572,2736.36785714286,2952.575,2816.29642857143,2695.18571428572,2731.06071428572,2716.00357142857,2702.42857142857,2738.47142857143,2753.44642857143,2916.025,2656.68571428572,2781.07857142857,2840.75892857143,2796.76964285715,2855.20357142857,2866.93928571428,2835.44642857143,2873.58214285714,2900.43928571428,2819.05714285714,2691.15357142857,2861.83214285714,2797.875,2850.525,2825.575,2750.97142857143,2819.86785714286,2874.34464285715,2811.50357142857,2797.275,2766.25,2769.50357142857,2732.41785714286
"371",2699.49444444444,2614.99444444444,2671.83888888889,2707.00555555556,2708.63888888889,2742.19444444445,2705.31666666667,2964.20555555556,2646.10555555555,2551.92777777778,2742.09444444444,2904.94444444445,2298.71666666667,2481.79444444444,2417.99444444444,2529.60555555555,2786.20555555556,2665.79444444444,2423.90555555556,2576.39444444445,2734.12777777778,2633.59444444444,2843.32777777778,2617.89444444445,2722.13888888889,2577.82777777778,2631.99444444444,2750.41666666667,2629.31666666667,2421.39444444445,2650.12777777778,2636.52777777778,2396.19444444445,2687.55,2625.77777777777,2347.00555555556,2397.77222222222,2722.18333333333,2675.43888888889,2547.81666666667,2709.12777777778,2525.77777777777,2679.90555555556,2680.63888888889,2753.18333333333,2625.29444444444,2795.93888888889,2731.99444444444,2771.32777777778,2639.69444444445,2685.09444444444,2753.99444444444,2808.46111111111,2504.12777777778,2691.19444444445,2456.55,2703.62777777778,2666.52777777778
"372",2735.71,2636.27,2693.14,2728.32,2725.83,2763.48,2741.55,2985.5,2667.42,2588.15,2763.38,2926.225,2367.02,2517.99,2454.21,2565.83,2807.53,2687.07,2460.13,2612.59,2770.35,2669.79,2864.64,2654.1,2743.44,2614.06,2668.21,2771.73,2650.62,2457.6,2671.43,2657.84,2432.4,2708.85,2661.98,2383.24,2467.79,2758.39,2711.66,2584.05,2745.35,2561.98,2716.13,2716.86,2774.47,2646.57,2817.24,2753.28,2803.28,2675.91,2706.38,2775.27,2829.775,2540.35,2727.41,2492.77,2724.93,2687.83
"373",2824.97727272727,2719.95,2776.81363636363,2811.96363636364,2807.55,2847.15909090909,2830.79090909091,3069.15909090909,2751.05909090909,2677.4,2847.05909090909,3009.90454545454,2433.66818181818,2607.25909090909,2543.47727272727,2655.07727272728,2891.16363636363,2770.74090909091,2549.37727272728,2701.85909090909,2859.60909090909,2759.05,2948.30454545455,2743.37727272728,2827.11363636364,2703.31363636363,2757.47727272727,2855.35909090909,2734.26363636363,2546.87727272728,2755.06363636363,2741.50454545455,2521.67727272727,2792.52272727273,2751.24090909091,2472.48181818182,2532.69545454545,2847.65,2800.93181818182,2673.29090909091,2834.60909090909,2651.24090909091,2805.37727272728,2806.13181818182,2858.13181818182,2730.23181818182,2900.91363636364,2836.95909090909,2889.60454545454,2765.17727272727,2790.05,2858.95,2913.41363636364,2629.58181818182,2816.67727272727,2582.04090909091,2808.56363636363,2771.48636363637
"379",2794.55785714286,2698.06928571428,2754.93214285714,2790.08928571429,2788.555,2825.275,2800.28428571429,3047.27785714286,2729.18357142858,2646.995,2825.17357142858,2988.01785714286,2402.34214285714,2576.84785714285,2513.05785714286,2624.66357142857,2869.28785714286,2748.86785714285,2518.95928571429,2671.43642857143,2829.00214285715,2728.63785714285,2926.42642857143,2712.94642857142,2805.235,2672.905,2727.05785714286,2831.725,2712.39214285714,2516.44642857142,2733.2,2719.625,2489.25214285715,2770.64928571428,2720.82357142857,2442.06785714286,2504.86214285715,2817.15928571429,2770.47642857143,2642.88142857143,2804.19214285714,2620.82357142857,2774.95928571429,2775.71357142858,2836.25642857143,2708.35642857142,2879.03357142857,2814.09928571428,2861.02928571428,2734.75642857143,2768.165,2837.06928571428,2891.54142857143,2599.18,2786.25642857143,2551.62642857143,2786.7,2749.61928571429
"380",1676.98867924528,1509.67735849057,1566.55283018868,1601.70943396226,1597.27358490566,1636.88490566038,1649.11698113208,1703.80188679245,1540.80188679245,1756.48301886792,1636.78679245283,1794.67735849057,1726.07169811321,1617.08490566038,1695.49245283019,1767.80943396226,1680.90943396226,1560.48113207547,1703.70754716981,1725.30188679245,1671.03396226415,1683.16981132075,1738.04716981132,1688.40377358491,1510.35094339623,1565.17735849057,1781.38490566038,1645.10943396226,1524.00943396226,1701.18867924528,1544.81886792453,1531.24905660377,1703.98113207547,1582.26226415094,1744.84716981132,1626.81886792453,1751.4641509434,1669.5679245283,1625.57924528302,1825.32641509434,1695.75471698113,1805.57169811321,1702.40377358491,1729.25471698113,1647.8679245283,1519.96981132075,1715.85094339623,1626.68867924528,1679.34716981132,1654.38490566038,1579.77547169811,1648.67735849057,1703.15943396226,1781.62264150943,1626.08867924528,1736.36981132075,1598.31886792453,1561.22830188679
"391",2422.875,2255.575,2312.45833333333,2347.6,2343.175,2382.775,2395.00833333333,2604.8,2286.69166666667,2338.225,2382.675,2545.525,2112.25833333333,2219.375,2204.275,2315.875,2426.8,2306.375,2210.19166666667,2362.675,2416.90833333333,2419.85833333333,2483.94166666667,2404.175,2362.75833333333,2311.075,2418.275,2391,2269.9,2207.675,2290.70833333333,2277.14166666667,2182.475,2328.15833333333,2412.05833333333,2133.3,2229.45833333333,2415.475,2371.475,2334.1,2441.64166666667,2312.05833333333,2448.3,2475.14166666667,2393.775,2265.85833333333,2436.55833333333,2372.575,2425.24166666667,2400.275,2325.675,2394.575,2449.05,2290.4,2371.975,2242.85833333333,2344.20833333333,2307.10833333333
"392",2487.91538461538,2320.6,2377.46923076923,2412.63846153846,2408.19230769231,2447.80769230769,2460.05384615385,2669.83076923077,2351.73076923077,2495.73076923077,2447.70769230769,2610.54230769231,2289.98461538462,2349.62307692308,2361.76923076923,2473.38461538462,2491.83846153846,2371.39230769231,2369.11538461538,2520.15384615385,2481.96923076923,2494.07692307692,2548.96923076923,2499.33076923077,2427.76923076923,2376.1,2583.89230769231,2456.04615384615,2334.94615384615,2366.57692307692,2355.75384615385,2342.16923076923,2358.51538461538,2393.17692307692,2555.76923076923,2292.22307692308,2405.90769230769,2480.47692307692,2436.49615384615,2491.63076923077,2506.67692307692,2470.96923076923,2513.33076923077,2540.17692307692,2458.77692307692,2330.87692307692,2501.57692307692,2437.60769230769,2490.26923076923,2465.30769230769,2390.69230769231,2459.6,2514.0923076923,2447.91538461538,2437.00769230769,2401.76153846154,2409.25384615385,2372.16923076923
"393",2469.35882352941,2302.05294117647,2358.93529411765,2394.07941176471,2389.65294117647,2429.26470588235,2441.47941176471,2651.26470588235,2333.16470588235,2409.59117647059,2429.15294117647,2592.00294117647,2183.62352941176,2290.72941176471,2275.64117647059,2387.25294117647,2473.27941176471,2352.85294117647,2281.54705882353,2434.02941176471,2463.40882352941,2481.09411764706,2530.42647058824,2467.4,2409.23529411765,2357.55294117647,2489.64117647059,2437.47352941176,2316.37058823529,2279.02941176471,2337.17941176471,2323.62941176471,2253.82941176471,2374.65294117647,2484.58823529412,2204.65294117647,2300.82941176471,2461.95294117647,2417.95294117647,2405.46176470588,2488.14117647059,2383.41764705882,2494.76470588235,2521.64117647059,2440.25294117647,2312.35294117647,2483.04117647059,2419.06470588235,2471.72058823529,2446.76470588235,2372.15294117647,2441.05294117647,2495.52647058824,2361.77352941176,2418.45882352941,2314.22352941176,2390.67941176471,2353.61470588235
"394",2404.56428571428,2237.26428571429,2294.12142857143,2329.27142857143,2324.86428571428,2364.46428571428,2376.67142857143,2586.47142857142,2268.37142857142,2337.25,2364.36428571428,2527.20714285715,2111.25,2218.37857142857,2203.29285714286,2314.9,2408.47142857142,2288.06428571428,2209.20714285714,2361.67857142857,2398.57857142857,2418.86428571428,2465.62142857143,2399.15,2344.42142857143,2292.76428571429,2417.29285714286,2372.67142857143,2251.57142857142,2206.69285714286,2272.37142857142,2258.82142857143,2181.49285714285,2309.82142857143,2411.05,2132.31428571428,2228.45,2397.13571428572,2353.16428571429,2333.11428571428,2423.32142857143,2311.05,2429.97142857142,2456.82142857143,2375.43571428572,2247.53571428572,2418.22142857143,2354.26428571429,2406.92142857143,2381.96428571428,2307.36428571428,2376.26428571429,2430.72142857143,2289.42142857143,2353.66428571429,2241.85,2325.87142857142,2288.80714285714
"399",2453.50555555556,2286.19666666667,2343.06111111111,2378.22555555555,2373.79444444444,2413.40555555556,2425.63333333333,2635.42111111111,2317.31666666667,2425.96111111111,2413.30555555555,2576.14555555555,2212.81222222222,2291.81222222222,2292.01777777778,2403.63333333334,2457.42333333333,2336.99666666667,2298.80222222222,2450.39555555555,2447.54555555555,2460.37888888889,2514.55666666667,2455.79888888889,2393.35888888889,2339.19222222222,2511.36444444445,2421.62555555556,2300.52777777778,2296.27777777778,2321.33111111111,2307.75666666667,2279.39444444445,2358.77444444445,2492.70777777778,2221.91333333333,2327.57444444445,2446.08333333333,2402.09666666667,2421.84444444444,2472.26333333333,2400.65333333334,2478.83444444444,2505.09666666667,2424.38555555555,2296.48555555556,2467.15888888889,2403.20777777778,2455.85444444445,2430.90555555556,2356.29444444444,2425.19666666667,2479.67555555556,2378.14666666666,2402.60333333333,2331.45333333333,2374.83111111111,2337.74111111111
"401",1626.9375,1632.1375,1645.65,1727.85,1636.0875,1710.4375,1632.775,1991.5,1676.35,1479.375,1746.25,1922.6375,1253.425,1409.2375,1345.4375,1457.05,1754.45,1706.9,1351.35,1503.8375,1661.575,1561.0375,1785.3,1545.3375,1763.275,1505.3,1559.4375,1670.45,1706.8375,1348.8375,1681.5375,1677.6375,1323.6375,1640.7125,1553.2125,1274.45,1370.625,1649.625,1602.9,1475.275,1636.575,1453.2125,1607.35,1608.1125,1820.7125,1666.4,1894.3125,1655.05,1698.8,1567.15,1688.4375,1779.1375,1866.9,1431.5625,1618.65,1384.025,1671.175,1703.35
"402",1732.76,1743.94,1751.47,1833.68,1741.92,1816.26,1738.58,2097.325,1782.55,1585.19,1852.04,2028.44,1359.23,1515.04,1451.26,1562.87,1860.28,1854.74,1457.17,1609.63,1767.38,1666.83,1891.1,1651.14,1911.14,1611.1,1665.26,1776.28,1810.08,1454.64,1789.07,1825.51,1429.43,1746.53,1659.03,1380.28,1476.43,1755.43,1708.72,1581.08,1742.38,1559.03,1713.17,1713.93,1917.94,1814.24,1981.77,1760.86,1804.6,1672.95,1794.24,1884.93,1972.73,1537.38,1724.45,1489.83,1776.98,1806.73
"409",1646.17288135593,1652.25762711864,1664.88474576271,1746.4813559322,1655.31525423729,1729.67288135593,1651.99491525424,2010.02288135593,1694.49152542373,1498.60508474576,1765.47288135593,1941.31355932203,1274.09491525424,1428.46610169492,1364.67288135593,1476.27966101695,1773.68813559322,1721.46440677966,1370.57457627119,1523.04745762712,1680.80677966102,1580.24745762712,1804.51186440678,1564.56610169492,1777.82372881356,1524.51186440678,1578.67288135593,1689.68813559322,1715.42203389831,1368.06610169492,1699.23898305085,1692.21694915254,1342.8593220339,1659.93559322034,1572.43559322034,1293.68813559322,1388.5813559322,1668.84915254237,1622.12033898305,1494.49491525424,1655.80677966102,1472.43559322034,1626.57457627119,1627.32033898305,1834.59491525424,1680.94745762712,1901.77288135593,1674.27288135593,1718.01186440678,1586.37288135593,1707.35762711864,1797.6813559322,1883.9313559322,1450.79661016949,1637.87288135593,1403.23728813559,1690.39661016949,1720.23389830508
"411",629.127777777778,685.083333333333,619.75,496.75,640.116666666667,505.65,601.261111111111,309.344444444445,621.85,749.816666666666,479.477777777778,400.216666666666,1148.85,853.561111111111,873.483333333334,785.616666666667,552.15,414.75,948.444444444445,715.744444444445,623.161111111111,730.316666666666,536.911111111111,678.85,358.088888888889,717.416666666667,733.538888888889,590.35,570.777777777778,984.416666666667,572.416666666667,538.027777777777,1046.41666666667,573.005555555555,706.361111111111,1008.82777777778,1063.98888888889,621.705555555556,613.972222222223,827.661111111111,647.883333333333,895.65,654.544444444444,681.383333333333,418.372222222222,599.505555555555,321.372222222222,578.827777777778,631.461111111111,644.827777777778,526.116666666667,444.616666666667,462.65,791.916666666667,668.938888888889,950.105555555555,551.15,529.15
"419",591.862962962963,558.040740740741,563.753703703703,462.411111111111,587.196296296296,469.701851851852,564.714814814815,345.462962962963,557.598148148148,709.833333333333,443.533333333334,434.177777777777,1065.09444444444,751.135185185185,816.996296296297,743.664814814815,512.907407407407,374.481481481482,888.937037037037,675.766666666666,585.12962962963,676.044444444444,539.731481481482,638.862962962963,313.188888888889,617.727777777778,696.548148148148,553.77037037037,516.175925925926,920.188888888889,523.477777777778,454.094444444444,962.67037037037,533.566666666666,668.001851851852,917.17962962963,989.101851851852,584.161111111111,574.45925925926,787.805555555555,610.122222222222,857.009259259259,617.5,644.325925925926,376.20925925926,503.633333333333,329.287037037037,542.522222222222,588.131481481482,604.855555555555,492.079629629629,408.661111111111,421.685185185185,751.942592592593,616.005555555555,892.781481481481,516.166666666667,493.359259259259
"421",2871.21666666667,2703.91666666667,2760.81666666667,2795.93333333333,2791.51666666667,2831.13333333333,2843.35,3053.13333333333,2735.03333333333,2841.09166666666,2831.03333333333,2993.86666666667,2615.13333333334,2722.23333333333,2707.15,2818.75,2875.13333333333,2754.71666666667,2713.05,2865.53333333334,2865.28333333333,2877.41666666667,2932.28333333333,2882.63333333333,2811.11666666667,2759.41666666667,2921.15,2839.35,2718.25,2710.53333333334,2739.05,2725.48333333333,2685.33333333333,2776.51666666667,2924.36666666667,2636.16666666667,2732.33333333333,2863.81666666667,2819.81666666667,2836.96666666666,2890,2814.93333333334,2896.63333333333,2923.5,2842.11666666667,2714.21666666667,2884.9,2820.91666666667,2873.58333333333,2848.63333333333,2774.01666666667,2842.91666666667,2897.39166666667,2793.26666666667,2820.33333333333,2745.73333333333,2792.55,2755.46666666667
"422",2599.24444444444,2431.93333333333,2488.82222222222,2523.96666666667,2519.54444444444,2559.14444444444,2571.37777777778,2781.14444444444,2463.04444444444,2585.43333333333,2559.04444444444,2721.88888888889,2361.17777777778,2450.58888888889,2451.47777777778,2563.07777777778,2603.16666666667,2482.74444444444,2458.14444444444,2609.86666666667,2593.31111111111,2608.51111111111,2660.31111111111,2609.07777777778,2539.12222222222,2487.43333333333,2671.41111111111,2567.35555555556,2446.26666666667,2455.64444444444,2467.08888888889,2453.51111111111,2431.38888888889,2504.53333333333,2654.74444444444,2381.26666666667,2478.37777777778,2591.83333333333,2547.83888888888,2581.32222222222,2618.01111111111,2560.03333333333,2624.64444444444,2651.51111111111,2570.13333333333,2442.23333333333,2612.92222222222,2548.94444444444,2601.61111111111,2576.64444444444,2502.04444444444,2570.93333333333,2625.41111111112,2537.62222222222,2548.34444444444,2490.83333333333,2520.58888888889,2483.5
"423",2848.02,2680.7,2737.58,2772.76,2768.32,2807.92,2820.16,3029.92,2711.86,2846.68,2807.82,2970.66,2628.74,2709.92,2712.72,2824.36,2851.96,2731.52,2720,2871.1,2842.06,2854.2,2909.08,2859.42,2787.9,2736.2,2934.64,2816.16,2695.06,2717.5,2715.86,2702.26,2698.96,2753.3,2915.88,2643.16,2745.94,2840.6,2796.61,2842.58,2866.78,2821.88,2873.42,2900.28,2818.9,2691,2861.7,2797.72,2850.38,2825.42,2750.82,2819.7,2874.21,2798.88,2797.12,2752.68,2769.36,2732.26
"429",2725.23191489362,2557.92340425532,2614.79361702128,2649.95319148936,2645.52553191489,2685.13829787234,2697.35531914894,2907.13829787234,2589.04893617021,2721.71063829787,2685.02978723404,2847.87446808511,2505.6085106383,2581.83191489362,2587.7829787234,2699.39361702128,2729.15531914894,2608.72553191489,2595.05957446808,2746.15531914894,2719.27021276596,2731.54893617021,2786.28723404255,2736.33617021277,2665.08936170213,2613.42340425532,2809.64680851064,2693.35319148936,2572.25106382979,2592.53404255319,2593.05531914894,2579.48723404255,2575.83617021277,2630.5,2785.47659574468,2518.17234042553,2622.96382978723,2717.81489361702,2673.8244680851,2717.60638297872,2743.99787234043,2696.91276595745,2750.63829787234,2777.49787234043,2696.11063829787,2568.21063829787,2738.89361702128,2674.93829787234,2727.58510638298,2702.63829787234,2628.02553191489,2696.92340425532,2751.40319148936,2673.90212765957,2674.33617021277,2627.71489361702,2646.55531914894,2609.46595744681
"441",3093.01,2925.7,2982.58,3017.74,3013.3,3052.91,3065.14,3274.92,2956.82,3104.16,3052.82,3215.65,2879.18,2954.1,2970.2,3081.82,3096.94,2976.5,2978.42,3128.58,3087.04,3099.2,3154.06,3104.42,3032.88,2981.2,3197.41,3061.14,2940.02,2975.9,2960.84,2947.28,2949.41,2998.28,3160.86,2901.52,2996.38,3085.58,3041.6,3100.04,3111.78,3080.28,3118.42,3145.28,3063.9,2936,3106.68,3042.7,3095.36,3070.41,2995.8,3064.7,3119.19,3056.34,3042.12,3011.08,3014.34,2977.26
"451",2762.7,2747.63333333333,2792.8,2839.63333333333,2771.86666666667,2861.26666666667,2768.5,3096.83333333333,2778.73333333333,2615.16666666667,2874.73333333333,3037.58333333333,2338.23333333333,2545,2481.2,2592.8,2905.26666666667,2798.43333333333,2487.1,2639.6,2797.36666666667,2696.8,2921.06666666667,2681.1,2854.8,2641.06666666667,2695.2,2806.2,2761.93333333333,2484.6,2782.76666666667,2769.2,2450.3,2801.63333333333,2689,2410.2,2437.3,2785.4,2738.7,2611,2772.36666666667,2589,2743.1,2743.9,2885.83333333333,2757.93333333333,2928.6,2790.8,2834.56666666667,2702.9,2817.73333333333,2886.63333333333,2941.08333333333,2567.33333333333,2754.4,2519.8,2822.43333333333,2799.2
"452",2626.795,2570.535,2624.175,2662.585,2635.975,2697.735,2632.665,2919.74,2601.65,2479.265,2697.635,2860.485,2202.665,2409.095,2345.295,2456.925,2741.785,2621.335,2351.22,2503.695,2661.465,2560.895,2783.495,2545.195,2677.715,2505.175,2559.295,2672.565,2584.885,2348.695,2605.705,2592.115,2314.695,2633.675,2553.085,2274.335,2301.685,2649.485,2602.785,2475.165,2636.465,2453.085,2607.22,2607.975,2708.725,2580.835,2751.515,2656.225,2698.675,2566.995,2640.635,2709.535,2764.03,2431.465,2618.495,2383.885,2659.205,2622.105
"459",2725.22727272727,2686.88030303031,2735.14242424242,2778.92424242424,2734.39696969697,2804.31818181818,2731.07272727273,3036.10454545455,2718.01363636363,2577.67878787879,2814.5590909091,2977.47121212121,2300.62727272727,2507.51818181818,2443.72727272727,2555.34545454545,2848.34545454545,2737.68333333334,2449.64242424242,2602.11212121212,2759.88181818182,2659.31212121212,2881.88484848485,2643.61515151515,2794.06515151515,2603.59696969697,2657.72727272727,2769.88484848485,2701.22727272727,2447.11515151515,2722.04090909091,2708.45303030304,2412.66060606061,2743.33636363636,2651.50606060606,2372.76060606061,2399.65151515152,2747.91212121212,2701.2,2573.57272727273,2734.88181818182,2551.50606060606,2705.64242424242,2706.39696969697,2825.08030303031,2697.17121212121,2867.86212121213,2754.67272727273,2797.09696969697,2665.43333333333,2756.98333333333,2825.88030303031,2880.37727272727,2529.87575757576,2716.93333333333,2482.30606060606,2765.54545454545,2738.44696969696
"460",1628.65833333334,1461.34469696969,1518.21136363636,1553.375,1548.94772727273,1588.56136363637,1600.79166666666,1792.5696969697,1492.47045454546,1685.33257575757,1588.46136363636,1762.13787878788,1581.95454545455,1535.27348484848,1551.39318181818,1663.00378787879,1632.57954545455,1512.14772727273,1559.60227272728,1676.2553030303,1622.69924242424,1634.83863636364,1689.70378787879,1640.06893939394,1560.38863636363,1516.84469696969,1733.06136363637,1596.77803030303,1475.68106060606,1557.08106060606,1496.48863636364,1482.90833333334,1559.875,1533.91742424243,1696.50833333334,1482.70984848485,1607.34469696969,1621.23409090909,1577.24621212121,1681.22651515152,1647.41136363636,1661.45454545455,1654.06893939394,1680.91136363636,1599.52954545454,1471.62803030303,1658.63712121212,1578.35984848485,1631.00833333334,1606.06136363637,1531.44772727273,1600.34469696969,1654.82651515151,1637.51893939394,1577.75681818182,1592.25303030303,1549.98863636364,1512.90227272727
