"FAFZone","AdamsCounty","BarnesCounty","BensonCounty","BillingsCounty","BottineauCounty","BowmanCounty","BurkeCounty","BurleighCounty","CassCounty","CavalierCounty","DickeyCounty","DivideCounty","DunnCounty","EddyCounty","EmmonsCounty","FosterCounty","GoldenValleyCounty","GrandForksCounty","GrantCounty","GriggsCounty","HettingerCounty","KidderCounty","LaMoureCounty","LoganCounty","McHenryCounty","McIntoshCounty","McKenzieCounty","McLeanCounty","MercerCounty","MortonCounty","MountrailCounty","NelsonCounty","OliverCounty","PembinaCounty","PierceCounty","RamseyCounty","RansomCounty","RenvilleCounty","RichlandCounty","RoletteCounty","SargentCounty","SheridanCounty","SiouxCounty","SlopeCounty","StarkCounty","SteeleCounty","StutsmanCounty","TownerCounty","TraillCounty","WalshCounty","WardCounty","WellsCounty","WilliamsCounty"
"364",1596.6375,1323.275,1454.6875,1590,1543.1125,1634.2,1619.1,1451.3625,1276.275,1460.8,1332.9125,1662.9,1575.9,1416,1419.9,1392.775,1608.3,1351.6,1527.6875,1360.9,1577.225,1415.725,1341.4875,1420.1,1522.7,1383.8,1644.4,1516.75,1528.8125,1485.3,1610,1401.2,1500.4,1420,1491.3,1438.725,1297.2,1575.275,1245.0875,1516,1271.3125,1482.4,1515.2,1615.3,1550.3,1345.675,1368.375,1475.675,1318.1,1394.7,1538.7125,1436.9875,1632.4
"369",1703.53928571429,1430.15892857143,1561.56607142857,1696.88392857143,1650.02678571429,1741.10892857143,1725.98392857143,1558.25178571429,1383.15892857143,1567.70892857143,1439.83035714286,1769.7875,1682.82321428571,1522.88392857143,1526.79285714286,1499.66607142857,1715.22321428571,1458.50892857143,1634.56607142857,1467.79285714286,1684.14107142857,1522.64107142857,1448.36607142857,1527.00892857143,1629.60892857143,1490.69107142857,1751.32321428571,1623.65535714286,1635.74285714285,1592.22321428571,1716.9125,1508.08035714286,1607.30892857143,1526.89821428571,1598.19821428571,1545.64107142857,1404.0875,1682.15892857143,1351.96964285714,1622.89821428571,1378.23392857143,1589.30892857143,1622.0875,1722.19107142857,1657.19821428571,1452.5625,1475.25535714286,1582.5625,1425.00357142858,1501.58035714286,1645.62678571429,1543.86607142857,1739.29285714286
"371",1741.06111111111,1467.66111111111,1599.06111111111,1734.39444444445,1687.53333333334,1778.59444444444,1763.49444444444,1595.76111111111,1420.66111111111,1605.20555555555,1477.34444444444,1807.29444444445,1720.31666666667,1560.39444444445,1564.29444444445,1537.16111111111,1752.71666666667,1495.99444444444,1672.06111111111,1505.29444444445,1721.66111111111,1560.16111111111,1485.88333333333,1564.49444444444,1667.09444444444,1528.18333333333,1788.81666666667,1661.16111111111,1673.26111111111,1629.71666666667,1754.40555555556,1545.58333333333,1644.80555555555,1564.39444444445,1635.69444444445,1583.16111111111,1441.58333333333,1719.66111111111,1389.48333333333,1660.39444444445,1415.75555555556,1626.80555555555,1659.58333333333,1759.68333333333,1694.69444444445,1490.06111111111,1512.76111111111,1620.06111111111,1462.49444444444,1539.08333333333,1683.13333333334,1581.38333333333,1776.79444444445
"372",1709.1,1435.71,1567.13,1702.46,1655.58,1746.67,1731.56,1563.8,1388.71,1573.27,1445.39,1775.36,1688.37,1528.46,1532.37,1505.22,1720.77,1464.07,1640.13,1473.37,1689.7,1528.2,1453.96,1532.57,1635.17,1496.26,1756.87,1629.21,1641.3,1597.77,1722.47,1513.66,1612.87,1532.46,1603.77,1551.2,1409.66,1687.71,1357.56,1628.46,1383.79,1594.87,1627.66,1727.76,1662.77,1458.11,1480.81,1588.11,1430.56,1507.16,1651.19,1549.46,1744.87
"373",1791.03181818182,1517.65909090909,1649.05909090909,1784.36363636364,1737.52272727272,1828.60454545455,1813.47272727273,1645.75,1470.65909090909,1655.21363636364,1527.31363636363,1857.26363636363,1770.31363636363,1610.36363636364,1614.29090909091,1587.15909090909,1802.71363636364,1545.99545454546,1722.05909090909,1555.29090909091,1771.64090909091,1610.14090909091,1535.85909090909,1614.49545454546,1717.10454545455,1578.17272727273,1838.81363636363,1711.15,1723.24090909091,1679.71363636364,1804.40454545455,1595.56363636363,1694.81363636363,1614.38181818182,1685.68636363637,1633.14090909091,1491.57272727273,1769.65909090909,1439.46363636364,1710.38181818182,1465.72272727273,1676.81363636363,1709.57272727273,1809.67272727273,1744.68636363637,1540.05909090909,1562.75909090909,1670.05909090909,1512.48636363637,1589.06363636363,1733.12272727273,1631.35909090909,1826.79090909091
"379",1795.08857142857,1522.61857142857,1654.02571428571,1789.34571428571,1742.48285714286,1833.02285714286,1818.44428571429,1650.71,1475.61857142857,1660.16714285714,1532.28571428571,1862.24571428571,1775.27285714286,1615.34571428571,1619.25714285714,1592.12714285714,1807.67,1550.96428571429,1727.02571428571,1560.25714285714,1776.59571428571,1615.09571428571,1540.83428571429,1619.46428571429,1722.06571428571,1583.14857142857,1843.77285714286,1716.11285714286,1728.19714285714,1684.67,1809.36428571429,1600.53428571429,1699.76571428571,1619.35714285714,1690.65714285714,1638.09571428571,1496.54285714286,1774.61857142857,1444.43428571429,1715.35714285714,1470.68285714286,1681.76571428571,1713.57142857143,1814.64857142857,1749.65714285714,1545.01714285714,1567.72,1675.01714285714,1517.46,1594.03428571429,1738.08285714286,1636.33428571429,1831.75714285714
"391",1297.55,1024.16666666667,1155.56666666667,1290.88333333333,1244.05,1335.11666666667,1319.98333333333,1152.26666666667,977.166666666667,1161.73333333333,1033.85,1363.8,1276.85,1116.88333333333,1120.81666666667,1093.66666666667,1309.25,1052.51666666667,1228.56666666667,1061.81666666667,1278.15,1116.65,1042.38333333333,1121.01666666667,1223.61666666667,1084.7,1345.35,1217.66666666667,1229.76666666667,1186.25,1310.93333333333,1102.08333333333,1201.33333333333,1120.91666666667,1192.2,1139.65,998.083333333333,1276.16666666667,945.983333333333,1216.91666666667,972.25,1183.33333333333,1216.1,1316.2,1251.2,1046.56666666667,1069.26666666667,1176.56666666667,1019.01666666667,1095.58333333333,1239.65,1137.88333333333,1333.31666666667
"392",1343.27692307692,1069.90769230769,1201.33076923077,1336.66153846154,1289.77692307692,1380.86923076923,1365.76923076923,1198,1022.90769230769,1207.46923076923,1079.57692307692,1409.54615384615,1322.57692307692,1162.66153846154,1166.56923076923,1139.43076923077,1354.97692307692,1098.26923076923,1274.33076923077,1107.56923076923,1323.87692307692,1162.37692307692,1088.13846153846,1166.76923076923,1269.36923076923,1130.45384615385,1391.07692307692,1263.4,1275.47692307692,1231.97692307692,1356.66923076923,1147.84615384615,1247.06923076923,1166.66923076923,1237.96923076923,1185.37692307692,1043.86923076923,1321.90769230769,991.746153846154,1262.66923076923,1017.97692307692,1229.06923076923,1261.86923076923,1361.95384615385,1296.96923076923,1092.31538461538,1115,1222.31538461538,1064.76923076923,1141.34615384615,1285.37692307692,1183.63846153846,1379.06923076923
"393",1334.76470588235,1061.37647058824,1192.77647058824,1328.09117647059,1281.25294117647,1372.33823529412,1357.20294117647,1189.46470588235,1014.37647058824,1198.92941176471,1071.06470588235,1400.99117647059,1314.05294117647,1154.09117647059,1158.01470588235,1130.87647058824,1346.45294117647,1089.74411764706,1265.77647058824,1099.01470588235,1315.36470588235,1153.86470588235,1079.58529411765,1158.24411764706,1260.83823529412,1121.90294117647,1382.55294117647,1254.86470588235,1266.96470588235,1223.45294117647,1348.14705882353,1139.28823529412,1238.53529411765,1158.11470588235,1229.42647058824,1176.86470588235,1035.30294117647,1313.37647058824,983.188235294118,1254.11470588235,1009.46470588235,1220.53529411765,1253.30294117647,1353.40294117647,1288.42647058824,1083.77058823529,1106.47058823529,1213.77058823529,1056.21470588235,1132.78823529412,1276.85882352941,1175.09117647059,1370.51470588235
"394",1267.67857142857,994.307142857143,1125.71428571428,1261.01428571429,1214.16428571428,1305.25,1290.12142857143,1122.40714285715,947.307142857143,1131.86428571428,1003.96428571428,1333.91428571429,1246.96428571428,1087.01428571429,1090.95,1063.80714285714,1279.36428571428,1022.65,1198.71428571428,1031.95,1248.29285714285,1086.79285714285,1012.51428571429,1091.15,1193.75,1054.82142857143,1315.46428571428,1187.80714285714,1199.89285714286,1156.36428571428,1281.06428571429,1072.21428571428,1171.46428571428,1091.05,1162.35,1109.79285714285,968.221428571429,1246.30714285714,916.114285714286,1187.05,942.364285714286,1153.46428571428,1186.22142857143,1286.32142857143,1221.35,1016.70714285715,1039.40714285715,1146.70714285715,989.121428571429,1065.71428571428,1209.76428571429,1108.01428571429,1303.45
"399",1315.99222222222,1042.61666666667,1174.02777777778,1309.34222222222,1262.47666666667,1353.56333333333,1338.44333333333,1170.70555555555,995.618888888889,1180.16555555555,1052.29,1382.24333333333,1295.27444444444,1135.34222222222,1139.25222222222,1112.12777777778,1327.67444444445,1070.96333333333,1247.02777777778,1080.25222222222,1296.60111111111,1135.10111111111,1060.83888888889,1139.46333333333,1242.06333333333,1103.14444444444,1363.77444444444,1236.10555555555,1248.20333333333,1204.67444444445,1329.36777777778,1120.53666666667,1219.76555555556,1139.35666666667,1210.65,1158.10111111111,1016.54111111111,1294.61888888889,964.436666666667,1235.35666666667,990.685555555556,1201.76555555556,1234.54333333333,1334.64222222222,1269.65,1065.02111111111,1087.71888888889,1195.01888888889,1037.45888888889,1114.03666666667,1258.08111111111,1156.33666666667,1351.75222222222
"401",979.65,952.8625,1084.2625,1085.8,1172.75,1029.9125,1149.0625,947.1625,905.8625,1090.4125,910.95,1192.9,1071.7375,1045.5625,887.5375,1022.3625,1104.1375,981.2125,964.9625,990.5,998.7625,1045.3625,933.7625,988.4125,1152.325,873.1,1140.2375,1012.5625,1024.65,981.1375,1105.825,1030.7625,996.2125,1049.6,1120.9,1068.3625,891.4625,1105.2625,854.8625,1145.6,867.7125,985.0125,911.85,1056.4625,1046.1,975.2625,997.9625,1105.2625,947.7,1024.2625,1068.75,1066.5625,1162.4
"402",1005.5,886.42,1017.83,1144.27,1106.32,1055.78,1182.25,1005.64,839.42,1024,844.52,1226.05,1130.24,979.15,918.8,955.93,1162.64,914.81,997.33,924.07,1024.6,978.92,867.35,922,1085.9,890.98,1198.74,1071.04,1083.14,1039.64,1164.31,964.35,1054.71,983.16,1054.47,1001.92,825.05,1138.42,788.44,1079.16,801.31,1045.59,944.22,1082.32,1104.59,908.83,931.53,1038.83,881.26,957.85,1101.92,1000.14,1195.57
"409",987.010169491525,981.918644067797,1091.64406779661,1099.95762711865,1140.51355932203,1033.16525423728,1170.07203389831,980.73220338983,934.918644067797,1119.46101694915,905.754237288136,1211.67711864407,1094.1813559322,1052.51525423729,907.859322033898,1032.42203389831,1118.29152542373,1010.26101694915,977.103389830508,1017.95762711864,1006.11694915254,1007.55254237288,932.754237288136,968.625423728814,1112.73220338983,900.901694915254,1154.38813559322,1045.92542372881,1055.63220338983,1014.17966101695,1137.72288135593,1059.83559322034,1029.03050847458,1078.65084745763,1096.2779661017,1089.94745762712,920.545762711864,1127.03898305085,883.933898305085,1138.11694915254,896.761016949153,1016.47627118644,931.537288135593,1059.72627118644,1065.59237288136,1004.3186440678,1000.76440677966,1117.61694915254,976.752542372881,1053.33559322034,1090.50677966102,1053.78474576271,1180.09406779661
"411",1256.82777777778,1485.35,1508.57222222223,1233.41666666666,1436.35,1211.51666666667,1363.01666666667,1364.61666666666,1534.81666666667,1551.00555555556,1516.47222222222,1309.46111111112,1301.16111111112,1505.70555555556,1421.43888888889,1488.82777777778,1202.81666666667,1595.38333333334,1349.42777777777,1518.11666666666,1304.56111111111,1411.48333333333,1493.47222222222,1446.31111111111,1415.41666666666,1465.82777777778,1252.85,1385.28333333334,1341.13888888889,1334.23888888888,1334.61666666666,1561.08333333334,1342.69444444445,1639.77222222223,1451.81666666667,1545.66111111112,1535.45,1386.48333333333,1590.21666666666,1476.56111111111,1565.27222222223,1436.51666666667,1402.21666666666,1231.00555555556,1262.16111111112,1548.81666666667,1452.21666666666,1511.98333333333,1575.61666666666,1607.41666666666,1371.01666666667,1467.01666666667,1272.86111111111
"419",1225.38703703704,1453.89074074075,1477.12407407407,1201.96481481481,1404.89074074075,1180.07222222223,1331.57222222223,1333.17777777778,1503.3574074074,1519.54629629629,1485.02407407408,1278.01666666667,1269.71666666666,1474.23888888888,1389.99074074074,1457.38703703704,1171.36851851851,1563.92037037037,1317.98148148148,1486.67222222222,1273.11666666666,1380.02777777778,1462.02407407408,1414.84629629629,1383.96481481481,1434.38703703704,1221.39074074075,1353.82037037037,1309.69814814815,1302.79444444444,1303.17777777778,1529.63888888889,1311.23888888888,1608.31666666667,1420.36851851851,1514.21666666666,1504.00925925926,1355.02777777778,1558.75740740741,1445.11666666666,1533.81666666667,1405.07222222223,1370.76481481482,1199.54629629629,1230.71666666666,1517.3574074074,1420.75740740741,1480.52777777778,1544.17222222222,1575.97222222222,1339.57222222223,1435.55,1241.42037037037
"421",1726.61666666667,1453.21666666667,1584.63333333333,1719.95,1673.11666666667,1764.18333333333,1749.05,1581.31666666667,1406.21666666667,1590.78333333333,1462.91666666667,1792.85,1705.9,1545.95,1549.85,1522.73333333333,1738.31666666667,1481.58333333333,1657.63333333333,1490.85,1707.21666666667,1545.71666666667,1471.43333333333,1550.08333333333,1652.68333333333,1513.75,1774.4,1646.71666666667,1658.81666666667,1615.31666666667,1739.98333333333,1531.15,1630.38333333333,1549.96666666667,1621.26666666667,1568.71666666667,1427.15,1705.21666666667,1375.05,1645.96666666667,1401.31666666667,1612.38333333333,1645.15,1745.25,1680.26666666667,1475.61666666667,1498.33333333333,1605.61666666667,1448.08333333333,1524.65,1668.71666666667,1566.93333333333,1762.35
"422",1454.63333333333,1181.24444444444,1312.64444444444,1448,1401.12222222222,1492.21111111111,1477.08888888889,1309.33333333333,1134.24444444444,1318.81111111111,1190.93333333333,1520.88888888889,1433.91111111111,1274,1277.9,1250.74444444444,1466.32222222222,1209.61111111111,1385.64444444444,1218.9,1435.23333333333,1273.73333333333,1199.47777777778,1278.11111111111,1380.71111111111,1241.78888888889,1502.41111111111,1374.74444444444,1386.83333333333,1343.32222222222,1468.01111111111,1259.15555555556,1358.41111111111,1278,1349.31111111111,1296.73333333333,1155.18888888889,1433.24444444444,1103.06666666667,1374,1129.33333333333,1340.41111111111,1373.18888888889,1473.28888888889,1408.31111111111,1203.64444444444,1226.34444444444,1333.64444444444,1176.11111111111,1252.65555555556,1396.72222222222,1294.97777777778,1490.4
"423",1703.4,1430.02,1561.44,1696.76,1649.9,1740.98,1725.86,1558.1,1383.02,1567.58,1439.7,1769.66,1682.7,1522.76,1526.66,1499.56,1715.08,1458.38,1634.44,1467.66,1684,1522.5,1448.26,1526.88,1629.48,1490.56,1751.2,1623.52,1635.6,1592.08,1716.76,1507.96,1607.16,1526.76,1598.06,1545.5,1403.96,1682.02,1351.86,1622.76,1378.1,1589.16,1621.96,1722.06,1657.06,1452.42,1475.12,1582.42,1424.86,1501.46,1645.5,1543.76,1739.16
"429",1580.6085106383,1307.23617021277,1438.64255319149,1573.96170212766,1527.10212765957,1618.17872340426,1603.06170212766,1435.32340425532,1260.23617021277,1444.78723404255,1316.90212765957,1646.85531914894,1559.89361702128,1399.96170212766,1403.86595744681,1376.74893617021,1592.29361702128,1335.57659574468,1511.64255319149,1344.86595744681,1561.21063829787,1399.71063829787,1325.45319148936,1404.07659574468,1506.67872340426,1367.75531914894,1628.39361702128,1500.72553191489,1512.81276595745,1469.29361702128,1593.98510638298,1385.15319148936,1484.38510638298,1403.96808510638,1475.26808510638,1422.71063829787,1281.16170212766,1559.23617021277,1229.05319148936,1499.96808510638,1255.30212765957,1466.38510638298,1499.16170212766,1599.25531914894,1534.26808510638,1329.63829787234,1352.33617021277,1459.63829787234,1302.07021276596,1378.65319148936,1522.7,1420.95319148936,1616.36595744681
"441",1948.4,1675.01,1806.42,1941.74,1894.88,1985.98,1970.84,1803.1,1628.01,1812.58,1684.68,2014.64,1927.68,1767.74,1771.66,1744.52,1960.08,1703.36,1879.42,1712.66,1928.98,1767.48,1693.22,1771.86,1874.48,1735.54,1996.18,1868.5,1880.58,1837.08,1961.76,1752.94,1852.18,1771.74,1843.06,1790.48,1648.94,1927.01,1596.82,1867.74,1623.08,1834.18,1866.94,1967.04,1902.06,1697.41,1720.11,1827.41,1669.84,1746.44,1890.48,1788.72,1984.16
"451",1883.93333333333,1610.53333333333,1741.93333333333,1877.3,1830.43333333333,1921.5,1906.4,1738.63333333333,1563.53333333333,1748.1,1620.23333333333,1950.16666666667,1863.23333333333,1703.3,1707.2,1680.03333333333,1895.6,1638.9,1814.93333333333,1648.2,1864.53333333333,1703.03333333333,1628.73333333333,1707.4,1810,1671.03333333333,1931.73333333333,1804.03333333333,1816.13333333333,1772.6,1897.3,1688.43333333333,1787.7,1707.3,1778.6,1726.03333333333,1584.46666666667,1862.53333333333,1532.33333333333,1803.3,1558.63333333333,1769.7,1802.46666666667,1902.53333333333,1837.6,1632.93333333333,1655.63333333333,1762.93333333333,1605.4,1681.93333333333,1826.03333333333,1724.23333333333,1919.7
"452",1714.49,1441.09,1572.51,1707.86,1660.98,1752.07,1736.96,1569.19,1394.09,1578.67,1450.78,1780.76,1693.78,1533.86,1537.76,1510.61,1726.18,1469.46,1645.51,1478.76,1695.08,1533.58,1459.34,1537.96,1640.57,1501.66,1762.28,1634.59,1646.68,1603.18,1727.86,1519.05,1618.27,1537.86,1609.16,1556.58,1415.06,1693.09,1362.95,1633.86,1389.18,1600.27,1633.06,1733.16,1668.16,1463.49,1486.19,1593.49,1435.96,1512.55,1656.58,1554.84,1750.26
"459",1833.8,1560.40909090909,1691.83636363636,1827.16363636364,1780.29393939394,1871.38181818182,1856.26060606061,1688.50303030303,1513.40909090909,1697.98181818182,1570.09090909091,1900.06363636364,1813.08787878788,1653.16363636364,1657.06363636364,1629.93636363636,1845.48787878788,1588.77575757576,1764.83636363636,1598.06363636364,1814.40303030303,1652.90303030303,1578.65454545455,1657.27575757576,1759.88181818182,1620.96363636364,1881.58787878788,1753.90303030303,1765.99696969697,1722.48787878788,1847.17575757576,1638.35757575758,1737.57878787879,1657.16363636364,1728.4696969697,1675.90303030303,1534.36060606061,1812.40909090909,1482.25454545455,1753.16363636364,1508.49090909091,1719.57878787879,1752.36060606061,1852.46363636364,1787.4696969697,1582.80606060606,1605.52121212121,1712.80606060606,1555.2696969697,1631.85757575758,1775.89090909091,1674.15454545455,1869.56363636364
"460",292.913636363636,286.646212121212,360.908333333334,392.340151515151,420.434090909091,326.695454545454,465.289393939394,296.906818181818,314.790151515151,421.085606060606,223.071212121212,498.194696969697,387.517424242425,339.63106060606,241.807575757576,322.282575757576,410.677272727272,388.306818181818,290.382575757576,324.003787878788,312.94393939394,293.110606060606,249.465151515152,264.677272727273,390.790151515151,228.798484848485,446.776515151515,355.917424242424,355.985606060606,320.037121212121,433.421212121212,366.285606060606,333.913636363637,446.005303030303,374.746212121212,378.199242424242,261.086363636364,430.873484848485,271.913636363636,418.660606060606,237.759090909091,339.169696969697,252.889393939394,350.315151515152,358.881818181818,342.100757575757,284.199242424242,402.268939393939,358.049242424242,408.523484848484,397.787878787879,332.112878787879,465.664393939394
"471",1312.1,1158.93333333333,1290.36666666667,1425.66666666667,1378.8,1362.36666666667,1454.76666666667,1287.03333333333,1111.93333333333,1296.46666666667,1116.96666666667,1498.56666666667,1411.56666666667,1251.66666666667,1202.56666666667,1228.46666666667,1443.96666666667,1187.26666666667,1281.46666666667,1196.56666666667,1331.2,1251.43333333333,1139.86666666667,1194.46666666667,1358.36666666667,1167.86666666667,1480.06666666667,1352.43333333333,1364.53333333333,1320.96666666667,1445.66666666667,1236.86666666667,1336.06666666667,1255.66666666667,1326.96666666667,1274.43333333333,1097.56666666667,1410.93333333333,1060.96666666667,1351.66666666667,1073.76666666667,1318.06666666667,1228.3,1388.96666666667,1385.96666666667,1181.36666666667,1204.03333333333,1311.36666666667,1153.76666666667,1230.36666666667,1374.36666666667,1272.66666666667,1468.06666666667
"472",1400.02058823529,1169.35588235294,1300.76764705882,1436.07941176471,1389.20882352941,1449.55,1465.17941176471,1297.43235294118,1122.35588235294,1306.88529411765,1194.32058823529,1508.97941176471,1422.00294117647,1262.07941176471,1279.17352941177,1238.86176470588,1454.39117647059,1197.67941176471,1373.76764705882,1206.97941176471,1418.11470588235,1261.82058823529,1188.49117647059,1266.17941176471,1368.77941176471,1245.19117647059,1490.50294117647,1362.83823529412,1374.92058823529,1331.39117647059,1456.08529411765,1247.27941176471,1346.48529411765,1266.07941176471,1337.37941176471,1284.82058823529,1143.27941176471,1421.35588235294,1091.17647058824,1362.07941176471,1117.90882352941,1328.48529411765,1318.07352941176,1461.37941176471,1396.37941176471,1191.75,1214.45,1321.75,1164.17941176471,1240.77941176471,1384.80882352941,1283.07352941176,1478.47941176471
"473",1526.22307692308,1252.69230769231,1384.1,1519.4,1472.55384615385,1564.77692307692,1548.5,1380.78461538462,1205.69230769231,1390.21538461538,1262.35384615385,1592.3,1505.35384615385,1345.4,1349.31538461538,1322.2,1537.74615384615,1281.03076923077,1457.1,1290.31538461538,1506.65384615385,1345.15384615385,1270.9,1349.53076923077,1452.13076923077,1313.2,1573.85384615385,1446.17692307692,1458.26153846154,1414.74615384615,1539.43076923077,1330.6,1429.81538461538,1349.40769230769,1420.71538461538,1368.15384615385,1226.6,1504.69230769231,1174.5,1445.40769230769,1200.75384615385,1411.81538461538,1444.59230769231,1544.7,1479.71538461538,1275.09230769231,1297.79230769231,1405.09230769231,1247.5,1324.1,1468.15384615385,1366.4,1561.81538461538
"479",1429.09677419355,1210.39112903226,1341.79919354839,1477.12983870967,1430.27016129032,1475.90725806451,1506.22661290323,1338.48629032258,1163.39112903226,1347.96209677419,1210.05,1550.03145161291,1463.06532258064,1303.12983870967,1295.47661290323,1279.90080645162,1495.46693548387,1238.7620967742,1396.07661290322,1248.04919354839,1443.02016129032,1302.87822580645,1220.86209677419,1293.525,1409.86209677419,1260.90967741935,1531.56532258064,1403.88548387097,1415.9814516129,1372.46693548387,1497.16048387096,1288.31209677419,1387.56370967742,1307.14758064516,1378.45080645161,1325.87822580645,1177.19596774193,1462.39112903226,1128.5185483871,1403.14758064516,1151.77661290322,1369.56370967742,1345.94677419355,1488.5120967742,1437.45080645161,1232.79274193549,1255.48951612904,1362.79274193549,1205.24758064516,1281.81209677419,1425.86693548387,1324.11532258065,1519.54919354839
"481",1355.96,1329.22,1460.62,1462.14,1549.06,1406.26,1525.44,1323.48,1282.22,1466.76,1287.26,1569.24,1448.06,1421.94,1263.86,1398.72,1480.46,1357.56,1341.32,1366.86,1375.06,1421.68,1310.12,1364.76,1528.66,1249.44,1516.56,1388.9,1400.96,1357.46,1482.16,1407.12,1372.56,1425.96,1497.24,1444.68,1267.84,1481.6,1231.22,1521.96,1244.06,1361.36,1288.16,1432.82,1422.46,1351.6,1374.32,1481.6,1324.06,1400.62,1445.06,1442.94,1538.74
"482",1448.95,1351.15,1482.55,1617.85,1571,1499.2,1646.95,1479.25,1304.15,1488.65,1309.175,1690.75,1603.775,1443.85,1356.825,1420.65,1636.15,1379.45,1434.3,1388.75,1468.075,1443.625,1332.05,1386.65,1550.55,1360.05,1672.275,1544.625,1556.7,1513.15,1637.85,1429.05,1528.25,1447.85,1519.15,1466.625,1289.75,1603.15,1253.15,1543.85,1265.95,1510.25,1381.125,1525.8,1578.15,1373.55,1396.25,1503.55,1345.95,1422.55,1566.575,1464.85,1660.25
"483",1558.98333333333,1532.21666666667,1663.61666666667,1665.13333333333,1752.08333333333,1609.23333333333,1728.43333333333,1526.51666666667,1485.21666666667,1669.73333333333,1490.28333333333,1772.23333333333,1651.05,1624.93333333333,1466.88333333333,1601.71666666667,1683.48333333333,1560.55,1544.31666666667,1569.83333333333,1578.08333333333,1624.68333333333,1513.11666666667,1567.73333333333,1731.65,1452.43333333333,1719.55,1591.91666666667,1604,1560.48333333333,1685.15,1610.11666666667,1575.55,1628.93333333333,1700.23333333333,1647.68333333333,1470.83333333333,1684.61666666667,1434.23333333333,1724.93333333333,1447.05,1564.33333333333,1491.18333333333,1635.81666666667,1625.43333333333,1554.61666666667,1577.31666666667,1684.61666666667,1527.03333333333,1603.61666666667,1648.08333333333,1645.93333333333,1741.73333333333
"484",1182.98421052632,1146.16842105263,1277.58421052632,1295.02105263158,1366.04210526316,1233.26842105263,1354.71052631579,1156.35789473684,1099.16842105263,1283.72631578947,1104.24210526316,1398.52105263158,1280.94210526316,1238.91052631579,1089.96315789474,1215.67894736842,1313.33684210526,1174.52631578947,1167.5,1183.82631578947,1202.09473684211,1238.65789473684,1127.11052631579,1181.72631578947,1345.62631578947,1077.56315789474,1349.44210526316,1221.75789473684,1233.85263157895,1190.33684210526,1315.02631578947,1224.11052631579,1205.42631578947,1242.92105263158,1314.22631578947,1261.65789473684,1084.81578947368,1310.86315789474,1048.21052631579,1338.92105263158,1061.02631578947,1193.51052631579,1114.34210526316,1259.84210526316,1255.32105263158,1168.56842105263,1191.26842105263,1298.56842105263,1141.02105263158,1217.61052631579,1274.34210526316,1259.91052631579,1368.02631578947
"485",1234.25,1536.2,1507.65,1282.45,1528.05,1200.95,1454.45,1391.35,1506.75,1661.45,1397.95,1400.85,1327.85,1504.8,1338.15,1487.95,1294.25,1582.1,1287.35,1517.25,1251.85,1410.55,1422.35,1393,1492.15,1352.85,1344.25,1411.95,1367.85,1360.95,1401.65,1613,1369.35,1650.5,1495.55,1544.75,1494.25,1470.55,1455.8,1545.15,1470.45,1435.65,1313.05,1227.5,1288.85,1579.15,1451.35,1558.35,1548.6,1625.2,1468.15,1466.1,1364.25
"486",1410.55714285714,1381.03571428571,1512.45,1516.75,1600.88571428571,1460.85714285714,1580.05714285714,1378.08571428571,1334.03571428571,1518.58571428571,1339.08571428571,1623.85,1502.65714285714,1473.78571428571,1318.45714285714,1450.55,1535.05714285714,1409.38571428571,1395.92857142857,1418.68571428571,1429.66428571429,1473.50714285714,1361.96428571429,1416.58571428571,1580.48571428571,1304.05714285714,1571.15714285714,1443.48571428571,1455.55714285714,1412.05714285714,1536.75714285714,1458.96428571429,1427.15714285714,1477.78571428571,1549.08571428571,1496.50714285714,1319.67857142857,1536.20714285714,1283.05714285714,1573.78571428571,1295.88571428571,1415.95714285714,1342.75714285714,1487.42857142857,1477.05714285714,1403.42857142857,1426.13571428571,1533.42857142857,1375.88571428571,1452.46428571429,1499.65714285714,1494.77142857143,1593.35714285714
"487",1581.8,1555,1686.4,1688,1774.9,1632.1,1751.3,1549.3,1508,1692.6,1513.1,1795.1,1673.9,1647.8,1489.7,1624.6,1706.3,1583.4,1567.2,1592.7,1600.9,1647.5,1536,1590.6,1754.5,1475.3,1742.4,1614.7,1626.8,1583.3,1708,1633,1598.4,1651.8,1723.1,1670.5,1493.7,1707.4,1457.1,1747.8,1469.9,1587.2,1514,1658.7,1648.3,1577.4,1600.1,1707.4,1549.9,1626.5,1670.9,1668.8,1764.6
"488",1421.1,1413.05,1544.4625,1508.3,1632.9375,1428.4,1609.2875,1407.35,1366.05,1550.625,1371.1375,1646.03125,1514.5375,1505.7875,1347.7375,1482.5625,1526.675,1441.425,1425.1625,1450.725,1440.2,1505.5375,1393.975,1448.625,1612.525,1333.2875,1562.775,1472.7375,1484.8375,1441.3375,1566.025,1490.975,1456.425,1509.8125,1581.1125,1528.5375,1351.6875,1565.45,1315.075,1605.8125,1327.925,1445.225,1372.0375,1454.925,1490.2125,1435.45,1458.15,1565.45,1407.9,1484.475,1528.9375,1526.7625,1608.925
