"FAFZone","AlachuaCounty","BakerCounty","BayCounty","BradfordCounty","BrevardCounty","BrowardCounty","CalhounCounty","CharlotteCounty","CitrusCounty","ClayCounty","CollierCounty","ColumbiaCounty","DeSotoCounty","DixieCounty","DuvalCounty","EscambiaCounty","FlaglerCounty","FranklinCounty","GadsdenCounty","GilchristCounty","GladesCounty","GulfCounty","HamiltonCounty","HardeeCounty","HendryCounty","HernandoCounty","HighlandsCounty","HillsboroughCounty","HolmesCounty","IndianRiverCounty","JacksonCounty","JeffersonCounty","LafayetteCounty","LakeCounty","LeeCounty","LeonCounty","LevyCounty","LibertyCounty","MadisonCounty","ManateeCounty","MarionCounty","MartinCounty","MiamiDadeCounty","MonroeCounty","NassauCounty","OkaloosaCounty","OkeechobeeCounty","OrangeCounty","OsceolaCounty","PalmBeachCounty","PascoCounty","PinellasCounty","PolkCounty","PutnamCounty","StJohnsCounty","StLucieCounty","SantaRosaCounty","SarasotaCounty","SeminoleCounty","SumterCounty","SuwanneeCounty","TaylorCounty","UnionCounty","VolusiaCounty","WakullaCounty","WaltonCounty","WashingtonCounty"
"423",1005.68,970.18,1107.46,980.28,1098.7,1253.28,1089.48,1221.98,1064.66,968.96,1287.48,996.88,1190.28,1056.44,936.76,1136.46,999.76,1162.88,1063.34,1043.88,1218.78,1133.06,1021.28,1165.28,1240.96,1102.4,1170.28,1131.5,1072.8,1142.18,1064.18,1073.98,1042.28,1059.08,1255.4,1096.78,1039.98,1098.76,1046.62,1169.67,1036.62,1187.4,1288.2,1396,917.66,1127.98,1179.12,1075.18,1100.68,1216.88,1116.06,1146.94,1132.58,998.56,981.2,1163.9,1122.66,1192.56,1067.38,1065.9,1023.44,1066.86,986.26,1036.98,1119.3,1106.46,1076.18
"429",966.356382978724,930.856382978724,1052.43297872341,940.96914893617,1059.38617021276,1213.95319148937,1034.45,1182.64787234043,1025.3329787234,929.620212765957,1248.15744680851,957.553191489362,1150.93085106383,1017.09255319149,897.435106382978,1072.59574468085,960.422340425532,1090.36063829787,1011.4670212766,1004.55531914894,1179.44574468085,1078.03085106383,981.939361702127,1125.93085106383,1201.60531914893,1063.06914893617,1130.95319148937,1092.17127659574,1017.12446808511,1102.83936170213,1009.16382978724,1008.55638297872,1002.95319148937,1019.73723404255,1216.06914893617,1012.87340425532,1000.6414893617,1046.14361702128,974.767021276596,1130.33829787234,997.29255319149,1148.06914893617,1248.87553191489,1356.66914893617,878.328723404255,1064.12553191489,1139.79042553191,1035.84574468085,1061.34574468085,1177.53510638298,1076.70425531914,1107.59468085107,1093.26914893617,959.204255319149,941.875531914893,1124.56914893617,1058.7914893617,1153.23723404255,1028.05425531915,1026.57978723404,984.094680851064,1027.51170212766,946.910638297873,997.641489361702,1046.79255319149,1048.15531914894,1020.98085106383
"441",1194.78,1159.28,1353.06,1169.41,1287.82,1442.4,1335.08,1411.08,1253.78,1158.06,1476.6,1186,1379.38,1245.52,1125.88,1382.06,1188.86,1351.96,1308.92,1233,1407.88,1378.66,1210.38,1354.38,1430.02,1291.51,1359.4,1320.61,1318.42,1331.28,1309.78,1263.06,1231.4,1248.18,1444.51,1285.88,1229.08,1335.46,1235.72,1358.77,1225.72,1376.51,1477.32,1585.11,1106.76,1373.6,1368.22,1264.28,1289.78,1405.96,1305.14,1336.02,1321.71,1187.64,1170.32,1353.01,1368.26,1381.68,1256.5,1255.02,1212.52,1255.96,1175.36,1226.08,1308.41,1352.06,1321.78
"451",314.966666666667,279.466666666667,504.433333333333,289.566666666667,407.966666666667,562.566666666667,466.866666666667,531.266666666667,373.933333333333,278.2,596.766666666667,306.166666666667,499.533333333333,365.666666666667,246.033333333333,596.833333333333,309.033333333333,472.133333333333,431.666666666667,353.166666666667,528.066666666667,504.3,330.533333333333,474.533333333333,550.166666666667,411.666666666667,479.566666666667,440.766666666667,507.066666666667,451.466666666667,469.666666666667,383.233333333333,351.566666666667,368.366666666667,564.666666666667,406.066666666667,349.266666666667,455.6,355.866666666667,478.916666666667,345.866666666667,496.666666666667,597.466666666667,705.266666666667,226.933333333333,556.366666666667,488.366666666667,384.466666666667,409.966666666667,526.133333333333,425.266666666667,456.166666666667,441.866666666667,307.766666666667,290.466666666667,473.166666666667,579.833333333333,501.833333333333,376.666666666667,375.166666666667,332.666666666667,376.1,295.466666666667,346.266666666667,428.566666666667,528.366666666667,498.466666666667
"452",427.51,398.74,447.565,409.01,528.99,683.55,426.03,645,487.69,399.22,710.51,401.48,614.18,451.53,367.02,476.565,430.02,442.48,375.05,439,645.34,469.01,351.35,589.18,667.49,525.42,596.84,554.52,412.905,572.45,400.76,366.39,409.97,488.49,678.41,371.78,461.14,410.47,364.48,592.68,461.2,617.66,718.47,826.27,347.92,468.095,608.77,505.64,530.34,647.13,539.05,569.94,559.15,428.81,411.47,594.16,462.765,615.58,497.66,488.93,391.1,394.37,407.87,467.24,398.89,446.555,416.295
"459",358.293939393939,322.793939393939,500.018181818182,332.90303030303,451.336363636364,605.887878787879,467.484848484848,574.581818181818,417.275757575758,321.557575757576,640.090909090909,347.457575757576,542.869696969697,402.878787878788,289.369696969697,558.718181818182,352.357575757576,485.024242424242,427.624242424242,390.327272727273,571.381818181818,506.49696969697,354.309090909091,517.869696969697,593.542424242424,455.00303030303,522.890909090909,484.10303030303,490.415151515152,494.778787878788,447.563636363636,398.790909090909,386.366666666667,411.678787878788,608.00303030303,417.263636363636,392.581818181818,460.939393939394,366.372727272727,522.277272727272,389.236363636364,540.00303030303,640.818181818182,748.60303030303,270.260606060606,541.860606060606,531.733333333333,427.781818181818,453.281818181818,569.466666666667,468.642424242424,499.530303030303,485.19696969697,351.142424242424,333.821212121212,516.506060606061,544.142424242424,545.172727272727,419.984848484848,418.521212121212,367.515151515152,409.230303030303,338.851515151515,389.581818181818,441.454545454545,510.787878787879,480.790909090909
"460",1676.39469696969,1661.05681818182,1533.99318181818,1672.74015151515,1843.16439393939,1984.53409090909,1516.01666666667,1896.72348484848,1739.40681818182,1693.24015151515,1962.24015151515,1637.33560606061,1868.00681818182,1681.06590909091,1696.50681818182,1440.83560606061,1758.19621212121,1578.50681818182,1532.96742424242,1668.53560606061,1905.32348484848,1559.59621212121,1610.29772727272,1843.00681818182,1927.47803030303,1777.14469696969,1856.83560606061,1806.24469696969,1478.85075757575,1886.61666666667,1490.74015151515,1580.90681818182,1647.43257575757,1755.11666666667,1930.14621212121,1558.925,1708.51666666667,1544.68560606061,1604.90681818182,1844.41060606061,1716.56590909091,1915.86590909091,2019.45227272728,2127.24621212121,1699.59621212121,1495.83560606061,1881.06439393939,1785.14015151515,1802.62651515151,1948.10681818182,1790.775,1821.66439393939,1819.14469696969,1720.79772727272,1739.65833333334,1895.14621212121,1461.69621212121,1867.30378787879,1790.71515151515,1740.65833333334,1628.56590909091,1617.49015151515,1656.34621212121,1795.41515151516,1576.04772727272,1494.38712121212,1494.09621212121
"471",687.8,672.466666666667,522.7,684.1,854.6,995.9,504.7,908.1,725.7,704.6,973.6,648.733333333333,879.4,648.5,707.9,446.9,769.6,567.2,521.7,669.6,916.7,548.3,599.7,854.4,938.9,743.033333333333,868.233333333333,817.633333333333,467.6,898,479.433333333333,569.6,633.6,766.5,941.533333333333,547.6,684.7,533.4,595.3,855.85,728,927.3,1030.86666666667,1138.63333333333,658.3,484.533333333333,892.5,796.533333333333,814,959.5,763.5,799.8,830.533333333333,732.2,751.1,906.533333333333,467.766666666667,878.7,802.1,752.1,631,606.2,667.733333333333,806.8,564.733333333333,483.1,482.8
"472",587.958823529412,572.617647058824,473.329411764706,584.288235294118,754.741176470588,896.088235294118,455.341176470588,808.288235294118,648.452941176471,604.788235294118,873.788235294118,548.888235294118,779.570588235294,581.2,608.070588235294,443.617647058824,669.764705882353,517.835294117647,470.664705882353,579.482352941176,816.882352941176,498.923529411765,520.558823529412,754.570588235294,839.041176470588,678.664705882353,768.388235294118,717.8,418.194117647059,798.170588235294,430.070588235294,505.252941176471,553.729411764706,666.670588235294,841.7,494.194117647059,612.458823529412,484.011764705882,512.176470588235,755.982352941176,628.135294117647,827.441176470588,931.023529411765,1038.80588235294,608.052941176471,435.170588235294,792.635294117647,696.688235294118,714.182352941177,859.664705882353,695.829411764706,731.282352941176,730.7,632.352941176471,651.223529411765,806.7,429.829411764706,778.870588235294,702.282352941176,652.223529411765,539.605882352941,536.317647058823,567.905882352941,706.976470588235,513.870588235294,433.717647058824,433.429411764706
"473",546.315384615385,533.1,497.2,546.938461538462,698.853846153846,843.815384615385,479.215384615385,766.638461538461,609.323076923077,555.2,832.146153846154,507.246153846154,737.923076923077,550.961538461538,544.892307692308,511.469230769231,606.3,541.430769230769,466.407692307692,538.446153846154,775.230769230769,522.792307692308,480.207692307692,712.923076923077,797.376923076923,647.053846153846,726.746153846154,676.146153846154,462.007692307692,742.315384615385,453.930769230769,476.746153846154,517.338461538462,625.030769230769,800.053846153846,482.138461538462,578.430769230769,501.823076923077,474.823076923077,714.311538461538,586.461538461538,776.2,878.730769230769,986.515384615385,532.753846153846,503,751.661538461538,652.6,673.230769230769,807.4,660.684615384615,691.569230769231,689.053846153846,583.530769230769,587.753846153846,754.415384615385,497.661538461538,737.223076923077,653.046153846154,610.553846153846,498.469230769231,504.707692307692,526.253846153846,643.523076923077,509.253846153846,493.484615384615,465.930769230769
"479",588.85564516129,571.376612903226,490.983870967742,583.468548387097,746.543548387097,889.637903225806,473.003225806452,808.718548387097,641.865322580645,599.347580645161,874.228225806452,549.465322580645,779.670161290323,574.706451612903,597.429838709677,470.088709677419,659.329838709677,532.464516129032,471.337903225806,577.492741935484,815.989516129032,516.582258064516,517.708870967742,754.670161290323,838.137903225806,671.497580645161,767.497580645161,718.234677419355,444.596774193548,790.000806451613,447.714516129032,497.857258064516,548.362096774194,664.708870967742,842.141129032258,490.754032258065,606.883064516129,496.543548387097,507.181451612903,756.400806451613,627.969354838709,821.371774193548,924.554032258065,1032.34274193549,587.366935483871,468.779032258064,789.956451612903,693.325,711.520161290323,853.215322580645,689.271774193548,722.708064516129,729.808870967742,627.207258064516,640.776612903226,800.249193548387,463.75,779.308870967742,696.966935483871,652.647580645161,537.471774193548,529.670161290323,568.858870967742,696.542741935484,513.187903225806,464.246774193548,454.982258064516
"481",1016.29,1000.94,812.47,1012.59,1183.28,1324.62,835.79,1236.82,1054.19,1033.09,1302.32,977.19,1208.12,976.97,1036.39,678.99,1098.3,895.69,850.15,998.09,1245.42,847.79,966.29,1183.12,1267.58,1071.51,1196.92,1146.34,784.23,1226.72,808.49,898.09,962.09,1095.22,1270.24,876.09,1013.17,861.87,923.75,1184.52,1056.45,1255.98,1359.58,1467.34,1045.25,732.19,1221.18,1125.22,1142.72,1288.22,1092.2,1128.48,1159.24,1060.69,1079.52,1235.24,699.89,1207.42,1130.82,1080.52,959.45,934.67,996.19,1135.52,893.19,761.07,797.97
"482",777.375,762.075,573.575,773.75,944.175,1085.55,596.9,997.725,815.325,794.25,1063.25,738.325,968.975,738.075,797.475,440.125,859.175,656.775,611.275,759.25,1006.325,608.875,727.4,943.975,1028.475,832.675,957.825,907.25,545.375,987.575,569.65,659.175,723.25,856.075,1031.15,637.225,774.275,622.975,684.875,945.425,817.575,1016.875,1120.475,1228.275,806.375,493.35,982.075,886.15,903.6,1049.075,853.075,889.375,920.175,821.775,840.675,996.175,460.975,968.275,891.7,841.675,720.575,695.775,757.375,896.4,654.375,522.175,559.075
"483",1080.66666666667,1065.35,876.866666666667,1077.03333333333,1247.45,1388.81666666667,900.183333333333,1301.01666666667,1118.61666666667,1097.53333333333,1366.53333333333,1041.63333333333,1272.26666666667,1041.36666666667,1100.76666666667,743.433333333333,1162.46666666667,960.083333333333,914.55,1062.53333333333,1309.61666666667,912.166666666667,1030.71666666667,1247.26666666667,1331.76666666667,1135.95,1261.13333333333,1210.55,848.65,1290.91666666667,872.933333333333,962.483333333333,1026.51666666667,1159.41666666667,1334.45,940.516666666667,1077.56666666667,926.266666666667,988.15,1248.7,1120.85,1320.15,1423.75,1531.55,1109.66666666667,796.633333333333,1285.35,1189.41666666667,1206.91666666667,1352.38333333333,1156.36666666667,1192.65,1223.45,1125.06666666667,1143.95,1299.45,764.266666666667,1271.58333333333,1194.98333333333,1144.95,1023.85,999.066666666667,1060.63333333333,1199.71666666667,957.633333333333,825.466666666667,862.366666666667
"484",1004.23684210526,988.873684210526,800.415789473684,1000.55789473684,1170.99473684211,1312.35789473684,823.757894736842,1224.55789473684,1042.15789473684,1021.06315789474,1290.06842105263,965.168421052632,1195.84210526316,964.915789473684,1024.34210526316,666.968421052632,1086.04210526316,883.642105263158,838.1,986.057894736842,1233.15789473684,835.736842105263,954.257894736842,1170.84210526316,1255.31052631579,1059.46842105263,1184.66842105263,1134.06842105263,772.168421052632,1214.44736842105,796.468421052632,886.042105263158,950.057894736842,1082.94736842105,1257.96842105263,864.057894736842,1001.13684210526,849.831578947368,911.694736842105,1172.23157894737,1044.38421052632,1243.7,1347.27368421053,1455.06842105263,1033.21578947368,720.168421052632,1208.88947368421,1112.95789473684,1130.45789473684,1275.94210526316,1079.91052631579,1116.2,1146.96842105263,1048.63684210526,1067.46842105263,1222.96842105263,687.836842105263,1195.14210526316,1118.55263157895,1068.46842105263,947.389473684211,922.621052631579,984.168421052632,1123.25263157895,881.168421052632,749.031578947368,785.936842105263
"485",1565.85,1550.5,1362.05,1562.2,1732.65,1874,1385.35,1786.2,1603.75,1582.7,1851.7,1526.8,1757.45,1526.55,1585.95,1228.6,1647.65,1445.25,1399.75,1547.7,1794.75,1397.35,1515.85,1732.45,1816.95,1621.1,1746.3,1695.7,1333.8,1776.05,1358.1,1447.65,1511.7,1644.55,1819.6,1425.7,1562.75,1411.45,1473.35,1733.875,1606,1805.35,1908.9,2016.7,1594.85,1281.8,1770.5,1674.6,1692.1,1837.55,1641.55,1677.85,1708.6,1610.25,1629.1,1784.6,1249.45,1756.75,1680.15,1630.1,1509,1484.25,1545.8,1684.85,1442.8,1310.65,1347.55
"486",883.471428571429,868.107142857143,679.664285714286,879.8,1050.22857142857,1191.59285714286,702.978571428572,1103.77857142857,921.378571428571,900.3,1169.29285714286,844.392857142857,1075.07857142857,844.164285714286,903.578571428571,546.185714285714,965.264285714286,762.878571428571,717.328571428571,865.3,1112.38571428571,714.971428571429,833.478571428572,1050.07857142857,1134.54285714286,938.7,1063.9,1013.30714285714,651.414285714286,1093.67857142857,675.685714285714,765.271428571428,829.3,962.178571428571,1137.2,743.285714285714,880.371428571429,729.057142857143,790.928571428571,1051.46785714285,923.635714285714,1122.92857142857,1226.51428571429,1334.3,912.457142857143,599.392857142857,1088.12857142857,992.185714285714,1009.67857142857,1155.17857142857,959.15,995.428571428571,1026.2,927.871428571429,946.714285714286,1102.2,567.064285714286,1074.37142857143,997.778571428571,947.714285714286,826.635714285714,801.864285714286,863.4,1002.47857142857,760.4,628.257142857143,665.171428571429
"487",1161.6,1146.3,957.8,1157.9,1328.4,1469.7,981.1,1381.9,1199.5,1178.4,1447.4,1122.5,1353.2,1122.3,1181.7,824.3,1243.4,1041,995.5,1143.4,1390.5,993.1,1111.6,1328.2,1412.7,1216.8,1342,1291.4,929.5,1371.8,953.8,1043.4,1107.4,1240.3,1415.3,1021.4,1158.5,1007.2,1069.1,1329.6,1201.8,1401.1,1504.7,1612.4,1190.6,877.5,1366.3,1270.3,1287.8,1433.3,1237.3,1273.6,1304.3,1206,1224.8,1380.3,845.2,1352.5,1275.9,1225.8,1104.8,1080,1141.5,1280.6,1038.5,906.4,943.3
"488",1066.175,1050.825,862.3625,1062.5125,1232.925,1374.3125,885.7,1286.5125,1104.1125,1083.0125,1352.0125,1027.1125,1257.8,1026.8625,1086.3,728.9125,1148,945.6,900.0375,1048.0125,1295.1125,897.675,1016.2,1232.8,1317.25,1121.425,1246.6125,1196.025,834.125,1276.4125,858.4125,948,1012.0125,1144.9125,1319.925,926.0125,1063.1,911.75,973.625,1234.175,1106.3375,1305.6375,1409.225,1517.025,1095.1375,782.1125,1270.8375,1174.9125,1192.4125,1337.9,1141.85,1178.1375,1208.925,1110.6,1129.425,1284.925,749.7875,1257.1,1180.5125,1130.425,1009.3375,984.5625,1046.125,1185.2,943.125,810.95,847.875
"489",1153.63333333333,1138.29205128205,950.145641025641,1149.97358974359,1320.40333333334,1461.77256410256,973.14717948718,1373.9617948718,1191.56076923077,1170.47358974359,1439.47153846154,1114.57358974359,1345.24076923077,1114.32461538461,1173.73974358975,816.695641025641,1235.43358974359,1033.04384615385,987.503333333333,1135.47358974359,1382.56025641026,985.429743589744,1103.06615384615,1320.24076923077,1404.71205128205,1208.88333333334,1334.07512820513,1283.48076923077,921.91717948718,1363.85410256411,945.865897435898,1035.4423076923,1099.47358974359,1232.35410256411,1407.3823076923,1013.46076923077,1150.53410256411,999.225897435897,1061.10128205129,1321.64717948718,1193.80333333334,1393.10128205129,1496.69358974359,1604.4817948718,1181.74692307692,869.897692307692,1358.30384615384,1262.37051282051,1279.86282051282,1425.34282051282,1229.31564102564,1265.60179487179,1296.38333333334,1198.03410256411,1216.89102564102,1372.3823076923,837.557179487179,1344.54384615385,1267.95435897436,1217.89102564102,1096.80333333334,1072.02717948718,1133.58384615385,1272.64974358974,1030.58358974359,898.747948717949,935.65641025641
"491",2227.47,2212.16,2062.84,2223.84,2394.26,2535.64,2067.1,2447.82,2290.49,2244.34,2513.34,2188.45,2419.07,2232.16,2247.57,1941.85,2309.27,2129.57,2084.06,2219.64,2456.44,2110.67,2161.37,2394.07,2478.57,2328.25,2407.95,2357.35,2021.84,2437.7,2041.85,2131.99,2198.55,2306.2,2481.25,2110.02,2259.6,2095.77,2155.99,2395.505,2267.66,2466.96,2570.56,2678.35,2250.67,2016.3,2432.16,2336.25,2353.73,2499.19,2341.87,2372.76,2370.25,2271.87,2290.75,2446.25,1962.67,2418.38,2341.81,2291.75,2179.66,2168.57,2207.45,2346.5,2127.15,2020.88,2028.02
"499",2170.98947368421,2155.64210526316,1955.17894736842,2167.32105263158,2337.75789473684,2479.12631578947,1988.4,2391.31578947368,2228.71578947368,2187.82105263158,2456.82105263158,2131.92631578947,2362.59473684211,2144.64736842105,2191.09473684211,1824.81578947368,2252.79473684211,2049.92105263158,2004.39473684211,2160.94736842105,2399.91052631579,2020.33157894737,2115.18421052632,2337.59473684211,2422.07894736842,2247.33157894737,2351.42631578947,2300.83157894737,1918.45263157895,2381.21052631579,1962.36842105263,2052.32631578947,2124.02105263158,2249.71052631579,2424.74210526316,2030.34210526316,2181.94210526316,2016.11052631579,2082.82105263158,2339.0052631579,2211.15789473684,2410.45789473684,2514.05263157895,2621.83157894737,2202.85789473684,1878.31052631579,2375.65789473684,2279.72631578947,2297.21578947368,2442.7,2277.21578947368,2309.24736842105,2313.74210526316,2215.38947368421,2234.25263157895,2389.74210526316,1845.67368421053,2361.89473684211,2285.30526315789,2235.25263157895,2121.26315789474,2088.91052631579,2150.94210526316,2290.00526315789,2047.46315789474,1902.37368421053,1932.65789473684
"500",1309.79285714286,1274.29285714286,1433.65714285714,1284.39285714286,1402.82857142857,1557.38571428571,1415.67857142857,1526.07857142857,1368.75714285714,1273.04285714286,1591.58571428571,1300.98571428571,1494.35714285714,1360.52857142857,1240.85714285714,1462.65714285714,1303.85,1466.95714285714,1389.53571428571,1347.98571428571,1522.87857142857,1459.25,1325.37857142857,1469.35714285714,1545.03571428571,1406.5,1474.38571428571,1435.6,1399,1446.27857142857,1390.37857142857,1378.06428571429,1346.38571428571,1363.17142857143,1559.5,1400.87857142857,1344.06428571429,1429.51428571429,1350.72142857143,1473.775,1340.72142857143,1491.5,1592.3,1700.1,1221.75,1454.18571428571,1483.22142857143,1379.27857142857,1404.77857142857,1520.95714285714,1420.14285714286,1451.02857142857,1436.7,1302.64285714286,1285.3,1468,1448.85,1496.65714285714,1371.48571428571,1370.02142857143,1327.52857142857,1370.94285714286,1290.34285714286,1341.06428571429,1423.39285714286,1432.65,1402.37857142857
"511",670.991176470588,635.491176470588,811.917647058823,645.608823529411,764.032352941176,918.591176470588,811.1,887.285294117647,729.973529411765,634.273529411764,952.791176470588,662.191176470589,855.573529411765,721.732352941176,602.073529411765,839.482352941176,665.067647058823,828.173529411765,780.226470588236,709.191176470589,884.091176470588,849.673529411765,686.576470588235,830.573529411765,906.261764705883,767.697058823529,835.591176470588,796.808823529411,775.84705882353,807.485294117647,769.15294117647,739.273529411764,707.591176470588,724.376470588235,920.697058823529,762.091176470588,705.282352941176,811.661764705882,711.944117647058,834.976470588236,701.944117647058,852.697058823529,953.520588235295,1061.30882352941,582.967647058824,831.017647058824,844.444117647058,740.485294117647,765.985294117647,882.173529411765,781.355882352942,812.232352941176,797.908823529412,663.855882352942,646.520588235295,829.197058823529,825.670588235294,857.873529411764,732.691176470589,731.220588235294,688.732352941176,732.161764705882,651.561764705883,702.282352941176,784.608823529411,809.470588235294,779.217647058824
"512",695.946428571428,660.446428571428,875.05,670.546428571429,788.960714285714,943.546428571429,847.817857142857,912.235714285714,754.917857142857,659.217857142857,977.746428571429,687.146428571428,880.517857142857,746.675,627.017857142857,892.407142857143,690.014285714286,853.117857142857,812.635714285714,734.146428571428,909.032142857143,885.310714285714,711.517857142857,855.517857142857,931.185714285715,792.646428571428,860.546428571429,821.746428571429,828.757142857143,832.417857142857,837.242857142857,764.217857142857,732.546428571429,749.317857142857,945.646428571428,787.032142857143,730.217857142857,836.610714285714,736.875,859.917857142857,726.875,877.646428571428,978.45,1086.24642857143,607.917857142857,883.942857142857,869.375,765.435714285715,790.935714285715,907.117857142857,806.292857142857,837.175,822.846428571429,688.792857142857,671.45,854.146428571428,878.610714285714,882.817857142857,757.646428571428,756.160714285714,713.675,757.110714285714,676.503571428571,727.217857142857,809.546428571429,862.4,832.142857142857
"513",771.705882352941,736.205882352941,882.658823529412,746.317647058823,864.723529411765,1019.30588235294,885.082352941176,988,830.670588235294,734.947058823529,1053.50588235294,762.905882352941,956.282352941176,822.423529411765,702.782352941176,911.658823529412,765.764705882353,919.782352941176,869.123529411765,809.905882352941,984.805882352941,935.417647058824,787.288235294118,931.282352941176,1006.93529411765,868.411764705882,936.305882352941,897.517647058824,848.017647058824,908.2,839.405882352941,833.135294117647,808.305882352941,825.088235294118,1021.41176470588,852.882352941176,805.994117647059,895.764705882353,808.070588235294,935.673529411765,802.623529411765,953.411764705882,1054.22352941176,1162.01176470588,683.652941176471,903.205882352941,945.123529411765,841.2,866.7,982.882352941176,882.035294117647,912.923529411765,898.611764705882,764.535294117647,747.223529411765,929.911764705882,897.870588235294,958.582352941176,833.405882352941,831.923529411765,789.423529411765,832.847058823529,752.241176470588,802.994117647059,876.211764705882,881.658823529412,851.405882352941
"519",665.359302325581,629.859302325581,751.902325581395,639.966860465116,758.385465116279,912.956395348837,734.388372093023,881.649418604651,724.330232558139,628.622093023256,947.157558139535,652.576162790697,849.936046511628,709.922093023255,596.436046511628,778.239534883721,659.419767441861,767.93023255814,704.736046511628,697.391279069768,878.452325581395,777.245348837209,669.326744186046,824.936046511628,900.591279069768,762.066279069767,829.956395348837,791.168604651162,715.763953488372,801.844186046512,709.33023255814,688.341860465116,692.404069767442,718.743023255814,915.066279069767,696.452325581395,699.644186046512,737.48023255814,657.063372093024,829.331976744186,696.286046511628,847.066279069767,947.875,1055.66744186046,577.322093023256,769.774418604651,838.786046511628,734.848255813954,760.348255813954,876.532558139535,775.699418604651,806.586046511628,792.265697674419,658.199418604651,640.875,823.566279069767,764.438372093023,852.238372093023,727.057558139535,725.578488372093,673.533720930232,712.193604651163,645.908139534884,696.644186046512,724.427906976744,750.346511627907,719.144186046512
"531",3046.34444444444,3031.01111111111,2903.94444444444,3042.66666666667,3213.13333333333,3354.46666666667,2885.94444444444,3266.64444444444,3109.34444444444,3063.16666666667,3332.16666666667,3007.25555555556,3237.94444444444,3051.02222222222,3066.44444444444,2810.75555555556,3128.14444444444,2948.44444444444,2902.92222222222,3038.46666666667,3275.24444444444,2929.53333333333,2980.23333333333,3212.94444444444,3297.43333333333,3147.07777777778,3226.75555555556,3176.16666666667,2848.8,3256.54444444444,2860.66666666667,2950.84444444444,3017.35555555556,3125.04444444444,3300.07777777778,2928.84444444444,3078.44444444444,2914.63333333333,2974.84444444444,3214.36111111111,3086.52222222222,3285.83333333333,3389.38888888889,3497.16666666667,3069.53333333333,2865.75555555556,3251.02222222222,3155.04444444444,3172.54444444444,3318.04444444444,3160.73333333333,3191.63333333333,3189.07777777778,3090.73333333333,3109.58888888889,3265.07777777778,2831.64444444444,3237.24444444444,3160.64444444444,3110.58888888889,2998.52222222222,2987.43333333333,3026.27777777778,3165.34444444444,2945.97777777778,2864.33333333333,2864.03333333333
"532",2948.3,2932.93333333333,2805.9,2944.63333333333,3115.03333333333,3256.43333333333,2787.93333333333,3168.63333333333,3011.3,2965.13333333333,3234.13333333333,2909.23333333333,3139.9,2952.96666666667,2968.4,2712.73333333333,3030.1,2850.4,2804.83333333333,2940.43333333333,3177.23333333333,2831.5,2882.2,3114.9,3199.36666666667,3049.03333333333,3128.73333333333,3078.13333333333,2750.73333333333,3158.53333333333,2762.63333333333,2852.8,2919.33333333333,3027.03333333333,3202.03333333333,2830.83333333333,2980.43333333333,2816.56666666667,2876.8,3116.28333333333,2988.46666666667,3187.76666666667,3291.33333333333,3399.13333333333,2971.5,2767.73333333333,3152.96666666667,3057.03333333333,3074.53333333333,3220,3062.66666666667,3093.53333333333,3091.03333333333,2992.7,3011.53333333333,3167.03333333333,2733.6,3139.2,3062.6,3012.53333333333,2900.46666666667,2889.36666666667,2928.23333333333,3067.3,2847.93333333333,2766.3,2766
"539",2904.68518518519,2889.34074074074,2762.28518518519,2901.01481481481,3071.46296296296,3212.81481481481,2744.29259259259,3125.00740740741,2967.68888888889,2921.51481481481,3190.51481481481,2865.61851851852,3096.28518518519,2909.35555555556,2924.78518518519,2669.11851851852,2986.48518518519,2806.78518518519,2761.25925925926,2896.81481481481,3133.60740740741,2787.88148148148,2838.58148148148,3071.28518518519,3155.76296296296,3005.43333333333,3085.11851851852,3034.52962962963,2707.13703703704,3114.8962962963,2719.01481481481,2809.18888888889,2875.71851851852,2983.3962962963,3158.43333333333,2787.20740740741,2936.79259259259,2772.97407407407,2833.18888888889,3072.70555555555,2944.85555555556,3144.15925925926,3247.75185185185,3355.52962962963,2927.88148148148,2724.11851851852,3109.35555555556,3013.42222222222,3030.90740740741,3176.38888888889,3019.06296296296,3049.96296296296,3047.43333333333,2949.08148148148,2967.94814814815,3123.43333333333,2689.98518518519,3095.58518518519,3019,2968.94814814815,2856.85555555556,2845.77407407407,2884.62962962963,3023.6962962963,2804.32592592593,2722.68148148148,2722.38148148148
"540",776.554545454545,741.054545454545,838.358181818182,751.161818181818,869.592727272727,1024.15636363636,820.372727272727,992.84,835.523636363636,739.816363636364,1058.34909090909,767.294545454545,961.125454545455,825.74,707.625454545455,856.190909090909,770.618181818182,862.885454545455,794.703636363636,813.198181818182,989.64,863.954545454545,786.696363636364,936.125454545455,1011.80181818182,873.272727272727,941.156363636364,902.367272727273,803.158181818181,913.029090909091,795.096363636364,786.856363636364,810.66,829.930909090909,1026.27272727273,792.232727272727,810.829090909091,830.121818181818,737.576363636364,940.535454545455,807.487272727273,958.270909090909,1059.08181818182,1166.87454545455,688.512727272727,847.725454545455,949.987272727273,846.038181818182,871.538181818182,987.723636363636,886.903636363636,917.789090909091,903.469090909091,769.403636363636,752.08,934.772727272727,842.392727272727,963.425454545455,838.247272727273,836.78,791.790909090909,829.145454545455,757.107272727273,807.829090909091,819.356363636364,835.834545454545,806.967272727273
