"FAFZone","AdamsCounty","AshlandCounty","BarronCounty","BayfieldCounty","BrownCounty","BuffaloCounty","BurnettCounty","CalumetCounty","ChippewaCounty","ClarkCounty","ColumbiaCounty","CrawfordCounty","DaneCounty","DodgeCounty","DoorCounty","DouglasCounty","DunnCounty","EauClaireCounty","FlorenceCounty","FondduLacCounty","ForestCounty","GrantCounty","GreenCounty","GreenLakeCounty","IowaCounty","IronCounty","JacksonCounty","JeffersonCounty","JuneauCounty","KenoshaCounty","KewauneeCounty","LaCrosseCounty","LafayetteCounty","LangladeCounty","LincolnCounty","ManitowocCounty","MarathonCounty","MarinetteCounty","MarquetteCounty","MenomineeCounty","MilwaukeeCounty","MonroeCounty","OcontoCounty","OneidaCounty","OutagamieCounty","OzaukeeCounty","PepinCounty","PierceCounty","PolkCounty","PortageCounty","PriceCounty","RacineCounty","RichlandCounty","RockCounty","RuskCounty","StCroixCounty","SaukCounty","SawyerCounty","ShawanoCounty","SheboyganCounty","TaylorCounty","TrempealeauCounty","VernonCounty","VilasCounty","WalworthCounty","WashburnCounty","WashingtonCounty","WaukeshaCounty","WaupacaCounty","WausharaCounty","WinnebagoCounty","WoodCounty"
"488",1342.55,1427,1319.0625,1417.9375,1411.475,1256.825,1324.5375,1379.1875,1323.98125,1328.125,1304.1875,1206.7875,1282.05,1299.475,1463,1397.95,1289.575,1288.4375,1534.0375,1344.7375,1505.2625,1211.75,1272.7375,1343.0375,1232.8375,1463.2875,1308.475,1272.075,1315.575,1260.975,1431.3125,1257.2375,1217.225,1452.1125,1443.5375,1376.2375,1381.6625,1471.55,1336.2875,1434.2375,1296.4375,1288.0375,1441.9375,1477.6625,1384.725,1316.7375,1252.025,1245.875,1289.925,1378.45,1407.225,1273.1125,1245.325,1244.65,1364.3375,1261.2375,1278.6375,1378.625,1430.25,1351.85,1359.2625,1277.05,1244.0375,1505.3125,1258.125,1341.2875,1318.425,1296.5,1402.4375,1365.7375,1363.7375,1348.35
"489",1228.33794871795,1323.94435897436,1215.85564102564,1314.70846153847,1305.46769230769,1153.59615384616,1221.31769230769,1273.47846153846,1220.75871794872,1225.33871794871,1196.03333333333,1103.57846153846,1172.45948717949,1192.46,1358.00512820513,1294.74487179488,1186.36743589743,1185.22846153847,1409.95641025641,1241.88871794872,1374.39794871795,1106.85256410256,1140.51435897436,1236.16205128205,1125.27871794871,1356.87179487179,1204.71179487179,1166.62717948718,1206.38615384615,1159.43435897436,1326.30205128205,1154.00794871795,1107.58307692308,1326.02974358974,1308.72512820513,1273.66,1271.52461538462,1365.55435897436,1228.39333333333,1332.98769230769,1193.45333333333,1183.98692307692,1339.74256410256,1342.86358974359,1282.96256410256,1214.18461538462,1148.80897435897,1142.66641025641,1186.69820512821,1256.78871794872,1303.49717948718,1171.17025641026,1142.08743589744,1139.20923076923,1261.12948717948,1158.0176923077,1170.64564102564,1275.40948717949,1319.5758974359,1249.28256410256,1256.15,1173.84692307693,1140.88897435897,1370.48153846154,1152.65948717949,1238.08025641026,1217.25487179487,1196.45025641026,1287.13794871795,1250.43692307692,1262.00153846154,1239.89358974359
"491",1441.34,1517.78,1417.85,1506,1508.16,1355.57,1423.32,1482.56,1422.74,1426.88,1404.46,1305.56,1371.21,1424.24,1571.76,1485.4,1388.35,1387.23,1614.14,1445.04,1572.16,1310.55,1344.12,1475.14,1331.64,1553.71,1407.26,1425.85,1414.35,1444.76,1540.06,1355.99,1315.96,1534.07,1510.44,1537.82,1480.45,1568.65,1455.56,1550.84,1454.16,1386.83,1542.19,1544.56,1484.96,1478.34,1350.79,1344.66,1388.67,1468.35,1505.97,1445.26,1344.07,1398.44,1463.14,1360.02,1377.44,1477.4,1528.97,1513.44,1458.06,1375.84,1342.82,1572.17,1411.88,1440.06,1472.17,1450.26,1504.82,1468.12,1464.04,1447.14
"499",1491.35789473684,1572.33157894737,1467.88421052632,1561.82105263158,1558.21052631579,1405.62105263158,1473.33684210526,1532.61052631579,1472.78684210526,1476.92631578947,1454.50526315789,1355.61052631579,1421.23684210526,1474.25789473684,1621.82105263158,1541.51578947368,1438.38947368421,1437.25263157895,1664.14736842105,1495.05263157895,1622.21052631579,1360.58421052632,1394.13684210526,1525.16842105263,1381.64736842105,1608.43157894737,1457.31052631579,1475.88947368421,1464.38947368421,1494.81052631579,1590.11052631579,1406.02631578947,1366.01578947368,1584.12105263158,1560.46842105263,1587.83684210526,1530.50526315789,1618.67368421053,1505.61052631579,1600.85789473684,1504.21578947368,1436.84736842105,1592.23684210526,1594.61052631579,1535.01578947368,1528.35789473684,1400.83684210526,1394.70526315789,1438.72105263158,1518.38421052632,1556.02631578947,1495.32105263158,1394.12105263158,1448.47894736842,1513.14736842105,1410.03684210526,1427.44736842105,1527.43157894737,1579.02631578947,1563.46842105263,1508.10526315789,1425.87368421053,1392.83684210526,1622.22105263158,1461.92631578947,1490.11052631579,1522.22105263158,1500.32105263158,1554.83684210526,1518.13684210526,1514.05263157895,1497.16842105263
"500",1158.34285714286,1360.81428571429,1309.62142857143,1394.13571428571,1152.42142857143,1277.87857142857,1364.34285714286,1120.12142857143,1277.78214285714,1252.12142857143,1109.42142857143,1201.21428571429,1087.27857142857,1094.07142857143,1203.92857142857,1390.87142857143,1285.50714285714,1253.44285714286,1255.24285714286,1099.51428571429,1253.15,1143.3,1072.74285714286,1131.62142857143,1128.55,1333.27857142857,1210.70714285714,1081.38571428571,1162.3,1001.92142857143,1172.22142857143,1218.32857142857,1103.52857142857,1229.52857142857,1248.75,1117.14285714286,1222.68571428571,1212.48571428571,1141.52142857143,1194.55,1037.35714285714,1184.31428571429,1200.03571428571,1282.91428571429,1145.02857142857,1057.67142857143,1278.63571428571,1303.57142857143,1342.12142857143,1183.68571428571,1308.42857142857,1014.02857142857,1151.23571428571,1049.88571428571,1302.64285714286,1320.53571428571,1133.55,1349.59285714286,1190.58571428571,1092.76428571429,1275.54285714286,1239.76428571429,1182.94285714286,1310.52857142857,1027.02857142857,1340.81428571429,1067.81428571429,1051.72142857143,1165.53571428571,1161.34285714286,1124.05,1196.55
"511",1034.99411764706,1237.47058823529,1186.27647058824,1270.78235294118,1029.07058823529,1154.53529411765,1240.99411764706,996.770588235294,1154.43235294118,1128.77647058824,986.070588235294,1077.87058823529,963.947058823529,970.723529411765,1080.57058823529,1267.52941176471,1162.15882352941,1130.10588235294,1135.38235294118,976.164705882353,1129.80588235294,1019.95294117647,949.405882352941,1008.27647058824,1005.21176470588,1209.94705882353,1087.37058823529,958.035294117647,1038.94705882353,878.570588235294,1048.87647058824,1094.98235294118,980.170588235294,1106.17647058824,1125.40588235294,993.805882352941,1099.34705882353,1089.13529411765,1018.17058823529,1071.21176470588,914.005882352941,1060.97058823529,1076.7,1159.55882352941,1021.67058823529,934.329411764706,1155.28235294118,1180.21764705882,1218.77647058824,1060.34705882353,1185.07058823529,890.670588235294,1027.88823529412,926.535294117647,1179.30588235294,1197.2,1010.21176470588,1226.25882352941,1067.24705882353,969.417647058823,1152.20588235294,1116.42941176471,1059.60588235294,1187.17647058824,903.682352941177,1217.46470588235,944.470588235294,928.376470588235,1042.2,1037.99411764706,1000.71176470588,1073.21176470588
"512",1093.87142857143,1296.37142857143,1245.17142857143,1329.67142857143,1087.96428571429,1213.42142857143,1299.87142857143,1055.67142857143,1213.32142857143,1187.67142857143,1044.96428571429,1136.77142857143,1022.80714285714,1029.60714285714,1139.47142857143,1326.4,1221.02142857143,1188.99285714286,1190.77142857143,1035.06428571429,1188.7,1078.83571428571,1008.28571428571,1067.17142857143,1064.1,1268.80714285714,1146.25,1016.92142857143,1097.83571428571,937.464285714286,1107.77142857143,1153.87142857143,1039.07142857143,1165.07142857143,1184.3,1052.67857142857,1158.20714285714,1148.02142857143,1077.06428571429,1130.1,972.892857142857,1119.87142857143,1135.57142857143,1218.45,1080.57142857143,993.207142857143,1214.17142857143,1239.10714285714,1277.67142857143,1119.20714285714,1243.97142857143,949.571428571429,1086.77142857143,985.407142857143,1238.17857142857,1256.07142857143,1069.1,1285.12857142857,1126.12142857143,1028.3,1211.09285714286,1175.3,1118.49285714286,1246.07142857143,962.571428571429,1276.35,1003.37142857143,987.271428571428,1101.07142857143,1096.87142857143,1059.6,1132.1
"513",930.117647058824,1132.58235294118,1081.38823529412,1165.9,924.176470588235,1049.65882352941,1136.11764705882,891.882352941176,1049.54705882353,1023.89411764706,881.176470588235,972.982352941176,859.064705882353,865.852941176471,975.694117647059,1162.64705882353,1057.26470588235,1025.23529411765,1027.02941176471,871.270588235294,1024.94117647059,915.064705882353,844.529411764706,903.394117647059,900.341176470588,1105.06470588235,982.476470588235,853.158823529412,934.064705882353,773.676470588235,943.988235294118,990.1,875.288235294118,1001.28823529412,1020.54117647059,888.935294117647,994.464705882353,984.264705882353,913.288235294118,966.341176470588,809.141176470588,956.088235294118,971.817647058824,1054.67058823529,916.788235294118,829.452941176471,1050.4,1075.35882352941,1113.88823529412,955.464705882353,1080.19411764706,785.788235294118,923,821.658823529412,1074.43529411765,1092.32352941176,905.341176470588,1121.36470588235,962.358823529412,864.552941176471,1047.33529411765,1011.55294117647,954.729411764706,1082.28823529412,798.805882352941,1112.57058823529,839.588235294118,823.488235294118,937.323529411765,933.117647058824,895.841176470588,968.341176470588
"519",932.331976744186,1134.79651162791,1083.60523255814,1168.11802325581,926.395348837209,1051.86046511628,1138.33546511628,894.095930232558,1051.76976744186,1026.10523255814,883.395348837209,975.19534883721,861.262790697674,868.052906976744,977.905813953488,1164.8523255814,1059.47209302325,1027.44244186046,1042.95058139535,873.481395348837,1027.14593023256,917.273255813953,846.741279069768,905.606395348837,902.547674418605,1107.26162790698,984.682558139534,855.359302325581,936.273255813953,775.895348837209,946.20465116279,992.319186046512,877.505232558139,1003.50523255814,1022.74418604651,891.143604651163,996.659302325581,986.460465116279,915.491860465117,968.547674418605,811.345348837209,958.297093023256,974.031976744186,1056.88430232558,919.005232558139,831.651162790698,1052.62034883721,1077.55290697674,1116.10523255814,957.659302325581,1082.40581395349,788.004069767442,925.219186046511,823.859302325581,1076.64360465116,1094.53430232558,907.547674418605,1123.56976744186,964.559302325581,866.752906976744,1049.54244186047,1013.75290697674,956.941279069767,1084.50406976744,801.018023255814,1114.78546511628,841.795930232558,825.703488372093,939.531976744186,935.331976744186,898.047674418605,970.547674418605
"531",1917.91111111111,1813.28888888889,1765.34444444444,1777.07777777778,1987.26666666667,1816.38888888889,1748.38888888889,2014.47777777778,1811.93888888889,1858.38888888889,1956.32222222222,1905.37777777778,1975.01666666667,1993.61111111111,2044.88888888889,1750.55555555556,1777.56666666667,1802.88888888889,1965.28888888889,1990.26666666667,1923.46666666667,1924.65555555556,2001.81111111111,1958.7,1946.31111111111,1845.96666666667,1846.13333333333,2002.34444444444,1897.96666666667,2073.67777777778,2013.18888888889,1873.28888888889,1959.2,1943.47777777778,1919.81111111111,2023.18888888889,1889.86666666667,2012.05555555556,1939.16666666667,1962,2040.18888888889,1883.44444444444,1981.68888888889,1895.06666666667,1985.47777777778,2032.42222222222,1790.08888888889,1758.15555555556,1736.38888888889,1917.06666666667,1853.47777777778,2063.77777777778,1939.26666666667,2010.73333333333,1802.47777777778,1749.18888888889,1938.97777777778,1811.68888888889,1942.88888888889,2021.76666666667,1867.46666666667,1846.38888888889,1905.58888888889,1912.57777777778,2033.68888888889,1774.36666666667,2019.88888888889,2025.07777777778,1959.91111111111,1944.68888888889,1981.58888888889,1888.91111111111
"532",1951.9,1847.26666666667,1799.3,1811.06666666667,2021.26666666667,1850.36666666667,1782.36666666667,2048.46666666667,1845.91666666667,1892.36666666667,1990.3,1939.33333333333,2008.96666666666,2027.6,2078.86666666667,1784.5,1811.53333333333,1836.9,1999.3,2024.23333333333,1957.43333333333,1958.63333333333,2035.8,1992.7,1980.3,1879.9,1880.1,2036.3,1931.9,2107.63333333333,2047.16666666667,1907.26666666667,1993.2,1977.46666666667,1953.8,2057.2,1923.8,2046,1973.16666666667,1996,2074.16666666667,1917.4,2015.66666666667,1929.03333333333,2019.46666666667,2066.4,1824.06666666667,1792.13333333333,1770.36666666667,1951.03333333333,1887.46666666667,2097.76666666667,1973.26666666667,2044.7,1836.43333333333,1783.2,1972.93333333333,1845.66666666667,1976.86666666667,2055.76666666667,1901.4,1880.36666666667,1939.6,1946.56666666667,2067.66666666667,1808.33333333333,2053.86666666667,2059.06666666667,1993.9,1978.7,2015.6,1922.9
"539",1784.13703703704,1679.4962962963,1631.55925925926,1643.29259259259,1853.47777777778,1682.59259259259,1614.60740740741,1880.69259259259,1678.14259259259,1724.60740740741,1822.54444444444,1771.58888888889,1841.22037037037,1859.85185185185,1911.09259259259,1616.75555555556,1643.77037037037,1669.12592592593,1831.52222222222,1856.47407407407,1789.67407407407,1790.87037037037,1868.03333333333,1824.93333333333,1812.53333333333,1712.17037037037,1712.35555555556,1868.55925925926,1764.17037037037,1939.89259259259,1879.39259259259,1739.4962962963,1825.43333333333,1809.69259259259,1786.03333333333,1889.41851851852,1756.06296296296,1878.25185185185,1805.38888888889,1828.23333333333,1906.39259259259,1749.66296296296,1847.91111111111,1761.27407407407,1851.69259259259,1898.65185185185,1656.2962962963,1624.37037037037,1602.59259259259,1783.27407407407,1719.69259259259,1929.99259259259,1805.48518518519,1876.96296296296,1668.68518518519,1615.41111111111,1805.18518518519,1677.8962962963,1809.09259259259,1887.97777777778,1733.67037037037,1712.59259259259,1771.81481481481,1778.79259259259,1899.89259259259,1640.57777777778,1886.0962962963,1891.29259259259,1826.13703703704,1810.91111111111,1847.83703703704,1755.13703703704
"540",768.061818181818,970.530909090909,919.338181818182,1003.84727272727,762.125454545454,887.596363636364,974.06,729.827272727273,887.500909090909,861.838181818182,719.125454545454,810.925454545454,697,703.783636363637,813.638181818182,1000.58363636364,895.207272727273,863.172727272727,877.18,709.214545454545,862.878181818182,753.007272727273,682.470909090909,741.338181818182,738.278181818182,943,820.418181818182,691.096363636364,772.007272727273,611.625454545454,781.94,828.052727272727,713.238181818182,839.238181818182,858.476363636363,726.870909090909,832.395454545454,822.196363636363,751.227272727273,804.278181818182,647.078181818182,794.030909090909,809.758181818182,892.62,754.738181818182,667.387272727273,888.347272727273,913.283636363637,951.838181818182,793.395454545454,918.138181818182,623.738181818182,760.949090909091,659.596363636364,912.370909090909,930.258181818182,743.278181818182,959.309090909091,800.299090909091,702.487272727273,885.265454545455,849.487272727273,792.672727272727,920.238181818182,636.749090909091,950.516363636364,677.530909090909,661.44,775.258181818182,771.061818181818,733.778181818182,806.278181818182
"560",1049.44782608696,1105.60434782609,1002.54782608696,1090.7652173913,1146.68695652174,963.726086956522,1004.56086956522,1132.69130434783,1008.73043478261,1034.81739130435,1063.59130434783,976.030434782609,1064.62826086957,1095.55652173913,1210.03913043478,1068.94782608696,974.34347826087,994.447826086957,1212.49565217391,1099.54782608696,1170.55217391304,989.726086956522,1050.47826086957,1083.25652173913,1011.15217391304,1141.42173913043,1015.51739130435,1102.6347826087,1022.49130434783,1154.45652173913,1178.34347826087,964.139130434783,1015.56086956522,1135.00434782609,1111.33043478261,1165.94347826087,1081.37826086957,1205.60869565217,1063.70869565217,1157.86086956522,1136.7652173913,994.94347826087,1171.41739130435,1142.91739130435,1123.42608695652,1141.48260869565,959.069565217391,951.8,971.908695652174,1077.02173913043,1090.69565217391,1147.64782608696,1009.6695652174,1098.62173913043,1046.92608695652,945.986956521739,1043.29565217391,1060.95652173913,1136.14782608696,1142.28260869565,1058.97391304348,985.45652173913,984.465217391305,1169.44782608696,1117.87391304348,1023.62173913043,1129.31739130435,1126.04347826087,1112.94347826087,1076.23913043478,1102.45652173913,1055.49565217391
