"FAFZone","BarbourCounty","BerkeleyCounty","BooneCounty","BraxtonCounty","BrookeCounty","CabellCounty","CalhounCounty","ClayCounty","DoddridgeCounty","FayetteCounty","GilmerCounty","GrantCounty","GreenbrierCounty","HampshireCounty","HancockCounty","HardyCounty","HarrisonCounty","JacksonCounty","JeffersonCounty","KanawhaCounty","LewisCounty","LincolnCounty","LoganCounty","McDowellCounty","MarionCounty","MarshallCounty","MasonCounty","MercerCounty","MineralCounty","MingoCounty","MonongaliaCounty","MonroeCounty","MorganCounty","NicholasCounty","OhioCounty","PendletonCounty","PleasantsCounty","PocahontasCounty","PrestonCounty","PutnamCounty","RaleighCounty","RandolphCounty","RitchieCounty","RoaneCounty","SummersCounty","TaylorCounty","TuckerCounty","TylerCounty","UpshurCounty","WayneCounty","WebsterCounty","WetzelCounty","WirtCounty","WoodCounty","WyomingCounty"
"499",1961.95789473684,2065.83684210526,1848.14736842105,1900.28947368421,1882.43157894737,1792.83684210526,1902.31578947368,1880.74210526316,1912.26842105263,1891.64210526316,1917.56315789474,2031.01578947368,1941.5,2033.40526315789,1890.96315789474,2044.08947368421,1934,1853.74210526316,2081.31578947368,1837.82105263158,1931.84736842105,1822.10526315789,1844.25263157895,1896.78947368421,1935.76842105263,1877.86842105263,1829.73684210526,1934.18421052632,2012.64736842105,1837.26842105263,1939.23157894737,1965.58947368421,2045.40526315789,1921.88421052632,1868.25263157895,2032.22105263158,1880.59473684211,1980.92631578947,1968.95789473684,1818.00526315789,1893.82105263158,1978.60526315789,1898.72631578947,1877.74210526316,1923.92631578947,1953.76315789474,1997.2,1906.10526315789,1951.45263157895,1802.23157894737,1955.78947368421,1905.31578947368,1875.96315789474,1851.71052631579,1883.52631578947
"500",684.95,526.392857142857,826.942857142857,733.685714285714,645.864285714286,839.392857142857,759.442857142857,774.371428571429,702.678571428571,791.392857142857,727.75,624.35,752.942857142857,584.371428571429,637.114285714286,607.95,682.878571428571,785.021428571428,541.878571428571,799.035714285714,700.621428571429,830.607142857143,856.378571428571,849.407142857143,665.078571428571,674.942857142857,799.335714285714,808.5,594.378571428571,867.621428571429,651.621428571429,760.235714285714,545.964285714286,765.5,662.914285714286,649.285714285714,734.021428571428,708.292857142857,639.685714285714,819.421428571429,797.107142857143,683.442857142857,728.607142857143,773.785714285714,785.05,668.55,643.735714285714,731.335714285714,706.078571428571,864.25,752.735714285714,706.407142857143,769.307142857143,746.842857142857,826.521428571428
"511",257.411764705882,180.3,333.576470588235,305.558823529412,355.394117647059,369.241176470588,344.882352941176,309.752941176471,308.011764705882,275.429411764706,302.329411764706,219.882352941177,227.882352941176,198.229411764706,369.794117647059,195.041176470588,288.229411764706,366.094117647059,165.547058823529,325.276470588235,274.052941176471,360.452941176471,338.823529411765,305.952941176471,295.105882352941,363.805882352941,379.058823529412,265.047058823529,228.347058823529,351.129411764706,300.235294117647,235.182352941176,194.335294117647,276.929411764706,360.6,190.244117647059,339.370588235294,217.470588235294,271.158823529412,349.264705882353,272.058823529412,228.635294117647,333.964705882353,359.411764705882,259.982352941176,273.752941176471,250.7,340.064705882353,263.511764705882,394.094117647059,263.352941176471,351.511764705882,371.694117647059,360.482352941176,299.041176470588
"512",319.342857142857,235.171428571429,396.6,368.557142857143,410.257142857143,432.25,407.914285714286,372.771428571429,370.621428571429,338.457142857143,363.121428571429,278.171428571429,290.914285714286,253.071428571429,424.65,253.671428571429,350.842857142857,429.121428571429,220.4,388.3,335.978571428571,423.471428571429,401.842857142857,376.55,356.978571428571,425.192857142857,442.057142857143,335.635714285714,284.092857142857,416.657142857143,359.628571428571,298.192857142857,249.192857142857,339.957142857143,415.45,253.003571428571,401.978571428571,278.235714285714,328,412.278571428571,335.057142857143,289.421428571429,396.557142857143,422.421428571429,323.021428571429,335.864285714286,313.485714285714,402.657142857143,325.442857142857,457.121428571429,324.121428571429,414.407142857143,436.157142857143,420.15,364.478571428571
"513",200.605882352941,76.9529411764706,331.088235294118,258.891176470588,262.594117647059,364.788235294118,281.676470588235,292.223529411765,244.088235294118,272.958823529412,250.658823529412,132.829411764706,225.405882352941,101.741176470588,277,108.317647058824,224.3,331.423529411765,61.3647058823529,323.252941176471,223.526470588235,355.994117647059,336.352941176471,321.864705882353,225.452941176471,277.558823529412,345.335294117647,280.958823529412,132.747058823529,351.164705882353,211.988235294118,232.682352941176,95.8705882352941,274.458823529412,267.794117647059,143.014705882353,275.441176470588,198.55,181.711764705882,344.8,269.564705882353,184.388235294118,270.035294117647,301.426470588235,257.5,194.7,167.441176470588,276.141176470588,207.382352941177,389.641176470588,235.685294117647,266.788235294118,314.179411764705,293.611764705882,298.964705882353
"519",228.54011627907,208.745348837209,244.893604651163,228.635465116279,332.829069767442,276.947093023255,263.930232558139,233.903488372093,264.723255813954,195.198837209302,245.555813953488,201.313953488373,163.03023255814,220.076744186046,347.047674418605,197.018604651163,252.801162790698,276.608139534883,204.606976744186,237.84476744186,232.045930232558,269.748837209303,240.367441860465,208.366860465116,262.297093023255,320.363372093023,288.616279069768,174.518604651162,228.219186046511,247.770348837209,268.880232558139,155.426162790698,219.443023255814,204.284883720931,335.841279069767,170.485465116279,287.029651162791,170.235465116279,249.7,260.845348837209,185.64011627907,200.49476744186,279.730813953489,269.362790697675,172.912790697674,239.905232558139,225.435465116279,296.213372093024,232.229069767442,296.594767441861,214.133139534884,303.374418604652,285.201162790697,290.798837209303,204.14011627907
"531",2691.48888888889,2755.02222222222,2629.07777777778,2681.23333333333,2586.28888888889,2573.77777777778,2633.56666666667,2661.67777777778,2645.78888888889,2672.57777777778,2648.78888888889,2738.46666666667,2722.46666666667,2734.46666666667,2573.35555555556,2754.57777777778,2667.51111111111,2587.58888888889,2770.48888888889,2618.76666666667,2666.48888888889,2603.06666666667,2634.6,2693.53333333333,2667.18888888889,2611.38888888889,2563.57777777778,2715.11111111111,2713.7,2634.71111111111,2646.68888888889,2746.51111111111,2734.58888888889,2702.8,2562.86666666667,2772.6,2614.1,2761.86666666667,2676.4,2590.47777777778,2674.76666666667,2722.16666666667,2632.25555555556,2618.2,2704.86666666667,2675.07777777778,2725.45555555556,2639.62222222222,2700.08888888889,2583.16666666667,2736.73333333333,2638.85555555556,2609.48888888889,2585.22222222222,2673.88888888889
"532",2677.5,2755.93333333333,2579.53333333333,2631.63333333333,2587.23333333333,2524.2,2621.46666666667,2612.1,2627.8,2623,2636.73333333333,2739.36666666667,2672.83333333333,2735.36666666667,2574.23333333333,2755.5,2649.53333333333,2575.5,2771.43333333333,2569.16666666667,2663.23333333333,2553.46666666667,2575.63333333333,2628.13333333333,2651.3,2593.4,2551.5,2665.53333333333,2714.63333333333,2568.63333333333,2647.6,2696.93333333333,2735.5,2653.23333333333,2583.76666666667,2763.56666666667,2596.13333333333,2712.3,2677.33333333333,2549.33333333333,2625.16666666667,2709.96666666667,2614.26666666667,2609.1,2655.3,2669.3,2728.53333333333,2621.63333333333,2682.83333333333,2533.6,2687.13333333333,2620.83333333333,2591.5,2567.23333333333,2614.86666666667
"539",2553.37037037037,2618.45555555556,2482.17037037037,2534.31481481481,2449.71481481481,2426.85555555556,2496.18518518519,2514.76296296296,2507.08148148148,2525.65925925926,2511.42222222222,2601.9037037037,2575.52592592593,2597.89259259259,2436.76666666667,2618.00740740741,2528.81481481481,2450.2037037037,2633.93703703704,2471.84074074074,2531.57407407407,2456.13703703704,2486.13333333333,2543.80740740741,2528.77037037037,2472.67777777778,2426.2,2568.1962962963,2577.15185185185,2485.32222222222,2510.11111111111,2599.62222222222,2598.01111111111,2555.9037037037,2429.92962962963,2635.24814814815,2475.42222222222,2614.94444444444,2539.85555555556,2444.97037037037,2527.84074074074,2584.77037037037,2493.55555555556,2481.4,2557.94444444444,2537.75555555556,2589.13333333333,2500.93703703704,2561.74444444444,2436.25555555556,2589.81481481481,2500.13703703704,2470.77777777778,2446.53333333334,2525.3962962963
"551",690.6875,754.25,626.2375,678.3625,585.5375,570.9125,632.7875,658.8375,645.0125,669.7,648.0375,737.6875,719.575,733.6875,572.5625,753.8,666.7375,586.825,769.7375,615.8875,665.7375,600.1875,632.9375,692.6625,666.4375,610.625,562.8,712.25,712.9375,633.9375,645.9125,743.6625,733.825,699.95,562.0875,771.8375,613.3375,758.9875,675.6375,586.5375,671.8875,721.3875,631.4875,617.4375,701.9875,674.2875,724.6875,638.8375,699.3375,580.3,733.8625,638.0625,608.6875,584.4375,672.1875
"559",850.3921875,913.94609375,786.23046875,838.36171875,745.21953125,730.91484375,792.77890625,818.82734375,805.01640625,829.71328125,808.03671875,897.38359375,879.57421875,893.37421875,732.25546875,913.49453125,826.74453125,746.81171875,929.42890625,775.88515625,825.73046875,760.18359375,792.93671875,852.66015625,826.12890625,769.71796875,722.80078125,872.25390625,872.63359375,793.93671875,805.60703125,903.66015625,893.50390625,859.95390625,721.77578125,931.53828125,773.34453125,918.99453125,835.33359375,746.55234375,831.88515625,881.07734375,791.47421875,777.44140625,861.99609375,833.98828125,884.35859375,798.85390625,859.32734375,740.30078125,893.86171875,798.06328125,768.7015625,744.453125,832.19140625
"560",1714.63913043478,1787.67391304348,1629.17391304348,1681.30434782609,1618.95217391304,1573.86086956522,1657.96956521739,1661.76956521739,1666.35217391304,1672.6652173913,1673.21739130435,1771.11739130435,1722.51739130435,1767.10869565217,1605.98695652174,1787.23043478261,1688.07826086957,1612.00869565217,1803.16086956522,1618.82608695652,1696.65217391304,1603.12608695652,1628.5,1683.21739130435,1689.12608695652,1631.95217391304,1587.99130434783,1715.19130434783,1746.36956521739,1623.87826086957,1679.34782608696,1746.6,1767.24782608696,1702.89130434783,1608.79130434783,1799.00434782609,1634.68260869565,1761.9347826087,1709.06086956522,1594.52608695652,1674.82608695652,1746.50434782609,1652.82173913043,1644.57391304348,1704.9347826087,1703.65652173913,1759.4347826087,1660.19130434783,1721.13043478261,1583.25652173913,1736.80434782609,1659.4,1630.04347826087,1605.78913043478,1667.75652173913
