"FAFZone","AdamsCounty","AlexanderCounty","BondCounty","BooneCounty","BrownCounty","BureauCounty","CalhounCounty","CarrollCounty","CassCounty","ChampaignCounty","ChristianCounty","ClarkCounty","ClayCounty","ClintonCounty","ColesCounty","CookCounty","CrawfordCounty","CumberlandCounty","DeKalbCounty","DeWittCounty","DouglasCounty","DuPageCounty","EdgarCounty","EdwardsCounty","EffinghamCounty","FayetteCounty","FordCounty","FranklinCounty","FultonCounty","GallatinCounty","GreeneCounty","GrundyCounty","HamiltonCounty","HancockCounty","HardinCounty","HendersonCounty","HenryCounty","IroquoisCounty","JacksonCounty","JasperCounty","JeffersonCounty","JerseyCounty","JoDaviessCounty","JohnsonCounty","KaneCounty","KankakeeCounty","KendallCounty","KnoxCounty","LakeCounty","LaSalleCounty","LawrenceCounty","LeeCounty","LivingstonCounty","LoganCounty","McDonoughCounty","McHenryCounty","McLeanCounty","MaconCounty","MacoupinCounty","MadisonCounty","MarionCounty","MarshallCounty","MasonCounty","MassacCounty","MenardCounty","MercerCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MoultrieCounty","OgleCounty","PeoriaCounty","PerryCounty","PiattCounty","PikeCounty","PopeCounty","PulaskiCounty","PutnamCounty","RandolphCounty","RichlandCounty","RockIslandCounty","StClairCounty","SalineCounty","SangamonCounty","SchuylerCounty","ScottCounty","ShelbyCounty","StarkCounty","StephensonCounty","TazewellCounty","UnionCounty","VermilionCounty","WabashCounty","WarrenCounty","WashingtonCounty","WayneCounty","WhiteCounty","WhitesideCounty","WillCounty","WilliamsonCounty","WinnebagoCounty","WoodfordCounty"
"212",430.627272727273,261.690909090909,279.509090909091,402.227272727273,413.8,398.736363636364,350.109090909091,459.8,385.2,262.4,303.018181818182,208.336363636364,223.609090909091,263.536363636364,247.845454545455,337.281818181818,177.663636363636,230.8,382.636363636364,303.818181818182,252.872727272727,345.727272727273,217.536363636364,174.618181818182,246.1,275.236363636364,304.118181818182,234.754545454545,397.345454545455,192.809090909091,349.127272727273,340.754545454545,195.809090909091,433.963636363636,218.354545454545,442.318181818182,424.563636363636,273.463636363636,262.145454545455,216,213.818181818182,329.736363636364,487.672727272727,233.254545454545,367.754545454545,296.3,364.963636363636,398.136363636364,375.8,383.327272727273,157.563636363636,412.427272727273,317.572727272727,332.4,404.563636363636,386.227272727273,319.3,307.413636363636,323.327272727273,300,239.509090909091,367.509090909091,358.881818181818,233.081818181818,370.2,438.236363636364,301.818181818182,303.109090909091,377.963636363636,267.181818181818,420.163636363636,361.527272727273,253.718181818182,288.318181818182,392.218181818182,230.263636363636,266.1,383.327272727273,280.390909090909,194.509090909091,445.663636363636,283.445454545455,201.109090909091,347.536363636364,407.427272727273,368.318181818182,275.4,398.7,445.918181818182,346.109090909091,261.227272727273,238.372727272727,164.890909090909,427.4,243.227272727273,194.109090909091,176.509090909091,446.2,331.9,243.018181818182,415.318181818182,348.590909090909
"219",476.486633663367,271.773762376238,325.523762376238,481.817821782178,461.103960396039,464.368316831683,395.705940594059,525.857425742574,434.40594059406,329.676237623762,352.30594059406,276.833663366337,274.585148514852,309.966336633663,305.632673267327,417.556435643564,245.755445544555,289.008910891089,461.618811881188,365.85693069307,315.824752475247,426.00099009901,287.423762376238,228.332178217822,297.034653465347,321.839603960396,369.75,271.019801980198,451.477722772277,227.375247524752,395.388118811881,409.883168316832,239.064356435644,489.770792079208,248.525742574257,501.442079207921,488.328712871287,350.551485148515,286.771287128713,274.825742574257,260.693564356436,375.973267326733,559.884158415842,257.944554455446,444.40495049505,372.778217821782,434.60297029703,461.915841584158,456.082178217822,449.534653465347,225.571287128713,478.068316831683,386.70396039604,388.39702970297,461.534653465347,466.5,384.937623762376,357.532178217822,369.133663366337,346.327722772277,285.941584158416,433.143564356436,421.279207920792,245.316831683168,420.756435643564,502.017821782178,342.150495049505,349.572277227723,426.495049504951,323.3,490.836633663366,425.308910891089,293.8,347.4,437.84504950495,257.264356435644,274.121287128713,448.967326732673,318.522772277228,251.673267326733,509.428712871287,329.878217821782,235.232673267327,396.070297029703,456.634158415842,415.49702970297,327.456435643564,462.488118811881,520.422772277228,410.480198019802,276.053465346535,311.592079207921,221.177227722772,487.020792079208,289.65,244.431683168317,225.849504950495,508.940594059406,410.026732673267,270.290099009901,491.524752475248,414.222772277228
"221",783.7,545.355555555555,692.455555555556,957.277777777778,779.366666666667,889.672222222222,724.155555555556,940.144444444444,792.444444444444,775.755555555556,729.4,742.566666666667,683.644444444445,676.477777777778,729.366666666667,908.811111111111,741.977777777778,718.866666666667,935.222222222222,783.322222222223,746.833333333333,917.266666666667,767.311111111111,684.866666666667,690.755555555556,689.788888888889,810.066666666667,605.511111111111,823.866666666667,614.4,723.966666666667,860.777777777778,630.522222222222,824.522222222222,594.755555555556,865.277777777778,897.577777777778,829.277777777778,591.111111111111,720.811111111111,630.366666666667,704.577777777778,989.177777777778,576.011111111111,913.177777777778,848.055555555556,882.977777777778,871.177777777778,947.355555555556,890.955555555556,722.555555555556,916.177777777778,837.588888888889,785.422222222222,821.255555555556,957.766666666667,825.255555555556,757.888888888889,720.066666666667,679.811111111111,652.455555555556,871.255555555556,811.522222222222,559.222222222222,782.011111111111,911.277777777778,631.455555555556,723.311111111111,745.766666666667,733.366666666667,943.377777777778,834.566666666667,614.377777777778,773.844444444444,746.811111111111,574.233333333333,548.366666666667,887.066666666667,613.644444444445,700.977777777778,918.677777777778,640.677777777778,612.7,752.288888888889,795.455555555556,744.755555555556,726.955555555556,871.755555555556,980.566666666667,816.255555555556,568.522222222222,806.477777777778,701.677777777778,851.255555555556,656.166666666667,668.344444444444,629.311111111111,920.155555555556,888.022222222222,589.177777777778,956.566666666667,843.833333333333
"222",937.8,699.4,846.5,1111.35,933.4,1043.75,878.2,1094.2,946.5,929.8,883.5,896.6,837.7,830.55,883.4,1062.9,896.05,872.9,1089.3,937.375,900.9,1071.3,921.4,838.9,844.8,843.9,964.1,759.6,977.9,768.5,878,1014.85,784.6,978.6,748.8,1019.35,1051.65,983.3,745.2,874.9,784.4,858.65,1143.3,730.1,1067.25,1002.1,1037.05,1025.2,1101.4,1045,876.6,1070.2,991.7,939.5,975.3,1111.8,979.3,912,874.1,833.9,806.5,1025.3,965.6,713.3,936.1,1065.35,785.5,877.4,899.8,887.4,1097.45,988.6,768.45,927.9,900.9,728.3,702.4,1041.1,767.7,855.05,1072.75,794.75,766.8,906.4,949.5,898.8,881,1025.8,1134.6,970.3,722.6,960.55,855.75,1005.3,810.2,822.4,783.4,1074.2,1042.1,743.25,1110.6,997.9
"223",795.01,556.67,703.76,968.6,790.7,901,735.46,951.45,803.72,787.04,740.71,753.88,694.95,687.8,740.68,920.12,752.1,730.18,946.52,794.65,758.13,928.59,778.62,696.18,702.08,701.11,821.38,616.81,835.18,625.71,735.29,872.1,641.82,835.83,606.08,876.6,908.9,840.6,602.41,732.12,641.68,715.9,1000.51,587.31,924.51,859.34,894.31,882.5,958.67,902.24,732.5,927.5,848.91,796.71,832.54,969.09,836.58,769.21,731.4,691.12,663.76,882.58,822.82,570.52,793.31,922.6,642.76,734.62,757.09,744.7,954.71,845.9,625.71,785.14,758.12,585.53,559.68,898.4,624.95,712.31,930.01,652.01,624.01,763.61,806.79,756.04,738.26,883.08,991.9,827.58,579.83,817.81,711.19,862.54,667.49,679.64,640.62,931.46,899.33,600.5,967.9,855.13
"229",743.717441860465,519.661627906977,660.703488372093,917.283720930232,739.381395348837,849.68488372093,683.794186046511,900.148837209302,752.436046511628,750.438372093023,695.913953488372,716.866279069767,657.951162790697,650.783720930232,703.668604651163,883.517441860465,716.305813953488,693.168604651163,895.226744186047,752.790697674418,721.133720930233,891.966279069768,742.017441860465,659.168604651163,665.061627906977,664.118604651163,784.756976744186,579.81511627907,783.869767441861,600.383720930233,683.610465116279,835.481395348838,604.824418604651,784.531395348838,573.752325581395,825.283720930232,857.594186046512,803.973255813954,565.426744186047,695.126744186046,604.668604651163,664.226744186047,949.205813953488,550.31511627907,887.887209302326,822.740697674418,857.686046511628,831.186046511628,922.047674418604,850.948837209302,696.848837209302,876.186046511628,812.308139534884,745.422093023256,781.248837209302,932.466279069768,785.262790697675,732.604651162791,679.718604651162,639.461627906977,626.759302325582,831.262790697675,771.526744186046,536.897674418605,742.017441860465,871.283720930232,601.351162790698,682.961627906977,705.779069767442,707.682558139535,903.393023255814,794.581395348838,588.696511627907,748.543023255814,706.827906976745,553.233720930232,522.673255813954,847.086046511628,587.951162790697,675.296511627907,878.696511627907,609.494186046511,587.016279069768,711.948837209302,755.469767441861,704.748837209302,701.259302325582,831.762790697675,940.579069767442,776.262790697675,542.836046511628,781.196511627907,676.008139534884,811.248837209302,630.470930232558,642.648837209302,615.296511627907,880.162790697674,862.725581395349,563.483720930232,916.579069767442,803.834883720931
"230",1442.4375,1446.16875,1331.0625,1259.290625,1411.1875,1269.803125,1404.76875,1316.853125,1382.04375,1253.35,1335.89375,1236.33125,1307.1,1349.8875,1277.05,1187.128125,1258.65625,1260.15625,1239.703125,1294.775,1255.0625,1202.790625,1245.525,1300.1375,1282.39375,1307.121875,1255.203125,1368.8625,1365.690625,1329.75625,1404.015625,1221.096875,1321.2875,1429.290625,1355.84375,1386.190625,1313.290625,1198.80625,1401.23125,1270.025,1345.48125,1388.49375,1344.709375,1405.33125,1224.809375,1204.803125,1222.009375,1352.853125,1232.871875,1240.403125,1276.25,1271.496875,1248.496875,1315.771875,1397.434375,1243.290625,1288.684375,1302.79375,1367.58125,1370.125,1323.0625,1283.784375,1342.271875,1388.39375,1364.684375,1354.903125,1398.16875,1342.625,1375.35,1295.7375,1277.203125,1312.596875,1387.0625,1279.275,1416.525,1360.00625,1426.75,1265.803125,1413.69375,1291.71875,1326.309375,1383.43125,1335.075,1344.9125,1394.684375,1393.00625,1309.16875,1313.465625,1302.996875,1323.465625,1413.64375,1229.3,1302.1,1371.259375,1366.96875,1319.625,1302,1303.284375,1188.940625,1385.3875,1272.390625,1285.11875
"241",897.4,851.621428571429,786.021428571428,794.35,866.15,804.85,859.721428571429,851.914285714285,837,708.307142857143,790.85,691.3,762.078571428571,804.85,732.021428571428,722.2,713.607142857143,715.107142857143,774.75,749.721428571429,710.021428571428,737.85,700.5,763.221428571429,737.35,762.085714285715,743.45,824.121428571429,844.721428571429,792.85,859,756.15,784.4,880.15,818.95,888.221428571429,848.35,714.65,856.5,725,802.421428571429,843.45,879.764285714286,839.085714285715,759.85,739.85,757.05,844.05,767.921428571429,775.45,731.214285714286,806.55,758.8,778.3,851.021428571428,778.35,765.221428571429,757.771428571428,822.55,825.1,778.021428571428,813.421428571429,804.8,823,821,884.15,853.121428571429,797.6,830.307142857143,750.7,812.25,807.45,842.321428571428,734.221428571429,871.5,838,854.621428571429,800.85,868.957142857143,746.7,861.35,838.4,798.2,799.885714285714,859.221428571429,847.957142857143,764.121428571429,848.521428571428,838.021428571428,792.021428571428,856.6,684.264285714286,753.457142857143,873.307142857143,831.821428571428,782.714285714286,765.1,838.321428571428,724,840.65,807.45,794.5
"242",891.48,836.4,780.1,788.42,860.26,798.94,853.8,846,831.08,702.4,784.96,685.38,756.16,798.94,726.08,716.26,707.7,709.2,768.84,743.8,704.1,731.92,694.58,747.6,731.46,756.16,737.56,808.5,838.8,777.26,853.06,750.22,768.76,874.22,803.32,882.3,842.42,708.76,840.88,719.08,786.8,837.56,873.86,823.86,753.96,733.94,751.16,838.12,762,769.56,725.28,800.62,752.86,772.38,845.08,772.42,759.3,751.84,816.62,819.18,772.1,807.5,798.88,807.78,815.06,878.26,847.2,791.68,824.4,744.78,806.36,801.52,826.7,728.3,865.58,822.78,839.42,794.94,853.36,740.76,855.46,832.46,782.56,793.96,853.3,842.06,758.2,842.6,832.12,786.1,841.38,678.36,737.86,867.4,816.22,767.08,749.48,832.4,718.08,825.06,801.52,788.58
"249",916.175,864.108333333333,804.825,813.966666666667,884.95,824.466666666667,878.516666666667,871.533333333333,855.783333333333,727.1,809.65,710.066666666667,780.85,823.641666666667,750.8,741.791666666667,732.4,733.9,794.375,768.525,728.825,757.466666666667,719.266666666667,775.541666666667,756.15,780.858333333333,762.25,836.441666666667,863.525,805.166666666667,877.766666666667,775.766666666667,796.683333333333,898.941666666667,831.258333333333,907.025,867.966666666667,733.45,868.783333333333,743.766666666667,814.741666666667,862.25,899.383333333333,851.541666666667,779.475,757.275,776.675,862.85,787.541666666667,795.075,746.408333333333,826.175,777.558333333333,797.091666666667,869.8,797.966666666667,784.016666666667,776.545833333333,841.35,843.866666666667,796.825,831.7,823.566666666667,835.45,839.766666666667,902.458333333333,871.916666666667,816.366666666667,849.1,769.475,831.875,826.241666666667,854.633333333333,753.025,890.266666666667,850.466666666667,867.116666666667,820.466666666667,881.275,763.991666666667,880.975,855.191666666667,810.483333333333,818.666666666667,878.025,866.758333333333,782.916666666667,865.708333333333,857.666666666667,810.825,869.066666666667,703.058333333333,765.775,892.1,844.15,795.016666666667,777.383333333333,857.941666666667,743.608333333333,852.958333333333,827.058333333333,813.283333333333
"251",1248.0125,1241.875,1136.6375,1079.5625,1216.7875,1090.075,1210.35,1137.125,1187.6125,1058.9375,1141.4875,1041.9125,1112.7,1155.4875,1082.625,1007.4,1064.2375,1065.7375,1059.975,1100.3625,1060.6375,1023.0625,1051.1125,1105.875,1087.9875,1112.7,1075.475,1174.45,1185.95,1135.5,1209.6,1041.3625,1127.025,1249.5625,1161.5875,1206.45,1133.5625,1011.475,1206.8,1075.6125,1151.0875,1194.0875,1165,1191.275,1045.075,1025.075,1042.2875,1173.125,1053.15,1060.675,1081.8375,1091.775,1068.775,1128.925,1217.7125,1063.5625,1108.925,1108.38125,1173.175,1175.7,1128.6375,1104.0375,1155.4125,1194.125,1171.6,1175.175,1203.7375,1148.2,1180.9375,1101.325,1097.475,1132.8625,1192.6375,1084.8625,1222.1125,1165.725,1232.3375,1086.075,1219.3,1097.3,1146.575,1189.0125,1140.8125,1150.5,1209.8625,1198.6,1114.7375,1133.75,1123.2625,1143.75,1219.225,1034.8875,1102.2125,1191.525,1172.55,1125.3375,1107.725,1123.5375,1009.2125,1190.9875,1092.6625,1105.4
"259",1213.45,1208.45,1102.1,1028.15,1182.21666666667,1038.65,1175.81666666667,1085.7,1153.06666666667,1024.4,1106.91666666667,1007.33333333333,1078.11666666667,1120.91666666667,1048.06666666667,955.983333333333,1029.7,1031.2,1008.55,1065.81666666667,1026.1,971.65,1016.53333333333,1076.68333333333,1053.41666666667,1078.11666666667,1024.05,1139.91666666667,1134.53333333333,1106.28333333333,1175.01666666667,989.95,1097.8,1198.15,1132.38333333333,1155.03333333333,1082.15,966.966666666667,1172.23333333333,1041.03333333333,1116.51666666667,1159.51666666667,1113.56666666667,1163.95,993.65,973.65,990.85,1121.71666666667,1001.73333333333,1009.25,1047.28333333333,1040.35,1017.35,1083.71666666667,1166.28333333333,1012.15,1057.51666666667,1073.81666666667,1138.61666666667,1141.13333333333,1094.1,1052.63333333333,1110.21666666667,1164.9,1123.53333333333,1123.75,1169.21666666667,1113.63333333333,1146.4,1066.75,1046.06666666667,1081.45,1158.1,1050.31666666667,1187.53333333333,1136.51666666667,1197.8,1034.65,1184.71666666667,1062.73333333333,1095.15,1154.43333333333,1111.6,1115.93333333333,1157.41666666667,1164.01666666667,1080.21666666667,1082.33333333333,1071.85,1092.33333333333,1184.65,1000.31666666667,1070.15,1140.1,1138.01666666667,1096.15,1078.5,1072.13333333333,957.783333333333,1156.41666666667,1041.25,1053.96666666667
"261",549.27,610.9,495.81,353.21,502.71,363.71,547.89,410.78,480.76,378.18,453.33,398.99,471.85,514.62,424.17,282.01,421.33,422.83,333.61,395.81,403.21,296.71,397.35,478.55,447.15,471.86,349.11,533.61,459.6,526.12,510.85,315.01,526.1,523.21,552.21,480.1,407.21,328.31,565.97,432.68,510.22,530.55,438.64,570.09,318.73,298.71,315.92,446.78,326.8,334.31,438.93,365.41,342.41,413.76,491.35,337.21,382.6,420.22,499.01,524.34,487.81,377.7,440.25,593.7,452.15,448.81,557.51,490.4,482.18,432.67,371.12,406.51,551.81,396.7,523.36,593.48,591.49,359.71,573.36,454.38,420.23,542.77,531.44,451.75,483.82,499.83,450.47,407.39,396.91,417.39,578.38,370.24,464.77,465.18,531.72,497.01,498.35,397.2,282.87,550.12,366.31,379.04
"262",466.7625,537.875,422.775,270.7,420.2,281.2125,465.375,328.275,398.2625,295.675,370.8375,344.725,398.85,441.6125,344.6875,199.7625,367.0375,361.475,251.1125,313.2875,320.7,214.2,319.0625,428.1125,374.1375,398.85,266.6125,460.575,377.075,475.2375,428.35,232.5,466.8625,440.7,501.3,397.575,324.7,245.8125,492.9625,382.2625,437.2125,448.0625,356.15,497.0625,236.225,216.2125,233.4375,364.275,244.275,251.8125,384.2,282.9125,259.9125,331.2625,408.8625,254.7,300.075,337.725,416.5125,446.6625,414.775,295.175,357.7625,520.675,369.6625,366.3125,481.075,411.1125,399.675,350.175,288.6375,324.0125,478.775,314.1875,440.8625,520.475,518.475,277.2125,497.05,403.95,337.7375,466.3625,489.575,369.2625,401.3375,417.35,369.275,324.875,314.4,334.875,505.375,292.75,410.075,382.675,458.6875,423.975,456.0875,314.675,200.3625,477.1125,283.8,296.5625
"269",574.822307692308,659.749230769231,540.595384615385,364.631538461539,532.63,390.476923076923,581.000769230769,417.602307692307,513.874615384615,418.065384615385,487.679230769231,470.284615384615,520.696923076923,561.923076923077,467.093076923077,315.356153846154,496.061538461538,482.556923076923,357.27,431.856153846154,443.093076923077,326.637692307693,444.683846153846,548.523076923077,495.987692307692,518.863076923077,389.697692307692,582.447692307692,488.41,594.115384615385,543.954615384616,350.520769230769,587.629230769231,547.468461538461,620.206153846154,504.360769230769,433.45,368.896153846154,613.570769230769,502.666153846154,559.075384615385,563.656153846154,440.245384615385,618.92,344.471538461539,339.292307692308,346.176153846154,471.039230769231,339.793076923077,367.268461538462,509.995384615385,385.936923076923,377.766153846154,446.874615384615,515.620769230769,353.065384615385,416.174615384615,454.784615384616,532.128461538461,562.162307692308,536.646153846154,406.296153846154,473.365384615385,642.549230769231,485.251538461539,473.083846153846,596.580769230769,526.725384615385,515.286923076923,470.83,386.371538461539,435.113076923077,598.884615384615,436.171538461538,556.465384615384,642.321538461538,640.333846153846,388.32,612.506153846154,524.355384615385,443.511538461539,581.842307692307,603.972307692308,484.856153846154,513.75,532.945384615384,488.038461538461,434.057692307692,398.574615384616,449.503846153846,627.224615384615,417.680769230769,539.086153846154,489.442307692308,578.536923076923,545.858461538462,570.229230769231,415.53,321.582307692308,598.973846153846,373.636153846154,409.71
"271",432.665789473684,686.657894736842,608.357894736842,365.336842105263,461.15,428.536842105263,512.526315789474,358.578947368421,480.665789473684,541.631578947368,562.215789473684,626.478947368421,644.8,646.252631578948,590.678947368421,440.531578947368,649.4,607.478947368421,404.142105263158,519.089473684211,566.68947368421,429.821052631579,607.505263157895,674.089473684211,620.1,608.647368421053,542.731578947368,701.110526315789,447.076315789473,721.2,520.965789473684,469.926315789474,707.352631578947,406.08947368421,745.521052631579,384.963157894737,390.352631578947,521.931578947369,701.668421052631,628.210526315789,677.736842105263,530.665789473685,311.352631578947,737.557894736842,410.531578947368,492.326315789474,427.321052631579,411.502631578947,405.121052631579,441.278947368421,666.336842105263,416.731578947368,492.026315789474,511.876315789474,431.578947368421,385.657894736842,497.505263157895,536.042105263158,591.157894736842,604.802631578948,653.221052631579,458.88947368421,479.621052631579,761.215789473684,499.471052631579,385.763157894737,579.45,585.752631578948,519.842105263158,565.634210526316,397.936842105263,448.086842105263,680.657894736842,550.878947368421,472.463157894737,760.968421052632,751.421052631579,441.826315789474,643.534210526316,649.9,361.165789473684,622.218421052632,730.110526315789,543.857894736842,458.763157894737,499.465789473684,573.418421052632,428.105263157894,349.357894736842,482.763157894737,733.318421052632,572.4,691.278947368421,405.405263157895,657.136842105263,669.978947368421,701.710526315789,380.631578947368,456.607894736842,717.631578947368,362.221052631579,477.236842105263
"279",529.551470588236,787.030882352941,698.818382352941,464.425,557.322794117647,518.897794117647,610.272794117647,450.602941176471,575.844117647059,629.877205882353,650.203676470588,714.694852941176,733.036029411765,735.7625,678.896323529412,539.611764705882,737.6375,695.694852941176,503.251470588235,607.3125,654.900735294118,528.888235294118,695.758088235294,762.311029411765,708.325735294118,698.697794117647,628.634558823529,788.641176470589,540.986764705882,809.258088235294,619.6375,561.411764705882,794.911029411765,502.9875,836.922794117647,481.827205882353,484.225735294117,621.001470588235,789.765441176471,716.456617647059,765.2625,630.207352941176,406.680882352941,825.119852941177,509.611764705882,591.4,526.386764705882,505.402205882353,504.195588235294,532.785294117647,754.577205882353,506.609558823529,582.502205882353,600.219852941176,526.499264705883,484.757352941176,584.674264705882,624.272058823529,680.947794117647,698.024264705883,740.447794117647,548.344852941176,572.62794117647,848.738970588235,591.716911764706,480.645588235294,679.653676470588,675.544852941176,611.563235294118,653.852205882353,496.008823529412,540.922794117647,769.521323529412,639.094852941176,570.193382352941,848.518382352941,833.134558823529,532.036029411765,740.061029411764,738.149264705882,455.033823529412,714.143382352941,817.641176470589,633.683088235294,553.750735294117,597.58455882353,661.638235294118,521.018382352941,438.477941176471,576.655147058824,816.325,660.6375,779.494852941177,500.31544117647,745.990441176471,758.194852941176,789.753676470588,474.608088235294,555.708088235294,805.165441176471,461.291176470588,562.397794117647
"280",603.012195121951,358.753658536585,504.548780487804,769.971951219512,598.679268292683,705.807926829268,543.454878048781,759.439024390244,611.726829268292,587.826829268292,541.503658536585,554.658536585365,495.732926829269,488.587804878048,541.459756097561,720.910975609757,546.012195121951,530.959756097561,747.9,595.432317073171,558.917073170732,729.370731707318,579.207317073171,483.323170731707,502.846341463414,501.901219512195,622.15731707317,417.598780487805,643.167073170732,423.076829268292,543.281707317073,672.890853658537,438.370731707318,643.826829268292,402.135365853659,684.59024390244,716.9,641.381707317074,406.593902439024,532.853658536585,442.454878048781,523.901219512195,808.503658536585,383.178048780488,725.290853658536,660.130487804878,695.091463414635,690.493902439025,759.44512195122,703.623170731707,520.429268292683,728.875609756097,649.702439024391,604.718292682927,640.539024390244,769.870731707318,637.346341463415,569.999390243903,539.390243902439,499.120731707318,464.548780487804,683.936585365853,630.817073170732,366.59756097561,601.310975609756,730.59024390244,450.75731707317,534.75487804878,565.076829268292,545.471951219512,756.081707317074,653.879268292682,433.170731707317,585.930487804878,566.119512195122,381.60487804878,361.768292682927,699.769512195121,432.937804878048,504.640243902439,737.998170731707,460.003658536585,413.426829268293,571.608536585366,614.767073170731,564.037804878049,539.048780487804,691.056097560976,793.259756097561,635.556097560976,381.925609756098,618.593902439025,499.009756097561,670.537804878049,468.260975609757,473.290243902439,437.987804878049,739.454878048781,700.119512195122,401.279268292683,769.259756097561,659.224390243902
"291",224.246153846154,392.484615384615,309.9,482.507692307692,253.076923076923,419.392307692308,259.423076923077,419.607692307692,274.976923076923,382.123076923077,326.2,408.007692307692,376.784615384615,319.238461538462,387.146153846154,494.561538461538,407.461538461538,384.323076923077,460.453846153846,344.969230769231,384.315384615385,485.684615384615,417.969230769231,406.415384615385,359.653846153846,335.969230769231,403.161538461538,369.992307692308,306.515384615385,417.538461538462,269.346153846154,437.338461538462,376.276923076923,255.1,434.130769230769,286.615384615385,386.723076923077,435.669230769231,354.969230769231,386.276923076923,346.638461538462,272.438461538462,418.338461538462,406.484615384615,481.823076923077,454.423076923077,464.423076923077,338.469230769231,517.915384615385,438.361538461538,424.223076923077,429.153846153846,403.769230769231,326.623076923077,280.461538461538,506.953846153846,366.438461538462,333.6,302.261538461538,277.984615384615,343.130769230769,394.384615384615,312.792307692308,430.1,315.007692307692,359.530769230769,285.6,317.438461538462,261.269230769231,371.453846153846,440.169230769231,342.369230769231,344.653846153846,361.753846153846,222.838461538462,429.884615384615,409.584615384615,436.930769230769,318.653846153846,403.969230769231,360.276923076923,291.484615384615,398.992307692308,293.315384615385,268.553846153846,248.015384615385,348.946153846154,390.453846153846,453.753846153846,357.438461538462,395.8,412.892307692308,423.261538461538,310.361538461538,321.115384615385,379.184615384615,403.684615384615,401.107692307692,475.623076923077,386.538461538462,481.8,385.023076923077
"292",135.3625,150.6375,89.3375,336.375,132.5875,265.625,94.0625,308.1,136.8375,218.4625,131.9625,187.45,147.8125,89.875,174.25,324.725,186.8875,163.75,314.325,182.875,191.725,320.1625,212.225,179.6875,139.075,115.4,241.05,137.2375,186.875,182.875,95.475,273.9875,149.5625,176.175,197.25,215.0125,262.7,271.9875,119.175,165.725,119.9,76.6375,344.475,167.1,326.3875,290.7625,296.175,235.2375,360.4375,270.0375,189.3625,295.2625,241.6625,164.525,172.3,360.825,204.3375,158.825,101.55,59.2,114.1375,250.35,182.675,188.8625,160.0875,248.75,58.2625,104.825,113.75,178.25,318.625,209.975,107.3625,199.65,101.0625,188.95,171.1125,266.1625,87.5375,168.85,273.9375,59.6625,164.2875,131.4,146.525,108.4,149.6375,245.5875,352.85,195.3375,151.80625,249.2125,196.5125,202.3,94.3875,152.4625,176.9625,288.475,301.5375,150.2,335.6625,222.9375
"299",204.657446808511,258.335106382979,240.91170212766,440.541489361702,223.891489361702,368.288829787234,215.196808510638,395.768085106383,243.697872340426,331.53085106383,262.445744680851,334.612765957447,293.918085106383,239.942553191489,311.007446808511,435.063829787234,334.047872340426,308.564893617021,418.48085106383,299.153191489361,317.072340425532,430.521276595745,343.037234042553,319.925531914894,285.802127659574,264.63829787234,351.444680851064,272.951063829787,278.655319148936,314.158510638298,220.447872340426,386.352127659574,283.678723404255,235.134574468085,316.1,274.277659574468,348.986170212766,381.667021276596,250.494148936171,312.868085106383,261.176595744681,212.246808510638,414.875531914894,284.276595744681,431.271276595745,401.93085106383,404.885106382979,318.16170212766,466.710638297872,379.725531914894,336.054255319149,391.441489361702,355.595744680851,280.977659574468,252.008510638298,463.902127659574,318.043617021277,282.179787234042,238.526595744681,211.677659574468,260.426063829787,352.571276595745,279.995744680851,303.036170212766,271.913829787234,316.16914893617,202.78829787234,248.167021276596,226.470212765957,304.1,410.239361702128,307.744680851064,245.619680851063,316.01914893617,196.668085106383,304.859574468085,272.815957446809,372.558510638298,225.263829787234,315.432978723404,338.064893617021,208.98085106383,295.294680851064,250.415957446809,238.213829787234,214.83085106383,283.247872340426,341.697872340426,435.622340425532,303.740425531915,266.595744680851,362.293617021277,336.76914893617,281.063829787234,241.257446808511,294.639361702128,308.671276595745,376.73829787234,412.909574468085,278.413829787234,439.829787234043,331.105319148936
