"FAFZone","AdairCounty","AllenCounty","AndersonCounty","BallardCounty","BarrenCounty","BathCounty","BellCounty","BooneCounty","BourbonCounty","BoydCounty","BoyleCounty","BrackenCounty","BreathittCounty","BreckinridgeCounty","BullittCounty","ButlerCounty","CaldwellCounty","CallowayCounty","CampbellCounty","CarlisleCounty","CarrollCounty","CarterCounty","CaseyCounty","ChristianCounty","ClarkCounty","ClayCounty","ClintonCounty","CrittendenCounty","CumberlandCounty","DaviessCounty","EdmonsonCounty","ElliottCounty","EstillCounty","FayetteCounty","FlemingCounty","FloydCounty","FranklinCounty","FultonCounty","GallatinCounty","GarrardCounty","GrantCounty","GravesCounty","GraysonCounty","GreenCounty","GreenupCounty","HancockCounty","HardinCounty","HarlanCounty","HarrisonCounty","HartCounty","HendersonCounty","HenryCounty","HickmanCounty","HopkinsCounty","JacksonCounty","JeffersonCounty","JessamineCounty","JohnsonCounty","KentonCounty","KnottCounty","KnoxCounty","LarueCounty","LaurelCounty","LawrenceCounty","LeeCounty","LeslieCounty","LetcherCounty","LewisCounty","LincolnCounty","LivingstonCounty","LoganCounty","LyonCounty","McCrackenCounty","McCrearyCounty","McLeanCounty","MadisonCounty","MagoffinCounty","MarionCounty","MarshallCounty","MartinCounty","MasonCounty","MeadeCounty","MenifeeCounty","MercerCounty","MetcalfeCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MuhlenbergCounty","NelsonCounty","NicholasCounty","OhioCounty","OldhamCounty","OwenCounty","OwsleyCounty","PendletonCounty","PerryCounty","PikeCounty","PowellCounty","PulaskiCounty","RobertsonCounty","RockcastleCounty","RowanCounty","RussellCounty","ScottCounty","ShelbyCounty","SimpsonCounty","SpencerCounty","TaylorCounty","ToddCounty","TriggCounty","TrimbleCounty","UnionCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WhitleyCounty","WolfeCounty","WoodfordCounty"
"460",1128.63712121212,1090.82803030303,1084.99242424242,941.394696969697,1096.94924242424,1147.79545454545,1227.78181818181,1039.2606060606,1109.82121212122,1165.29090909091,1114.06666666667,1066.82121212122,1189.33939393939,1032.29621212121,1051.15151515152,1045.02803030303,1009.63863636363,988.053787878788,1037.7606060606,943.796212121212,1039.67424242424,1153.60227272727,1137.99242424242,1038.60681818182,1122.26969696969,1202.63333333334,1153.10833333333,971.315909090909,1133.66136363636,1001.98863636364,1079.51287878788,1166.36136363636,1149.1106060606,1107.36136363636,1106.83939393939,1227.52121212121,1082.13257575758,967.284090909091,1061.62121212121,1125.82575757576,1060.40606060607,963.799242424242,1056.2356060606,1112.18787878787,1153.43939393939,1012.31590909091,1078.41363636363,1260.36136363636,1085.87878787879,1103.57121212122,972.015151515152,1039.34848484848,956.744696969697,1009.65833333334,1165.63484848484,1037.52272727272,1113.76212121212,1216.29090909091,1038.13484848484,1232.47272727273,1204.35151515151,1089.95454545455,1179.83939393939,1193.88030303031,1173.0106060606,1230.03636363636,1248.55151515152,1119.13484848484,1131.21818181819,994.579545454545,1074.97803030303,997.508333333333,959.96893939394,1184.63257575758,1006.02803030303,1134.29242424243,1197.67121212121,1097.72651515152,985.238636363636,1213.62272727273,1087.53939393939,1045.825,1159.93484848485,1098.95151515151,1114.62651515151,1122.87045454545,1139.52424242425,1154.86969696969,1034.225,1070.48484848484,1124.78333333334,1023.775,1048.85303030303,1079.83181818181,1192.56212121213,1062.4409090909,1216.6106060606,1255.26969696969,1144.36969696969,1156.22878787879,1100.29545454545,1154.79090909091,1130.10227272727,1144.8446969697,1090.32121212122,1063.15606060607,1084.58712121212,1061.27878787878,1116.60151515151,1055.925,1019.86439393939,1023.11060606061,954.678787878788,1069.13863636364,1090.98333333333,1164.24166666666,979.225,1205.93787878787,1168.29090909091,1090.27424242425
"471",320.166666666667,252.966666666667,379.966666666667,158.566666666667,280.766666666667,444.566666666667,440.666666666667,443.166666666667,417.066666666667,512.666666666667,378.066666666667,464.8,473.233333333333,307.833333333333,339.666666666667,266.766666666667,193.1,140.166666666667,457.166666666667,140.466666666667,402.366666666667,488.266666666667,353.766666666667,198.4,419.066666666667,415.5,322.7,198,317.4,273.366666666667,280.866666666667,503.366666666667,432.133333333333,399.666666666667,464.233333333333,486.3,391.966666666667,113.166666666667,418.066666666667,387.933333333333,441.266666666667,133.6,283.3,315.066666666667,517.666666666667,301.766666666667,318.9,473.266666666667,430.766666666667,292.466666666667,260.833333333333,396.066666666667,126.7,217.4,425.7,354.266666666667,405.3,506.8,448.4,467.866666666667,417.266666666667,319.133333333333,392.766666666667,541.266666666667,443.066666666667,442.9,482.066666666667,499.566666666667,386.466666666667,178.066666666667,214.7,180.966666666667,156.166666666667,370.066666666667,247.166666666667,413.533333333333,494.466666666667,348.566666666667,159.7,523.766666666667,458.166666666667,337.433333333333,456.7,386.066666666667,298.366666666667,277.666666666667,436.3,485.866666666667,237.066666666667,336.8,433.966666666667,262.066666666667,374.566666666667,423.6,442.266666666667,451.466666666667,450.066666666667,524.966666666667,441.166666666667,358.366666666667,450.166666666667,385.366666666667,462.166666666667,336.2,408.966666666667,381.3,234.766666666667,360.466666666667,328.9,208.633333333333,173.133333333333,400.3,225.566666666667,252.466666666667,356.8,346.366666666667,225.966666666667,390.4,465.066666666667,389.233333333333
"472",142.411764705882,81.0705882352941,216.970588235294,187.491176470588,106.070588235294,278.964705882353,245.470588235294,281.829411764706,253.264705882353,347.041176470588,206.611764705882,301.041176470588,293.505882352941,159.911764705882,178.329411764706,106.223529411765,132.017647058824,139.223529411765,295.829411764706,186.664705882353,241.029411764706,322.635294117647,175.852941176471,97.4882352941177,252.8,237.141176470588,140.217647058824,154.623529411765,131.947058823529,151.552941176471,115.576470588235,337.735294117647,253.823529411765,235.788235294118,298.611764705882,307.929411764706,228.988235294118,187.123529411765,256.729411764706,212.317647058824,277.705882352941,157.288235294118,133.529411764706,139.770588235294,352.035294117647,178.082352941176,159.494117647059,286.788235294118,266.964705882353,126.070588235294,162.494117647059,234.770588235294,189.082352941176,134.111764705882,247.335294117647,192.929411764706,229.952941176471,330.394117647059,287.094117647059,289.482352941176,236.3,152.611764705882,214.358823529412,366.170588235294,264.688235294118,264.547058823529,303.670588235294,333.929411764706,208.117647058824,152.464705882353,81.8823529411765,131.8,166.232352941176,189.247058823529,143.861764705883,233.323529411765,327.511764705882,169.441176470588,151.626470588235,343.041176470588,294.294117647059,180.4,291.082352941176,215.670588235294,119.494117647059,101.447058823529,270.670588235294,318.947058823529,121.494117647059,175.464705882353,270.123529411765,127.582352941176,213.264705882353,260.617647058824,263.858823529412,287.682352941176,271.723529411765,346.588235294118,274.211764705882,179.982352941176,286.388235294118,206.994117647059,296.564705882353,158.241176470588,245.782352941176,219.964705882353,73.9176470588235,199.117647058824,152.217647058824,89.9411764705882,116.676470588235,238.964705882353,175.755882352941,89.8764705882353,189.323529411765,161.588235294118,154.135294117647,210.082352941176,298.117647058824,226.241176470588
"473",163.730769230769,197.392307692308,192.946153846154,345.284615384615,186.761538461538,205.592307692308,77.7461538461538,249.846153846154,195.7,266.257692307692,165.430769230769,244.138461538462,177.330769230769,270.461538461538,228.061538461538,243.769230769231,291.126923076924,304.061538461538,263.846153846154,350.938461538462,255.346153846154,249.253846153846,169.261538461538,256.753846153846,176.453846153846,130.515384615385,128.238461538462,312.184615384615,148.346153846154,289.930769230769,225.1,235.396153846153,175.4,178.061538461538,225.238461538462,191.007692307692,204.569230769231,360.823076923077,255.507692307692,160.807692307692,224.653846153846,321.007692307692,249.592307692308,184.276923076923,275.476923076923,304.984615384615,231.176923076923,117.584615384615,210.061538461538,205.023076923077,322.053846153846,233.676923076923,362.792307692308,292.246153846154,144.530769230769,249.884615384615,185.338461538462,210.161538461538,255.123076923077,172.446153846154,97.8538461538461,206.076923076923,106.538461538462,241.969230769231,161.853846153846,140.830769230769,158.907692307692,260.546153846154,153.8,310.007692307692,229.376923076923,289.369230769231,324.007692307692,94.9923076923077,290.438461538462,154.9,212.115384615384,191.053846153846,312.284615384615,222.8,236.738461538462,252.092307692308,217.723076923077,172.9,178.723076923077,173.530769230769,197.307692307692,212.446153846154,270.592307692308,203.4,212.561538461538,265.123076923077,248.892307692308,224.523076923077,157.230769230769,230.8,156.707692307692,189.430769230769,194.653846153846,122.569230769231,229.492307692308,128.569230769231,223.192307692308,150.407692307692,198.7,223.192307692308,210.769230769231,224.446153846154,182.107692307692,250.807692307692,274.261538461538,253.269230769231,333.838461538462,217.053846153846,190.4,120.684615384615,312.269230769231,89.7538461538462,193.584615384615,194.384615384615
"479",192.425,172.666935483871,251.915322580645,233.556451612903,180.89435483871,292.425,236.466935483871,319.479838709677,276.963709677419,351.237096774194,233.923387096774,323.370967741935,293.625806451613,239.712096774193,243.365322580645,196.523387096774,203.83870967742,192.489516129032,333.479838709677,230.064516129032,295.84435483871,331.891935483871,210.778225806452,179.449193548387,266.541129032258,243.863709677419,175.554032258064,219.712903225806,179.028225806452,234.39435483871,200.950806451613,337.140322580645,270.168548387097,259.679032258064,310.933064516129,305.16129032258,264.50564516129,227.513709677419,304.983064516129,237.833064516129,304.100806451613,206.65,215.395967741935,200.958870967742,357.714516129032,255.518548387097,227.199193548387,269.43064516129,291.307258064516,200.126612903226,242.256451612904,281.64435483871,230.508870967742,210.424193548388,255.752419354839,260.762096774193,257.454032258065,325.733064516129,324.747580645161,286.304838709677,234.067741935484,215.231451612903,222.752419354839,358.597580645161,274.247580645161,262.68064516129,291.247580645162,344.740322580645,230.042741935484,211.718548387097,172.792741935484,199.663709677419,217.348387096774,202.760483870968,222.616129032258,250.665322580645,320.251612903226,220.207258064516,205.258870967742,339.012903225806,315.384677419355,246.704032258065,301.554838709677,242.263709677419,183.404032258064,174.145967741935,284.666935483871,315.688709677419,204.58064516129,231.404032258064,292.826612903226,213.970161290322,276.29435483871,293.271774193548,271.607258064516,312.018548387097,271.248387096775,332.059677419355,282.763709677419,202.279838709678,310.718548387097,224.425,306.322580645161,191.704032258065,275.389516129032,268.068548387097,170.426612903226,253.483870967742,205.541129032258,176.240322580645,186.284677419355,293.754032258065,242.070161290323,179.029838709678,233.573387096774,192.379838709678,227.295967741935,218.323387096774,297.946774193548,259.789516129032
"481",999.06,931.86,1054.62,822.56,959.66,1119.26,1119.56,1117.84,1091.78,1187.36,1052.76,1139.5,1150.76,979.2,1014.36,939.86,864.46,821.92,1131.84,811.84,1077.06,1162.94,1032.62,876.26,1093.74,1094.4,1001.6,869.4,996.32,944.74,959.76,1178.06,1111.06,1074.32,1138.92,1165.18,1066.66,781.66,1092.74,1068.36,1115.94,804.96,954.66,993.96,1192.36,973.16,989.8,1152.12,1105.46,971.38,932.2,1070.78,798.1,888.78,1104.58,1028.94,1079.98,1187.66,1123.08,1146.74,1096.12,998.96,1071.6,1215.96,1121.94,1121.8,1160.92,1174.22,1065.32,849.44,895.44,852.36,827.52,1048.96,918.52,1090.56,1169.14,1025.04,831.08,1200.3,1132.82,1003.46,1131.4,1060.78,977.26,956.56,1110.96,1160.56,908.46,1011.46,1108.64,933.44,1049.28,1098.3,1121.1,1126.16,1128.96,1203.84,1115.84,1037.26,1124.86,1064.26,1136.86,1015.06,1083.64,1055.96,913.64,1035.12,1007.82,882.94,858.36,1074.96,896.94,931.38,1031.46,1025.24,897.36,1069.32,1139.76,1063.92
"482",873.075,805.9,933.325,697.35,833.675,997.95,905.8625,996.525,970.475,1066.025,931.45,1018.225,1002.6625,853.975,893.025,819.775,739.225,694.175,1010.525,686.575,955.725,1041.625,906.675,749.125,971.625,946.3125,847.6625,744.175,859.225,819.475,833.8,1043.975,979.75,953.025,1017.625,1017.0875,945.325,656.375,971.425,942.4,994.625,679.725,829.45,867.975,1071.025,847.9,871.375,945.7125,984.125,845.45,806.975,949.475,672.875,763.525,959.6125,907.625,958.725,1039.5375,1001.8,998.6375,925.8125,872.975,921.6125,1071.3375,976.9375,973.6875,985.5125,1052.925,926.725,724.175,768.325,727.075,702.275,866.4375,793.275,959.25,1032.225,899.075,705.85,1052.1875,1011.525,878.225,1010.125,939.475,851.3,833.275,989.675,1023.65,783.225,890.175,987.325,808.175,927.975,977,973.0125,1004.825,980.8875,1023.4875,991.775,898.35,1003.525,932.925,1015.55,889.15,962.325,934.675,787.675,913.825,881.875,755.825,733.075,953.675,771.675,805.45,910.175,871.2875,772.125,898.5125,1002.825,942.625
"483",1143.71666666667,1076.55,1199.31666666667,967.216666666667,1104.31666666667,1263.96666666667,1230.98333333333,1262.5,1236.46666666667,1332.03333333333,1197.46666666667,1284.2,1327.88333333333,1123.9,1159.03333333333,1084.56666666667,1009.18333333333,966.6,1276.5,956.516666666667,1221.71666666667,1307.6,1177.31666666667,1020.93333333333,1238.41666666667,1271.51666666667,1146.28333333333,1014.1,1141,1089.41666666667,1104.46666666667,1322.71666666667,1255.76666666667,1219,1283.6,1342.3,1211.35,926.333333333333,1237.41666666667,1213.05,1260.61666666667,949.683333333333,1099.36666666667,1138.61666666667,1337.01666666667,1117.85,1134.5,1270.86666666667,1250.11666666667,1116.08333333333,1076.9,1215.46666666667,942.8,1033.48333333333,1249.28333333333,1173.6,1224.68333333333,1364.73333333333,1267.78333333333,1323.83333333333,1250.95,1143.63333333333,1247.13333333333,1360.61666666667,1266.61666666667,1298.91666666667,1315.26666666667,1318.9,1210,994.1,1040.1,997.033333333333,972.2,1191.56666666667,1063.2,1235.26666666667,1313.81666666667,1169.71666666667,975.783333333333,1377.41666666667,1277.5,1148.18333333333,1276.1,1205.46666666667,1121.96666666667,1101.21666666667,1255.68333333333,1305.26666666667,1053.16666666667,1156.18333333333,1253.31666666667,1078.1,1193.96666666667,1243,1298.21666666667,1270.85,1306.08333333333,1348.61666666667,1260.51666666667,1181.96666666667,1269.55,1208.93333333333,1281.55,1159.78333333333,1228.31666666667,1200.68333333333,1058.31666666667,1179.8,1152.5,1027.61666666667,1003.03333333333,1219.68333333333,1041.6,1076.08333333333,1176.18333333333,1169.91666666667,1042.06666666667,1223.65,1284.43333333333,1208.6
"484",813.605263157895,746.421052631579,869.178947368421,637.105263157895,774.205263157895,933.821052631579,934.105263157895,934.505263157895,906.342105263158,1001.90526315789,867.326315789474,954.047368421053,965.321052631579,793.747368421053,828.905263157895,754.431578947369,679.036842105263,636.442105263158,948.505263157895,626.4,893.731578947368,977.478947368421,847.178947368421,690.805263157895,908.284210526316,908.942105263158,816.142105263158,683.942105263158,810.847368421053,759.284210526316,774.326315789474,992.605263157895,925.631578947368,888.857894736842,953.442105263158,979.731578947368,881.210526315789,596.205263157895,909.431578947369,882.921052631579,930.484210526316,619.536842105263,769.231578947368,808.5,1006.9,787.710526315789,804.342105263158,966.678947368421,920,785.936842105263,746.747368421053,885.342105263158,612.642105263158,703.342105263158,919.142105263158,843.478947368421,894.542105263158,1002.20526315789,939.768421052632,961.284210526316,910.663157894737,813.505263157895,886.142105263158,1030.5,936.484210526316,936.342105263158,975.473684210526,988.763157894737,879.857894736842,663.978947368421,709.978947368421,666.905263157895,642.068421052631,863.5,733.068421052631,905.131578947368,983.68947368421,839.578947368421,645.642105263158,1014.84210526316,947.347368421053,818.036842105263,945.942105263158,875.342105263158,791.826315789474,771.105263157895,925.536842105263,975.131578947368,723.026315789474,826.036842105263,923.194736842105,747.978947368421,865.968421052632,912.842105263158,935.642105263158,940.710526315789,943.526315789474,1018.38947368421,930.389473684211,851.821052631579,939.421052631579,878.805263157895,951.421052631579,829.642105263158,898.194736842105,870.536842105263,728.18947368421,849.663157894737,822.347368421053,697.484210526316,672.905263157895,891.663157894737,711.478947368421,745.936842105263,846.036842105263,839.784210526316,711.931578947369,883.847368421053,954.305263157895,878.442105263158
"485",1409.65,1342.45,1465.25,1233.15,1370.25,1529.85,1530.15,1528.45,1502.4,1597.95,1463.35,1550.1,1561.35,1389.8,1424.95,1350.5,1275.1,1232.5,1542.45,1222.45,1487.65,1573.55,1443.25,1286.85,1504.35,1505,1412.2,1280,1406.9,1355.35,1370.35,1588.65,1521.7,1484.9,1549.5,1575.8,1477.25,1192.25,1503.35,1478.95,1526.55,1215.6,1365.3,1404.55,1602.95,1383.75,1400.4,1562.75,1516.05,1382,1342.8,1481.4,1208.7,1299.4,1515.2,1439.55,1490.6,1598.25,1533.7,1557.35,1506.75,1409.55,1482.2,1626.55,1532.55,1532.4,1571.5,1584.85,1475.9,1260.05,1306.05,1262.95,1238.15,1459.55,1329.15,1501.2,1579.75,1435.65,1241.7,1610.9,1543.4,1414.1,1542,1471.4,1387.85,1367.15,1521.6,1571.2,1319.1,1422.1,1519.25,1344.05,1459.9,1508.9,1531.7,1536.75,1539.6,1614.45,1526.45,1447.85,1535.45,1474.85,1547.45,1425.7,1494.25,1466.6,1324.25,1445.75,1418.4,1293.55,1268.95,1485.6,1307.55,1342,1442.1,1435.85,1308,1479.9,1550.35,1474.5
"486",926.057142857143,858.857142857143,982.307142857143,747.114285714286,886.657142857143,1046.92142857143,1023.75714285714,1045.49285714285,1019.44285714286,1115.02142857143,980.428571428572,1067.15714285715,1090.55714285714,906.3,942.021428571428,867.692857142857,791.578571428571,748.65,1059.49285714285,738.957142857143,1004.72142857143,1090.6,959.642857142857,803.092857142857,1021.29285714285,1034.19285714286,925.914285714286,796.485714285714,921.707142857143,871.857142857143,886.764285714286,1103.9,1037.29285714285,1001.97857142857,1066.57142857143,1104.98214285714,994.321428571428,708.757142857143,1020.42142857143,995.357142857143,1043.62142857143,732.078571428571,881.782142857143,920.957142857143,1120.02142857143,900.257142857143,917.864285714286,1063.62142857143,1033.12142857143,898.378571428571,859.3,998.435714285714,725.185714285714,815.871428571429,1034.7,956.6,1007.65714285715,1127.45714285715,1050.75714285715,1086.53571428572,1029.5,925.957142857143,1010.31428571429,1143.06428571429,1052.06428571429,1061.59285714285,1087.83571428572,1101.87857142857,990.507142857143,776.535714285714,822.271428571428,779.457142857143,754.621428571429,973.621428571429,845.621428571429,1016.79285714285,1094.58571428572,952.035714285714,758.175,1140.09285714285,1060.46428571428,930.578571428571,1059.05,988.435714285714,904.264285714286,883.942857142857,1038.64642857143,1085.99285714285,835.564285714286,939.142857142857,1036.32142857143,860.535714285714,976.935714285714,1025.95714285715,1060.9,1053.82142857143,1068.76428571429,1134.57142857143,1043.12857142857,962.407142857143,1052.52142857143,990.492857142857,1064.52142857143,942.075,1011.32142857143,983.65,840.65,962.785714285714,934.8,809.792857142857,785.457142857143,1002.65,824.035714285714,858.378571428571,959.142857142857,949.578571428571,824.457142857143,1007.52142857143,1065.19285714286,991.571428571428
"487",1224.9,1157.7,1280.5,1048.4,1185.5,1345.1,1345.4,1343.7,1317.6,1413.2,1278.6,1365.3,1376.6,1205,1240.2,1165.7,1090.3,1047.7,1357.7,1037.7,1302.9,1388.8,1258.5,1102.1,1319.6,1320.2,1227.4,1095.2,1222.1,1170.6,1185.6,1403.9,1336.9,1300.2,1364.7,1391,1292.5,1007.5,1318.6,1294.2,1341.8,1030.8,1180.5,1219.8,1418.2,1199,1215.6,1378,1331.3,1197.2,1158,1296.6,1023.9,1114.6,1330.4,1254.8,1305.8,1413.5,1348.9,1372.6,1321.9,1224.8,1297.4,1441.8,1347.8,1347.6,1386.8,1400.1,1291.2,1075.3,1121.3,1078.2,1053.3,1274.8,1144.3,1316.4,1395,1250.9,1056.9,1426.1,1358.6,1229.3,1357.2,1286.6,1203.1,1182.4,1336.8,1386.4,1134.3,1237.3,1334.5,1159.3,1275.1,1324.1,1346.9,1352,1354.8,1429.7,1341.7,1263.1,1350.7,1290.1,1362.7,1240.9,1309.5,1281.8,1139.5,1260.9,1233.6,1108.8,1084.2,1300.8,1122.8,1157.2,1257.3,1251.1,1123.2,1295.1,1365.6,1289.7
"488",1082.9,1015.7375,1138.475,906.4125,1043.525,1203.125,1203.9,1201.6625,1175.6375,1271.225,1136.6375,1223.35,1234.625,1063.05,1098.225,1023.7375,948.3375,905.75,1215.6625,895.7125,1160.925,1246.7625,1116.475,960.125,1177.575,1178.2375,1085.45,953.25,1080.15,1028.5875,1043.6375,1261.9,1194.9375,1158.1625,1222.75,1249.0375,1150.525,865.525,1176.6125,1152.2375,1199.7875,888.8375,1038.5375,1077.8125,1276.225,1057.025,1073.6375,1235.975,1189.3125,1055.2375,1016.05,1154.6375,881.95,972.6375,1188.45,1112.7625,1163.85,1271.525,1206.95,1230.575,1179.9625,1082.825,1155.45,1299.8125,1205.7875,1205.6375,1244.75,1258.0625,1149.1625,933.275,979.275,936.225,911.3625,1132.8125,1002.3625,1174.4375,1252.975,1108.875,914.9375,1284.1375,1216.65,1087.3375,1215.2375,1144.6375,1061.1375,1040.425,1194.8375,1244.4375,992.3375,1095.3375,1192.5,1017.275,1133.1375,1182.1375,1204.95,1210.025,1212.8375,1287.6875,1199.6875,1121.125,1208.7375,1148.125,1220.7375,1098.9375,1167.5,1139.8375,997.475,1118.9625,1091.65,966.7875,942.225,1158.8375,980.775,1015.2375,1115.3375,1109.075,981.2375,1153.15,1223.625,1147.75
"489",1017.80717948718,950.629230769231,1062.74461538462,826.211794871795,978.417692307693,1127.01025641026,1132.89743589744,1117.9576923077,1099.52769230769,1195.09846153846,1068.02794871795,1145.06487179487,1163.01333333333,988.03923076923,1024.72487179488,948.966410256411,873.422820512821,839.241794871795,1131.71923076923,818.535641025641,1077.14846153847,1170.66871794872,1050.99358974359,888.453076923077,1101.48102564103,1114.8823076923,1020.35871794872,878.330512820512,1015.06948717949,954.471794871795,977.761282051282,1185.78846153847,1121.13205128205,1083.00205128205,1146.64974358974,1182.67769230769,1071.18923076923,800.418205128205,1092.83871794871,1082.73743589744,1118.10487179488,822.172051282051,963.76641025641,1012.70846153847,1200.08871794872,978.590512820512,998.559743589743,1166.60692307692,1111.8558974359,990.147435897436,937.588205128205,1071.41871794871,815.278717948717,897.72076923077,1119.68179487179,1032.01512820513,1089.04307692308,1197.36666666667,1123.16076923077,1166.66102564103,1114.98948717948,1010.16487179488,1091.98384615385,1223.68923076923,1134.94769230769,1142.28230769231,1178.98974358974,1181.94102564103,1080.2382051282,858.363333333333,912.967435897436,861.292564102564,833.514102564102,1066.88307692308,933.767948717948,1101.85051282052,1176.88102564103,1041.62948717948,842.977179487179,1213.32641025641,1140.63641025641,1010.43846153846,1139.14,1070.98589743589,996.036666666667,975.317692307692,1118.73076923077,1168.31948717949,917.412051282051,1026.68846153847,1116.39025641026,942.263333333334,1049.37769230769,1100.26076923077,1139.25769230769,1130.42948717949,1148.93820512821,1216.04384615385,1123.58,1056.02743589743,1131.27666666666,1081.84282051282,1144.61051282051,1033.84846153847,1088.61692307692,1058.08794871795,932.39923076923,1042.19641025641,1025.85410256411,897.629230769231,875.459743589744,1075.08076923077,906.612564102564,950.147435897436,1046.80384615384,1044,906.347435897436,1088.35564102564,1147.49846153846,1071.04
"491",1691.07,1642.89,1656.66,1492.47,1651.69,1719,1798.97,1683.45,1691.54,1787.08,1685.75,1711.04,1760.56,1583.37,1624.88,1596.13,1560.75,1539.15,1681.95,1494.87,1648.28,1762.66,1709.66,1589.69,1693.47,1773.85,1707.78,1522.39,1688.36,1553.07,1632.86,1777.77,1720.33,1678.57,1738.65,1798.75,1653.8,1518.37,1663.97,1697.5,1701.69,1514.9,1609.14,1685.95,1795.12,1563.39,1624.35,1831.57,1700.17,1658.04,1523.11,1644.25,1507.85,1560.75,1736.85,1611.26,1685.45,1787.48,1682.34,1803.67,1775.56,1663.69,1751.06,1815.67,1744.23,1801.25,1819.76,1763.34,1702.88,1545.66,1626.07,1548.58,1511.06,1756.3,1557.13,1705.48,1768.87,1671.47,1536.35,1813.15,1731.75,1600.85,1731.15,1670.64,1669.33,1677.63,1710.75,1760.33,1585.33,1644.25,1708.37,1574.87,1620.54,1676.15,1763.76,1706.65,1787.83,1826.47,1715.57,1727.89,1719.61,1725.98,1736.61,1707.14,1672.57,1634.85,1635.67,1632.96,1690.36,1607.02,1570.96,1646.25,1505.76,1620.25,1664.75,1726.47,1530.33,1777.15,1739.48,1661.96
"499",1680.09473684211,1630.90526315789,1646.10526315789,1478.87368421053,1640.7,1708.45263157895,1788.43157894737,1680.31052631579,1680.96842105263,1776.54210526316,1675.18421052632,1707.86315789474,1749.98947368421,1572.82631578947,1614.33684210526,1585.55263157895,1546.92105263158,1526.82105263158,1678.81052631579,1481.26842105263,1637.73684210526,1752.10526315789,1699.10526315789,1575.9,1682.92631578947,1763.28421052632,1696.05263157895,1511.84736842105,1677.34736842105,1542.52631578947,1622.3,1767.23157894737,1709.75263157895,1668.00526315789,1728.08947368421,1788.16315789474,1643.24210526316,1505.03157894737,1653.43157894737,1686.95263157895,1685.62105263158,1502.94736842105,1598.56315789474,1674.92105263158,1782.06842105263,1552.84736842105,1613.78421052632,1821.00526315789,1689.63684210526,1647.31052631579,1512.55263157895,1633.66315789474,1495.91052631579,1550.19473684211,1726.28421052632,1600.72105263158,1674.88421052632,1776.94210526316,1679.17368421053,1793.12105263158,1765.00526315789,1653.14210526316,1740.48947368421,1805.13684210526,1733.65263157895,1790.68421052632,1809.19473684211,1760.17368421053,1692.33684210526,1531.86315789474,1613.03157894737,1534.8,1497.26315789474,1744.49473684211,1546.55263157895,1694.94210526316,1758.32631578947,1660.92105263158,1522.52105263158,1802.57368421053,1728.58421052632,1590.26842105263,1720.57368421053,1660.06315789474,1658.31052631579,1665.08421052632,1700.16315789474,1749.75263157895,1574.75263157895,1633.66315789474,1697.82631578947,1564.32105263158,1609.96842105263,1665.57368421053,1753.22105263158,1703.48947368421,1777.25263157895,1815.92631578947,1705.02631578947,1716.97894736842,1709.05263157895,1715.44210526316,1726.05263157895,1696.12105263158,1662.03684210526,1624.26842105263,1623.1,1622.40526315789,1679.78947368421,1593.21052631579,1558.87894736842,1635.66315789474,1495.22105263158,1609.39473684211,1654.16315789474,1715,1519.75263157895,1766.58947368421,1728.94210526316,1651.38947368421
"500",1018.92857142857,1050.63571428571,937.414285714286,1167.95,1025.93571428571,922.278571428571,970.178571428571,849.514285714286,910.142857142857,868.657142857143,965.464285714286,875.95,953.914285714286,999.685714285714,951.435714285714,1037.54285714286,1102.55,1151.34285714286,846.914285714286,1173.63571428571,888.528571428571,879.171428571429,981.607142857143,1098.73571428571,933.285714285714,1001.4,1040.1,1120.76428571429,1056.28571428571,1042.92142857143,1025.68571428571,891.942857142857,955.664285714286,917.607142857143,861.585714285714,930.078571428571,915.342857142857,1191.62142857143,871.85,955.321428571429,870.642857142857,1157.09285714286,1007.91428571429,1012.45,839.885714285714,1014.34285714286,980.164285714286,952.035714285714,895.028571428571,1004.55714285714,1062.93571428571,906.45,1193.57142857143,1085.68571428571,976.642857142857,936.714285714286,932.964285714286,907.557142857143,849.078571428571,949.021428571428,993.892857142857,990.235714285714,990.85,884.95,965.457142857143,981,930.235714285714,845.771428571428,969.328571428571,1132.70714285714,1072.81428571429,1113.82857142857,1146.68571428571,1026.62857142857,1068.04285714286,945.3,923.571428571429,980.014285714286,1134.95,888.735714285714,844.978571428572,973.185714285714,940.4,950.35,1044.34285714286,1051.84285714286,930.471428571429,914.242857142857,1058.94285714286,959.642857142857,874.028571428571,1041.10714285714,914.35,890.078571428571,985.014285714286,871.585714285714,958.478571428572,916.571428571429,946.942857142857,992.907142857143,865.35,965.8,909.171428571429,1011.62142857143,900.557142857143,922.642857142857,1063.62142857143,944.007142857143,997.435714285714,1089.62142857143,1121.53571428571,908.45,1091.31428571429,1043.12142857143,965.35,1021.58571428571,1091.24285714286,1020.62142857143,935.071428571429,919.778571428571
