"FAFZone","AbbevilleCounty","AikenCounty","AllendaleCounty","AndersonCounty","BambergCounty","BarnwellCounty","BeaufortCounty","BerkeleyCounty","CalhounCounty","CharlestonCounty","CherokeeCounty","ChesterCounty","ChesterfieldCounty","ClarendonCounty","ColletonCounty","DarlingtonCounty","DillonCounty","DorchesterCounty","EdgefieldCounty","FairfieldCounty","FlorenceCounty","GeorgetownCounty","GreenvilleCounty","GreenwoodCounty","HamptonCounty","HorryCounty","JasperCounty","KershawCounty","LancasterCounty","LaurensCounty","LeeCounty","LexingtonCounty","McCormickCounty","MarionCounty","MarlboroCounty","NewberryCounty","OconeeCounty","OrangeburgCounty","PickensCounty","RichlandCounty","SaludaCounty","SpartanburgCounty","SumterCounty","UnionCounty","WilliamsburgCounty","YorkCounty"
"419",2679.05925925926,2723.6037037037,2761.2962962963,2668.08148148148,2770.58148148148,2748.19259259259,2844.4,2848.07777777778,2769.6037037037,2846.05925925926,2667.52962962963,2710.48888888889,2775.83703703704,2818.51851851852,2827.78148148148,2818.5,2845.72962962963,2826.47777777778,2720.97777777778,2724.92222222222,2826.70740740741,2869.66666666667,2647.08148148148,2690.45,2782.74074074074,2888.92222222222,2825.96666666667,2771.1037037037,2743.67777777778,2683.7962962963,2787.25925925926,2744,2683.63703703704,2849.1037037037,2801.46666666667,2703.75555555556,2613.47777777778,2780.37037037037,2655.38888888889,2744.75925925926,2724.7,2645.98888888889,2788.87037037037,2680.25925925926,2836.19259259259,2708.7962962963
"421",691.583333333333,688.05,694.216666666667,662.25,672.1,683.683333333333,714.016666666667,660.233333333333,647.866666666667,685.65,589.366666666667,589.516666666666,551.75,606.233333333333,667.4,571.516666666667,531.633333333333,666.1,698.233333333333,608.733333333334,575.616666666667,610.966666666667,634.65,667.116666666667,700.133333333333,572.633333333333,705.466666666667,609.066666666667,588.5,648.85,585.283333333333,647.633333333333,692.816666666666,552.016666666667,539.283333333333,639.35,680.25,644.116666666667,660.55,633.15,676.4,611.05,606.383333333333,609.7,611.1,569.116666666667
"422",601.388888888889,599.344444444444,628.233333333333,572.022222222222,619.333333333333,609.033333333333,688.833333333333,662.522222222222,584.033333333333,660.5,499.155555555556,501.444444444444,520.366666666667,602.655555555556,642.222222222222,545.833333333333,573.511111111111,640.911111111111,609.522222222222,520.655555555556,575.533333333333,633.477777777778,544.433333333333,579.033333333333,644.977777777778,625.4,680.3,532.844444444444,500.422222222222,558.633333333333,550,558.933333333333,604.733333333333,583.5,538.355555555555,551.3,565.233333333333,594.811111111111,547.522222222222,546.9,587.7,520.833333333333,578.011111111111,521.6,611.022222222222,481.033333333333
"423",728.46,726.4,755.28,699.08,746.38,736.08,784.68,730.9,711.08,756.36,626.22,628.5,619,676.9,738.08,642.18,602.32,736.78,736.58,647.72,646.28,681.66,671.48,706.08,770.86,643.32,776.16,659.9,627.48,685.68,655.98,685.98,731.78,622.7,604.36,678.36,717.08,721.88,697.4,673.96,714.76,647.88,677.06,648.66,681.78,608.08
"429",673.648936170213,671.605319148936,700.259574468085,644.281914893617,690.507446808511,681.445744680851,745.356382978724,700.624468085107,655.813829787234,717.014893617021,571.43085106383,573.70744680851,569.841489361702,645.996808510639,698.747872340425,596.935106382978,579.85,697.439361702127,681.779787234042,592.93085106383,616.909574468085,655.960638297872,616.684042553191,651.29255319149,717.336170212766,622.343617021276,736.828723404255,605.339361702127,572.677659574468,630.891489361702,609.915957446809,631.193617021277,676.991489361702,598.55,562.167021276596,623.548936170213,653.323404255319,665.773404255319,634.314893617022,619.158510638298,659.962765957446,593.081914893617,636.475531914894,593.856382978724,652.386170212766,553.294680851064
"441",974.06,972.02,954,944.68,931.88,981.68,973.8,920.02,956.72,945.46,871.82,874.1,808.81,866.02,927.18,831.3,791.42,925.88,982.18,893.32,835.41,870.76,917.08,951.68,959.92,832.42,965.26,905.52,873.08,931.3,845.08,931.6,977.38,811.81,799.06,923.96,962.68,903.91,943.02,919.56,960.36,893.48,866.16,894.26,870.88,853.68
"460",1470.51742424243,1516.13257575758,1555.2356060606,1453.74621212121,1562.56742424243,1541.42348484848,1636.43106060606,1629.63106060606,1551.16818181819,1627.60454545455,1449.08484848484,1492.04090909091,1557.39621212121,1600.07121212122,1609.34242424242,1600.05454545454,1627.28484848485,1608.02878787878,1512.32954545455,1506.48181818182,1608.26818181818,1651.21060606061,1428.64090909091,1474.85227272727,1576.07954545455,1670.48181818182,1618.74015151515,1552.66818181819,1525.23333333333,1465.35909090909,1568.81212121213,1525.55454545454,1476.69393939394,1630.66818181819,1583.01515151516,1485.30606060606,1405.94166666666,1561.92121212121,1436.9409090909,1526.31212121213,1506.25151515151,1427.54090909091,1570.42121212121,1461.81212121213,1617.74090909091,1490.35909090909
"471",532.033333333333,577.8,615.466666666667,521.033333333333,624.766666666667,602.366666666667,685.033333333333,720.9,648.266666666667,718.9,558.766666666667,601.666666666667,667.066666666667,691.333333333333,654.366666666667,698.933333333333,726.233333333333,674.833333333333,575.166666666667,616.166666666667,707.166666666667,748.333333333333,538.266666666667,543.416666666667,636.966666666667,769.433333333333,666.6,651.566666666667,634.866666666667,575,667.733333333333,607.4,535.866666666667,729.566666666667,692.666666666667,594.966666666667,493.766666666667,652.133333333333,522.9,625.233333333333,593.233333333333,537.166666666667,667.533333333333,571.466666666667,714.833333333333,600
"472",383.788235294118,431.558823529412,468.894117647059,367.276470588235,478.629411764706,457.035294117647,550.429411764706,550.994117647059,476.641176470588,548.982352941176,380.294117647059,423.223529411765,488.594117647059,521.447058823529,509.194117647059,526.594117647059,553.852941176471,518.852941176471,425.452941176471,434.888235294118,534.811764705882,576.7,357.188235294118,391.979411764706,491.841176470588,597.052941176471,533.747058823529,479.205882352941,456.411764705882,390.617647058824,495.364705882353,446.835294117647,392.067647058824,557.2,514.2,412.147058823529,322.823529411765,480.964705882353,344.052941176471,452.864705882353,430.717647058824,358.723529411765,495.9,393,543.229411764706,421.535294117647
"473",231.146153846154,289.592307692308,342.792307692308,201.784615384615,334.384615384615,323.592307692308,403.884615384615,377.584615384615,299.092307692308,375.546153846154,197.023076923077,239.984615384615,305.323076923077,348.015384615385,357.284615384615,347.984615384615,375.223076923077,355.984615384615,271.592307692308,254.415384615385,356.2,399.153846153846,176.584615384615,230.984615384615,359.530769230769,418.415384615385,395.361538461538,300.592307692308,273.184615384615,213.284615384615,316.753846153846,273.484615384615,256.692307692308,378.592307692308,330.961538461538,233.246153846154,177.892307692308,309.876923076923,184.884615384615,274.253846153846,254.192307692308,175.484615384615,318.376923076923,209.753846153846,365.684615384615,238.284615384615
"479",355.160483870968,410.552419354839,453.047580645161,339.283064516129,458.625,438.970161290323,530.754032258064,527.322580645161,452.796774193548,525.291935483871,357.466935483871,399.537903225807,462.016935483871,497.267741935484,488.708064516129,498.198387096774,525.572580645161,500.21935483871,401.997580645161,410.641935483871,508.790322580645,551.220967741935,333.235483870968,364.875806451613,473.926612903226,570.651612903226,515.04435483871,453.224193548387,429.012096774193,366.209677419355,470.740322580645,423.779032258064,367.842741935484,530.833870967742,489.815322580645,388.116129032258,301.412903225806,458.472580645161,323.590322580645,428.798387096774,405.887096774194,336.586290322581,471.325806451613,370.178225806452,518.629032258065,394.895967741936
"481",1076.22,1104.16,1141.84,1065.24,1151.14,1128.74,1170.9,1234.44,1173.44,1218.98,1125.2,1159.44,1233.04,1204.88,1178.46,1227.74,1255,1194.74,1101.54,1166.34,1235.94,1273.54,1080.54,1086.47,1148.72,1298.2,1152.5,1180.36,1185.84,1103.34,1196.54,1134.84,1074.04,1258.36,1251.54,1131.22,1051.64,1163.54,1070.86,1154.04,1123.24,1101.44,1192.74,1133.24,1240.04,1167.94
"482",846.8125,867.5125,905.2125,835.8625,914.5125,892.0875,931.25,997.7625,936.8375,978.9625,895.7875,930.0625,996.3875,968.2375,937.3125,991.1125,1018.3375,958.0625,864.8875,932.1125,999.3375,1036.8625,851.1375,850.7125,908.4375,1061.5375,912.775,943.7125,956.4375,873.9625,959.8625,898.2125,837.3875,1021.7375,1014.8625,901.8125,822.2375,926.8625,841.4875,917.3625,886.6125,872.0625,956.0625,903.8125,1003.3875,938.5625
"483",1168.06666666667,1184.85,1222.53333333333,1157.11666666667,1231.81666666667,1209.41666666667,1234.53333333333,1315.08333333333,1254.13333333333,1290.66666666667,1217.05,1251.31666666667,1313.71666666667,1285.55,1252.36666666667,1308.41666666667,1335.65,1275.38333333333,1182.21666666667,1253.48333333333,1316.63333333333,1354.16666666667,1172.41666666667,1169.475,1219.65,1378.85,1216.06666666667,1261.05,1277.71666666667,1195.23333333333,1277.16666666667,1215.53333333333,1154.71666666667,1339.05,1332.16666666667,1223.06666666667,1143.48333333333,1244.16666666667,1162.73333333333,1234.66666666667,1203.91666666667,1193.31666666667,1273.38333333333,1225.06666666667,1320.71666666667,1259.81666666667
"484",952.226315789474,984.768421052632,1022.46315789474,941.257894736842,1031.75789473684,1009.35789473684,1095.06842105263,1115.05263157895,1054.06842105263,1113.02105263158,1001.19473684211,1035.45789473684,1113.65789473684,1085.46842105263,1061.35789473684,1108.35789473684,1135.60526315789,1075.34210526316,982.147368421053,1037.19473684211,1116.56842105263,1154.13684210526,956.557894736842,963.613157894737,1043.91052631579,1178.78947368421,1076.63684210526,1060.96842105263,1061.85263157895,979.357894736842,1077.13684210526,1015.46315789474,954.657894736842,1138.96842105263,1132.13684210526,1007.22631578947,927.647368421053,1044.14210526316,946.868421052632,1034.63684210526,1003.85789473684,977.457894736842,1073.34210526316,1009.23684210526,1120.65789473684,1043.96315789474
"485",1534.15,1566.7,1604.4,1523.2,1613.7,1591.25,1677,1696.95,1636,1694.95,1583.15,1617.35,1695.6,1667.4,1643.25,1690.3,1717.5,1657.25,1564.05,1619.15,1698.5,1736.05,1538.5,1545.55,1625.85,1760.75,1658.55,1642.9,1643.75,1561.3,1659.05,1597.4,1536.6,1720.9,1714.05,1589.15,1509.55,1626.05,1528.8,1616.55,1585.8,1559.35,1655.25,1591.15,1702.6,1625.9
"486",963.057142857143,982.057142857143,1019.75,952.078571428571,1029.04285714286,1006.63571428571,1038.07857142857,1112.32857142857,1051.35714285714,1091.11428571429,1012.01428571429,1046.27857142857,1110.94285714286,1082.75714285714,1050.90714285714,1105.65,1132.87857142857,1072.62857142857,979.428571428571,1048.41428571429,1113.85714285714,1151.42142857143,967.378571428571,965.871428571429,1020.33571428571,1176.07857142857,1019.65714285714,1058.25714285714,1072.67142857143,990.192857142857,1074.42142857143,1012.75,951.935714285714,1136.25714285714,1129.42142857143,1018.05714285714,938.471428571429,1041.42142857143,957.7,1031.92142857143,1001.14285714286,988.278571428571,1070.62857142857,1020.06428571429,1117.94285714286,1054.79285714286
"487",1249,1265.7,1303.4,1238,1312.7,1290.3,1315.4,1396,1335,1371.6,1298,1332.2,1394.6,1366.4,1333.3,1389.3,1416.6,1356.3,1263.1,1334.4,1397.5,1435.1,1253.3,1250.35,1300.6,1459.8,1297,1341.9,1358.6,1276.1,1358.1,1296.4,1235.6,1419.9,1413.1,1304,1224.4,1325.1,1243.6,1315.6,1284.8,1274.2,1354.3,1306,1401.6,1340.7
"488",1153.5625,1170.3125,1208.0125,1142.6125,1217.3125,1194.9125,1220.0125,1300.6125,1239.625,1276.1625,1202.525,1236.8125,1299.2125,1271.025,1237.85,1293.9125,1321.1375,1260.9,1167.7,1239.0125,1302.125,1339.675,1157.9125,1154.9625,1205.125,1364.3375,1201.6,1246.525,1263.2,1180.7125,1262.675,1201.0125,1140.2125,1324.525,1317.675,1208.5625,1129.0125,1229.7,1148.2125,1220.175,1189.4125,1178.8125,1258.9,1210.6,1306.2125,1245.3125
"489",1134.19692307692,1164.57435897436,1202.26256410256,1123.23333333333,1211.55282051282,1189.15487179487,1261.4882051282,1294.84743589743,1233.87230769231,1288.32512820513,1182.92358974359,1218.37846153846,1292.62923076923,1265.28564102564,1240.20717948718,1288.1641025641,1315.39282051282,1255.13179487179,1161.94358974359,1219.25384615385,1296.37230769231,1333.9241025641,1138.53384615385,1143.80384615385,1218.79333333333,1358.59461538461,1243.04974358975,1240.77384615385,1245.67538461538,1161.34512820513,1256.9241025641,1195.26256410256,1134.45282051282,1318.77384615385,1312.06769230769,1189.19692307692,1109.62307692308,1223.93641025641,1128.85282051282,1214.4241025641,1183.6641025641,1159.5117948718,1253.13179487179,1191.61666666666,1300.45282051282,1225.4841025641
"491",2025.47,2070.05,2107.75,2014.53,2117.02,2094.63,2190.84,2194.5,2116.05,2192.47,2013.96,2056.94,2122.26,2164.95,2174.23,2164.95,2192.16,2172.9,2067.4,2071.36,2173.15,2216.07,1993.52,2036.9,2129.17,2235.36,2172.37,2117.55,2090.1,2030.25,2133.67,2090.45,2030.08,2195.55,2147.87,2050.17,1959.89,2126.78,2001.82,2091.17,2071.14,1992.43,2135.28,2026.67,2182.63,2055.25
"499",2001.25789473684,2038.76842105263,2076.46315789474,1990.29473684211,2085.74736842105,2063.34736842105,2157.9,2169.63157894737,2093.00526315789,2167.60526315789,1998.52631578947,2041.47368421053,2106.84210526316,2140.07368421053,2138.58947368421,2142.45263157895,2169.7,2139.69473684211,2036.13684210526,2051.25263157895,2150.66842105263,2193.05789473684,1973.11578947368,2012.65263157895,2097.89473684211,2212.89473684211,2139.46315789474,2095.07368421053,2074.66842105263,2008.35789473684,2111.22631578947,2066.02105263158,2005.61842105263,2173.07368421053,2132.45263157895,2029.15263157895,1940,2101.58947368421,1979.52631578947,2068.72631578947,2047.53684210526,1976.97368421053,2112.26842105263,2011.25263157895,2159.57894736842,2039.78421052632
"500",1054.65,1052.59285714286,1081.47857142857,1025.27857142857,1062.52142857143,1062.28571428571,1088.79285714286,1035.02142857143,1037.29285714286,1060.44285714286,952.421428571429,954.692857142857,945.192857142857,981.014285714286,1042.17857142857,946.285714285714,906.428571428571,1040.87857142857,1062.77857142857,973.914285714286,950.4,985.75,997.678571428571,1032.28571428571,1074.93571428571,947.428571428571,1080.25,986.092857142857,953.678571428571,1011.87857142857,960.071428571429,1012.18571428571,1057.97857142857,926.792857142857,923.121428571429,1004.54285714286,1043.27857142857,1037.00714285714,1023.59285714286,1000.15714285714,1040.95,974.078571428571,981.157142857143,974.857142857143,985.878571428571,934.285714285714
"511",431.470588235294,417.173529411765,429.832352941177,402.117647058824,408.085294117647,415.744117647058,449.991176470588,396.226470588236,380.773529411764,421.661764705883,329.255882352941,325.129411764706,291.044117647059,342.226470588236,403.391176470588,307.491176470588,267.638235294118,402.079411764705,427.344117647059,344.358823529412,311.614705882353,346.973529411765,374.517647058824,403.782352941176,436.144117647058,308.644117647058,441.473529411765,341.132352941176,324.105882352941,388.717647058824,321.282352941176,376.761764705882,434.99705882353,288.008823529412,272.179411764705,380.538235294117,420.105882352941,380.114705882353,400.423529411765,361.691176470589,405.532352941177,350.917647058823,342.373529411764,345.282352941176,347.085294117647,304.717647058824
"512",484.407142857143,448.646428571428,455.146428571428,455.032142857143,433.035714285715,444.846428571429,474.946428571428,421.157142857143,406.875,446.603571428572,382.160714285715,378.042857142857,328.046428571428,367.157142857143,428.335714285715,332.446428571428,292.560714285714,427.017857142857,458.817857142857,399.021428571429,336.546428571428,371.914285714285,427.425,463.178571428571,461.1,333.560714285714,466.414285714285,370.546428571428,364.414285714286,441.642857142857,346.217857142857,408.246428571429,474.846428571429,312.946428571428,300.217857142857,433.910714285714,473.014285714286,405.046428571428,453.342857142857,392.514285714286,437.014285714286,403.832142857143,367.317857142857,398.210714285715,372.035714285715,357.642857142857
"513",503.652941176471,502.752941176471,523.258823529412,474.305882352941,504.264705882353,509.188235294118,550.705882352941,496.923529411765,475.935294117647,522.347058823529,401.417647058824,398.441176470588,376.247058823529,442.923529411765,504.105882352941,400.652941176471,370.682352941176,502.788235294118,512.941176470588,417.647058823529,412.323529411765,450.011764705882,446.705882352941,476.035294117647,533.605882352941,411.682352941176,542.152941176471,434.341176470588,397.423529411765,460.905882352941,421.317647058824,462.352941176471,510.617647058824,391.064705882353,366.488235294118,448.282352941176,492.3,477.094117647059,472.617647058824,448.558823529412,491.111764705882,423.1,442.247058823529,418.6,447.8,378.035294117647
"519",371.794186046512,370.858139534884,397.951162790698,342.436627906977,386.022674418605,380.601162790698,444.357558139535,400.447093023256,352.859302325581,416.002906976744,277.091860465116,281.050581395349,273.236627906977,341.091279069768,397.752906976744,293.120930232559,287.666279069767,396.444186046512,377.341860465116,300.182558139535,313.10465116279,357.80523255814,315.266279069768,350.104069767442,412.563372093023,339.090697674418,435.81511627907,308.390697674419,278.665697674419,332.347674418604,307.448255813954,333.018604651163,374.945348837209,302.05523255814,265.52034883721,327.016279069768,357.743604651163,360.703488372093,338.36511627907,321.58023255814,356.082558139535,294.543023255814,331.994767441861,296.321511627907,347.584302325581,259.326162790698
"531",2844.33333333333,2888.86666666667,2926.54444444444,2833.34444444444,2935.84444444444,2913.44444444444,3009.66666666667,3018.74444444444,2940.27777777778,3016.73333333333,2838.22222222222,2881.14444444444,2946.53333333333,2989.17777777778,2998.44444444444,2989.16666666667,3016.42222222222,2997.14444444444,2886.24444444444,2895.62222222222,2997.37777777778,3040.33333333333,2817.74444444444,2868.48333333333,2948.03333333333,3059.62222222222,2991.23333333333,2941.77777777778,2914.34444444444,2854.45555555556,2957.94444444444,2914.66666666667,2848.89444444444,3019.77777777778,2972.14444444444,2874.43333333333,2778.74444444444,2951.04444444444,2826.04444444444,2915.44444444444,2895.35555555556,2816.64444444444,2959.54444444444,2850.94444444444,3006.84444444444,2879.45555555556
"532",2746.3,2790.83333333333,2828.53333333333,2735.33333333333,2837.83333333333,2815.43333333333,2911.63333333333,2915.3,2836.83333333333,2913.3,2734.76666666667,2777.73333333333,2843.06666666667,2885.73333333333,2895.03333333333,2885.73333333333,2912.96666666667,2893.73333333333,2788.23333333333,2792.16666666667,2893.93333333333,2936.9,2714.33333333333,2757.68333333333,2849.96666666667,2956.16666666667,2893.2,2838.33333333333,2810.93333333333,2751.03333333333,2854.5,2811.23333333333,2750.88333333333,2916.33333333333,2868.7,2771,2680.73333333333,2847.6,2722.63333333333,2812,2791.93333333333,2713.23333333333,2856.1,2747.5,2903.43333333333,2776.03333333333
"539",2704.19259259259,2747.23703703704,2784.92222222222,2683.61111111111,2800.6,2771.8037037037,2872.34074074074,2863.07777777778,2784.61111111111,2861.05925925926,2682.53703703704,2725.48888888889,2790.84074074074,2833.52962962963,2842.78888888889,2833.5037037037,2860.73703703704,2841.48148148148,2744.59259259259,2739.93333333333,2841.71481481481,2884.66296296296,2662.08888888889,2712.82037037037,2806.37037037037,2903.93333333333,2849.58148148148,2786.11111111111,2758.67037037037,2698.8,2802.25925925926,2759.0037037037,2707.25555555556,2864.11111111111,2816.45925925926,2718.75925925926,2645.63333333333,2795.36666666667,2670.38518518519,2759.75925925926,2739.7,2660.98888888889,2803.86666666667,2695.25925925926,2851.18888888889,2723.8
"540",460.998181818182,465.470909090909,495.18,431.632727272727,486.272727272727,475.985454545455,555.550909090909,527.558181818182,450.998181818182,527.210909090909,365.565454545455,368.403636363636,383.454545454545,465.474545454545,508.943636363636,408.625454545455,428.054545454545,507.630909090909,474.603636363636,387.625454545455,437.409090909091,490.174545454545,405.325454545455,442.103636363636,511.929090909091,481.783636363636,547.014545454545,399.807272727273,367.36,421.998181818182,414.614545454545,425.887272727273,467.794545454545,438.892727272727,395.64,417.238181818182,430.125454545455,461.758181818182,412.129090909091,413.850909090909,452.803636363636,384.181818181818,444.781818181818,387.634545454546,472.881818181818,347.989090909091
"551",880.7875,939.25,992.4375,851.4375,984.0375,973.2375,1053.5375,1027.2375,948.75,1025.1875,846.6875,889.6375,954.9875,997.6625,1006.9375,997.6375,1024.875,1005.625,921.2375,904.075,1005.8375,1048.8,826.2375,880.6375,1009.1875,1068.0875,1045,950.25,922.8375,862.9375,966.3875,923.1375,906.3375,1028.25,980.6,882.8875,831.3375,959.5125,834.5375,923.8875,903.8375,825.1375,968.0125,859.3875,1015.3375,887.9375
"559",1040.79296875,1099.25546875,1152.44296875,1011.43515625,1144.03671875,1133.24296875,1213.54296875,1187.23046875,1108.75546875,1185.19140625,1006.66640625,1049.63828125,1114.98515625,1157.66328125,1166.93671875,1157.64453125,1184.87578125,1165.63046875,1081.24296875,1064.07265625,1165.85390625,1208.80390625,986.23671875,1040.64140625,1169.18203125,1228.07265625,1204.99921875,1110.25546875,1082.82734375,1022.94296875,1126.4015625,1083.14296875,1066.34453125,1188.25546875,1140.5984375,1042.88984375,991.34453125,1119.51953125,994.53671875,1083.9015625,1063.84453125,985.13984375,1128.01953125,1019.4015625,1175.33671875,1047.94296875
"560",1808.54782608696,1853.10434782609,1890.8,1797.59130434783,1900.09130434783,1877.69130434783,1973.9,1977.58260869565,1899.10434782609,1975.55217391304,1797.03913043478,1839.98695652174,1905.33913043478,1948.01304347826,1957.29130434783,1947.99565217391,1975.23043478261,1955.98260869565,1850.48260869565,1854.43043478261,1956.2,1999.16086956522,1776.59130434783,1819.94782608696,1912.23913043478,2018.42173913043,1955.4652173913,1900.60434782609,1873.18260869565,1813.3,1916.76086956522,1873.49565217391,1813.14130434783,1978.60434782609,1930.9652173913,1833.24782608696,1742.98260869565,1909.87391304348,1784.88695652174,1874.26086956522,1854.19565217391,1775.48695652174,1918.37391304348,1809.76086956522,1965.68695652174,1838.3
